,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-צ 'רלי לא היתה כאן כאשר הם באו ,- Charlie wasn't here when they came ,- Charlie was not here when they came,96
1,אבל באמת האופן שבו מר גרהם דיבר מראה שלא מדובר כלל בחטטנות ,But really the way Mr Graham told it it wasn't like snooping at all ,But really the way Mr. Graham spoke shows that it's not a snoop at all,68
2,זו חובתנו כאזרחים ,It was our duty as citizens ,This is our duty as citizens,87
3,זה משהו שהממשלה רוצה ,It's something the government wants ,This is something the government wants,90
4,-הממשלה ,- Government ,-The government,83
5,-טוב זה לטובת הציבור ,- Well it's for the public good ,-It's good for the public good,83
6,סיפרתי להם עלייך ועל כל המקומות שהיית בהם והוא מאוד התעניין בזה ,I told them about you andtheplaces you've been and he was very interested ,I told them about you and all the places you were and he was very interested in it,72
7,אין לי כל קשר לזה ,I'll have nothing to do with this ,I have nothing to do with it,85
8,אני רק אורח כאן והעצה שלי היא לטרוק את הדלת בפניו ,I'm just a visitor here and my advice to you is to slam the door in his face ,I'm just a guest here and my advice is to slam the door in his face,85
9,ובכן אני אני לא יכולה לעשות את זה ,Well I-I couldn't do that ,Well I I can not do it,77
10,אבל אתה לא חייב לפגוש אותו אם אתה לא רוצה ,But you don't have to meet him if you don't want to ,But you do not have to meet him if you do not want to,94
11,ובכן אני חושבת שאני אהיה דיי מרוגשת ,Well I think I'd be kind of exciting ,Well I think I'm going to be pretty excited,71
12,הוא היה יכול לצלם אותך ואז היינו יכולים לקבל את התמונות ,He'd take your photograph and then we could have it for nothing ,He could take a picture of you and then we could have the pictures,67
13,לא תודה ,No thank you ,No thanks,76
14,מעולם לא צילמו אותי ואני לא רוצה שיתחילו עכשיו ,I've never been photographed and I don't want to be ,I was never photographed and I do not want them to start now,70
15,הו צ 'ארלס איך אתה יכול לדבר ככה ,Oh Charles how can you talk that way ,Oh Charles how can you talk like that,88
16,יש לי תמונה שלך ,I had a photograph of you ,I have a picture of you,71
17,נתתי אותו צ 'רלי ,I gave it to Charlie ,I gave it to Charlie,100
18,-אני מניחה ששכחת את זו ,I guess you've forgotten this one ,- I guess you forgot that,75
19,אתה בטוח שאתה לא זוכר ,/You sure you don't remember ,You're sure you do not remember,86
20,כמובן שאני לא זוכר שאי פעם צילמו אותי ,/Of course I don't /ever remember being photographed ,Of course I do not remember ever being photographed,93
21,רחוב בורנם מספר 46 ,46 Burnham Street ,Bornem Street No. 46,78
