,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,מה אתה צריך לעשות פה,What do you have to do around here,What should you do here,63
1,אני לא צריך לעשות פה שום-דבר חוץ מלשלם את החשבונות  לשים אוכל על השולחן ולשים בגדים על גבך אתה מבין,I don't have to do nothing around here except for pay the bills put food on the table and put clothes on your back you understand,I don't have to do anything but to pay the bills to put food on the table and put clothes on your back you understand,82
2,אני שמח שאני לא זה שצריך לשלם את החשבונות,Glad I don't have to pay no bills,I am glad I don't have to pay the bills,86
3,אתה יודע טרה אתה עלול לחשוב שאני קשוח איתך כרגע אבל אני לא,You may think I'm being hard on you right now but I'm not,You know Terra you might think I'm tough with you right now but I don't,61
4,מה שאני עושה זה לנסות ללמד אותך איך להיות אחראי,I'm trying to teach you how to be responsible,What i do is try to teach you how to be in charge,64
5,החברים שלך לאורך הרחוב אין להם אף אחד שיראה להם איך לעשות את זה,Your friends across the street they don't have anybody to show them,Your friends along the street have no one who will show them how to do it,69
6,אתה תראה איך הם יסיימו גם,You gonna see how they end up too,You will see how they will finish too,66
7,אני שמח שאתה נמצא פה טרה,I'm glad you're here Tre,I am glad you are here,65
8,אתה נסיך אתה יודעת את זה,You're a prince you know that,You prince you know that,91
9,כרגע המלך אומר שזה הזמן שהנסיך יילך למיטה,Right now the king says it's time for the prince to go to bed,Right now the king says it is the time the prince will go to bed,85
10,אז תתארגן,So get yourself together,Then you'll get organized,61
11,אני אראה אותך בבוקר אוקיי,I'll see you in the morning okay,I will see you in the morning Okay,88
12,אוי חרא!,Oh shit!,Oh shit!,100
13,אני נשבע אני כיוונתי את זה בדיוק לראשו,-I swear I aimed right for his head,I swear i tuned it exactly to his head,64
14,אל תגיד את זה,Don't say that,Don't say that,100
15,אל תגיד את זה,Don't say that,Don't say that,100
16,בנאדם איפה הטיפשים האלה,Man where are these fools,Man where these stupidity,60
17,אנחנו מחכים פה כבר כמעט שעה,We've been waiting out here for almost an hour,We have been waiting here for almost an hour,87
18,קיבלנו קריאה לגביי פריצה פה,-We got a call of a burglary here,We have received a call for burglary here,71
19,כן זה היה לפני שעה,-That was about an hour ago,Yes it was an hour ago,71
20,אנחנו לא שאלנו אותך את זה,We didn't ask you that,We haven't asked you that,81
21,כן ובכן אמרתי לכם,Yeah well I told you,Yes and I told you,68
22,חוץ מזה אני לא אוהב שבני בחוץ איתי בקור הזה,Besides I don't like having my son out in the cold,Besides I don't like my son outside with me in this cold,79
23,פשוט תספר לי מה קרה אדון,Just tell me what happened sir,Just tell me what happened to a lord,79
24,מישהו פרץ לתוך הבית,Somebody broke into the house,Someone burst into the house,81
25,יריתי לעברו עם האקדח שלי והוא ברח,I fired at him with my piece and he ran away,I fired at him with my gun and he fled,71
26,לא,-No,No,100
27,פחות כושי אחד פה שנצטרך לדאוג בגללו,Be one less nigger out here we have to worry about,Less than one nigger here we will have to worry about,87
28,היי גבר קטן מה שלומך,Hey little man how you doing,Hi a little man how are you,76
29,משהו לא בסדר,-Something wrong,Something's wrong,94
30,משהו לא בסדר,-Something wrong,Something's wrong,94
31,פשוט חבל מאוד שאתה לא יודע מה  אחי,It's just too bad you don't know what it is brother,Just a pity you don't know what my brother,75
32,איש הגלידה!,Ice-cream man!,The ice cream man!,87
33,תחכה!,Wait up!,Wait!,73
34,אתה לא כלום!,-Something wrong,You're nothing!,62
35,אתה בדיוק כמו אביך,You just like your daddy,You are just like your father,75
36,כל מה שאתה עושה פה זה לאכול לישון ולחרבן,All you ever do around here is eat sleep and shit,All you do here is to eat and shit,77
37,זה הכל,-Is that it,that's it,74
38,אני צריך ללכת לעזאזל לא זה לא הכל!,I gotta go -Hell no it ain't it!,I have to go to hell it's not all!,70
39,זה לא הכל עד שאני יגיד שזה הכל לעזאזל!,It ain't it till I say it's it damn it!,It's not all until I say it's all hell!,63
40,סיגריה,Cigarette,cigarette,100
41,אין לך בכלל עבודה,You ain't got a job,You don't have a job at all,65
42,מי זה המזדיין הקטן הזה במרפסת שלי,Who's that little fucker on my porch,Who is this little fuck on my balcony,66
43,אוי אתה הבן הקטן של פיוריוס הא,Oh you're Furious' little boy huh,Oh you are the little son of Fiorius H,69
44,אז תגיד לי משהו,So tell me something,So tell me something,100
45,איך זה שאבא שלך לא בא לשחק קלפים איתנו יותר,How come he don't play cards with us no more,How is your father not coming to play cards with us anymore,70
46,אני לא יודע,I don't know,I do not know,88
47,אני יודעת שהוא לא חושב שהוא יותר טוב מאיתנו,I know he don't think he's better than us,I know he doesn't think he is better than us,92
48,שמעתי מה קרה שם בלילה ההוא,I heard what happened there the other night,I heard what happened there that night,91
49,עדיין יש לו את אותה חברה ההיא,He still got that same girlfriend,He still has the same girlfriend,86
50,גבר למה אתה תמיד משחק פוטבול,-Why do you always play football,Man why are you always playing football,83
51,כי זה מה שאני רוצה לעשות,-Because that's what I want to do,Because that's what I want to do,100
