,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-אני חושבת שחתונה ביוני תהיה נחמדה ,- I think a June wedding would be nice ,- I think a wedding in June will be nice,89
1,-בורבון עם מים ,- Bourbon water ,-Bourbon with water,84
2,ממש לפני הועידה ,Right before the convention ,Just before the conference,68
3,ריימונד אני לא יודעת למה הדירה שלךהיאהיחידהבניויורק   ללא מזגן-אויר ,I don't know why yours is the only apartment in New York City  without an air conditioner ,Raymond I do not know why your apartment is the only one in New York without air conditioning,83
4,לפעמים אני חושבת שהגעת אלינו ממאה אחרת ,Sometimes I think you came to us from another century ,Sometimes I think you came to us from another century,100
5,צ'ו-צ'ין-צ'או או איך שלא קוראים לך  את הסטייקים יש לצלות למשך 11 דקות בדיוק  לא פחות ולא יותר בכל צד בגריל מחומם מראש ל - 200 מעלות כן גברת ,Chu-chin-chow or whateveryour name is  the steaks are to be broiled for exactly 11 minutes  no more no less on each side in a preheated grill at 400 degrees ,Cho-chin-chow or whatever you call your steaks should be roasted for exactly 11 minutes no less and no more on each side on a preheated grill to 200 degrees yes ma'am,80
6,-אמא מותר לי לשאול שאלה ,Mother may I ask a question ,"-Mom, I'm allowed to ask a question",70
7,כמובן ,Of course ,of course,100
8,מה את עושה כאן ,What are you doing here ,what are you doing here,100
9,כלומר בשביל מה האסיפה השנתית הזאת ,Why are we having our annual meeting ,I mean what is this annual meeting for?,62
10,אני לא יודעת למה אתה מתכוון ,I don't know what you're talking about ,I do not know what you mean,68
11,כשהודעת שאת מגיעה לארוחת צהרים  אני כמובן הנחתי שאת רוצה משהו ,When I got your message announcing you were coming  I naturally assumed you wanted something ,When you announced that you were coming for lunch I of course assumed you wanted something,75
12,בכלל לא ,Not at all ,Not at all,100
13,זה ארוע חברתי טהור בכל אופן  'הא!,This is a purely social event ,It's a pure social event anyway 'Ha!,67
14,כפי ששמעת או לא ג'וני ואני עורכים מסיבה גדולה ,As you may or may not have heard Johnny and I are giving an enormous party ,As you may or may not have heard Johnny and I are having a big party,85
15,נשף תחפושות למעשה בבית הקיץ בלונג איילנד ,A costume ball actually at the summer house on Long Island ,A costume ball actually at the Long Island Summer House,97
16,תהיתי אם תרצה להיות נוכח ,I wondered if you'd like to attend ,I wondered if you would like to be present,71
17,הסיבה שאני שואלת היא בגלל שזה לכבוד חברה ותיקה שלך  ואביה ,The reason I ask is because we're giving it in honor of an old friend of yours  and herfather ,The reason I ask is because it's in honor of your old girlfriend and her father,78
18,אתה זוכר נערה מקסימה שפגשנו בקיץ לפני שהלכת לצבא ,Do you remember a darling girl we met before you went into the army ,You remember a lovely girl we met in the summer before you went to the army,77
19,ג'וסלין ג'ורדן בתו של סנאטור ג'ורדן ,Jocelyn Jordan Sen Jordan's daughter ,Jocelyn Jordan is the daughter of Senator Jordan,83
20,"היא חיה בחו""ל בשנים האחרונות ",She's been living abroad forthe last several years ,She has been living abroad for the past few years,79
21,היא חזרה לניו יורק לפני כשבוע ,She arrived back in New York a week or so ago ,She returned to New York about a week ago,65
22,וחשבתי בהתחשב בדרך השפלה למדי שהתנהגת כלפיה  שזו עשויה להיות מחוות מה אם אערוך לה מסיבה על שובה הביתה ,And I thought  considering the rather shabby way you treated her  it might be a rather gracious gesture if I gave her a coming-home party ,And I thought given the rather humiliating way you behaved towards her that this might be a gesture what if I held a party for her on her return home,68
23,ג'וזי ואביה באים למסיבה שלכם ,Jocie and herfather  coming to a party of yours ,Josie and her father are coming to your party,79
24,כמובן  ברגע שהסברתי לה שאתה תהיה שם ,Of course  once I explained to her you would be there ,Of course as soon as I explained to her that you would be there,87
25,זה בסדר זה קוויאר פולני ,It's all right it's Polish caviar ,It's okay it's Polish caviar,75
26,ג'וני בוא לכאן יקירי ,Johnny come over here hon ,Johnny come here darling,65
27,אתה תעמוד באמצע ,You stand in the middle ,You'll stand in the middle,94
28,-תודה לך ,- Thank you ,-Thank you,100
29,"להתראות אח""כ ",See you later ,See you later,100
30,-אתה נראה נפלא ,- You look marvelous ,-You look wonderful,61
