,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-מה את הולכת להיות דייזי ,- Who are you going to be Daisy ,- What are you going to be Daisy?,95
1,-אסטרונומית ,"- It's ""astronomer"" ",-Astronomically,62
2,איך לעזאזל אני אדע היכן אהיה ,How the hell do I know where I'll be ,How the hell do I know where I'm going to be,85
3,דייזי!,Daisy!,Daisy!,100
4,זה מזל רע ,That's bad luck ,It's bad luck,71
5,-תראי ג'ו יש לך את ביל ,- Look Jo you've got Bill ,"- Look, Joe, you have Bill",76
6,-נכון ,- Right ,-Right,100
7,כל מה שיש לי זה את זה ואת אילו ,All I've got is this and these ,All I have is this and that,74
8,-אז לעזאזל עם שתיכן ,- So to hell with both of you ,-So damn with you two,64
9,-לא ,- No ,-No,100
10,אני לא חושבת כך ,I don't think so ,I do not think so,79
11,-בואי בחזרה לכאן דייזי ,- Come back here Daisy ,"- Come back here, Daisy",100
12,-דייזי!,- Daisy!,-Daisy!,100
13,אני באמת אוהב בתים ישנים כמו זה גברת ארוג'ו ,I really like old houses like this Mrs Abuja ,I really like old houses like this Mrs. Arujo,95
14,אני מצטערת ,I'm sorry ,I'm sorry,100
15,גם משפחתי גרה בבית ישן ,My family lives in an old house too ,My family also lives in an old house,87
16,המים זורמים ומתפרצים בכל חורף ,The water pipes they burst just about every winter ,The water flows and erupts every winter,65
17,ובכן הוא מאד מודאג ,Well he gets very upset ,Well he is very worried,61
18,אוה הנה את ,Oh there you are ,Oh here you are,77
19,לא אמרת לי שאת הולכת לאכול בחוץ ,You didn't tell me you were going' out for dinner ,You did not tell me you were going to eat out,80
20,-לא ידעתי שאלך ,- I didn't know I was ,- I did not know I would go,73
21,-ובכן אתה יכול להישאר איתנו לארוחת ערב ,- Well you could stay here for dinner ,- Well you can stay with us for dinner,73
22,-לא תודה אמא ,- No thanks Ma ,- No thanks mom,88
23,היה נחמד לפגוש אותך גברת ארוג'ו ,It was nice meeting you Mrs Abuja ,"It was nice to meet you, Mrs. Arujo",85
24,את לא צריכה לחזור הביתה כל כך מאוחר ,You don't have to come home so late ,You do not have to go home so late,81
25,אני יודעת כמה זמן צריך לקחת לארוחת ערב ,I know how long it takes to have dinner ,I know how long it takes to have dinner,100
26,-אוה כן ,- Oh yeah ,-Oh yes,77
27,-כן ,- Yes ,-Yes,100
28,צ'רלס גורדון וינדסור ,Charles Gordon Windsor ,Charles Gordon Windsor,100
29,דמות ,Charlie  ,Character,62
30,-אפשר להציע לך משהו ,- Can I get you something ,- I can offer you something,79
31,-לא תודה ,- No thanks ,-No thanks,100
32,אבל אני חושב שמשקה יועיל לאימך ,But I think your mother could use a drink ,But I think a drink will benefit your mother,78
33,שתוק ,Shut up ,Shut,73
34,שב ,Sit ,Sit,100
35,אני תכף אהיה איתך ,I'll be right with you ,I'll be with you soon,79
36,אז תוציא את הגלגל הרזרבי ,That  That was the spare ,Then take out the spare wheel,65
37,זה  זה היה הרזרבי ,That  That was the spare ,That's it was the reserve,71
38,כן זה יעשה את הפעולה ,Yes that's going to do it ,Yes it will do the job,60
39,כן!,Yes!,Yes!,100
40,אז תאמר לי ג'וניור איך זה שאתה לא בבית הספר שלך קוטף צמחים או מה שאתה לא עושה שם ,So tell me Junior how come you're not at your lvy League school picking ivy or whatever you do there ,So tell me Jr. how it is that you are not in your school picking plants or what you are not doing there,73
41,למה לי אם אני יכול להיות איתך ,I'll be right with you ,Why me if I can be with you,65
42,הייתי זקוק לחופשה קצרה מבית הספר ,I needed a little vacation from law school ,I needed a short break from school,63
43,אוה ,Oh ,Oh,100
44,במילים אחרות אתה בטלן ,In other words you're being a bum ,In other words you are an idler,72
45,בדיוק ,Exactly ,exactly,100
46,אין לי שום דבר נגד בטלנות ,I got nothing' against bums ,I have nothing against idleness,67
47,סלח לי מר וינדסור ,Excuse me Mr Windsor ,Forgive me Mr. Windsor,73
48,אני מקווה שאתה והגברת הצעירה נהניתם מהארוחה ,I hope you and the young lady enjoyed your dinners ,I hope you and the young lady enjoyed the meal,77
49,זה היה נפלא ,It was wonderful ,It was wonderful,100
50,תודה לך אדוני ,Thank you sir ,Thank you sir,100
51,איזה מהם שלך ,Which one is yours ,Which one is yours,100
52,של אבי ה - 62 מיפרשית דו-תרנית שם ,My dad's is the 62-foot two-misted schooner there ,Of my father - 62 - A two-masted sailboat there,67
53,לא רע ,Not bad ,Not bad,100
54,ארוג'ו ,Abuja ,Arujo,60
55,"הכוכבים היו והם עדיין שימושיים ע""י המלחים לסייע להם להתמצאות במיקומם בים ",The stars have been and still are used by sailors to help them determine their positions at sea ,The stars were and are still useful by the sailors to help them orient themselves in their location at sea,70
56,תיזכרי מעתה שאין שם כבישים או תמרורי דרכים תחנות דלק שיכולים להראות לך את הדרך ,Remember now there are no roads or signposts or gas stations where you can ask for directions ,Remember from now on that there are no roads or road signs and gas stations that can show you the way,71
57,היי קייט ,Hi Kat ,Hey Kate,71
58,עכשיו נראה מה זה להיזרק בים הכוכבים הם תיקוותך היחידה לחזור הביתה ,Now we'll show what it's like to toss around at sea with the stars your only hope of getting back home ,Now let's see what it's like to be thrown into the sea the stars are your only hope of returning home,68
59,איך תמצא את דרכך ,How would you find your way ,How to find your way,72
60,אם למדת על השמים כפי שיורדי הים הקדמונים למדו אתה תבין בהינתן תאריך ושעה ,If you had made a study of the skies as ancient seafarers did you would realize that at a given date and time each star marks a particular point in the  ,If you learned about the sky as the ancient seafarers learned you will understand given the date and time,63
61,אז מה שאתה עושה זה מודד כל נקודה כל כוכב עם מכשיר הניווט ,So what you would do is measure each point each star with a sextant ,So what you do is measure every point every star with the navigation device,65
62,היית מדהימה ,You were great ,You were amazing,67
63,שנינו אהבנו את זה ,- No no We both loved it ,We both loved it,84
64,-מותק נוכל בבקשה ללכת הביתה ,- Mommy can we please go home ,"- Honey, can we please go home?",89
65,זה הזמן לתנומה ,It's nap time ,It's time for a nap,81
66,את יכולה להחליף אותי קייט ,Can you change me Kat ,"You can replace me, Kate",64
67,נצטרך לעשות טוב יותר מזה ,We're gonna have to do better than this ,We'll have to do better than that,81
68,כן ביוני עם התיירים ,Yeah in June with the tourists ,Yes in June with the tourists,95
69,לא ניתן איתם ולא ניתן בלעדיהם ,Can't live with 'em can't live without 'em ,Not possible with them and not possible without them,61
70,היי לאונה החבר שלך כאן ,Hey Leona your boyfriend's on ,Hi Leona your friend here,74
71,הקטור פלשת כאן עם הדיווח הגסטרונומי השבועי שלו ,Hector Pleshette here with this week's gastronomic report ,Hector invaded here with his weekly gastronomic report,77
72,בגן עדן החדש מקום שנקרא נובי ,In New Haven a place called Nubby's ,In the new paradise a place called Novi,65
73,גרובי יהיה שם מתאים יותר לזה ,"""Grubby's"" would be a better name for it ",Groove would be a more appropriate name for that,60
74,הייתי צריך לשאול שלוש פעמים עד שהצלחתי לבטא בטון נקי ,I had to ask three times before I received a clean fork ,I had to ask three times until I was able to pronounce a clean tone,62
75,פסטה עם שיער שחור מלאכי ברוטב דלמטי ,Black angel hair pasta with Dalmatian sauce ,Pasta with angelic black hair in a Dalmatian sauce,92
76,אל תשאלו אותי מה זה ,Don't ask me what it is ,Do not ask me what it is,94
77,פשוט אל תנסו זאת ,Just don't try it ,Just do not try this,70
78,אסון קולינרי ,A culinary disaster ,Culinary disaster,94
79,יקר ויומרני ,Overpriced and pretentious ,Expensive and pretentious,78
80,אנו נשכנע אותו לבוא לכאן ,We should get him to come here ,We will convince him to come here,67
81,תוכנית טובה תביא המון אנשים ,A good review would bring in tons of people ,A good plan will bring a lot of people,69
82,-מדוע לא ,- Why not ,-why not,100
83,-זה נראה כמו במגזין ההוא ,- lt'd taste like that magazine there ,- It looks like that magazine,68
84,כוסית קטנה של יין לבן כמה טבעות עשן עגבניות יבשות  ,A little dry white wine some smoked clams sun-dried tomatoes  ,A small glass of white wine a few rings of dried tomato smoke,63
