,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,שמים את הסוכריה פה וכשאתה מרים את הראש הסוכריה יוצאת החוצה ,You put the candy in here and when you lift the head the candy comes out and you can eat it ,Put the candy here and when you lift your head the candy comes out,83
1,רוצה קצת ,You want some ,Want some,82
2,זה בוטן ,This is a peanut ,It's a peanut,83
3,אוכלים אותו ,You eat it ,Eat it,75
4,אבל אתה לא יכול לאכול את הבוטן הזה כי הוא זיוף ,But you can't eat this one because this is fake ,But you can not eat this peanut that is fake,77
5,זה כסף רואה ,This is money You see ,It's money seeing,63
6,אנחנו שמים את הכסף בתוך הבוטן ,We put the money in the peanut ,We put the money inside the peanut,94
7,ואז  זוהי מכונית ,And then this is a car ,Then this is a car,90
8,היי חכה שניה ,Wait a second ,Hey wait a second,87
9,לא ,No ,No,100
10,לא אוכלים אותם ,You don't eat them ,Do not eat them,79
11,אתה רעב ,Are you hungry ,you are hungry,100
12,אני רעב ,I'm hungry ,I'm hungry,100
13,תשאר פה ,Stay ,Stay here,62
14,תשאר פה ,Stay ,Stay here,62
15,אני מייד אחזור ,I'll be right here ,I'll be right back,78
16,בסדר ,Okay ,OK,67
17,מייד אחזור ,I'll be right here ,I'll be right back,78
18,הארוו!,Harv!,Harv!,100
19,קדימה הארווי ,Come on Harvey ,Come on Harvey,100
20,זה זה ,This is a peanut ,It is this,69
21,אתה בסדר ,Are you okay ,Are you okay,100
22,רוצה קולה ,Want a Coke ,Wants her voice,62
23,אתה כזה שמן!,But you're so fat ,You're so fat!,87
24,מעניין מה הגובה שלך ,I wonder how tall you are ,I wonder what your height is,64
25,מפה מגיעים המים רואה ,This is where the water comes from ,From here come the water sees,67
26,זה מים חמים וזה מים קרים ,This is hot and this is cold ,It's hot water and it's cold water,68
27,עכשיו הכל מגיע ממגדל מים גדול ,Now it all comes from a big water tower ,Now everything comes from a large water tower,69
28,זה עובר דרך צינורות ולפעמים חרקים מתים עוברים בצינור ונופלים פה באמבטיה ,It goes through pipes and sometimes dead bugs come through the pipes and land in the bath ,It passes through pipes and sometimes dead insects pass through the pipe and fall here in the bath,77
29,אתה צמא אאהר!,Are you thirsty ,You are thirsty Aher!,86
30,כן אני בסדר ,Yeah I'm fine ,yes I'm fine,88
31,כן עדיין יש לי חום ,Yeah I still got a fever ,Yes I still have a fever,79
32,אני בסדר אמא כן ,I'm fine Mom ,I'm fine mom yes,86
33,לא אמא אני חייב לחזור למיטה עכשיו ,Mom I have to get in bed now ,No mom I have to go back to bed now,73
34,אוקיי ,Okay ,Okay,100
35,אמא אני חולה ,Mom I'm sick ,Mom I'm sick,100
36,אמא אני לא צריך ללכת לרופא!,Mom I don't need to go to the doctor!,Mom I do not have to go to the doctor!,77
37,אמא היה לי רק 37 חום היום!,Mom I only had a fever of 99 today ,Mom I only had 37 fever today!,86
38,אוקיי 37 וחצי א-הא בסדר אמא ,Okay and a half ,Okay 37 and a half a-ha okay mom,64
39,בסדר ,Okay ,OK,67
40,ביי ,Goodbye ,Bye,60
41,אמא בבקשה ,Mom please ,Mom please,100
42,אני אקיא על הטלפון אם לא תשחררי אותי ,I'm gonna throw up on the phone if you don't let me go ,I'll vomit on the phone if you do not release me,63
43,אמא אני חייב להקיא עכשיו ,Mom I have to get in bed now ,Mom I have to vomit now,67
44,אתה יכול לטבוע במקומות כאלו ,You could drown in stuff like this ,You can drown in places like this,78
45,יש כל כך הרבה אנשים לפגוש ,"MIKE: ""There are so many people to see",There are so many people to meet,88
46,כל כך הרבה אנשים שאתה יכול לבדוק ולהוסיף לאוסף שלך ,So many people you can check upon and add to your collection,So many people you can check out and add to your collection,92
47,אבל הם משאירים אותך תלוי באויר ,But they keep you hanging on,But they leave you hanging in the air,74
48,כלום חוץ משטויות של בריאות ,Nothing but health shit,Nothing but health nonsense,72
49,ולהוסיף לאוסף שלך אך הם משאירים אותך באויר ,"Add to your collection but they keep you hanging on """,Add to your collection but they leave you in the air,82
50,מייק תיכנס ,Mike come in MIKE:,Mike will come in,82
