,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,מה,What ,what,100
1,כלום,Nothing ,is nothing,82
2,אין לך מה לדאוג ,Nothing to worry about ,you have nothing to worry about,83
3,-האם  הבאת את המכתב ,Have you brought a letter No ,- Did you bring the letter?,62
4,אז מה,What ,So what,73
5,מה תגידי לאמך,What are you going to tell your mother ,What will you tell your mother,74
6,איך תסבירי את העובדה ,How will you explain the fact that I have your key ,How to explain the fact,60
7,שיש לי המפתח שלך יש לי הרגשה שתאמין לי אם  אומר לה שאני פה בהזמנתך,If I tell her I'm here at your invitation I have a feeling she will believe me ,That I have your key I have a feeling you will believe me if I tell her I'm here at your invitation,84
8,מה אתה רוצה   אינני יודע-,What do you want ,I do not know what you want-,74
9,מה את חושבת  לא ,What do you think ,What do you think?,100
10,אני רק רוצה שתיתני לי נשיקה,I just want you to give me a kiss ,I just want you to give me a kiss,100
11,אחר כך תלך  אחר כך אלך-  מבטיח ,- Then I'll go - Promise - Whatever you say ,"Then you will go, then I will go - I promise",64
12,-מה שתגידי,What do you want ,-whatever you say,62
13,-יפה מאוד,Very nice ,-Very nice,100
14,תלך עכשיו  איני חושב כך,No I mean will you go now Oh I don't think so ,Go now I do not think so,67
15,אבל הבטחת ,But you promised ,But you promised,100
16,-הבטחתי  ללכת כשתיתני לי נשיקה לא נתת לי נשיקה ,I promised to go when you gave me a kiss ,-I promised to go give me a kiss you did not give me a kiss,69
17,נתתי לך  נשיקה ,And if I give you a kiss  ,I gave you a kiss,78
18,זה בכלל לא אותו דבר,I gave you a kiss Not the same thing at all ,It's not the same thing at all,74
19,ואם אתן לך נשיקה  בואי נתיישב לנו בנוח-,And if I give you a kiss  ,"And if I give you a kiss, let's sit down comfortably.",64
20,לנוער  יש כוחות החלמה מופלאים,The young have such miraculous powers of recuperation ,Youth have miraculous healing powers,61
21,אני בטוח שבקרוב  היא תחזור לשגרה,I'm sure she will soon be back in the saddle ,I'm sure she's going back to routine soon,66
22,למי עוד אוכל לפנות  בייאושי מדאם,Who else can I turn to in my desperation Madame ,Who else can I turn to in Madame's despair,90
23,וכיצד אוכל לכתוב   את המילים הנחוצות,And how can I write the necessary words ,And how I can write the necessary words,100
24,משהו קורה וססיל לא מספרת  לי ,There's something going on and Cécile will not tell me ,Something happens and Cecil does not tell me,68
25,ככל שיכולתי,Of course I did as much as I could ,As much as I could,69
26,אך מצאתי שזה כמעט היה בלתי  אפשרי להגן על עצמי ,But I found it almost impossible to defend myself Why was that ,But I found it almost impossible to defend myself,88
27,למה הוא קשר אותך  לא-,Did he tie you up ,Why did he not contact you?,60
28,"יש לו דרך לארגן דברים  אינך יכולה לחשוב על תשובה ""אפילו לא ""לא  אמרתי ""לא"" כל הזמן-","No he just has a way of putting things You can't think of an answer Not even ""no"" ","He has a way of organizing things you can not think of an answer ""not even"" I did not say ""no"" all the time-",78
29,אך באופל כלשהו  זה לא מה שעשיתי,But somehow that was not what I was doing ,But in some darkness that's not what I did,65
30,אני מתביישת כל כך,I am so ashamed ,I'm so ashamed,83
31,תגלי שהבושה היא כמו כאב,You'll find the shame is like the pain ,You will find that shame is like pain,83
32,את מרגישה אותו  רק פעם אחת,You only feel it once ,You only feel it once,100
33,את באמת רוצה בעצתי,You really want my advice ,You really want my advice,100
34,הרשי לאדון דה ולמונט  להמשיך את חינוכך,Allow Monsieur de Valmont to continue your instruction ,Allow Mr. de Valmont to continue your education,86
35,שכנעי את אמך ששכחת את דנסני,Convince your mother you've forgotten Danceny ,Convince your mother that you forgot about Dansney,80
36,ואל תתנגדי לנישואים ,And raise no objection to the marriage ,And do not object to marriage,75
37,עם אדון דה בסטיד- כשמדובר בנישואים גבר אחד  הוא טוב כמו האחרים אפילו הפחות מתאים הוא  בעיה פחותה מאמך,With Monsieur de Bastide When it comes to marriage one man is as good as the next And even the least accommodating is less trouble than a mother ,With Mr. de Bastide - when it comes to marriage one man is as good as the others even the least suitable is less of a problem than your mother,77
38,את אומרת שאצטרך לעשות את ,You'll find the shame is like the pain ,You say I'll have to do the,62
39,זה עם שלושה גברים שונים אני אומרת טיפשונת שאם  תנקטי מעט זהירות בסיסית  תוכלי לעשות את זה או לא  עם כמה גברים שתרצי  באיזו תדירות שתרצי  באילו דרכים שונות שתרצי,I am saying you stupid little girl that provided you take a few elementary precautions you can do it or not with as many men as you like as often as you like in as many different ways as you like ,It's with three different men I'm stupid to say that if you take a little basic care you can do it or not with as many men as you want as often as you want,70
40,הנה באה אמך זיכרי מה אמרתי  ומעל לכול בלי בכיינות,Now here comes your maman so remember what I've said and above all no snivelling ,Here comes your mother remember what I said and above all without crying,70
41,איך את מרגישה כעת יקירתי  הרבה יותר טוב ,How are you feeling now my dear ,How are you feeling now my darling much better,78
42,תודה אמא-  אני חושבת שאת נראית עייפה  עלייך לשכב במיטה אני חושבת שעלייך לעשות  כפי שאמך מציעה,I think you look tired I think you should go to bed No I-,Thank you mom- I think you look tired you should lie in bed I think you should do as your mother suggests,66
43,נוכל לדאוג שיביאו לך אוכל לחדרך ,We can arrange to have something brought to your room ,We can make sure they bring you food to your room,61
44,זה לבטח יטיב עמך,I'm sure it will do you good ,It will surely benefit you,67
45,אולי את צודקת מדאם,Well perhaps you are right Madame ,"Maybe you'm right, Madame",67
46,יש לך השפעה  כה טובה עליה,You have such a very good influence on her ,You have such a good influence on her,94
47,אינני חושבת שבירכתי אותך  על נקמתך ,I don't think I have congratulated you on your revenge ,I do not think I congratulated you on your revenge,88
48,-אכן את יודעת כן ואני מאמינה שמעכשיו  תמצא את דלת חדרה לא נעולה,- So you know - Oh yes And I believe from now you will find her door unbolted ,- Indeed you know yes and I believe that from now on you will find the door of her room unlocked,81
49,היכן היא ,Where is she ,Where is she,100
50,-אינני יכול  לראות אותה כרגע,I can't see her at the moment ,- I can not see her at the moment,90
51,כבר הסברתי לך עד כמה נהנה אני להביט בקרב בין אהבה למוסר נראה שאתה נהנה יותר  להתבונן מלנצח,Surely I have explained to you before how much I enjoy watching the battle between love and virtue What concerns me is that you seem to enjoy watching it much more than you used to enjoy winning it ,I have already explained to you how much I enjoy watching the battle between love and morality it seems that you enjoy watching more than winning,76
52,המאה שואפת לקצה,The century is drawing to its close ,The century is coming to an end,73
53,האם לא חבל שההסכם שלנו אינו קשור למשימה שארגנת לי יותר מלמשימה שארגנתי לי  אני אסירת תודה כמובן- אך זה יכול היה להיות  פשוט עד להעליב אין מריעים לטנור  על כחכוח גרונו,Isn't it a pity that our agreement does not relate to the task you set me rather than the task I set myself ,Isn't it a pity that our agreement is not related to the task you organized for me more than the task I organized for me I am grateful of course- but it could have been simple to insult,63
54,ככל מדע אחר עלייך ללמוד  לקרוא לכל דבר בשמו המתאים איני מבין מדוע  אנו מוכרחים בכלל לדבר,As with every other science the first thing you must learn is to call everything by its proper name I don't see why we have to talk at all ,Like any other science you have to learn to call everything by its proper name I do not understand why we have to speak at all,76
55,ללא אוצר המילים  המנומס המתאים איך היית מבהירה את   שתרצי שאעשה או להציע לי דבר שעשוי   להיות מקובל עליי ,Without the correct polite vocabulary how would you indicate what you would like me to do or make an offer of something I might find agreeable ,Without the proper polite vocabulary how would you clarify what you want me to do or offer me something that might be acceptable to me,74
56,-אתה  אם אעשה את עבודתי כהלכה הייתי רוצה שתפתיעי את אדון  דה בסטיד בליל כלולותיו,You see if I do my work adequately I would like to think that you will be able to surprise Monsieur de Bastide on his wedding night ,-You if I do my job properly I would like you to surprise Mr. de Bastide on his wedding night,72
57,הוא יהיה מרוצה ,- Would he be pleased - Of course ,He will be pleased,68
58,-איני מבין מדוע היא הייתה אחרי הכול אחת  הנשים הידועות בפריס  אמא ,I can't think why She was after all one of the most notorious young women in Paris - Maman ,-I do not understand why she was after all one of the most famous women in Paris mother,74
59,-בהחלט  אם אני זוכר היטב היא הייתה ידועה יותר בגלל  התלהבותה מכישרונותיה,More noted for her enthusiasm than her ability if I remember rightly ,- Definitely if I remember correctly she was better known for her enthusiasm for her talents,65
60,היה אירוע מפורסם לפני שנולדת ,There was a famous occasion before you were born  ,There was a famous event before you were born,84
61,זה אירע כשהלכה אמך להתארח  אצל הרוזנת בוליו שנתנה לה בתבונה חדר בין  חדרו של אביך למר ורסאק,This would have been when your mother went to stay with the Comtesse de Beaulieu who tactfully gave her a room between your father's and that of a Monsieur de Vressac who was her acknowledged lover at the time ,This happened when your mother went to stay with Countess Bolio who wisely gave her a room between your father's room and Mr. Versack,63
62,שבזמנו היה מאהבה המוכר אך על אף כל הסידורים  הזהירים האלה היא הצליחה לבלות את  הלילה עם צד שלישי,Yet in spite of these careful arrangements she contrived to spend the night with a third party ,Who at the time was a familiar love but despite all these careful arrangements she managed to spend the night with a third party,70
63,לא אוכל להאמין לזה ,I can't believe that ,I can not believe it,85
64,-לא  אני מבטיח לך שזו האמת,No no I assure you it's true ,-No I assure you this is the truth,79
65,איך אתה יודע  הצד השלישי היה אני-,The third party was myself ,How do you know the third party was me-,69
66,שאלת אותי עם מר בסטיד  ייהנה מכישרונותייך והתשובה היא שחינוך  לעולם אינו בזבוז,You asked me if Monsieur de Bastide would be pleased with your abilities And the answer is education is never a waste ,You asked me with Mr. Bastid will enjoy your talents and the answer is that education is never a waste,75
67,כעת אני חושב שנוכל להתחיל  במונח לטיני או שניים,Now I think we might begin with one or two Latin terms ,Now I think we can start with a Latin term or two,78
68,אנו מטיילים יחד  כבר כמעט יומיום,We go for a walk together almost every day ,We travel together almost daily,68
69,בכל פעם הרחק יותר במורד  השביל שאין ממנו חזרה,A little further every time down the path that has no turning ,Each time farther down the path from which there is no return,62
70,היא קיבלה את אהבתי  אני קיבלתי את חברותה,She has accepted my love I have accepted her friendship ,She got my love I got her friendship,66
71,שנינו מודעים לכמה מעט  יש לבחור ביניהם,We are both aware of how little there is to choose between them ,We are both aware of how little there is to choose between them,100
72,הלוואי שהכרת אותי מספיק כדי לדעת עד כמה שינית אותי,I wish you knew me well enough to recognize how much you have changed me ,I wish you knew me enough to know how much you changed me,81
73,הפכתי למהות ההתחשבות  המוסרית והנדיבות  מתנזר יותר מנזיר ,I have become the soul of consideration conscientious charitable more celibate than a monk ,I have become the essence of moral consideration and generosity is more abstinent than a monk,60
74,מתנזר יותר- את מכירה את הסיפורים  שאפשר לשמוע בפריס,More celibate Well you know the stories one hears in Paris ,More abstinent - you know the stories that can be heard in Paris,73
75,אני מרגיש שהיא קרובה  מרחק סנטימטרים לכניעה,I feel she is inches from surrender ,I feel she is inches away from surrender,93
76,עיניה נעצמות,Her eyes are closing ,Her eyes close,76
77,מדאם,Madame ,Madame,100
78,כל האחרים  החליטו על פרישה מוקדמת התגעגעתי מאוד לטיול  שלנו היום ,- There is no one there The others have all decided on an early night - I very much missed our walk today ,All the others decided on early retirement I really missed our trip today,67
79,-כן,- Yes ,-Yes,100
80,את מבינה אסיים את  עסקיי בתוך שבוע,But you see within a week I shall have concluded my business ,"You see, I'll finish my business in a week",61
81,משתוקקת להיפטר ממני  אתה יודע את התשובה,Are you still so anxious to be rid of me You know the answer to that ,Eager to get rid of me you know the answer,67
82,אני סומכת על  כנותך ועל נדיבותך,I rely on your integrity and generosity ,I trust your sincerity and generosity,82
83,אני רוצה להיות מסוגלת  לאסירות התודה סילחי לי אם אומר לך  שאיני רוצה בתודתך,I want to able to be grateful to you Forgive me if I say I do not want your gratitude ,I want to be able to be grateful. Forgive me if I tell you I do not want your gratitude,94
84,מה שאני רוצה ממך  הוא דבר מה עמוק מזה,What I want from you is something altogether deeper ,What I want from you is something deeper than that,79
85,אני יודעת שאלוהים מעניש  אותי על גאוותי הייתי בטוחה שדבר שכזה  לעולם אינו יכול היה לקרות,I know God is punishing me for my pride I was so certain this could never happen Nothing like what ,I know God punishes me for my pride I was sure such a thing could never have happened,73
86,האם את  מתכוונת לאהבה ,Do you mean love ,Do you mean love,100
87,-אינך  צריכה לדבר ,You don't have to speak ,- You do not have to talk,74
88,רק הביטי בי,Just look at me ,Just look at me,100
89,כן,- Yes ,Yes,100
90,בשם האל עליך לעזוב אותי  אם אינך רוצה להרוג אותי   עליך לעזור,For God's sake you must leave me if you don't want to kill me You must help  ,In the name of God you must leave me if you do not want to kill me you must help,85
91,קיראי למדאם  מדאם דה טורבל חלתה,Fetch Madame Madame de Tourvel has been taken ill ,Called Madame Madame de Torbel fell ill,70
92,שמעתי משהו כשעברתי  נראה שיש לה קשיי נשימה ,I heard something as I was passing She seemed to be having difficulty breathing ,I heard something as I passed she seemed to have difficulty breathing,89
93,עלינו להזמין את הרופא יקירתי  לא איני זקוקה לרופא-,We must send for a doctor my dear No no please I don't need a doctor ,We have to call the doctor my dear. I do not need a doctor-,69
94,שבי איתי לרגע,Sit with me for a moment ,Sit with me for a moment,100
95,עליי לעזוב את הבית הזה  אני מאוהבת נואשות,I must leave this house I am most desperately in love ,I have to leave this house I am desperately in love,83
96,הדבר האחרון שאני רוצה  לעשות הוא לעזוב אני מעדיפה למות  מלחיות עם האשמה,To leave is the last thing in the world I want to do but I'd rather die than to live with the guilt ,The last thing I want to do is leave I would rather die than live with guilt,86
97,ילדתי היקרה דבר מזה  אינו הפתעה בשבילי,My dear girl none of this is any surprise to me ,My dear child none of this is a surprise to me,86
98,הדבר היחיד שיכול להפתיע הוא עד כמה מעט משתנה העולם ,The only thing that might surprise one is how little the world changes What should I do ,The only thing that can surprise is how little the world is changing,77
99,מה עליי לעשות מה עצתך,What is your advice ,What should I do? What is your advice?,69
100,לפי מיטב זיכרוני בעניינים  אלה כל עצה היא חסרת תועלת,If I remember rightly in such matters all advice is useless ,To the best of my recollection in these matters any advice is useless,61
101,מעולם לא הייתי  אומללה כל כך  אני מצטערת לומר את זה,I have never been so unhappy ,I've never been so unhappy I'm sorry to say that,63
102,אלה הראויים יותר לאהבה  אינם נעשים מאושרים בגללה,So to hope to be made happy by love is a certain cause of grief ,Those who are more deserving of love do not become happy because of it,63
103,מדוע מדוע היה צריך  להיות כך,I have never been so unhappy ,Why why should it have been so,62
104,האם את חושבת שגברים אוהבים  בצורה שאנו אוהבות ,Do you still think men love the way we do ,Do you think men love the way we love,87
105,לא גברים נהנים מהאושר  שהם מרגישים,No men enjoy the happiness they feel ,Not men enjoy the happiness they feel,99
106,אנו מסוגלות ליהנות רק  מהאושר שאנו מעניקות,We can only enjoy the happiness we give ,We can only enjoy the happiness we give,100
107,הם לא מסוגלים להקדיש  עצמם לאדם אחד בלבד,They are not capable of devoting themselves exclusively to one person ,They are not able to devote themselves to just one person,76
108,לכן לקוות להיעשות מאושרת מאהבה  זו סיבה ודאית לצער,So to hope to be made happy by love is a certain cause of grief ,So hoping to be happy with love is a sure cause for sorrow,66
109,אני מסורה לאחייני,I am devoted to my nephew ,I am devoted to my nephew,100
110,אך מה שנכון אצל רוב הגברים  נכון כפליים לגביו,But what is true of most men is doubly so of him ,But what is true of most men is doubly true of him,94
111,ועדיין הוא יכול היה   רק עכשיו  הוא ריחם עליי,And yet he could have just now he took pity on me ,And yet he could only now he felt sorry for me,72
112,אם הוא שחרר אותך  ילדתי היקרה  את חייבת ללכת,If he has released you my dear child you must go ,If he released you my dear child you must go,96
113,-מה-,- What ,-what-,100
114,אני רוצה שתעקוב אחריה מיד  היצמד אליה ,I want you to follow her right now Stay close to her ,I want you to follow her as soon as he clings to her,71
115,ארצה לדעת הכול לאן היא הולכת מי היא רואה  מה היא אוכלת אם היא ישנה  הכול,I want to know everything Where she goes Who she sees ,"I want to know everything where she goes, who she sees, what she eats if she changes everything",73
116,זה לשוחד ,That's for bribes ,It's for bribery,67
117,שלך יגיע  מאוחר יותר -כן אדוני !,Yours will come later ,Yours will come later - yes sir!,84
118,עכשיו לך ,Off you go ,Now for you,67
119,לך,Off you go ,to you,62
120,האב אנסלם היקר  ככל שאהפוך בזה איני רואה את הנחיצות  בריאיון שאתה מציע,Dear Father Anselme try as I may I cannot see the necessity for the interview you suggest ,Dear Father Anselm As far as I can tell I do not see the necessity in the interview you offer,75
121,אך מאחר שאתה מתעקש אציע להביא אותו לראות אותי  ביום ה' ה-28 בשש בערב,However since you insist I propose you bring him to see me on Thursday the 28th at six o'clock p m ,But since you insist I will offer to bring him to see me on Thursday the 28th at six in the evening,73
122,זה מצוין ,That's for bribes ,That's great,62
123,תוודא שהאב  אנסלם יקבל את זה,Make sure Father Anselme receives it ,Make sure Father Anselm gets it,78
124,אילו חדשות ,What news ,What news,100
125,-אין מבקרים,No visitors ,- No visitors,100
126,לא היה אף מבקר  מאז חזרה,There still has not been a single visitor since she got back ,There has not been a single visitor since her return,77
127,קצת מרק בערב היא לא נגעה  בפסיון ,A bite of soup last night didn't touch the pheasant ,Some soup in the evening she did not touch the pheasant,66
