,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,חשבנו  אני יודעת ,We thought  I know ,We thought I know,100
1,זו היתה אמורה להיות הפתעה ,It was to be a surprise today ,This was supposed to be a surprise,73
2,ברט מקביין ואני התחתנו לפני חודש ,Brett McBain and I were married A month ago ,Brett McBean and I got married a month ago,87
3,בניו אורלינס ,In New Orleans ,In New Orleans,100
4,אני התחייה ואני החיים ,I am the resurrection and the life ,I am the resurrection and I am the life,93
5,המאמין בי גם אם ימות יזכה לחיים ,He who believeth in me though he were dead yet shall he live ,He who believes in me even if he dies will have life,61
6,מי שחי ומאמין בי לא ימות לעולם ,Whosoever liveth and believeth in me shall never die ,He who lives and believes in me will never die,73
7,-מר בנט ,- Mr Bennett!,- Mr. Bennett,100
8,-מה הוא עושה כאן ,- What's he doing here ,- What is he doing here?,98
9,מצאתי את הצווארון הזה על מסמר ליד הדלת ,I found this collar on a nail by the door ,I found this collar on a nail near the door,90
10,את לא יודעת אבל זה ממש כמו חתימה ,You got no way of knowing but this is as good as a signature ,You do not know but it's really like a signature,63
11,-למה ,- But why ,-Why,60
12,-אל תדאגי גברת מקביין ,- Don't worry Mrs McBain ,"- Do not worry, Mrs. McBain",93
13,בואו נזוז ,Let's get moving ,Let's move,69
14,בואי נחזור לפלגסטון ,Come on Let's go back to Flagstone ,Let's go back to Pelgeston,67
15,לא סאם ,No Sam ,Not Sam,92
16,תחזור אתה ,You go back ,You'll be back,72
17,לא כדאי שתישארי כאן לבדך ,You don't want to stay out here alone ,You should not be left here alone,60
18,למה לא ,Why not ,Why not,100
19,זה הבית שלי ,This is my home ,This is my house,90
20,אתה יודע וובלס אני כועס עליך ,You know Wobbles    I'm kinda mad at you ,You know Wobbles I'm mad at you,91
21,פרנק לא היה שם ,Frank wasn't there ,Frank was not there,92
22,הוא שלח שלושה חברים ,He sent three friends ,He sent three friends,100
23,לא יודע שום דבר אני נשבע ,I don't know nothing I swear ,Do not know anything I swear,68
24,רק ארגנתי את הפגישה כמו שרצית ,I only arranged the meeting the way you wanted it ,I just arranged the meeting the way you wanted,91
25,אני לא יודע למה פרנק לא היה שם ,I don't know why Frank wasn't there ,I do not know why Frank was not there,92
26,-אני נשבע לא יודע ,I don't know nothing I swear ,- I swear I do not know,86
27,-כי הוא היה אצל מקביין ,- Cos he was at the McBains' ,-Because he was with McBain,63
28,לא נכון ,That's not true ,Not true,70
29,כולם יודעים את זה ,Everyone knows that ,Everyone knows that,100
30,יש לנו הוכחות ,We got proof ,We have proof,72
31,פרנק תמיד ידע לזייף ראיות ,That was always one of Frank's tricks Faking evidence ,Frank always knew how to falsify evidence,68
32,לא יודע ,I don't know ,Do not know,78
33,אני רק ארגנתי את הפגישה ,I only arranged the meeting ,I just arranged the meeting,81
34,מי שם ,Who's there ,who is there,96
35,הכנת קפה ,Did you make coffee ,Making coffee,62
36,תכיני קפה ,Did you make coffee ,Make coffee,73
37,אבל השארתי אותם בלב המדבר ,Yeah but I left them in the middle of the desert ,But I left them in the heart of the desert,80
38,אם יהיה להם מזל הם יחזרו הביתה בעוד שלושה ימים ,If they're lucky they'll be home in three days ,If they are lucky they will return home in three days,85
39,אני אעשה את זה ,I'll do it ,I'll do it,100
40,תכיני קפה ,Did you make coffee ,Make coffee,73
41,הם רצו לתלות אותי העורבים הגדולים השחורים ,They want to hang me the big black crows ,They wanted to hang me the big black crows,98
42,אידיוטים!,Idiots ,Idiots!,100
43,לכל הרוחות ,What the hell ,To hell with it,64
44,אני מוכן להרוג כל דבר אבל לא ילד ,I'll kill anything but never a kid ,I'm willing to kill anything but not a child,69
45,זה כמו להרוג כומר ,Be like killing a priest ,It's like killing a priest,88
46,הכוונה לכומר קתולי ,A Catholic priest that is ,Refers to a Catholic priest,73
