,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אשלי את נראית כל כך נהדר,ashley you look so adorable,Ashley you look so great,71
1,עכשייו אל תתעי כל כך רחוק מותק זה יהרוס את האפקט,Now don't stray too far baby it'II ruin the effect,His actions don't be so far from sweet this will ruin the effect,61
2,אל תדאגי לגבי זה אש,Don't worry about this Ash,Don't worry about this fire,83
3,יום אחד לא תפסיקי לצחוק על זה יחד עם התראפיסטית שלך,One day you're gonna be cracking up laughing about this with your therapist,One day you won't stop laughing at this along with your graphist,66
4,-אמא זה לא הוגן,-Mom it's not fair,-Am this is not fair,67
5,הילארי לא חייבת להתלבש כמוך,hilary doesn't have to dress like you,Hillary does not have to dress like you,95
6,נחשי שוב,Guess again,Guess again,100
7,אני רוצה לשחק!,I wanna play!,I want to play!,77
8,-תודה לך פיליפ,-Thank you philip,-Thanks you Philip,97
9,תסתכלו על הנרי פירט המסכן,Look at poor Henry Firth,Look at the poor Henry File,82
10,מאז שאשתו עזבה אותו הוא חי בחוסר משמעות   כל פעם מערכת יחסים לא מרצה אחת אחרי השניה,Ever since his wife left him he's been in one meaningless  unsatisfying relationship after another,Since his wife left him he lived meaninglessly every time a relationship didn't lecturer after the other,71
11,זה כל כך עצוב אתה לא חושב,It's so sad isn't it,It's so sad you don't think,64
12,גורם לי לרצות לבכות,Makes me want to cry,Makes me want to cry,100
13,גברת סוניה למור,Ms Sonya Lamor,Mrs Sonia Lemur,76
14,בבקשה בלי תמונות,please no pictures,Please without pictures,73
15,הי,Hi,Hi,100
16,גברת למור הייתי המעריצה הכי גדולה שלך אי פעם מאז שראיתי אותך בסרט,Ms Lamor I've been your biggest fan ever since I seen you in Mutiny on the Hussy,Mrs Lura i have been your biggest fan ever since i saw you in the movie,77
17,את נראית טיפשה בתלת מימד!,You look dope in 3-D!,You look as stupid in 3D!,68
18,זה לא היה תלת מימד,It wasn't in 3-D,It wasn't a 3D,87
19,גיבוי,Back up,backup,92
20,סוניה !,Sonya !,Sonia!,80
