,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,סלחו לי ,Excuse me ,Excuse me,100
1,תנו לי להביא לתשומת לבכם אירועים אחרים  קתרין ,'Let me bring your attention to some other events  ' Kathryn ,Let me bring to your attention other events Catherine,79
2,את כלב הים והמופעים האחרים כמובן  קתרין ,'  the seal and otter show and of course  ' Kathryn ,The seal and the other shows of course Catherine,75
3,קלי קלי  אני לא יודע אני לא  ,- Kelly Kelly I don't know ,Kelly Kelly I do not know I do not,79
4,מה זה הדבר הזה ,What is this thing ,What is this thing,100
5,את בטוחה ,Are you sure ,are you sure,100
6,האם את בטוחה שאנחנו צריכים לעשות את זה ,Are you sure we should be doing this ,Are you sure we need to do this?,75
7,הו !,Oh!,Oh!,100
8,אוי אלוהים  !,Oh my God ,Oh My God  !,100
9,הו  ,Oh!,Oh,100
10,תדחוף תדחוף ,Push Push ,Push Push,100
11,אוי אלוהים  ,Oh my God ,Oh My God,100
12,זוזו! לכומפה!,Get away!,Move! go away!,70
13,לכו מפה !,Get away!,go away !,80
14,אנו מזמינים אתכם להיכנס אל העולם הקסום של יער האלמוגים היכן שתוכלו לראות את פלאי התהום מבלי להירטב ,'We invite you to enter the magical world of the Coral Forest 'where you may observe the wonders of the deep without ever getting wet ,We invite you to enter the magical world of the coral forest where you can see the wonders of the abyss without getting wet,86
15,הספינה הספרדית מארחת דגים צבעוניים רבים שאותם אספנו לנו מאוקיינוסים שונים ברחבי העולם ,'The Spanish Galleon plays host to many colourful fish 'that we have assembled from the different oceans of the world ',The Spanish ship hosts many colorful fish that we have collected for us from different oceans around the world,78
16,תראואתכולם!,Are you sure ,See you all!,70
17,הו כן!,- Oh yeah!,Oh yes!,77
18,זה נראה כמו פרפר ,That looks like a butterfly ,It looks like a butterfly,85
19,את צודקת ,You're right ,You're right,100
20,אוי אלוהים!,Oh my God ,Oh My God!,100
21,תראואתזה !,Look at that!,look at this !,83
22,קיי את לא רוצה לראות את זה ,Kay you don't want to see this ,"Kay, you do not want to see this",89
23,מייק כולם מניחים שזה מעשה של התקפת כריש ,Everybody is assuming this was a shark attack ,Mike everyone assumes it's an act of shark attack,64
24,אני רוצה לוודא  ,- Now I wanna make sure - Ok ,I want to make sure,70
25,זה שלבי אוברמן ,That's Shelby Overman ,This is the Oberman stages,60
26,קיי אמרתי לך  ,- Kay I told  ,Kay I told you,83
27,גברת  מייק !,Oh Mike ,Mrs. Mike!,67
28,ריי  אם זו היתה התקפת כריש כבר ראיתי דבר שכזה קודם  בסדר ,Mike Ray If this was a shark attack I've seen it before ,Ray if it was a shark attack I've seen something like this before okay,86
29,הו מייק  !,Oh Mike ,Oh Mike!,100
30,אויאלוהים!,Oh my God ,Oh My God!,100
31,בואי נלך למצוא את קלווין קדימה!,Let's go find Calvin Come on!,Let's go find Calvin ahead!,74
