,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,בסדר ,Okay ,OK,67
1,לא צריכה להיות שום בעיה ,There won't be any problems ,There should be no problem,64
2,הוא אמר שאנחנו לא יכולים לקבל מדריך ,He says we can't have a guide ,He said we could not get a guide,62
3,לא בדיוק ,Not exactly ,not exactly,100
4,אני הנציב סנטוס ,I am Commissioner Santos ,I'm Commissioner Santos,89
5,אין כאן מדריכים ,And there are no guides ,There are no guides here,81
6,המדריכים האינדיאנים כולם מסרבים להיכנס עמוק לתוך הג'ונגל ,The Indian guides are all refusing to go deeper into the jungle ,The Indian guides all refuse to go deep into the jungle,92
7,יש לך מושג למה ,Any idea why ,Do you have any idea why,67
8,יש להם אמונות תפלות ,They are uh superstitious ,They have superstitions,83
9,הם מאמינים בחלומות ,They believe in dreams ,They believe in dreams,100
10,עכשיו הם חולמים על שדים ,Now they are dreaming of demons ,Now they dream of demons,87
11,אני מצטער ,I am sorry ,I'm sorry,74
12,-חייבת להיות דרך!,There must be a way ,- There must be a way!,100
13,סנטוס ,Mr Santos ,Santos,80
14,אחורה באורינס שמעתי את השם של בעל מטעי קקאו  עם מקום בסביבה כאן ,Back in Orinas I kept hearing the name of a cocoa planter with a place around here-,Back in Orines I heard the name of a cocoa grower owner with a place around here,81
15,טרומבו ,- Trumbo ,Trombo,83
16,לוסיאן טרומבו ,Lucien Trumbo ,Lucian Trombo,85
17,הוא גר שתי ימי הליכה במעלה הנהר בצד הרחוק של שום מקום ,He lives two days up the river on the far side of nowhere ,He lived two days walking up the river on the far side of nowhere,92
18,ובכן יתכן ואנו נוכל לשדר שדר לטרומבו הזה והוא יוכל לספק לנו מדריך ,Well possibly we could radio this Trumbo and he could provide us with a guide ,Well we may be able to broadcast this trombone and he will be able to provide us with a guide,65
19,דוקטור אלדן אין לו שום רדיו ,Dr Alden he has no radio ,Dr. Elden has no radio,76
20,גם אם יש לו זה חסר טעם להתקשר אליו ,Even if he did it's pointless to call him ,Even if he has it is pointless to call him,84
21,ובכן בוודאי חייב להיות שאכפת לו על האקולוגיה של האזור ,Well certainly he must care about the ecology of the region ,Well surely he must care about the ecology of the area,83
22,אכפת לו רק על מטעי הקקאו שלו ,Eh! He cares only about his cocoa plantation ,He only cares about his cocoa plantations,95
23,תראה אני נציב הממשלה כאן ,You see I'm the Government Commissioner here ,"Look, I'm the government commissioner here",85
24,מה שאומר שאני זה החוק ,Which means I am the Law ,Which means I'm the law,89
25,אבל לוסיאן טרומבו אינו מכיר בחוקים מלבד שלו ,But Lucien Trumbo recognizes no law except his own ,But Lucian Trombo does not recognize the rules other than his own,68
26,זה נשמע כמו בחור מעניין ,That sounds like an interesting guy ,That sounds like an interesting guy,100
