,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,זהו זה!,That's it!,that's it!,100
1,אני מתפטר !,I quit!,I quit !,100
2,-טוב מאוד,Good!,-Very Good,62
3,-זו לא אשמתי שהחלומות שלך תוקפים אותך,It's not my fault your dreams are attacking you,-This is not my fault that your dreams attack you,82
4,-אתה עדיין פה,Are you still here,-Are you still here,100
5,הולינג ווינקור הדבר הזה חייב להיפסק,Holling Vincoeur this has got to stop,Holting Winker this thing must stop,61
6,אתה זקוק לעזרה,You need help,You need help,100
7,לך לראות את דר' פליישמן,Go see Dr Fleischman,Go see Dr. Fleischman,100
8,-ובכן תעשה משהו  כי אם לא אז תמשיך לעשות את הסיבובים שלך על הספה!,Well do something because if you don't you're gonna just do your tossing and turning on the sofa!,-You will do something because if not then you will continue to do your turns on the couch!,67
9,היי דייב חזור לכאן,Hey Dave get back here!,Hi Dave Come back here,73
10,-ניקולאי !,- Nikolai!,-Nicolas!,71
11,אני כל כך שמח לראות אותך,I'm so glad to see you,I am so happy to see you,74
12,היי כריסטופר!,Hey Christopher!,Hi Christopher!,90
13,-טוב לראות אותך,Good to see you Ed,-good to see you,91
14,אד הנה היישר מרוסיה וודקה פרטסובקה,Here directly from Russia Pertsovka vodka,Ed is straight from Russia and vodka Partsovka,69
15,הוו!,Ooh!,Hoo!,67
16,וודקה בטעם פלפל,Pepper vodka,Pepper -flavored vodka,73
17,כריסטופר אברהמוביץ' חברי הבאתי לך משהו מאוד מיוחד,Christopher Abrahamovich my friend I brought you something very special,Christopher Abrahamwich my friends brought you something very special,96
18,עבור האוסף המוזיקלי שלך,For your music collection,For your musical collection,96
19,וואו! 'ניקולאי איוואנוביץ תודה רבה לך,Nikolai Ivanovich thank you very much,Wow!'Nikolai Ivanovich Thank you very much,95
20,-הו ניקולאי,- Oh Nikolai!,-O Nikolai,95
21,ולך מרגריטה מרגריטיצ'קה גרבי משי שאת אוהבת,And for you Margarita Margaritichka silk stockings that you like,And you have a margarita margariticka socks you love,76
