,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,נו  את באמת בת 16 ,You really should've called her ,"Well, you're really 16 years old",61
1,בטח שאתה יכול ,I can help you ,Sure you can,69
2,"מה קרה ל""פשוט מדליק"" ",What the fuck happened to us Good times ,"What happened to ""Just Turns On""",64
3,תני לי לעזור לך עם זה ,Witty Clever Thank you ,Let me help you with that,64
4,למה ,Hey ,Why,67
5,את יכולה לדמיין את הכותרות ,I can help you ,You can imagine the headlines,60
6,את יפה את חכמה את מצחיקה ואת יכולה לכסח גבר בלי בעיות ,You're beautiful you're smart you're funny and you can kick a man's ass no problem ,"You're beautiful, you're smart, you're funny, and you can mow a man without problems",86
7,אה לא בפרצוף או שיט ,Got that right Oh not in the face!,Oh not in the face or sailing,71
8,אוקיי זהו זה בשבילי ,Oh  shit Okay that's it for me ,Okay this is it for me,67
9,לילה טוב ובהצלחה ,Good night and good luck Wait Not so fast ,Good night and good luck,74
10,מה עם נשיקת הלילה טוב שלי לילה טוב ,What about my goodnight kiss Good night Oh ,How about my goodnight kiss good night,85
11,אוו בזהירות אה ,Be careful ,Ow carefully ah,64
12,'אאוץ אוו ,Ouch ,'Ouch ow,73
13,לא אכפת לי מה את חושבת ,Remember me now I don't care what you think ,I do not care what you think,79
14,אני פשוט לא חושב שהעונש מתאים לפשע אני מצטער שאני לא זוכר אותך ואני  ,I just don't think the punishment fits the crime I'm sorry that I don't remember you and I'm - - I'm sorry that I didn't call you back ,I just do not think the punishment is appropriate for the crime I'm sorry I do not remember you and me,71
15,אני  אני פשוט חושב שכנראה היתה לי סיבה טובה מאוד ,- I just think that I had a very good reason ,I I just think I probably had a very good reason,82
16,אבל אתה לא זוכר אותה ,But you can't remember it ,But you do not remember her,73
17,כאילו יש את כל הדברים האלה למטה ,I mean there's all these wires and shit down there ,As if there's all this stuff down there,76
18,מי יודע על איזה מהם את אמורה ללחוץ או למשוך ,Who knows which one you're supposed to cross or pull ,Who knows which one you are supposed to click or pull on,83
19,וחוץ מזה מחקרים מוכיחים שהאורגזמה הנשית היא ב-99% מנטאלית ,Plus the studies show that the female orgasm is like what 99% mental ,"And besides, studies show that the female orgasm is 99% mental",76
20,למי יש זמן לזה !,Who has time for that !,Who has time for that!,100
21,אוקיי אז זה טוב ,Oh  shit Okay that's it for me ,Okay so that's good,67
22,אז את רוצה לחזור לחגיגה החזירית של ארבע דקות ,So you want to go back to the four-minute grunt-fest ,So you want to go back to the four-minute pig celebration,81
23,משהו כמו בפנים בחוץ נגמר ,Things like in out done ,Something like inside out is over,68
24,תמצצי תגרגרי תירקי עובד תמיד ,The grass is always greener you know ,Sucking green grains always works,67
25,כאילו תקראי לי מיושנת אבל  אז כאילו סיימת עם החוויה הלסבית ,So you're done with the um the lesbitarian experiment ,Like you call me old-fashioned but then like you're done with the lesbian experience,61
26,לא ככה את הגעת להיות מאורסת בכדי להיקבר ,Isn't that how you ended up engaged to be buried ,This is not how you came to be engaged to be buried,79
27,לא חוזר לגור אצלי בבית עד שלא אראה חרטה אמיתית אוקיי ,That lying cheating little cocksucker is not moving back into my house until I see some real fucking remorse-itude okay ,Will not be living in my house again until I see real remorse okay,64
28,אני רוצה דמעות אני רוצה תכשיטים ,I want tears ,I want tears I want jewelry,62
29,האנק אף פעם לא הביא לי תכשיטים ,I want jewelry Hank never bought me any jewelry ,Hank never brought me jewelry,74
30,לא אז לא אבל הוא קנה לך את הטבעת ההיא לא איזו טבעת ,But he bought you that ring didn't he ,No then no but he bought you that ring not some ring,65
31,הרסתי את ההפתעה לא ,I spoiled the fucking surprise didn't I ,I ruined the surprise no,67
32,-הרסתי את ההפתעה ,I spoiled the fucking surprise didn't I ,- I ruined the surprise,67
33,אני הולכת להתחתן למה שהאנק יקנה לי טבעת ,I'm getting married Why would Hank buy me a ring I don't know ,I'm going to get married to what Hank will buy me a ring,77
34,צ'ארלי הזכיר שהוא היה באיזושהיא תנופה והוא קיבל בונוס על הסרט ,Charlie mentioned that he was on some kind of roll and he got a bonus from the movie and then he went and blew it on some antique ring ,Charlie mentioned he was on some sort of swing and he got a bonus on the film,65
35,זה הסוג של הנצנוץ שאת אוהבת נכון ,That's the kind of bling you like right ,This is the kind of glitter you love right,72
