,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-ג'ק - זה היה בעלי הראשון ג'ק לא אהב לנוע ,Jack-- that was my first husband-- Jack didn't like to move ,-Jack - This was my first husband Jack did not like to move,94
1,הוא אפילו לא היה מבקש העברה כשהיתה לו הזדמנות ,He wouldn't even take a transfer when he had the chance ,He would not even ask for a transfer when he had a chance,80
2,הייתי ממש משועממת ,I was really bored ,I was really bored,100
3,מאני אוהב לנסוע ,Manny likes to go ,Manny loves to travel,63
4,אנחנו תמיד נוסעים בכל פעם שיש הזדמנות ,We're always going whenever we get the chance ,We always travel whenever there is an opportunity,66
5,אני צמאה ,I'm thirsty ,I am thirsty,78
6,מים או שבא לך בירה ,Water or would a beer do ,Water or you fancy a beer,78
7,מיידה הביאי לי בקבוק בירה טוב ,Maida bring me a bottle of beer will you ,Maida brought me a good bottle of beer,74
8,-אתה נשוי ,- Are you married ,-Are you married,100
9,-לא ,- No ,-No,100
10,זה נחמד ,That's nice ,It's nice,60
11,מה אתה עושה לבד בבית הזה אם אתה לא נשוי ,What do you do alone in this house if you aren't married ,What are you doing alone in this house if you are not married,91
12,ובכן זהו בית-משפחה ואני האחרון מהמשפחה ,Well it's a family home and I'm the last of the family ,Well this is a family home and I'm the last of the family,92
13,-תודה ,- Thank you ,-Thanks,67
14,הנה לך ,- There you are ,there you are,100
15,הוא אוהב בירה ,He loves beer ,He loves beer,100
16,את רוצה לתת בירה לכלב ,You want a beer for the dog ,You want to give the dog a beer,83
17,ובכן הנה אנחנו ,Well here we are ,Well here we are,100
18,-הוא לא חמוד ,- Isn't he cute ,- He's not cute,77
19,מה דעתך על זה ,You want a beer for the dog ,What do you think about this,62
20,את מוכנה ,Are you ready ,are you ready,100
21,כלומר את מוכנה לספר לי את הסיפור ,I mean are you ready to tell me the story ,"I mean, are you willing to tell me the story?",83
22,אני יודעת למה כוונתך ,I know what you mean ,I know what you mean,100
23,עכשיו נניח שתספרי לי כל מה שסיפרת למשטרת המדינה  בנוסף לכל מה שלא סיפרת למשטרת המדינה ,Now suppose you tell me everything you told the state police  plus everything you didn't tell the state police ,Now suppose you tell me everything you told the state police in addition to everything you did not tell the state police,88
24,-מתי יצאת לבר של קוויל ,- When did you leave for Quill's bar ,-When did you go out to Quill's bar,79
25,מיד לאחר ארוחת ערב ,Right after dinner ,Immediately after dinner,71
26,בסביבות 8: 30 אני מניחה ,About 8:30 I guess ,Around 8:30 I guess,86
27,מאני הגיע מאוחר הביתה ממטווח הירי  כך שהוא אכל ארוחת ערב נשכב והלך לישון ,Manny was late getting home from the firing range  so we had dinner he laid down and went to sleep ,Manny came home late from the shooting range so he ate dinner and lay down and went to sleep,71
28,לא יצאתי מהקרון כל היום כך ש  לקחתי את מאף יחד עם פנס והלכתי לבר ,I hadn't been out of the trailer all day so  I took Muff and a flashlight and walked over to the bar ,I did not get out of the caravan all day so I took my nose along with a flashlight and went to the bar,70
29,קניתי משקה ושיחקתי במכונת הפינבול (פליפר),I bought a drink and played the pinball machine ,I bought a drink and played with the pinball machine (flipper),88
30,-היו הרבה אנשים בבר ,- Many people in the bar ,- There were a lot of people in the bar,61
31,-ממ  ממ ,- Mm-mm ,-Mmmmmm,73
32,לא הרבה ,Not many ,Not much,62
33,בארני הצטרף והתחרה אתי על משחק ,Barney came over and challenged me to a game ,Barney joined and competed with me for a game,65
34,-כמה טוב הכרת את בארני ,- How well did you know Barney ,- How well did you know Barney?,100
35,ובכן הוא היה בעל הבר לשם נהגנו מאני ואני ללכת מדי פעם זה הכל ,Well he owned this bar where Manny and I went sometimes that's all ,Well he was the bar owner where Manny and I used to go and every now and then that's all,64
36,לא שום דבר כזה בכלל ,No Nothing like that at all ,Not anything like that at all,71
37,הוא שתה בכבדות אותו לילה ,Was he drinking heavily that night ,He drank heavily that night,85
38,לא נראה ככה ,No Nothing like that at all ,It does not look like that,68
