,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,שמור את יחידות הבוואד מחוץ לשדה הראיה ,Keep the Bovad units out of sight ,Keep the buddha units out of sight,90
1,אף אחד לא יורה עד שאתן רשות ,No one fires until I give permission ,No one shoots until you give permission,75
2,אני מניח שהם מעבירים אותו ,I assume they're moving him ,I guess they pass it on,60
3,"לא אוכל להוסיף עוד מלבד שתזכור מה אמרתי לך אודות ""פצצת השאול""","Remember what I told you about the ""Hades Bomb"" ","I can not add more than remember what I told you about the ""hell bomb""",74
4,תנחת קח את אבא שלך וצא משם ,Land' pick up your dad' and get out ,Land Take your dad and get out of there,78
5,עקוב אחרי החימוש שלך ,Keep track ofyour ammo ,Keep track of your armament,69
6,אני נמצא שם איתך ,I'm right there with you ,I'm there with you,86
7,כולם לצאת!,Everybody get out!,Everyone out!,76
8,תנו לו לנחות ,Let him land ,Let him land,100
9,ואז תחתכו אותו לחתיכות ,Then cut him to pieces ,Then cut it into pieces,76
10,אמור לו לחכות לפקודה שלי ,Tell him to get ready on my command ,Tell him to wait for my command,70
11,אני כבר יורד אבא ,I'm coming down Dad ,I'm already down Dad,67
12,תהרוג אותו עכשיו ,Kill him now ,Kill him now,100
13,יאבןכלבה!,You son of a bitch!,Son bitch!,67
14,כולםהחוצה!,Everyone out!,Everyone out!,100
15,התקיפואותםדרךהלהבות!,Attack them through the flames!,Attack it through the flames!,93
16,האמריקאים חייבים למות אחרת לא תחיו כדי להצטער על טעויותיכם ,The Americans must die or you won't live to regret your mistakes ,Americans must die otherwise you will not live to regret your mistakes,84
17,זהאתה ,You son of a bitch!,It's you,62
18,אתה יכול ללכת ,Can you walk ,You can walk,100
19,אין לי הרבה זמן ,We haven't got much time ,I do not have much time,77
20,"נדבר אח""כ בוא ",We'll talk later come on ,We'll talk later,80
21,צעד אחד ואתה בבית אבא ,One step and you're home Dad ,One step and you're at Dad's house,87
22,שלח לי שני גברים אמיצים אם נשארו בכלל כאלה ביניכם ,Send me two brave men if there are any left among you ,Send me two brave men if there are any left between you,87
23,איפההסיועהאוירישלך ,Where's your air support ,Where's your air support,100
24,באתי רק עם צ'אפי סינקלייר ,I only came in with Chappy Sinclair ,I only came with Chappie Sinclair,94
25,הפילו אותו באל קארים ,I assume they're moving him ,They overthrew him in El Karim,63
26,-אני לא יודע מעולם לא ניסיתי למה ,- I don't know why ,- I do not know. I never tried why,64
27,-משהו מתקרב לאכול אותנו לארוחת בוקר ,- Something's out to get us ,-Something is approaching to eat us for breakfast,63
28,הם הרימו כמה מיגים ,- They got up some MIGs ,They picked up some Migs,76
29,כאן קולונל נקש ,This is Colonel Nakesh ,This is Colonel Nakash,95
30,הגיבו מיד ,Respond immediately ,Respond immediately,100
31,איזה מהמטוסים הוא העמוס ביותרבחימוש ,Which plane is most heavily armed ,Which of the planes is the busiest in armament,61
32,"של רס""ן ג'וראדי ",Major Joradi ,Of Major Juradi,81
33,- כמה דלק יש 2100פאונדים ,- How much fuel ,- How much fuel has 2100 pounds,62
34,טפס הכי גבוה שאתה יכול ,Climb as high as you can ,Climb as high as you can,100
35,וצאמסרבלהטיסהשלך עכשיו!,And get out of your flight suit!,And come on your flight now!,66
36,שני טילי סייווינדר ו-244 כדורי תותח ,- Two sidewinders and 244 rounds ,Two Savinder missiles and 244 cannonballs,68
