,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אם תתקרבו למרים שמשון יפצח את ראשכם כמו אגוז ,We haven't tasted lf you come near Miriam Samson will crack your head like a walnut ,If you approach Miriam Samson will crack your head like a nut,71
1,שמשון ,Samson!,Samson,100
2,לא שאול ,No Saul no ,Not Saul,78
3,אעצור אחד מהם ,Aim for the big one ,I'll stop one of them,60
4,שמשון הוא לוחמנו ,Samson is our warrior ,Samson is our warrior,100
5,מנהיג אתה ,A leader  you ,You are a leader,86
6,למדתי את דרכיהם ,I was learning their ways ,I learned their ways,80
7,מוטב לך ללמוד את דרכי האל ,You'd better learn the ways of the lord ,You better learn the ways of God,85
8,ואתה הבן הגרוע ביותר ,And you're the worst son ,And you're the worst son,100
9,אתה מנהיג שבט דן השופט הנבחר של בני עמך ,You the leader of Dan Chosen judge of you're people ,"You are the leader of the tribe of Dan, the chosen judge of your people",83
10,ומה אתה עושה ,And you're the worst son ,And what are you doing,70
11,מתחתן עם בת אויבינו ,Marry a daughter of our enemies ,Marries the daughter of our enemies,85
12,פלשתית תהיה אמם של ילדיו של שמשון ,A philistine to be the mother of Samson's children ,The Philistine will be the mother of Samson's children,90
13,כדאי שאפליק לך בישבן כמו שעשיתי לא לפני זמן רב ,I ought to spank you as I did and not so long ago ,I should apply to your ass like I did not so long ago,75
14,לך אחרת אמך גם תרדה בך ,Run along or your mother will tan your hide too ,Go otherwise your mother will also come down on you,63
15,תראה מה עשית ,Now look what you've done ,Look what you did,71
16,אתה שור עקשן וטיפש ,Oh you're a stubborn witless ox ,You are a stubborn and stupid bull,62
17,אני בנך ,I'm your son ,I'm your son,100
18,שמשון למה אינך יכול להיות דומה לבנים של השכנים שלנו אשר מרוצים לשמור על צאן אביהם ,Oh Samson Why can't you be like our neighbors' sons  Content to watch their fathers' flocks,Samson why can you not be like the sons of our neighbors who are content to keep their father's flock,87
19,ותבחר אישה מהכפר שלך ,And choose a wife from our own village ,And choose a woman from your village,73
20,פירות אסורים טעימים יותר ,Forbidden figs are sweeter ,Forbidden fruits are tastier,67
21,אבל הפירות הטעימים ביותר צומחים בגינה שלך ,But the sweetest figs grow Right in your own garden ,But the most delicious fruits grow in your garden,70
