,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,בנעורי עוררתי הערצה אבל תסתכל עלי עכשיו ,In my youth I excited some admiration but look at me now ,In my youth I aroused admiration but look at me now,80
1,אתה מאמין שפעם נחשבתי מושכת ,Will you think it's possible that I was once considered attractive ,You believe I was once considered attractive,65
2,את נראית בסדר ,Your looks are okay ,You look fine,62
3,-ניסיתי לקבל מחמאה ,- I was fishing for a compliment ,- I tried to get a compliment,63
4,-מחמאות לנשים על המראה שלהן ,- Compliments to women on their looks ,- Compliments to women for their looks,90
5,וחלקן העריכו את עצמן יותר ממה שהן היו שוות ,Some give themselves credit for more than they've got ,And some valued themselves more than they were worth,67
6,"פעם יצאתי עם אישה שאמרה לי ""אני הטיפוס הזוהר ""","I once went out with a dame who said ""I'm the glamorous type ""","I once went out with a woman who told me ""I am the glamorous guy""",80
7,"היא אמרה ""אני הטיפוס הזוהר"" אמרתי לה ""אז מה"" ","She says ""I'm the glamorous type "" I says ""So what ""","She said ""I'm the glamorous guy"" I told her ""so what""",76
8,יש גברים שמושפעים מהזוהר ההוליוודי  -ויש גברים שלא  ,Some men are took in by this Hollywood glamour stuff and some men just aren't ,Some men are affected by the Hollywood glamor - and some men are not,73
9,-אתה בטח מהסוג השני ,- And you're in the 2nd category ,- You're probably the other kind,60
10,קצת נוטה לפרימיטיביות הייתי אומרת ,A bit on the primitive side ,A bit prone to primitiveness I would say,60
11,-כדי שאישה תעניין אותך היא צריכה  ,To interest you a woman would have to  ,"- For a woman to interest you, she needs to",70
12,-להניח את הקלפים על השולחן ,She must lay the cards on the table ,- Lay the cards on the table,85
13,לכן כשנכנסת אתמול בלילה אמרתי לעצמי:,When I saw you last night I said to myself:,So when you came in last night I said to myself:,90
14,"""אחותי התחתנה עם גבר "" בהחלט -זה כל מה שיכולתי להגיד  ","""My sister has married a man "" That was all I could tell  ","""My sister married a man"" definitely - that's all I could say",75
15,צא איתי החוצה ותן לבלאנש לגמור להתלבש ,Come with me while Blanche dresses ,Come out with me and let Blanche finish dressing,68
16,-בוא החוצה ,- Come out ,- Come out,100
17,-אחותך ואני מנהלים שיחה ,- Your sister and I are chatting ,-Your sister and I are having a conversation,77
18,-מתוקה  לכי לחנות ותביאי לי  ,Go to the store and get me a lemon coke with chipped ice ,-Sweet go to the store and get me one,63
19,תעשי את זה בשבילי חמודה ,- Do me a favor ,Do it for me cute,67
20,בבקשה ,- Come out ,you are welcome,61
21,המסכנה עמדה בחוץ והקשיבה לנו ,The poor thing was listening to us ,The poor woman stood outside and listened to us,64
22,ואני חושבת שהיא לא מבינה אותך טוב כמו שאני מבינה אותך ,I have an idea she doesn't understand you as well as I do ,And I think she does not understand you as well as I understand you,71
23,אני מוכנה לענות על כל שאלה אין לי מה להסתיר ,I'm ready to answer all questions ,I am ready to answer any question I have nothing to hide,65
24,מה העניין ,Such as what ,what is the deal,64
25,במדינת לואיזיאנה יש לנו מה שנקרא הקוד הנפוליאוני ,In the state of Louisiana we've got what's known as the Napoleonic Code ,In the state of Louisiana we have the so-called Napoleonic Code,79
26,שלפיו מה ששייך לאישה שייך גם לבעל ולהיפך ,According to which that what belongs to the wife belongs to her husband ,According to which what belongs to a wife also belongs to a husband and vice versa,76
27,אם לא הייתי יודע שאת אחותה של אישתי הייתי חושב עליך כמה דברים ,If you weren't my wife's sister I'd get ideas about you ,If I did not know you were my wife's sister I would think of you a few things,67
28,-אל תשחקי את הטיפשה את יודעת מה ,Don't play so dumb You know what ,"- Do not play the fool, you know what",73
29,קלפים על השולחן ,Cards on the table ,Cards on the table,100
30,אני יודעת שאני מבלפת המון ,I know I fib a good deal ,I know I'm bluffing a lot,61
31,אחרי הכל חמישים אחוז מהקסם של האישה זה אשליה ,But a woman's charm is 50º% º illusion ,"After all, fifty percent of a woman's charm is an illusion",64
32,אבל בקשר לדברים חשובים אני אומרת את האמת ,But when a thing is important I tell the truth ,But about important things I tell the truth,85
33,וזאת האמת:,This is the truth:,And this is the truth:,89
34,אף פעם לא רימית את אחותי או אותך או אף אחד אחר בחיים שלי ,I never cheated my sister or you or anyone else on earth as long as I lived!,You've never cheated on my sister or you or anyone else in my life,78
35,-כל מה ששייך לי נמצא בארגז ההוא ,Everything I own is in that trunk ,- Everything that belongs to me is in that box,62
36,על מה אתה חושב ,What are you thinking ,what are you thinking about,88
37,מה נמצא במוח הילד הקטן שלך ,What's in that little boy's mind of yours ,What's in your little boy's brain?,73
38,תן לי זה יהיה מהר יותר ופשוט יותר ,I'll do it it'll be faster and simpler ,Let me make it faster and simpler,70
39,-אני שומרת את רוב המסמכים שלי בקופסא הזאת ,I keep my papers in this tin box ,- I keep most of my documents in this box,62
40,-מה אלו למטה ,What are they ,-What are these below,73
41,אלו מכתבי אהבה  מצהיבים מיושן    ,Some love letters yellowing with antiquity ,These are old-fashioned yellowing love letters,68
42,-כולם מאותו הנער ,- All from one boy ,- All from the same boy,76
43,תחזיר לי אותם   ,Give them back to me ,Give them back to me,100
44,-אני רק אציץ בהם ,- I'll just look ,- I'll just peek at them,61
45,-מגע ידיך יעליב אותם ,- Your touch insults them ,- The touch of your hands will insult them,70
46,עכשיו שנגעת בהם אני אשרוף אותם ,Now that you've touched them I'll burn them!,Now that you have touched them I will burn them,84
47,מה הם ,What are they ,what are they,100
48,שירים שהנער המת כתב ,Poems  the dead boy wrote ,Songs written by the dead boy,75
49,פגעתי בו בצורה שהיית רוצה לפגוע בי אבל אתה לא יכול ,I hurt him the way that you would like to hurt me but you can't ,I hurt him the way you would like to hurt me but you can not,94
50,אני כבר לא צעירה ופגיעה אבל בעלי הצעיר היה ואני  לא חשוב ,I'm no longer young and vulnerable My young husband was and I  Never mind about that ,I am no longer young and vulnerable but my young husband was and I do not matter,81
51,רק תחזיר לי אותם ,Give them back to me ,Just give them back to me,89
52,למה אמרת שאת צריכה לשרוף אותם ,What'd you mean you have to burn them ,Why did you say you should burn them?,68
53,אני מצטערת ,I'm sorry ,I'm sorry,100
54,כנראה שאיבדתי את הראש לרגע ,I must have lost my head for a moment ,I probably lost my mind for a moment,63
55,לכולם יש משהו שהם לא מוכנים שמישהו אחר ייגע בו בגלל  האופי האינטימי שלהם  ,Everyone has something they won't let others touch because of their intimate nature ,Everyone has something they are not willing for someone else to touch because of their intimate nature,78
56,אמבלר את אמבלר ,Ambler and Ambler!,Ambler the Ambler,82
57,קראבטרי ,Crabtree!,Crabtree,100
58,-עוד אמבלר את אמבלר ,Ambler and Ambler!,- Another Ambler the Ambler,76
59,-מה זה אמבלר את אמבלר ,- What's Ambler and Ambler ,-What is Ambler the Ambler,82
60,חברה שהלוותה כסף תמורת המקום ,- A firm that made loans on the place ,A company that lent money for the place,70
61,-המקום אבד בגלל משכנתה ,- It was lost on a mortgage ,- The place was lost because of her mortgage,66
62,חתיכה אחרי חתיכה   אבות אבותינו הבזבזנים  שילמו באדמות תמורת  ההוללות הנשגבת שלהם  בלשון עדינה  ,As piece by piece our improvident grandfathers exchanged the land for their epic debauches to put it mildly ,Piece after piece our wasteful forefathers paid in the lands for their sublime debauchery in gentle language,61
63,"עד שלבסוף כל מה שנשאר וסטלה יכולה לאשר את זה  זה הבית עצמו   ועוד כ-8 קמ""ר של אדמות הכוללים בית קברות  שאליו פרשו כולם   חוץ מסטלה וממני ",Finally all that was left and Stella can verify it was the house itself and 20 acres of ground including a graveyard to which now all but Stella and I have retreated ,Until finally all that is left and Stella can confirm it is the house itself and another 8 square kilometers of land that includes a cemetery to which everyone except Stella and me retired,62
64,הנה הם כולם ,Here they are all of them ,Here they are all,81
65,הכל ניירות ,All papers ,All papers,100
66,אני חושבת שזה הולם ביותר שבל ריב  הפכה לבסוף לערימת ניירות ישנים  בידיך הגדולות והמיומנות ,It's wonderfully fitting that Belle Reve should be this bunch of papers in big capable hands ,"I think it's most fitting that a quarrel has finally turned into a pile of old papers in your big, skilled hands.",60
67,אני תוהה אם סטלה חזרה עם הקולה לימון שלי ,I wonder if Stella's back with my coke ,I wonder if Stella is back with my lemon cola,82
68,יש לי מכר עורך-דין אנחנו נלמד את הנושא ,I got a lawyer acquaintance we'll straighten this out ,I have a lawyer acquaintance and we will study the subject,63
69,תן לו אותם יחד עם קופסא של אספירין ,Present them to him with a box of aspirin tablets ,Give him them together with a box of aspirin,71
70,לפי הקוד הנפוליאוני גבר צריך להתעניין בעסקיה של אישתו ,Under the Napoleonic Code a man has to take an interest in his wife's affairs ,According to the Napoleonic Code a man should be interested in his wife's business,72
71,ואני מתכוון במיוחד עכשיו שהיא בהריון ,Especially now that she's having a baby ,And I especially mean now that she's pregnant,71
72,או סטלה הכוכב שלי כמה נחמד שיהיה לך תינוק ,Oh Stella for a star! How lovely to have a baby!,Or Stella my star how nice to have a baby,78
73,אני קצת רועדת אבל עמדתי בזה יפה ,I feel shaky but I handled it nicely ,I'm a little shaky but I coped with it nicely,64
74,צחקתי והתייחסתי לזה כאל בדיחה ,I treated it as a joke ,I laughed I treated it like a joke,71
75,צחקתי וקראתי לו ילד קטן ופלירטטתי ,Laughed called him a boy and flirted ,I laughed and called him a little boy I flirted with,82
76,הנה פלירטטתי עם בעלך סטלה ,Yes I was flirting with your husband ,Here I flirted with your husband Stella,72
77,האורחים מגיעים למסיבת הפוקר ,The guests are arriving for the party ,Guests arrive at the poker party,72
78,אני מצטערת שהוא עשה לך את זה ,I'm sorry he did that to you ,I'm sorry he did that to you,100
79,כנראה שהוא לא הטיפוס שמתלהב מבושם יסמין ,I guess he's just not the type that goes for jasmine perfume ,Apparently he is not the type to get excited about jasmine perfume,67
80,אולי אנחנו צריכות לערבב את הדם שלנו עם שלו עכשיו שאיבדנו את בל ריב  וצריכות להמשיך הלאה  בלי בל ריב שתגן עלינו ,Maybe he's what we need to mix with our blood since we've lost Belle Reve and have to go on without Belle Reve to protect us ,Maybe we should mix our blood with his now that we've lost Bell Rib and need to move on without Bell Rib defending us,72
81,כמה שהשמיים יפים ,How pretty the sky is!,How beautiful the sky is,62
82,העיוורים מובילים את העיוורים ,The blind are leading the blind ,The blind lead the blind,87
83,אתה עולה למעלה להגיד לה להפסיק עם זה ,Go upstairs and tell her to stop that ,You go upstairs and tell her to stop with this,84
84,זוכרים את הלילה ההוא שהיא שפכה מים רותחים דרך הסדקים ברצפה ,Remember when she poured boiling water through the floor cracks ,Remember that night she poured boiling water through the cracks in the floor,83
85,אני צריך לחזור הביתה עוד מעט ,- I gotta go home soon ,I need to get home soon,65
86,-נו מה אתה אומר ,- What do you say ,"-well, what do you say",86
87,-לא אני בחוץ ,- No I'm out ,- I'm not out,95
88,-מה אתה אומר ,- What do you say ,-what are you saying,76
89,אני הולך להתרחץ ,I'm going to break up the game ,I'm going to take a bath,70
90,תגידי להם שהקומקום על הכיריים ,You tell them guys the kettle's on the stove!,Tell them the kettle is on the stove,88
91,אני הולכת להפסיק את המשחק ,I'm going to break up the game ,I'm going to stop the game,75
92,-אני נראית בסדר ,Do I look done-in ,- I look fine,64
93,-את נראית רעננה כמו פרח ,You look fresh as a daisy ,- You look as fresh as a flower,81
94,כזה שקטפו אותו לפני כמה ימים ,One that's been picked a few days ,One that was picked a few days ago,81
95,-אני מפסיד ואתה רוצה לאכול ,- When I'm losing you want to eat ,- I'm losing and you want to eat,85
96,-אני רואה שאתם עדיין משחקים ,- I see you are still at it ,- I see you're still playing,71
97,-איפה היית ,- Where've you been ,-Where were you,77
98,-בלאנש ואני הלכנו להופעה ,- We went to a show ,- Blanche and I went to a show,62
99,בלאנש מותק זה מר גונזאלס וזה מר האבל ,This is Mr Gonzales and Mr Hubbell ,Blanch baby it's Mr Gonzalez and it's Mr Hubble,67
100,אל תקומו בבקשה ,Please don't get up ,Do not get up please,82
101,אף אחד לא התכוון לקום אל תדאגי ,No one's getting up don't worry ,No one was going to get up. Do not worry,77
102,"-הפוקר כ""כ מרתק ",Poker's fascinating ,-Poker is so fascinating,90
103,אני יכולה לשבת אתכם ,- When I'm losing you want to eat ,I can sit with you,61
104,-את לא ,You could not!,-you're not,61
105,למה שלא תעלו ליוניס ,Why don't you go up to Eunice's ,Why not go up to Eunice,78
106,-עד שנהייה מוכנים להפסיק ,- Till we're ready to quit!,-Until we are ready to stop,64
107,אתם צריכים להפסיק אחרי המשחק הבא ,- Wish you'd quit after the next hand ,You have to stop after the next game,70
108,-תעלו ליוניס -היי זה המעיל שלי ,I'm going to break up the game ,"- Go up to Ionis - Hey, this is my coat",62
109,זה לא מצחיק סטנלי ,That's not fun Stanley ,It's not funny Stanley,77
110,"אני כ""כ כועסת כשהוא עושה את זה לפני אנשים ",Makes me mad when he does that in front of people ,I'm so angry when he does this in front of people,73
111,-אני חושבת שאני אעשה אמבטיה ,- I think I will bathe ,- I think I'll take a bath,64
112,-שוב ,- Again ,-again,100
113,העצבים שלי רופפים ,My nerves are in knots ,My nerves are loose,78
114,לא יודעת ,I don't know ,Do not know,78
115,-ערב טוב ,Good evening ,-good evening,100
116,בלאנש זה הארולד מיטשל ,This is Harold Mitchell ,Blanche is Harold Mitchell,73
117,-זאת אחותי בלאנש דובואה ,This is my sister Blanche DuBois ,- This is my sister Blanche Dubois,100
118,-מה שלום אמא שלך מיטש ,How's your mother ,"- How is your mother, Mitch?",73
119,אותו הדבר תודה ,She's about the same thanks ,Same thing thanks,64
120,תסלחו לי בבקשה ,Excuse me please ,Excuse me please,100
121,תסלחו לי ,Excuse me ,excuse me,100
122,-חשבתי שיש לו מבט רגיש ,He had a sort of sensitive look ,- I thought he had a sensitive look,81
123,-הוא נשוי ,Is he married ,- He's married,80
124,"-הוא ""זאב"" ",Is he a wolf ,"- He is a ""wolf""",100
125,-באמת בלאנש!,Why Blanche!,-Really blanch!,67
126,-במה הוא עוסק ,- What does he do ,- What is he doing?,65
127,הוא במדור האיכות במחלקת החלפים במפעל שבו סטנלי עובד ,He's on the precision bench in the spare parts department the plant Stanley travels for ,He's in the quality section of the parts department at the factory where Stanley works,72
128,היי בלאנש את עומדת באור ,Blanche you're standing in the light!,Hi Blanche you're standing in the light,96
129,את צריכה לראות את הנשים שלהם ,You should see their wives!,You need to see their women,64
130,אני יכולה לדמיין ,I can imagine ,I can imagine,100
131,-את מכירה את זאת שגרה למעלה -כן ,You know that one upstairs ,-You know the routine upstairs -Yes,81
132,היי תרנגולות!,Hey you hens!,Hey chickens!,67
133,-תפסיקו לכרכר שם ,Cut out that cackling in there!,- Stop the carriage there,60
134,-אתה לא יכול לשמוע אותנו ,You can't hear us!,- You can not hear us,94
135,את יכולה לשמוע אותי ואמרתי לך להיות בשקט ,You can hear me and I said hush up!,You can hear me and I told you to be quiet,68
136,זה הבית שלי ואני אדבר כמה שאני רוצה ,This is my house and I'll talk as much as I want to!,This is my house and I'll talk as much as I want,97
137,-סטלה אל תתחילי לריב ,Don't start a row ,"- Stella, do not start a fight",64
138,-הוא חצי שיכור ,He's half-drunk ,- He's half drunk,100
139,אני יוצאת עוד דקה ,I'll be out in a minute ,I'm coming out in a minute,78
140,מה אתה אומר מיטש ,What do you say ,What are you saying Mitch,65
141,לא אני בחוץ ,I'm out!,I'm not out,78
142,-אני ,Am I ,-I am,100
143,אכפת לך ,There you are!,Do you care,67
144,-כבי את זה!,- Turn it off!,- Turn it off!,100
145,תן לבנות לשמוע מוסיקה ,- Let the girls have music ,Let the girls hear music,92
146,-הנה אתה ,There you are!,-there you are,100
147,-לא שמעתי שהכרזת!,- I didn't hear you name it!,- I did not hear you announced!,64
148,-לא הקשבתי ,- Didn't I name it ,- I did not listen,69
149,אז מה עשית ,What do you say ,So what did you do?,79
150,אני בחוץ ,I'm out!,I'm out,100
151,"את המשחק הזה נשחק בסגנון ""ספיט אין דה אושן """,This game'll be Spit in the Ocean ,"This game will be played in the style of ""Spit in the Ocean""",68
152,-יש לך סיגריה ,Have you got any cigs ,-Do you have a cigarette,73
153,-מכסף ,Silver ,- Silver,100
154,כן תקראי את ההקדשה ,- Yes Read the inscription ,Yes read the dedication,81
155,אה יש הקדשה ,- There is an inscription ,Oh there is a dedication,72
156,"""ואם אלוהים יואיל  אוהב אותך אפילו יותר  לאחר מותי ""","""And if God choose I shall but love thee better after death ""","""And if God wills love you even more after I die""",61
157,זה מהסונטה האהובה עלי מאת גב' בראונינג ,That's from my favorite sonnet by Mrs Browning ,This is from my favorite sonata by Mrs. Browning,86
158,-את מכירה אותה ,- You know it!,-you know her,78
159,יש סיפור מאחורי ההקדשה הזאת ,There's a story connected with this inscription ,There is a story behind this dedication,70
160,היא ידעה שהיא הולכת למות כשהיא נתנה לי את זה ,She knew she was dying when she give me this ,She knew she was going to die when she gave it to me,77
161,-היא בטח חיבבה אותך מאוד ,She must have been very fond of you ,- She must have liked you very much,68
162,אנשים חולים יוצרים קשרים עמוקים כנים ,Sick people have deep sincere attachments ,Sick people form deep and sincere connections,72
163,-הצער מביא כנות אני חושבת ,- Sorrow makes for sincerity I think ,-Sorrow brings sincerity I think,80
164,מעט הכנות שקיימת שייכת לאנשים שיידעו צער ,The little there is belongs to people who have known sorrow ,The little amount that exists belongs to people who knew sorrow,82
165,זה שם צרפתי ,"It's a French name meaning ""woods """,It's a French name,72
166,"""חורשה לבנה""  כמו בוסתן באביב  ",Like an orchard in spring ,"""White grove"" like an orchard in the spring",76
167,תוכל לזכור את זה על-פי זה  אם חשוב לך  ,You can remember it by that if you care to ,You can remember it accordingly if it is important to you,65
168,את אחותה של סטלה נכון ,Stella's my precious little sister ,Stella's sister is right,69
169,כן סטלה היא אחותי הקטנה והיקרה ,Stella's my precious little sister ,Yes Stella is my dear little sister,67
170,אני קוראת לה קטנה למרות העובדה שהיא קצת יותר מבוגרת ממני ,"I call her ""little"" though she's older than I am ",I call her small despite the fact that she's a little older than me,71
171,אתה מוכן לעשות משהו בשבילי ,Less than a year - Will you do something for me ,You're willing to do something for me,76
172,מה ,What ,what,100
173,קניתי את פנס הנייר המקסים הזה בחנות סינית ברח' בורבון ,I bought this adorable paper lantern at a Chinese shop ,I bought this lovely paper lantern at a Chinese store on Bourbon Street,69
174,תוכל להלביש אותו על הנורה בבקשה ,Put it over the light bulb will you ,You can put it on the bulb please,68
175,אני לא סובלת נורות ערומות כפי שאני לא סובלת הערות גסות  או מעשים וולגריים  ,I can't stand a naked light bulb anymore than I can a rude remark or a vulgar action ,I do not tolerate naked bulbs as I do not tolerate rude remarks or vulgar acts,63
176,אני מניח שאנחנו נראים לך חבורה די גסה ,I guess we strike you as being a pretty rough bunch ,I guess we look like a pretty rude bunch to you,69
177,אני מסתגלת לנסיבות זו תכונה טובה ,I'm very adaptable to circumstances ,I adapt to this circumstance a good trait,68
178,או לא ,- You're not  ,or not,62
179,לא אני מורה ורווקה זקנה ,Oh no no! I'm an old-maid teacher ,No I'm a teacher and an old bachelor,65
180,את אולי מורה אבל את בטח לא רווקה זקנה ,You may be a teacher but you're certainly not an old maid ,You may be a teacher but you're probably not an old bachelor,72
181,תודה לך אדוני ,Why thank you sir ,Thank you sir,87
182,אני מעריכה את האבירות שלך ,I appreciate your gallantry ,I appreciate your chivalry,83
183,אז את עוסקת בהוראה ,So you're in the teaching profession ,So you're teaching,67
184,-אני בא!,Coming!,-I'm coming!,75
185,אני מלמדת בתיכון באוריול ,I teach high school in Auriol ,I teach at Oriol High School,81
186,מה את מלמדת איזה מקצוע ,So you're in the teaching profession ,What do you teach a profession,70
187,-תנחש ,Guess ,- Guess,100
188,-נראה לי שאמנות או מוזיקה ,I bet you teach art or music ,-It seems to me that art or music,67
189,כמובן שאולי אני טועה ,Of course I could be wrong ,Of course maybe I'm wrong,67
190,אולי את מלמדת חשבון ,I bet you teach art or music ,Maybe you've teaching arithmetic,60
191,"אני מנסה להחדיר לחבורה של מתבגרות  ו""רומאואים"" בגרוש כבוד להות'ורן  וויטמן ופו ",I try to instill a bunch of bobby- soxers and drugstore Romeos with a reverence for Hawthorne and Whitman and Poe ,"I'm trying to instill in a bunch of teenagers and ""Romans"" a penny of respect to Hawthorne Whitman and Poe",68
192,בטח חלקם מתעניינים יותר בדברים אחרים ,I bet they are more interested in other things ,Probably some are more interested in other things,78
193,כמה שאתה צודק ,How very right you are ,How right you are,87
194,המורשת הספרותית שלהם אינו הדבר שהם מוקירים יותר מכל ,Their literary heritage is not what they treasure above all ,Their literary heritage is not the thing they cherish most of all,68
195,מגלים לראשונה את האהבה  כאילו איש לא הכיר אותה לפניהם  ,As if nobody had ever known it before ,Discover love for the first time as if no one had known it before,65
196,-סליחה ,Sorry ,-Sorry,100
197,תסלחי לי תסלחי לי ,Excuse me!,"Excuse me, forgive me",62
198,-סיימת ,- You're not  ,- You're done,76
199,-כן כן ,Oh yes ,-Yes Yes,62
200,סיימתי ,Have you finished ,I finished,67
201,-חכה חכה אני אדליק את הרדיו ,- Wait I'll turn on the radio ,- Wait wait I'm turning on the radio,82
202,תדליק את האור שם עכשיו ,Turn on the light now ,Turn on the light there now,88
203,תראה ,Oh look!,Look,73
204,מה אתה עושה עם הרדיו ,What're you doing ,What are you doing with the radio,68
205,שיכור!,Drunk!,Drunk!,100
206,בהמה שיכורה!,Drunk!,Drunk beast!,62
207,-לכו מפה! -היי!,Hey baby!,-go away! -Hey!,63
208,בואי תעלי אלי מותק ,You come up to my place ,Come up to me baby,63
209,הוא פגע בך חמודה ,Did he hurt you ,He hit you cute,67
210,לא צריך לשחק פוקר בבית שיש בו נשים ,Poker should not be played around women!,You should not play poker in a house that has women,71
211,-אמרתי שתכניס אותו למקלחת!,Get him in that shower!,- I said put him in the shower!,64
212,קדימה תיכנס לשם ,Come on get under there ,"Come on in, get in there",74
213,איך אתה מרגיש סטן ,- How you feel - There you are ,How do you feel Stan,65
214,לא צריך לשחק פוקר בבית שיש בו נשים!,Poker should not be played around women!,No need to play poker in a house that has women!,67
215,-איפה סטיב בואו ,Where's Steve ,- Where's Steve?,100
216,מותק ,Honey ,honey,100
217,מותק איפה את ,Where are you ,"Honey, where are you?",81
218,הוא לא חוזר הביתה הלילה אם הוא יודע מה טוב בשבילו ,He ain't coming home if he knows what's good for him ,He's not coming home tonight if he knows what's good for him,86
219,-יוניס אני רוצה את האישה שלי פה!,I want my girl ,-Eunis I want my wife here!,62
220,-תסתום את הפה! -אתה תביא עליך את המשטרה ,Shut up or you'll get the law on you ,-shut your mouth! - You'll bring the police on you,68
221,-סטלה! אתה לא יכול להרביץ לאישה ואז לקרוא לה שתחזור ,You can't beat up a woman then call her back ,-Stella! You can not beat a woman and then call her back,84
222,יהיה לכם תינוק ,Take it easy will you ,You'll have a baby,62
223,אני מקווה שייעצרו אותך ויישטפו אותך בצינור של כבאים כמו בפעם שעברה!,- They'll haul you in like last time! - I want my girl down here ,I hope they arrest you and wash you down a pipe of firefighters like last time!,61
224,אף פעם אל תעזבי אותי מותק ,Please don't ever leave me baby ,Never leave me baby,64
225,בלאנש תחזרי!,Come back!,Blanch come back!,72
226,מיס דובואה ,Miss DuBois ,Miss Dubois,100
