,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אני חושב שהבעיה בכוכב הזה תיפתר ממש בקרוב ,KUP: I think the problems on this planet will be solved very shortly ,I think the problem with this planet will be solved real soon,77
1,כן אבל מה בקשר לבעיה שלנו ,HOTROD: Yeah but what about our problems ,Yes but what about our problem,84
2,אנחנוזקוקיםלספינה ,We need a ship ,We need a ship,100
3,אתה תקבל את הספינה אם אני אקבל טיול ,You get ship if I get trip! Who are you ,You'll get the ship if I get a trip,77
4,הוא יהיה גם חבר שלי אם הוא ימצא ספינה ,Him friend! He'll be mine too if he can find a ship ,He will also be my friend if he finds a ship,70
5,זאת הספינה ,That's a ship ,This is the ship,69
6,למי אכפת כל עוד היא עפה ,Who cares as long as it flies ,Who cares as long as she flies,88
7,קודם פריים ועכשיו אולטרה מגנוס ,First Prime now Ultra Magnus ,First frame and now Ultra Magnus,73
8,הם בלתי מנוצחים והם בכל מקום!,They're indestructible! And they're everywhere!,They are invincible and they are everywhere!,73
9,וקאפ והדינובוטים ,And Kup and the dinobots!,And Cap and the Dinobots,83
10,אקדחים לא בדיוק חברותיים ,Guns aren't exactly friendly ,Guns are not exactly sociable,63
11,גם הם לא במקרה שלא שמת לב ,Neither are they in case you haven't noticed ,Nor are they by chance you did not notice,71
12,מה הייתה הברכה העולמית עוד הפעם ,What was that universal greeting again ,What was the world blessing once again,61
13,לאמשנהאניזוכר ,Never mind I remember ,No matter I remember,68
14,בע וייפ גראא וייפ ניני בונד ,Baa weep grahna weep ninny bong!,In Whip Gray Whip Nini Bond,62
15,בע וייפ גראא וייפ ניני בונד ,Baa weep grahna weep ninny bong!,In Whip Gray Whip Nini Bond,62
16,בע וייפ גראא וייפ ניני בונד ,Baa weep grahna weep ninny bong!,In Whip Gray Whip Nini Bond,62
17,בע וייפ גראא וייפ ניני בונד ,Baa weep grahna weep ninny bong!,In Whip Gray Whip Nini Bond,62
18,אני גרימלוק לא מנשק ,Me Grimlock not kisser!,I'm Grimlock not kissing,83
19,אני גרימלוק מלך ,Me Grimlock king!,I'm Grimlock King,91
20,איפה למדת לדבר ככה טלויזיה ,Where'd you learn to talk like that ,Where did you learn to talk TV like that?,93
21,אנחנומדבריםכמובטלויזיה ,TV We talk TV ,We talk like on TV,65
22,אתהמדברקצתכמו טלויזיה ,You talk some TV ,You talk a bit like TV,68
23,אני יכול לדבר קצת טלויזיה ועכשיו לחדשות אלתיגעבחייגן ,I talk some TV-- and now the news don't touch that dial [Yelling],I can talk some TV and now for the news do not touch the dialer,77
24,החבר המרוסק שלך יהיה כמו חדש תוך90יוםבאחריות ,By George Kemo Sabes your smashed-up friend soon like brand-new with 90-day warranty ,Your crushed friend will be like new within 90 days warranty,62
25,תסתכלו הוא בחיים ,You're  all alive ,Look at him alive,61
26,המאטריקס  הוא אבוד ואיתו כל תקווה ,The matrix  has gone and with it all hope ,The Matrix is ​​lost and with it all hope,78
27,לא!,- No!,No!,100
28,זה אצל גלווטרון ,- Galvatron has it!,It's at Galvatron,73
29,איפה גלווטרון ,Where's Galvatron ,Where is Galvatron,97
30,איפה הוא ,Where is he ,where is he,100
31,והתשובה היא: יוניקורן ,And the answer is  ,And the answer is: Unicorn,81
32,כן חברים פעלו עכשיו להשמיד את יוני קורן ,Yes friends and now destroy Unicron ,Yes friends have now acted to destroy Yoni Koren,67
33,הרגואתהרשעהגדול ,Kill the grand poobah!,Kill the great evil,60
34,להשמיד את יוניקורן!,Yeah destroy Unicron!,Destroy Unicorn!,80
35,מחסלאפילואת הכתמיםהקשיםביותר!,Eliminate even the toughest stains!,Eliminates even the toughest stains!,99
36,יוניקורן!,Unicron!,Unicorn!,86
37,יוניקורן!,Unicron!,Unicorn!,86
38,ענה לי! ראה זאת:,And the answer is  ,answer me! See it:,61
39,לא!,- No!,No!,100
40,המעטת בערכי גלווטרון ,You underestimate me Galvatron ,Underestimating Galvatron values,77
41,שקרניקים אנחנו תחת התקפה ,Decepticons we're under attack! Scramble!,We're under attack,63
42,אני לא מאמין ,I don't believe it ,I do not believe,82
43,זה לא מזכיר לך שום דבר לא ,Doesn't this remind you of anything Kup ,It does not remind you of anything no,76
44,אףפעםלאראיתימשהודומהלזה ,No I've never seen anything like this before ,I've never seen anything like it,79
45,מה קרה לבסיס ירח שתיים איפה אבא שלי ,What happened to Moonbase Two ,What happened to Moon Base Two where is my dad?,67
46,זהמהשאנחנוהולכיםלברר ,Where's my dad ! That's what we're gonna find out ,This is what we're going to find out,67
47,התנגדות לאש  וגשם עד חמש שנים ,JUNKION: Framed in enamel! Resists fire rain and corrosion for up to 5 years ,Resistance to fire and rain for up to five years,62
48,הנאהמובטחת ,Satisfaction guaranteed ,pleasure is guaranteed,62
49,איפה הוטרוד ,- Where's Hotrod ,Where is Hotrod,97
50,אני לא יודע אבלאנימקווהשהם לאתפסו אותו ,- I don't know But I hope they didn't get him!,I do not know Ablanimka hope they catch him,65
51,אני גרימלוק נלחם טוב ,Me Grimlock kick butt!,I Grimlock fights well,65
52,אני גרימלוק זקוק לאסטרטגיה חדשה ,[Robotic pulsing] Me Grimlock need new strategy ,I Grimlock need a new strategy,72
53,דניאל!,Daniel!,Daniel!,100
54,דניאל!,Daniel!,Daniel!,100
55,אבא מה אני יכול לעשות ,Dad what can I do ,"Dad, what can I do?",100
56,איך ,How ,how,100
57,השתמש בחליפה שלך ,Use your exo-suit! Hurry!,Use your suit,72
58,דניאל!,Daniel!,Daniel!,100
59,עשית זאת!,You did it! Yeah!,You did it!,80
60,צא החוצה רובוטריק ,Autobots transform and roll out!,Get out Transformer,60
61,כולנו נמות מתישהו ,We all must die sometime ,We will all die sometime,79
62,לא היום גלווטרון ,Not today Galvatron!,Not today Galutron,92
63,אמחץ אותך במו ידיי ,I will crush you with my bare hands Die autobot!,I will crush you with my own hands,74
64,קודם פריים אחר כך אולטרה מגנוס ועכשיו אתה ,First Prime then Ultra Magnus and now  you ,First frame then Ultra Magnus and now you,85
65,זה סוף הדרך גלווטרון ,This is the end of the road Galvatron ,It's the end of the road Galvertron,83
66,עכשיו האר את שעתנו החשוכה ,Now light our darkest hour ,Now illuminate our dark hour,78
67,ספייק דניאל ,Spike! Daniel!,Spike Daniel,100
68,מה קורה ,Springer what's going on ,What's going on,77
69,אין זמן לענות עכשיו ,No time to answer that now - let's get out of here!,No time to answer now,61
70,בואונסתלקמכאן ,No time to answer that now - let's get out of here!,Let's get out of here,61
71,תסתכלו,Look!,Look,100
72,אתה לא יכול להשמיד אותי  ,You cannot  destroy  my  destiny!,You can not destroy me,67
73,גורל  זהו יהיה סימן לסוף המלחמות בסייברטרון כשנצעד קדימה לעידן חדש של שלום ושמחה עד שכולם יהיו אחד ,Let this mark the end of the Cybertronian Wars as we march forward to a new age of peace and happiness!,This fate will be a sign of the end of the cybertron wars as we step forward into a new era of peace and joy until everyone is one.,66
74,אתה לא יודע דבר על כוח-המשיכה ,don't you know anything about gravity ,You know nothing about gravity,72
75,תן לי את הפטיש ,give me the hammer ,Give me the hammer,100
76,תודה על ההצעה אבל העבודה כבר הסתיימה ,thanks for offering but the job's already done ,Thanks for the suggestion but the work is already done,72
77,בוקר טוב ,morning dad ,Good Morning,78
78,בוקר טוב אבא ,morning dad ,good morning Dad,81
79,כן אלף אבל  בלי אבל ,yes but-- but nothing ,Yes a thousand but without but,61
80,להתראות סבתא ,good-bye grandma ,Goodbye Grandma,77
81,אלף מה יש בשקית הזו ,alf what's the stuff in this bag ,A thousand what's in this bag,72
82,הכנתי ערכת טיסה קטנה ,i prepared a little flight kit ,I made a small flight kit,65
83,"אני מדגיש את המילה ""נסיעה"" ","i emphasize the word ""travel ""","I emphasize the word ""travel""",100
84,וכמובן שהשקית תהיה שימושית במקרה של מערבולת ,and of course the bag will come in handy  in case of turbulence ,And of course the bag will be useful in case of a vortex,71
85,נחשו מה ,guess what ,guess what,100
86,אני לא עוזבת ,i'm not leaving ,I'm not leaving,100
87,למה לא ,why not ,Why not,100
88,אלף אל תהיה חצוף!,alf don't be rude!,Don't be rude!,87
89,למה לא דורתי ,why not dorothy ,Why not my generation,61
90,אני מסוגלת להרוג את אסטל!,i could just kill estelle ,I'm capable of killing Estelle!,62
91,היא החליטה להעביר עוד כמה ימים עם בתה ,she's decided to spend a few more days with her daughter ,She decided to spend a few more days with her daughter,98
92,עכשיו איפה זה משאיר אותי ואת כל תוכניותיי ,where does that leave me and all my plans ,Now where does that leave me and all my plans,95
93,בכנות אני שונאת לעשות את זה אבל אצטרך להישאר כאן עוד קצת זמן ,honestly i hate doing this but i'm going to have to stay here a little while longer ,I honestly hate doing it but I'll have to stay here some more time,77
94,את יודעת יש מלונית נחמדה בהמשך הרחוב ,you know there's a nice motel down the street ,You know there's a nice lodge down the street,93
95,זו רק מחשבה ,just a thought ,It's just a thought,85
96,מרגו אומרת שהיא לא יודעת מי חיבל במכונת הקידוח ,margo says she doesn't know who's been  sabotaging the oil rigs ,Margo says she does not know who sabotaged the drilling machine,69
97,היא חושבת שזה אולי היה ג'רמי בגלל תקרית הצמיד המזויפת עם נינה באי השטן ,she thinks it might be jeremy because of the fake bracelet incident with nina on devil's island ,She thinks it might have been Jeremy because of the fake bracelet incident with Nina on Devil's Island,93
98,אל תשכחו לגומז יש גם מניע ,[ vacuum sound ] don't forget gomez had a motive too ,Do not forget Gomez also has a motive,71
99,במה אתה צופה ,[ vacuum sound ] what are you watching ,What are you watching,76
100,כרגע בישבן שלך ,right now your rear end ,Right now in your ass,73
101,היי מה את חושבת שאת עושה ,hey what do you think you're doing ,Hey what do you think you're doing,100
102,שמה אופרת סבון טובה ,turning on a good soap opera ,Her name is a good soap opera,67
103,"""תקוות לעולם אחד ""","""one world to hope for ""","""Hopes for one world""",90
104,זו לא אופרת סבון זה כדור-שינה ,that's not a soap opera that's a sleeping pill ,"This is not a soap opera, this is a sleeping pill",81
105,שקט אני רוצה לראות מה קורה ,quiet i want to see what's happening ,Quiet I want to see what happens,91
106,אגיד לך מה קורה ,i'll tell you what's happening ,I'll tell you what's going on,81
107,אותו דבר שקרה לפני שנה ,the same thing that was happening a year ago ,The same thing that happened a year ago,89
108,התוכנית צריכה השתלת תסריט ,this show needs a plot transplant ,The program needs a script transplant,74
109,בוטש אני ממש רוצה שתדע  כמה אני גאה בך על מה שעשית בבית המשק ,butch i really want you to know  how proud we are of what you did in that farmhouse ,Butch I really want you to know how proud I am of you for what you have done in the household,81
110,אבל אימא זה היה כמעט לפני שנה ,but mom that was almost a year ago ,But it was mom almost a year ago,88
111,משעמם!,boring!,Boring!,100
112,תחזיר לי את זה ,give me that back ,Give it back to me,80
113,מה את רואה בדבר הזה ,what do you see in this thing ,What do you see in this thing,100
114,אני רואה אהבה חמלה חום דאגה לאנושות ,i see love compassion warmth concern for humanity ,"I see love, compassion, warmth and concern for humanity",96
115,דרך אגב מתי את עוזבת ,incidentally when are you leaving ,By the way when are you leaving,69
116,בקרוב אני עוזבת בקרוב ,soon i'm leaving soon ,I'm leaving soon,86
117,היית אמורה לעזוב בשבוע שעבר ,you were supposed to leave last week ,You were supposed to leave last week,100
118,אתה יכול לראות שהתיקים שלי ארוזים אני מוכנה לתזוזה ,you can see my bags are packed ready to go ,You can see my bags are packed I'm ready to move,91
119,אעזוב כשאעזוב ,i'm leaving when i'm leaving ,I will leave when I leave,68
120,אני שמח שצמצמנו את האפשרויות ,well i'm glad we narrowed it down ,I'm glad we narrowed down the options,77
121,"לא פלא שאתה לא מעריך את ""תקוות לעולם אחד ""","no wonder you can't appreciate ""one world to hope for ""","No wonder you do not appreciate ""Hope for One World""",88
122,לאנשים בתוכנית הזו אכפת אחד מהשני ,you see the people on this show care about each other ,The people in this program care about each other,81
123,זה מכיוון שהם חולקים בקשר משותף:,that's because they share a common bond:,This is because they share a common bond:,89
124,תסריטים גרועים!,bad scripts!,Bad scripts!,100
125,לאקי יכול לכתוב יותר טוב מזה ,lucky could write better than that ,Lucky can write better than that,91
