,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-טוב לראותך ניק ,-Good to see you Nick ,"- Good to see you, Nick",100
1,זה האחיין שלי ניק שעליו דיברתי ,That's my nephew Nick I was talking about ,This is my nephew Nick I was talking about,89
2,אני מאוד גאה בו ,I¡¯m very proud of him ,I'm very proud of him,98
3,מה אתה עושה ,What are you doing ,What are you doing,100
4,-הנה הארנק שלך אדוני ,-Here's your wallet sir ,"- Here's your wallet, sir",100
5,-תודה לך שוטר ,-Thank you Officer ,"- Thank you, cop",73
6,אין בעד מה ,You're very welcome ,You're welcome,85
7,טוב לראותך דוד אריק ,Good to see you Uncle Eric ,"Good to see you, Uncle Eric",100
8,ניק אני רוצה שתכיר את השוטרים הטובים ביותר שלי חבריי הטובים ביותר ,Nick I want you to meet my finest my best friends ,Nick I want you to know my best cops my best friends,83
9,סלחו לי ,Excuse me ,Excuse me,100
10,ביל ,Bill ,Bill,100
11,המפקד לסארד זוהי אשתי איילין יושבת הראש של ועדת הקבלה ,Comdt Lassard this is my wife Eileen  the chairwoman of our welcoming committee ,"Commander Lasard is my wife Eileen, chairwoman of the admissions committee",75
12,-נעים מאוד להכירך ,-Very pleased to meet you ,- Very nice to meet you,80
13,-מה שלומך ,-How do you do ,-How are you,67
14,קיבלנו את פני כולם מלבד את פני קפטן האריס ,We've greeted everyone except Capt Harris ,We were greeted by everyone except Captain Harris,89
15,-איננו מוצאים אותו בשום מקום ,-We can't find him anywhere ,- We can not find it anywhere,91
16,הוא טס במטוס פרטי ,He's traveling by private plane ,He flew in a private plane,60
17,נכון שזה מהנה המפקד ,Isn't this fun sir ,It's true it's fun sir,60
18,תרצו משהו ,Would you like something ,You want something,71
19,הסחורה שלך אדוני ,Your merchandise sir ,Your goods sir,65
20,-היהלומים בידיך ,-You got the diamonds ,-The diamonds are in your hands,68
21,-כן אדוני ,-Yes sir ,-Yes sir,100
22,עשינו כדבריך ,We did like you told us ,We did as you said,63
23,הוצאנו את האבנים וזרקנו את פסולת הזהב ,We tore out the stones and threw that gold junk away ,We took out the stones and threw away the gold waste,85
24,-החבאנו אותם במצלמה ,-We hid them in the camera ,- We hid them on camera,87
25,זה עטוף ,It's gift-wrapped ,It's wrapped,83
26,אין לי תירוץ אדוני ,I got no excuse sir ,I have no excuse sir,82
27,הסירה שלי עוזבת בעוד 24 שעות ,My boat leaves the country in 24 hours ,My boat leaves in 24 hours,81
28,-יש לך עד אז ,-You got till then ,- You have until then,72
29,-כן אדוני ,-Yes sir ,-Yes sir,100
30,-אל תאכזב אותי שוב ,-Don't disappoint me again ,- Do not disappoint me again,94
31,-תודה לך מר דמפסי ,-Thank you Mr Dempsey ,"- Thank you, Mr. Dempsey",100
32,התיק שלנו אצל הזקן המשוגע!,That crazy old man has our bag!,Our bag with the crazy old man!,83
33,נחפש בכל בתי המלון עד שנמצא אותו ,We search every hotel until we find him ,We will search all the hotels until we find it,71
34,אם לא נחזיר את היהלומים הללו עד מחר בשעה הזו אנחנו מתים ,If we don't get those diamonds back this time tomorrow we're dead ,If we do not return these diamonds by tomorrow at this time we are dead,78
35,-אתה עושה סיורים נהדרים דייויד ,-You give a fine tour David ,"- You're doing great tours, David",71
36,-תודה לך הנציב ,-Thank you Commissioner ,-Thank you Commissioner,100
37,הנציב מורדוק מה תכננת בתור הפגנת הנוהל המשטרתי השנה ,Commissioner Murdock what have you got planned  as police procedure demonstration this year ,Commissioner Murdoch What did you plan as a demonstration of the police procedure this year,86
38,בשנה שעברה עצרו כל בעל דרגה גבוהה מזו של קפטן שמו את כולנו בכלא ,Last year they arrested everyone above the rank of captain put us all in jail ,"Last year, anyone with a higher rank than a captain was arrested and put all in jail",72
39,המפקד לסארד אילו הייתי אומר לך זה היה הורס את ההפתעה ,Comdt Lassard if I told you it would spoil the surprise ,Sir Sard if I told you it would have ruined the surprise,79
