,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-‎  ‎מה‎ ‎ ,- What ,- What,100
1,‎ניסיתי לעשות את זה כמו שצריך‎ ‎ ,- This time I wanted to do it right ,I tried to do it right,73
2,‎את גורמת לי להרגיש אשם‎ ‎!,- You make me feel guilty ,You make me feel guilty!,100
3,‎אני מתחתנת עם אחיך‎ -‎ ‎ ,- I'm marrying your brother!,- I'm getting married to your brother.,73
4,‎טוב‎ ‎אתה מוזמן‎ ‎החתונה בעוד שבועיים‎,I confess The wedding's in two weeks You're invited ,Well you are invited to the wedding in two weeks,77
5,-‎ ‎למה לא נסעת כמוהו‎ ‎ ‎לאימא שלך בפלרמו‎ ‎ ‎היא לא אוהבת אותי‎ ‎ ,How come you didn't be with your mother in Palermo ,- Why did not you go like him to your mother in Palermo? She does not love me,63
6,‎מה‎ ‎אתה לא מסתדר עם אף אחד‎,She don't like me You don't get along with anybody do you ,What you do not get along with anyone,66
7,‎מה עשית‎ ‎ ‎מה אני עשיתי‎,- What did you do ,What you did What I did,74
8,‎ ‎הרסת את חיי‎ ‎!,- You ruined my life ,You ruined my life!,100
9,‎בלתי אפשרי‎ -‎ ‎ ,- That's impossible ,Impossible,74
10,‎אתה הרסת את חיי‎,- You ruined my life ,You ruined my life,100
11,‎כן הרסת‎,- Oh yes you did ,"Yes, you destroyed",65
12,-‎ ‎יש לך עיניים רעות כמו של צועני ואני‎ ‎ ,You've got them bad eyes like a gypsy ,- You have evil eyes like that of a gypsy and me,65
13,‎זה מה שזה‎ ‎מזל רע‎ ‎ ,Why didn't I see it yesterday Bad luck that's it ,That's what it's bad luck,66
14,‎זה כל מה שיהיה לי‎,Is that all I'm ever gonna have ,That's all I'll have,67
15,‎הייתי צריכה לקחת אבן‎ ‎ ,- I can't do that ,I had to take a stone,61
16,‎ולהרוג את עצמי לפני שנים‎ ‎ ‎אני מתחתנת איתו‎ ‎ ,I should have taken a rock and killed myself years ago ,And kill myself years ago I married him,67
17,‎שמעת אותי‎ ‎מה שהיה אתמול בלילה‎ ‎לא קרה מעולם ואני אתחתן איתו‎ ‎ואתה ואני ניקח‎ ‎ ,Do you hear me Last night never happened I'm gonna marry him ,You heard me what happened last night never happened and I will marry him and you and I will take,70
18,‎למה לא‎,- Why not ,Why not,100
19,‎אני מאוהב בך‎,I'm in love with you ,I'm in love with you,100
20,‎! ‎צא מזה‎ ‎ ,- Snap out of it!,! Get out of this,69
21,‎אני לא יכול‎,- I can't ,I can not,88
22,-‎ ‎אסור לי‎ ‎אם כך‎ ‎לראות אותך שוב‎ ‎והריב בינך לבין‎ ‎ ‎וני יימשך לעד‎'‎ג‎ ‎ ,Then I must never see you again and the bad blood will have to stay between you and Johnny ,- I must not then see you again and the quarrel between you and Veni will continue until Ad,69
