,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,לעולם לא אאכזב אותך ,- I won't ever let you down ,I will never let you down,68
1,לא איכפת לי מה תעשה העיקר כל עוד אתה שלי ,I don't care what you do just as long as I've got you ,I do not care what you do the main thing as long as you are mine,68
2,את כן ,You are naughty ,Yes you are,69
3,דוויד! כולנו כאן למטה!,We are all down here!,David! We're all down here!,80
4,קרולין! רצוני שתאכלי צהריים עם ג'נין ונני ,I want you to have lunch with Jeanine and Nanny ,Carolyn! I want you to have lunch with Jenin and Nanny,90
5,זה לא יהייה נחמד ,Won't that be nice ,It would not be nice,63
6,ואחרי זה כולכם תוכלו ללכת לשחות ,And afterwards you all can go for a swim ,And after that you will all go swimming,63
7,דוויד אתה שובב ,- You are very naughty ,David you're naughty,75
8,ציפינו לך אתמול ,We were expecting you yesterday ,We were expecting you yesterday,100
9,אני מצטער ,- I am sorry ,I'm sorry,74
10,אתה שובב מאד ,- You are very naughty ,You're very naughty,82
11,את מי אינך מכיר ,Who don't you know ,Who you do not know,92
12,זהו ניק ומישל ,This is Nick and Michelle ,This is Nick and Michelle,100
13,אתה מכיר אותם ,You know them ,You know them,100
14,ומארק ומוריס ,And Mark and Maurice ,And Mark and Morris,82
15,פגשת את ג'ואנה ,Have you met Joanna ,You met Joanna,85
16,הלו ,- Hello ,Hello,100
17,ג'ואנה וולס אחי דוויד ,- Joanna Wallace my brother David ,Joanna Wells is my brother David,86
18,מה שלומך ,- How are you ,How are you,100
19,הלו ,- Hello ,Hello,100
20,היא עייפה וחם לה מידי ויש לה כאב ראש  אך חוץ מזה היא בסדר ,She's tired and overheated and has a headache  but apart from that she's fine ,She's tired and too hot for her and has a headache but other than that she's fine,80
21,תודה רבה לך ,Thank you very much ,Thank you very much,100
22,מארק אני חושבת שאתה נורא ,Mark I think you are horrible ,Mark I think you're terrible,70
23,אני חושבת שהוא נורא ,I think he's horrible ,I think he's terrible,71
24,מארק נתתי למישל אי ,Mark I have given Michelle an island ,Mark I gave to Michelle E.,69
25,כשתסיים כאן אתה חייב לבוא ולבנות לנו קן ,When you are finished here you must come and build us a nest ,When you finish here you must come and build us a nest,95
