,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-תודה מיס למון סליחה שאיחרתי ,Thank you Miss Lemon ,-Thanks Miss Lemon Sorry I'm Late,62
1,אני באה עכשיו מהלוויתה של ברברה ,I'm sorry I'm late I've just come from Barbara's funeral ,I'm coming from Barbara's funeral now,67
2,יפה מצידך שבאת ,It was so good of you to come ,Nice of you to come,67
3,שבי בבקשה מדמואזל ,Please sit down mademoiselle ,Please sit down from Mademoiselle,92
4,יש לי חדשות בשבילך ,I have certain news to give you ,I have news for you,68
5,-קראתי את זה בעיתונים ,I read it in the papers ,- I read it in the papers,100
6,"רס""ן יוסטס נעצר ",Major Eustace has been arrested ,Major Justes was arrested,71
7,אם כך זה היה רצח ,It was murder then ,If so it was murder,76
8,ועכשיו מדמואזל אני אספר לך כיצד הגעתי לאמת בנוגע לרצח הזה ,And now mademoiselle I am going to tell you just how I arrived at the truth in this matter ,And now from Mademoiselle I will tell you how I came to the truth about this murder,76
9,יש לו את השיטות שלו ,He has his methods ,He has his methods,100
10,אני מצדד בו את יודעת ,I humor him you know ,"I support him, you know",67
11,ראשית הריח של עשן הסיגריות ,To begin with there was the smell of the cigarette smoke ,First the smell of cigarette smoke,62
12,מה שאני לא הרחתי ,Which I didn't smell ,What I did not smell,70
13,ובכל זאת במאפרה היו לא פחות מתשע סיגריות ,And yet the ashtray had in it no fewer than the stubs of nine cigarettes ,And yet in the ashtray there were no less than nine cigarettes,76
14,זה היה מוזר מאוד מוזר כי בחדר היה ריח  לגמרי רענן ,So it was very odd eh very odd that the room should smell as it did -- perfectly fresh ,It was very very strange because the room had a completely fresh smell,61
15,הדבר הבא שמשך את תשומת ליבי היה השעון על היד של האישה המתה ,The next thing that attracted my attention was the wristwatch worn by the dead woman ,The next thing that caught my attention was the watch on the dead woman's wrist,80
16,על פי ניסיוני נהוג לענוד אותו על היד השמאלית ,In my experience it is more usual for the wristwatch to be worn on the left wrist ,In my experience it is customary to wear it on the left hand,60
17,ועכשיו ידידיי אני מגיע לשולחן הכתיבה ,But now my friends I come to the writing bureau ,And now my friends I come to the desk,71
18,כן חשבתי שנגיע אליו ,Yes I thought we'd come to that ,Yes I thought we would get to him,69
19,הדף היה ריק בגלל שברברה לא כתבה שום מכתב באותו יום ,The sheet was clean because Barbara hadn't written any letters that day ,The page was blank because Barbara did not write any letters that day,84
20,פרדי ראה אותה שולחת מכתבים בשעה שש ,Freddie saw her post some letters at 6:00 ,Freddie saw her sending letters at six o'clock,71
21,כל הכבוד הסטינגס!,Well done Hastings ,Well done Stings!,94
22,אם כך מה קרה לנייר הסופג של המכתבים שלה ,So what then happened to the piece of paper on which she had blotted her letters ,So what happened to the absorbent paper of her letters,72
23,אבל היה עוד פרט מסקרן לגבי שולחן הכתיבה ,But there was a second curious detail about the writing desk ,But there was another intriguing detail about the desk,65
24,אולי אתה ג'אפ זוכר איך השולחן היה מסודר ,Perhaps you Japp can remember the arrangement of it ,Maybe you Jap remember how the table was arranged,62
25,קסת דיו ונייר סופג במרכז מגש העטים בצד שמאל ,Ink stand and blotting pad in the center the pen tray to the left ,Ink cartridge and absorbent paper in the center of the pen tray on the left,71
26,לוח שנה ועט נוצה בצד ימין ,the calendar and the quill pen to the right Eh bien ,Calendar and feather pen on the right,66
27,-כן ,Yes ,-Yes,100
28,אתה לא רואה ,Ah you do not see ,You do not see,90
29,העטים לשימוש הם העטים במגש בצד שמאל ,The pens for use were in the pen tray on the left ,The pens to use are the pens in the tray on the left,83
30,לא יותר הגיוני שהם יהיו בצד ימין יותר נוח בשביל מי שימני ,Is it not more usual to find the pen tray on the right more convenient for the right hand ,It does not make more sense for them to be on the right side more comfortable for those on the right,65
31,תמונה שבה מיס פלנדרליט מגיעה הביתה אחרי סוף שבוע ,A picture of Miss Plenderleith arriving home after the weekend ,A picture where Miss Flanderlit comes home after a weekend,62
32,תמונה שבה מיס פלנדרליט פותחת את הדלת ומוצאת את חברתה שוכבת מתה ומחזיקה אקדח בידה ,A picture of Miss Plenderleith opening the door and finding her friend lying dead with the pistol clasped in her hand ,A picture in which Miss Flanderlit opens the door and finds her friend lying dead holding a gun in her hand,69
33,ברברה ,Barbara ,Barbara,100
34,בידה השמאלית כמובן מאחר שחברתה היתה שמאלית למרות כל מה שמיס פלנדרליט עשתה כדי לשכנע אותנו אחרת ,Her left hand naturally since her friend was left-handed in spite of everything Miss Plenderleith has done to convince us that her friend was right-handed ,In her left hand of course because her friend was left despite everything Miss Flanderlit did to convince us otherwise,62
35,היה גם פתק ממוען אלייך מדמואזל ,There is also a note addressed to you mademoiselle ,There was also a note addressed to you from Mademoiselle,91
36,זה היה כך נדמה לי מכתב מאוד מרגש על אישה צעירה עדינה אומללה המונעת על ידי סחיטה שהובילה אותה להתאבד ,It was I fancy a very moving letter about a young gentle unhappy woman  driven by blackmail to take her own life ,It was so I think a very moving letter about a miserable delicate young woman driven by extortion that led her to commit suicide,68
37,אני חושב שהרעיון הבזיק בראשך באותו רגע ,I think almost at once the idea flashed into your head --,I think the idea flashed in your head at that moment,81
38,הוא חייב להיענש!,"""Let him be punished """,He must be punished!,79
39,לקחת את הפתק ואת הדף העליון של הנייר הסופג ,You take up the note and the top sheet of blotting paper ,Take the note and the top page of the absorbent paper,66
40,לאחר מכן ירדת למטה הדלקת את האש וזרקת את שניהם לתוך להבות ,Then you go downstairs and light the fire and drop both into the flames ,Then you went downstairs and lit the fire and threw them both into flames,85
41,לקחת את המאפרה למעלה כדי לייצר אשליה כאילו ישבו שם שני אנשים ודיברו ,You take the ashtray upstairs to further the illusion that there were two people sat up there talking ,Take the ashtray upstairs to create the illusion that two people were sitting there talking,86
42,היה לך גם מזל במקרה ,You also have a lucky break ,You were also lucky by chance,71
43,"גילית בסלון חפת שבור של רס""ן יוסטס ",You discover a fragment of Major Eustace's cuff link in the sitting room ,You found in the living room a broken cuff of Major Justes,62
44,חשבת שזה יסגור את העניין ,You expect that to clinch the matter ,You thought it would close the matter,63
45,לקחת את האקדח מהיד השמאלית ,You take the pistol from her left hand ,Take the gun from your left hand,77
46,ניגבת אותו ושמת אותו בחזרה ביד השמאלית ,You wipe it clean and put it back in her left hand ,Wiping it and putting it back in your left hand,80
47,סגרת את החלון על בריח ונעלת את הדלת ,You bolt the window and lock the door ,You closed the window with a latch and locked the door,75
48,לא היו צריכים לחשוד שהתעסקת עם החדר ,There must be no suspicion that you have tampered with the room ,There was no need to suspect that you were messing with the room,66
49,כן מדמואזל זה היה מאוד חכם רצח חכם מאוד ,Oh yes mademoiselle it was clever a very clever murder ,Yes Mademoiselle it was very clever and very clever murder,93
50,"בגלל שזה היה  ניסיון לרצח של רס""ן יוסטס ",For that is what it was The attempted murder of Major Eustace ,Because it was an attempted murder of Major Justes,68
51,זה לא היה רצח  ,It wasn't murder ,It was not a murder,86
52,זה היה צדק!,It was justice ,That was justice!,73
53,האיש רדף אחרי ברברה עד מוות! ילדה מסכנה  רק בגלל שהיה לה רומן עם איזה איש נשוי בהודו והיה לה תינוק ,That man hounded Barbara to her death -- poor kid -- just because she got involved with some married man in India and had a baby ,The man chased after Barbara to death! A poor girl just because she had an affair with a married man in India and had a baby,74
54,כאשר הילד מת היא חזרה לאנגליה ,When the child died she came back to England ,When the child died she returned to England,78
55,"היא פגשה את צ'רלס והתאהבה בו  אלוהים יודע למה הדבק הנפוח הזה  ואז השטן הזה רס""ן יוסטס חזר מהודו ",She met Charles and fell in love with him God knows why the pompous little tick And then that devil Eustace turned up from India ,She met Charles and fell in love with him God knows why this puffy glue and then this devil Major Justes came back from India,70
56,אם היית קורא את המכתב שהיא השאירה לי היית מבין למה עשיתי את זה ,If you'd read that letter she left me you'd understand why I did what I did ,If you were reading the letter she left me you would understand why I did it,81
57,היא אמרה שהיא אהבה את צ'רלס ,She loved Charles she said ,She said she loved Charles,100
