,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,מושלם מדי ,It's too perfect ,Too perfect,81
1,בואי לא נאכל אפילו ,Let's not even eat ,Let's not even eat,100
2,בואי רק נסתכל על זה  נחשוב על זה ,Let's just watch it  think about it ,Let's just look at it and think about it,76
3,מי אני ,Who am I ,Who am I,100
4,באד בוא למיטה ,Bud come to bed ,Bud come to bed,100
5,מיליון ושש מאות אלף ,One million six ,One million six hundred thousand,64
6,אזהרה ראשונה אם כן ,Fair warning then ,First warning then,91
7,נמכר בשני מיליון ו-100 אלף ,Selling for $2 100 000 ,"Sold for two million and 100,000",64
8,זה שלך אדוני ,Not yours ,It's yours sir,61
9,בשני מיליון ו-100 אלף ,Selling for $2 100 000 ,"At two million and 100,000",60
10,שמפניה קוויאר  ,Champagne caviar  ,Champagne and caviar,89
11,הימים האלה עברו ,Those days are over ,Those days are over,100
12,את לא יכולה להאשים אותי שניסיתי ,Well you can't blame me for trying ,You can 't blame me for trying,92
13,את יפה כמו הציור שזה עתה קניתי ,You're as beautiful as that painting I just bought ,You're as beautiful as the painting I just bought,97
14,אני חושבת שאני נופלת ברשתו של באד ,I think I'm falling for Bud ,I think I'm falling into Bud's net,79
15,אל תיפלי מהר מדי ,Don't fall too far ,Do not fall too fast,84
16,-סיפרת לו עלינו ,- Told him about us ,- You told him about us,89
17,-לא ,- No!,-No,100
18,השתגעת ,Are you crazy ,are you mad,75
19,-אני לא רוצה שהוא אי פעם יידע בסדר ,- I don't want him to ever know understand ,- I do not want him to ever know okay,77
20,את ואני דומים דאריין ,You and I are the same Darien ,You and I are similar to Darian,80
21,אנחנו מספיק חכמים כדי לא לקנות את המיתוס הכי ישן בעיר - אהבה ,We are smart enough not to buy into the oldest myth running-love ,We're smart enough not to buy the oldest myth in town - love,85
22,סיפור שאנשים המציאו כדי לא לקפוץ מהחלון ,Fiction created by people to keep them from jumping out of windows ,A story that people invented so as not to jump out of the window,60
23,אתה יודע לפעמים אני מתגעגעת אליך גורדון ,You know sometimes I miss you Gordon ,You know sometimes I miss you Gordon,100
24,אתה לגמרי מסובב ,You're really twisted ,You are completely twisted,77
25,"ביום התשלום תעביר צ'ק לחברת הסחר ""בלו הורסשו"" (פרסה כחולה) ",On settlement day you endorse a cheque to Blue Horseshoe Trading Company ,"On the day of payment, you will send a check to the trading company ""Blue Horshaw"" (blue horseshoe)",70
26,אחר כך אני אעביר לך את החלק שלך ,Then I'll send you your cut ,Then I'll give you your share,79
27,מה ,What ,what,100
28,לא זו השורה התחתונה ,No that's the bottom line ,This is not the bottom line,77
29,העסקים כל כך גרועים אפילו שקרנים חייבים להודות בזה ,It's so bad even the liars are complaining ,Business is so bad even liars have to admit it,61
30,אבל אתה ממשיך להרוויח בגדול ,But not you You're making big money ,But you keep earning big,64
31,-מה השורה התחתונה  -הי תבין !,- What's the bottom line ,-What is the bottom line -He will understand!,62
32,-אולי תעשה שיעורי בית מארוו ,- Will you do your own homework Marv!,-Maybe do Marrow homework,66
33,כן פרנק ,Yeah Frank ,Yes Frank,84
34,תמצא 500 אלף מניות טלדר עד 26 דולר ,Work 500 000 shares Teldar with a limit of 26 ,"You will find 500,000 Telder shares up to $ 26",67
35,חשבון חדש ,New account ,a new account,92
