,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,היא היתה מכשפה!,She was a witch!,She was a witch!,100
1,היא היתה מכשפה טובה והיאנישאהלעכברהלבן  עם עיניים אדומות   והוא  כרסם את היבלות שלה  אומשהוכזה  בגלל שהיא נעלמה  ,She was a good witch and she married the white mouse with the red eyes and he must have nibbled her warts or something because she went up in a puff of smoke almost immediately ,She was a good witch and she was a white white man with red eyes and he gnawed at her warts because she was gone.,61
2,וכל מה שנותר מלבדתרופותליבלות  היה צוואה אחת גדולה  ,And all that was left apart from some wart medicine was a big fat will ,And all that was left but drugs for leprosy was one big will,68
3,אוליגיסי  והמכשפה עם היבלות  היו צריכים להיות ביחד ,Maybe my father-in-law and the witch with the warts should have gotten together ,Oligisi and the witch with the warts had to be together,67
4,כי גם הוא היה עכבר ,Because he was a mouse too ,Because he too was a mouse,100
5,-הוא היה ,- He was ,-he was,100
6,הוא היה עכבר כנסיות!,He was a church mouse!,He was a church mouse!,100
7,אשתך לא הזכירה אימא חורגת ,Your wife never mentioned a stepmother ,Your wife did not mention a stepmother,84
8,אולי זה לא נכון ,Maybe it isn't true ,Maybe that's not true,60
9,אתה מבין שאני סוחט ממךפרטים  כי אתה מאיים עליי  ואני רוצה לשמוע עלייך רכילות ,You realize I've been drawing you out on this stuff because you're a threat to me and I want to get the goods on you ,You understand I'm extorting details from you because you're threatening me and I want to hear gossip about you,61
10,הזהרתי אותך ,I've warned you ,I warned you,89
11,אתה מוזהר ,I've warned you ,You're warned,86
12,אני שמח שאתה לא מאמין לי ,I'm glad you don't believe me ,I'm glad you do not believe me,95
13,ביולוגיה עומדת לצידי ,I've got biology on mine ,Biology is by my side,62
14,היסטוריה ביולוגיה ,History biology ,Biology History,100
15,-אני יודע מה ההבדל ,- I know the difference ,- I know the difference,100
16,החלטנו שתשתלט קודם על פקולטת היסטוריה ואז על כל העסק ,We decided you'd take over the History Department first then the whole works ,We decided that you would first take over the Faculty of History and then the entire business,73
17,כמוני ,Like me ,like my,86
18,להפוך לעובדה ואזלהפוךל ,Become sort of a fact and then turn into a  ,Become a fact and then turn upside down,67
19,מה ,- A what ,what,80
20,-בדיוק !,Exactly!,-Exactly!,100
21,לקחת כמה קורסים מהגברים המבוגרים ,Take over a few courses from the older men ,Take some courses from the older men,87
22,אתה יכול לדחוף הצידה כמהגבריםמבוגרים  אבל כשאתה חורש נשים  אתה לא מועיל ,You can shove aside all the older men but until you're plowing pertinent wives you're not working ,You can push aside as men are older but when you plow women you are not helpful,65
23,זאת הדרך לשלטון ,That's the way to power Plow 'em all!,This is the way to power,64
24,הדרךללבושל גבר  השדרה הרחבה לעבודה שלו  היאדרךאשתו  ואל תשכח את זה  ,The way to a man's heart the wide inviting avenue to his job is through his wife and don't you forget it ,The way to cook a wide-spine man for his job is through his wife and do not forget it,75
25,אני בטוח שלאשתך יש את השדרה הכי רחבה בכל הקמפוס!,I bet your wife's got the most inviting avenue on the whole campus!,I'm sure your wife has the widest avenue on campus!,71
26,אני מתכוון אביה שהוא הנשיא ,I mean her father being president and all ,I mean her father who is the president,68
27,בטח בלתי נמנע היסטורי שכמוך ,You bet your historical inevitability ,Probably as inevitable a historian as you,64
28,כדאי שאני יביא אותה לשיחים מיד ,I just better get her off into the bushes right away ,I should bring her to the bushes right away,63
29,אני כמעט חושב שאתה רציני ,I almost think you're serious ,I almost think you're serious,100
30,לא אתה כמעט חושב שאתה רציני ,No you almost think you're serious ,No you almost think you're serious,100
31,וזה מפחיד אותך ,And it scares you ,And it scares you,100
32,כן אתה ,Yes you ,Yes you,100
33,אתה צוחק!,I hear you ,you are joking!,67
34,הלוואי ,I wish I were ,I wish,63
35,אני אתן לך עצה טובה אם אתה רוצה ,I'll give you some good advice if you want me to ,I will give you good advice if you want,78
36,עצה טובה ,Good advice ,Good advice,100
37,ממך ,From you ,from you,100
38,לא למדת עדיין ,You haven't learned yet ,You have not learned yet,94
