,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אנגליה המאה ה15 ,- England 15th century ,England 15th century,100
1,כן כל מה שאנחנו צריכים זה עוד דובר אחד מימי הביניים ,Yeah all we need is one more speaker from Medieval ,Yes all we need is another medieval speaker,77
2,מצוין ,Excellent ,excellent,100
3,בילי אתה מתמודד עם המוזרויות של מסע בזמן  ממש טוב  תסלח לי ,Billy you are dealing with the oddity of time travel with the greatest of ease Excuse me ,Billy you're dealing with the quirks of a really good time travel excuse me,71
4,אתה יודע איפה יש אנשים  עם חשיבות הסטורית בסביבה ,Do you know where there are any personages of historical significance around here ,You know where there are people with historical significance in the environment,72
5,זאת חייבת להיות הטירה ,Must be the castle of King Henry ,This must be the castle,65
6,בילי תשמור על התא ,Billy guard the booth ,Billy will guard the cell,70
7,אני מאוהב בן אדם ,I'm in love dude ,I'm in love with a man,63
8,אלה בטח הנסיכות שסיפרת לעצמך עליהם מקודם ,Those must be the princesses you told yourself about at the Circle K ,These are probably the princesses you told yourself about earlier,77
9,אבל ביל  אלה בחורות היסטוריות ,But Bill  Those are historical babes ,But Bill these are historical girls,80
10,בסדר ,Okay ,OK,67
11,מצוין!,Excellent!,excellent!,100
12,ביל ,- Bill ,Bill,100
13,מה ,- What ,what,100
14,זה כבד ,Heavy metal ,it's heavy,67
15,כדאי שנמצא את הנסיכות ,- We better go find the princesses ,We should find the princesses,72
16,מי כיבה את האורות ,Who turned out all the lights ,Who turned off the lights,85
17,מה ,- What ,what,100
18,אני דארת טד ,- I'm Darth Ted ,I'm Darth Ted,100
19,אני לוק ביל ,I'm Luke Bill ,I'm Luke Bill,100
20,ואתה לא אבא שלי לא!,And you're not my father! No!,And you are not my father no!,87
21,אני לגמרי ניצחתי אותך בן אדם!,- I totally conquered you dude!,I totally defeated you man!,63
22,אני לעולם לא אשלוט! על היקום איתך,I'll never rule the universe with you!,I will never rule! On the universe with you,86
23,ביל!,- Bill!,Bill!,100
24,מה ,- What ,what,100
25,אנחנו ממש יודעים להלחם!,- We totally know how to sword fight!,We really know how to fight!,75
26,תחפשו בטירה אולי יש עוד!,Search the castle! There might be more!,Look in the castle maybe there is more!,61
27,צאו מכאן!,Get out of here!,Get out of here!,100
28,אל תהיה מת בן אדם ,Don't be dead dude ,Do not be dead man,72
29,אתה הרגת את טד! אידיוט מימי הביניים,You killed Ted you medieval dickweed!,You killed Ted! A medieval idiot,78
30,טד אתה חי!,Ted! You're alive!,Ted you're alive!,100
31,כן עפתי מהשריון כשפגעתי ברצפה ,Yeah! I fell out of my suit when I hit the floor ,Yes I flew out of the armor when I hit the floor,78
32,הוא איש זקן ושמן בטח יש דרך לברוח לפני שירד הלילה ,He's a fat old man There must be a way to escape before the night falls ,"He's an old, fat man. There must be a way to get out before nightfall",80
33,אבל איך ,But how ,but how,100
34,מה זה ,What's that ,What is,67
35,מאמינה שהם כאן,I can't believe they're here ,Believes they're here,82
36,אתם אלו שראינו מהמרפסת בטירה ,You're the ones we saw in front of the castle ,You are the ones we saw from the balcony of the castle,75
37,אני טד מסאן דימס ,I am Ted of San Dimas ,I'm Ted from San Dimes,70
38,ואני מביא לכן מסר של אהבה ,And I bring to you a message of love ,And I bring you a message of love,96
39,ממי ,From who ,From whom,94
40,ממני ,From myself ,from me,78
41,ומה המסר הזה ,And what is this message you speak of ,And what is this message,79
42,הו בחורות יפות מאנגליה  בשבילכן חזרנו בזמן  האם תלכו איתנו לנשף הסיום  בסאן דימס ,O you beautiful babes from England for whom we have traveled through time will you go to the prom with us in San Dimas ,Oh beautiful girls from England for you we came back in time Will you go with us to the prom at Sun Dimes,77
43,זה אבא!,It's Father!,It's Dad!,63
44,מה אבא שלך רוצה ,What does your father want ,What your dad wants,76
45,אנחנו אמורות להתחתן עם שני זקנים נוראים ,We're to be married to two horrible old men today ,We're supposed to marry two terrible old men,62
46,האם תעזרו לנו לברוח ,Will you help us escape ,Will you help us escape,100
47,אני הרוזן מפרסטון ,I'm the Earl of Preston ,I'm the Earl of Preston,100
48,ואני הדוכס מטד ,And I am the Duke of Ted ,And I'm Duke of Ted,79
49,שימו אותם בבתולת הברזל ,Put them in the iron maiden ,Put them in the Iron Virgin,74
50,מצוין!,Excellent!,excellent!,100
51,תוציאו אותם להורג ,Execute them ,Execute them,100
52,אנחנו נציל אתכן בובות!,We'll save you babes!,We'll save you dolls!,80
53,מכשפים כופרים ראיתי אותן!,Witches! Heretics! I saw them!,Infidel wizards I saw them!,60
54,הם נפלו מהשמים!,They fell from the sky!,They fell from the sky!,100
55,הם נפלו מהשמים!,They fell from the sky!,They fell from the sky!,100
56,היה להם אש בעיניים והיו להם קרניים,They had fire in their eyes and they had horns!,They had fire in their eyes and they had horns,100
57,תערפו להם את הראש!,Execute them ,Decapitate them!,67
58,ביל ,- Bill ,Bill,100
59,מה ,- What ,what,100
60,אני מאמין שההרפתקאה שלנו בזמן קיבלה תפנית רצינית ,I believe our adventure through time has taken a most serious turn ,I believe our adventure in time has taken a serious turn,89
61,בילי!,- Billy!,Billy!,100
62,סוקרטס!,- So-crates!,Socrates!,71
63,בואו נלך!,Let's go!,lets go!,93
64,שומרים אחריהם!,Out of the way!,Watch out for them!,75
65,סוקרטס!,- So-crates!,Socrates!,71
66,תהרגו אותם שומרים!,Kill them! Guards!,Kill those guards!,91
67,תזדרזו!,Hurry up!,Hurry up!,100
68,זוזו מהדרך!,Out of the way!,Get out of the way!,88
69,אנא בדקו את המספר וחייגו שוב ,Please check your directory and dial again ,Please check the number and dial again,78
70,אתם תישארו פה ,You guys stay here ,You will stay here,72
71,איפה אנחנו בן אדם ,Where are we dude ,Where we are human,80
72,אני לא יודע ,I don't know ,I do not know,88
73,הם משמיעים אחלה מוסיקה ,- Sure do play excellent music ,They play great music,61
74,זה אתם ,- It's you ,It's you,100
75,כן זה אנחנו ,- Yeah It's us ,Yes it's us,87
76,מי אנחנו ,Who are we ,Who we are,100
77,אני חושב שהם רוצים שנגיד משהו ,I think they want us to say something ,I think they want us to say something,100
78,מה כדאי שנגיד ,What should I say ,What should we say,86
79,תמציא משהו ,Make something up ,Invent something,67
80,תהיו טובים אחד לשני ,Be excellent to each other ,Be good to each other,72
81,כן היינו לוקחים אתכם איתנו אבל זה מבחן בהסטוריה  לא מבחן על העתיד  ,We'd take you with us but it's a history report not a future report ,Yes we would take you with us but this is a test in history not a test on the future,72
82,להתראות ,- It's you ,See you,67
83,להתראות ,- It's you ,See you,67
84,בוא נחזור ונעשה את המבחן ,- Let's get back and do our report ,Let's go back and do the test,72
85,רעיון טוב ,- Good idea ,A good idea,90
86,בן אדם לאן אנחנו הולכים ,- Dude! Where are we going ,Man where are we going,80
87,אני לא יודע אני חושב שהתא שבור!,- I don't know! I think the booth's broke!,I do not know I think the cell is broken!,74
88,אנחנו חיייבים להמשיך לחייג לסאן דימס עד שנגיע ונמצא את נפוליאון ,We've got to keep dialing San Dimas until we get back and get Napoleon ,We must keep calling Sun Dimes until we get there and find Napoleon,74
89,תאכל את הגלידה תאכל את הגלידה זיגי זיגי זיגי זיג!,"""Eat the Pig eat the Pig zyggie zyggie zyggie zyg!""",Eat The Ice Cream Eat The Ice Cream Ziggy Ziggy Zigg Zigg!,65
90,זאת גלידה ,It's ice cream ,It's ice cream,100
91,אוכלים אותה ,You eat it ,Eat it,75
92,מה שתגיד פשוט תאכל את זה ,Whatever Just eat it ,Whatever you say just eat it,83
93,מה זה ,- What ,What is,73
94,אני לא יודע ,I don't know ,I do not know,88
95,חרא!,Shit!,Shit!,100
96,איפה נחתנו עכשיו ,Where did we land now ,Where have we landed now?,80
97,כמה זמן נשאר לנו ,How much time we got left ,How much time we have left,86
98,מה זה עזוב אותי ,What is this Let go of me ,What is it? Leave me alone,60
99,מה אתה עושה ,What are you doing ,What are you doing,100
100,מה ,- What ,what,100
101,מה זה ,- What ,What is,73
102,סוקרטס בוא ,Come on So-crates ,Socrates come,73
103,ברוכים הבאים גברת ז'אן דה וארק ,Welcome aboard Miss Joan of Arc ,Welcome Mrs. Jean de Vark,62
104,קוראים לי טד וזה ביל ,My name is Ted and this is Bill ,My name is Ted and it's Bill,85
105,רוצה ממתק ג'ינג'ס חאן ,Want a Twinkie Genghis Khan ,Want Ginger Khan Candy,61
106,תגיד בבקשה ,Say please ,Please say,100
107,כן מה אני יכול לעשות  נשאר לנו מלא זמן אבל לא נשאר לנו מקום ,Yes what can I  We've got plenty of time but we don't have any more room left ,Yes what can I do we have full time left but we have no place left,72
108,טד איבדנו שליטה ,- Ted we're out of control ,Ted we lost control,79
109,מה ,- What ,what,100
110,במקום הבא שנעצור  אנחנו צריכים להבין  מה לא בסדר עם התא ,Next place we stop we gotta try and figure out what's wrong with the booth ,Next place we stop we need to understand what's wrong with the cell,70
111,ביל אני חושב שאני יודע מה לא בסדר ,Bill I think I got an idea what's wrong ,Bill I think I know what's wrong,79
112,מה ,- What ,what,100
113,האנטנה שבורה ,The antenna's broken ,The antenna is broken,98
114,חכו!,- What ,Wait!,75
115,חכו!,- What ,Wait!,75
116,עצור רגע לא כל כך מהר חבר ,- Hold on there Not so fast buddy ,Stop for a moment not so fast buddy,67
117,לא שילמת עדיין ,- You ain't paid yet ,You have not paid yet,77
118,לשלם ,- Pay ,pay,100
119,לשלם ,- Pay ,pay,100
120,אני לא רוצה לראות אותך כאן יותר תסתלק!,I don't want to see you around here anymore! Beat it!,I do not want to see you here anymore go away!,79
121,אידיוט!,Idiot!,idiot!,100
122,דיקון!,Deacon!,Deacon!,100
123,הנה משהו שיעשה את העצירה הפרה-היסטורית הקטנה שלנו  קצת יותר מהנה  תודה לך ,Here is a treat to make our minor prehistoric pit stop a bit more enjoyable Why thank you ,Here's something that will make our little prehistoric stop a little more enjoyable Thank you,71
124,תודה ח'ברה ,Thanks guys ,Thanks guys,100
125,אני ממש מקוה שזה יעבוד ,I sure hope this works ,I really hope it works,68
126,אני חושב שזה עובד בן אדם ,I think it's working dude ,I think it works man,71
127,רק עוד קצת אני מקווה ,Just a little farther I hope ,Just a little more I hope,75
128,זה אנחנו חזרנו לסאן דימס!,That's us We're back in San Dimas!,That's us back to Sun Dimes!,73
129,כן רק שעכשיו זה לא עכשיו זה אתמול בלילה ,Yeah Only now it's not now it's last night ,Yes only now it's not now it's last night,96
130,מה ,- What ,what,100
131,בוא נלך לדבר עם עצמנו ,- Let's go talk to ourselves ,Let's go talk to ourselves,100
132,מעולה ,Excellent ,Excellent,100
133,מה בכלל אמרנו ,- What did we say anyways ,What did we even say,70
134,לא יודע בוא נבדוק ,- I don't know Let's go find out ,Do not know let's check,64
135,שישים ותשע חברים!,Sixty-nine dudes!,Sixty-nine friends!,76
136,תקשיבו לבחור הזה רופוס ,Listen to this dude Rufus ,Listen to this guy Rufus,90
137,הוא יודע על מה הוא מדבר ,He knows what he's talking about ,He knows what he's talking about,100
138,כן וטד תמסור את אהבתי לנסיכות ,Right And Ted give my love to the princesses ,Yes and Ted will give my love to the princesses,84
139,אתה תראה כבר ,- You'll see ,You'll see already,71
140,רבותי הכל בסדר ,Gentlemen is everything all right ,"Gentlemen, everything is fine",75
141,כן רק איך זה שהמספר שחייגנו לסאן דימאס  הביא אותנו לכאן  במקום למחר רופוס ,Yeah except how come the number we dialed for San Dimas brought us here instead of to tomorrow Rufus ,Yes just how is it that the number we dialed in San Dimas brought us here instead of tomorrow Rufus,80
142,בגלל שבסאן דימאס עכשיו מחר וויליאם ,Because in San Dimas it is tomorrow William ,Because in San Dimas now tomorrow William,90
143,אתם צריכים לחייג מספר אחד קדימה ,You have to dial one number higher ,You need to dial number one ahead,75
