,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,כשנגיע ללאגו תוכל לקחת את הסוס של ראש העיר ,When we get to Lago you can have the mayors horse ,When we get to Lago you can take the mayor's horse,89
1,נראה שדרייק ואלן לא זכרו ,Old Drake and Allen don't seem to have remembered ,Drake and Allen did not seem to remember,81
2,הם יזכרו ,They'll remember ,They will remember,76
3,באופן כזה או אחר הם יזכרו ,One way or another they'll remember ,One way or another they will remember,89
4,אתם לא רוצה שירו בכם ,You don't want to get shot ,You do not want to be shot,81
5,אתם לא רוצים שישרפו את החנויות או הבתים שלכם ,You don't want your shops or houses burned ,You do not want their stores or homes burned down,73
6,אתם לא רוצים שיגעו בנשים שלכם ,You don't want your women touched ,You do not want your women to be mad,78
7,אתם לא רוצים ששום דבר יקרה ,You don't want anything to happen ,You do not want anything to happen,96
8,רק שאתם מפחדים מכדי שתעשו משהו בקשר לזה ,Except you're afraid to do anything about it ,Only you're too scared to do anything about it,67
9,או שאתם לא יודעים איך ,Or you don't know how ,Or you do not know how,84
10,אש!,Fire!,fire!,100
11,אתה תראה נורא טפשי עם הסכין הזו תקועה לך בתחת ,You're gonna look awfully silly with that knife sticking up your ass ,You will look terribly stupid with this knife stuck in your ass,63
12,אש!,Fire!,fire!,100
13,תלחצו על ההדק!,Pull those triggers!,Pull the trigger!,91
14,אתה עדיין כאן ,You still here ,are you still here,88
15,-לעזאזל!,- Damn!,-damn it!,73
16,אתה יכול לעשות את זה כל פעם ,Can you do that every time ,You can do this every time,92
17,אין לנו שום סיבה לדאוג בגללה ,Were not gonna have a thing in the world to worry about ,We have no reason to worry about it,67
18,זה הולך להיות פיקניק!,This is gonna be a picnic!,This is going to be a picnic!,87
19,אנשים אתם נגרים ,You men carpenters ,People you carpenters,82
20,סי סניור ,Sí senor ,C. Senior,80
21,אתם יכולים להכין כמה שולחנות גדולים להרבה אנשים ,Could you make some big tables that a lot of people could sit ,You can make some big tables for a lot of people,81
22,-כמו פיקניק של הכנסייה ,- Like for a church picnic ,- Like a church picnic,91
23,-בדיוק ,- Exactly ,-exactly,100
24,אתם יכולים להכין לי אותם עד מחר בבוקר ,Could you have them ready for me by tomorrow morning ,You can make them for me by tomorrow morning,83
25,-אם יהיה לנו עץ ,- If we have the lumber ,-If we have a tree,68
26,-יהיה לכם עץ ,- You'll have the lumber ,- You'll have a tree,70
27,בואו איתי ,Come on with me ,Come with me,89
28,-אתה באמת מתכנן פיקניק ,- You really planning a picnic ,- You're really planning a picnic,95
29,לא פשוט זה הדבר הכי דפוק ששמעתי עליו אי פעם ,No just its the damnedest thing I ever heard of ,Not that simple is the craziest thing I've ever heard of,70
30,-לא שמעת את החלק המצחיק ,- You haven't heard the funny part ,- You did not hear the funny part,73
31,-מה זה ,What ,-What is,73
32,אתה מביא את הבירה והוויסקי ,You're furnishing the beer and whiskey ,You bring the beer and whiskey,85
33,-בוקר טוב האח בלדינג ,- Good morning Brother Belding ,- Good morning Brother Bleding,96
34,-גברת לייק בדיוק שאלה עליך ,- Mrs Lake was just asking about you ,-Mrs. Lake just asked about you,86
35,-מה שלום הנשמה היקרה ,- How is the dear old soul ,- How is the dear soul?,91
36,אין לי מושג איך היא עושה את זה ,I don't know how she does it ,I have no idea how she does it,72
37,יש לה כוח מהאמונה שלה האח בלדינג ,She's got the strength of her faith Brother Belding ,She has strength from her belief in Brother Bleding,71
38,השבח לאל ,Praise God ,Praise the Lord,72
39,כוח האמונה שלה ,The strength of her faith ,The power of her faith,77
40,אני מצטער על האסם שלך ,Too bad about your barn ,I'm sorry about your barn,71
41,טרמיטים ,Termites ,Termites,100
42,אין שום בעיה עם האסם שלי ,There's nothing wrong with my barn ,There's no problem with my barn,71
43,הוא יציב כמו הדולר ,It's sound as a dollar ,It is as stable as the dollar,67
44,מה ,What ,what,100
45,מה אתם עושים לאסם שלי ממזרים דפוקים ,What do you greasy bastards think you're doing to my barn ,What are you doing to my barn fucking bastards,70
46,בדיוק מה שאמרתי להם ,Exactly what I told 'em ,Exactly what I told them,83
47,אכפת לך להגיד לי מה לעזאזל קורה פה ,Would you mind telling me what the hell's going on here ,You care to tell me what the hell is going on here,74
48,אתה יכול גם לעזור ,You can help out too ,You can also help,65
49,אתה רוצה שאני אעזור לך לפרק את האסם שלי ,You want me to help you tear down my barn ,You want me to help you dismantle my barn,83
50,חכה רגע ,Wait a minute ,Wait a moment,77
51,אולי הוא יועיל לנו יותר אם הוא יעזור לנו לאסוף  את הדברים הקטנים שעדיין חסרים לנו ,Maybe he'd be better use if he'd help us collect  the few little items were still missing ,Maybe he will be more helpful to us if he helps us pick up the little things we are still missing,65
52,בשביל מה ,What for ,for what,100
53,יש לך את הרשימה שריף ,You got the list Sheriff ,You have the sheriff list,86
54,תקריא לו אותה ,Read it to him ,Read it to him,100
55,אנחנו עדיין צריכים 35סדינים  פר צלוי  ו-800 ליטרים של צבע אדום ,We still need 35 bed sheets  one barbecued steer  and 200 gallons of red paint ,We still need 35 sheets per roast and 800 liters of red paint,63
56,אנחנו סומכים עילך בקשר לסדינים ,Were counting on you for the bed sheets ,We trust you regarding the sheets,64
57,-אין משהו אחר ,- Is there anything else ,- There's nothing else,67
58,-כן יש ,- Yes there is ,-Yes there is,100
59,כמה זמן יקח לך לפנות את כולם מהמלון שלך ,How longs it gonna take you to get everybody out of your hotel ,How long will it take you to evacuate everyone from your hotel,71
60,-מה ,What ,-what,100
61,-כמה זמן זה יקח ,- How long is it gonna take ,-How long will it take,70
62,-אני לא יכול   יש שמונה אנשים שמתגוררים בחדרים במלון שלי ,- I just cant- I got eight people living in rooms up there in my hotel ,- I can not have eight people living in rooms in my hotel,77
63,לאן הם ילכו ,Where are they gonna go ,Where will they go,63
64,החוצה ,Out ,outside,60
