,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,תראי כמה זה יפה!,Look how beautiful it is!,Look how beautiful it is!,100
1,תראי!,Just look!,Look!,62
2,זה מאוד גדול הכל מעץ עם מיטות ענקיות ,It's very big all in wood with enormous beds ,It's very big all made of wood with huge beds,76
3,הבית היה שייך לסבי ,The house belonged to my grandfather ,The house belonged to my grandfather,100
4,לוקה ואני היינו הולכים לשם מדי פעם ,Luca and I used to go there often ,Luca and I would go there occasionally,73
5,רובי הנה!,Roby here!,Ruby here!,89
6,אבל עכשיו עם מה שקורה בספרד אנחנו לא עוזבים את פריס יותר ,But now with what's going on in Spain we don't leave Paris any longer ,But now with what's happening in Spain we are not leaving Paris anymore,77
7,זה מספיק!,That's enough!,It is enough!,80
8,אני לא יכולה לחכות ולחזור לשם ,I can't wait to get back ,I can not wait and go back there,75
9,דוקטור!,Dottore!,Doctor!,77
10,דוקטור!,Dottore!,Doctor!,77
11,קדימה אני יודע שאתה שם ,Come on I know you're back there ,Come on I know you're there,92
12,למה אתה לא רוצה לראות אותי ,Why don't you want to see me ,Why do not you want to see me?,88
13,חיפשתי אחריך כל היום ,I've been running after you all day ,I've been looking for you all day,74
14,וקפוא כאן ,And it's freezing here ,And frozen here,70
15,אתה חייב לבוא לכאן ולשוחח עמנו ,You ought to come out and have a chat now ,You must come here and talk to us,62
16,ממה אתה דואג ,What is it you're worrying about ,What are you worried about?,79
17,נדבר על זה ,We'll talk about it ,We will talk about it,80
18,יש לי את העבודה שלי אתה יודע ,I have my job you know ,I have my job you know,100
19,הזמן עובר ,The time's passing ,time passes,69
20,חייבת להיות לך תוכנית עד עכשיו ,You must have a plan by now ,You must have a plan by now,100
21,אתה לא עומד במנוחה ולו לרגע ,You haven't stood still for an instant ,You do not stand still even for a moment,64
22,אתה צריך לעקוב אחריו לא אחרי אשתו ,May I say you ought to be following him not his wife ,You should follow him not his wife,70
23,אין צורך לצעוק ככה על הציפורים אתה יודע ,There's no point in screaming like that at the birds you know ,No need to shout like that about the birds you know,70
24,הן לא מבינות את השפה שלך ,They don't understand you foreigners ,They do not understand your language,75
25,הוא חושב שהציפורים בפריס הן זרות ,He thinks the birds in Paris are foreigners ,He thinks the birds in Paris are foreign,96
26,לעזאזל ,God damn it ,damn it,78
27,דוקטור!,Dottore!,Doctor!,77
28,אני כן מבין אותך ,I do understand you ,I do understand you,100
29,המבצע חייב להיות מהיר והחלטי ,But the operation must be quick and decisive ,The operation must be quick and decisive,95
30,קומה שלישית ,Third floor ,third floor,100
31,לא אכפת לך אם נישאר ככה לרגע ,You don't mind if we stay like this a bit ,You do not care if we stay like this for a moment,73
32,לא ,No ,No,100
33,כמה טיפשה את ,How silly you are ,How stupid you are,80
34,זוכרת מה אמרת לפני רגע ,Remember what you yourself said a while ago ,Remember what you said a moment ago,72
35,"""אם לא הייתי נשואה"" אמרת ","""If I weren't married "" you said ","""If I were not married"" you said",88
36,כן אולי אמרתי את זה ,Yes I might have said that ,Yes maybe I said that,72
37,אני נשואה ,I am married ,I'm married,78
38,זה לא אומר כלום ,It doesn't mean a thing ,it does not mean anything,67
39,את צריכה להבין את זה שאת נשואה למישהו ,You have to understand married to whom ,You need to understand that you are married to someone,72
40,אני אוהבת אותו ,I like him ,I love him,80
41,לא ,No ,No,100
42,אל תזוזי ,Don't move ,Do not move,86
43,אני רוצה להלביש אותך ,I want to dress you ,I want to dress you,100
44,כמה מוזרה את ,How silly you are ,How weird you are,76
45,את רוצה להיות השפחה שלי עכשיו ,You want to be my maid now ,You want to be my slave now,79
46,זה העונג שלי ,It's my pleasure ,It's my pleasure,100
47,בבקשה אל תסתכלי עליי ,Please don't look at me ,Please do not look at me,85
48,אני אישה כמוך ,I'm a woman just as you are ,I'm a woman like you,68
49,כן אבל הסתכלת עליי כמו  הסתובבי ,Yes but you look at me in a way  Turn around ,Yes but you looked at me like I was walking around,77
50,כמה יפה!,How beautiful!,How beautiful!,100
