,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,כעתאתהמדברכמו אחיךג'ק ,- Now you're talking like your brother ,Now you're talking like your brother Jack,94
1,ג'קחיבעולםהמציאות אתהחיבמלכותהשמים ,Jack lives in the real world You live in the kingdom of heaven ,Jack in the world of reality you love the kingdom of heaven,88
2,הצלחתי להשתחרר מעולם המציאות ולפתעהואנחת עליי ,I managed to keep free of that real world but suddenly it's found me ,I managed to free myself from the world of reality and suddenly sighed at me,72
3,אין שום פתרון חוץמהפתרוןשל ג' ק ,There's no other solution but Jack's ,There is no solution other than Jack's solution,80
4,רקללחוץעל כפתור ושובאישןבלילות ,I push one button and I can sleep again nights ,Press and hold the button again at night,65
5,תהיה מסוגל לישון עם זה ,Could you sleep with that ,You will be able to sleep with it,62
6,אתה באמת כזה ,Is that who you really are ,You really are like that,84
7,האישה הנוירוטית הזו לאתהרוסאותי ,I will not be destroyed by this neurotic woman ,This neurotic woman to my ruins,62
8,החוק יהודה ללאחוק נצעדבעלטה ,But the law Without the law it's all darkness ,The law of Judah to walk away will be marched into darkness,60
9,אתהנשמעכמואבי ,You sound like my father ,You sound like Moab,74
10,מה טוב בחוק אם הוא מונע ממני לזכות בצדק ,What good is the law if it prevents me from receiving justice ,What good is a law if it prevents me from doing justice?,81
11,האם מה שהיא עושה לי צודק ,Is what she's doing to me just ,Is what she does to me right?,72
12,זה מה שמגיע לי ,Is this what I deserve ,That's what I deserve,88
13,ג'ק ,Jack ,jack,100
14,זה יהודה ,It's Judah ,This is Judah,78
15,לכמה תזדקק ,How much will you need ,How much will you need,100
16,זהלאמצחיק חבר 'ה ,It's not funny guys ,It's funny guys,88
17,אינכםחושביםמצחיק ,It's not funny guys ,You guys think funny,72
18,אתם מבינים מה אני אומר ,Do you understand ,You understand what I'm saying,64
19,הביטו כאןההבדל ,Here's the difference It's very easy ,Look here for the difference,66
20,זהקל אםזהמתכופף זהמצחיק ,If it bends it's funny ,It's easy if it's bending it's funny,76
21,אםזהנשבר זהלאמצחיק ,If it bends it's funny ,If it's broken it's funny,85
22,זהפשוטמאוד ,It's very simple ,It's very simple,100
23,חכו רגע   ג'ף זואלווה ,Wait a minute ,Wait a minute Jeff Zualwa,68
24,אלווהתשתתףבסדרה ,Alva's in the new series ,Alva will participate in the series,68
25,נפלא! - תודה ,It's wonderful ,Wonderful! - Thanks,80
26,אתם מבינים מה אני אומר ,Do you understand Think of Oedipus ,You understand what I'm saying,62
27,תחשבועלאדיפוס אדיפוסהואמצחיק ,Oedipus is funny ,Think Oedipus Oedipus is funny,70
28,"""מי עשה את הדבר הנורא הזה לעירנו ""","""Who did this terrible thing ","""Who did this terrible thing to our city?""",82
29,אתם תבחינו למהאנחנוחותרים כשאנומתאהביםנוצרניגודמוזר ,You will notice that what we are aiming at when we fall in love is a very strange paradox ,You will notice why we fall in love when we fall in love with a strange contrast,67
