,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,רק רגע ,just a minute ,just a minute,100
1,המטריה שלי אם לא איכפת לך ,My umbrella if you don't mind ,My umbrella if you do not mind,95
2,תפסי ,- Catch ,Catch,100
3,תודה רבה לך ,- Thank you very much ,Thank you very much,100
4,אתה הכי גס שפגשתי ,You're the rudest person I've ever seen ,You're the rudeest I've ever met,82
5,מה עובר עליך ,What's the matter with you ,what is going on with you,67
6,מישהו חייב לדבר עם אמך ,- Somebody should talk to your mother ,Someone must talk to your mother,81
7,שמי לא ג'ונס ,- My name's not St John ,My name is not Jones,73
8,אם כך ג'וסף ,- St Joseph then ,If so Joseph,62
9,ג'יימס ,- St James ,James,77
10,שמך הראשון הוא הילדה או הלן או הרייט ,First name Hilda or Helen or Harriet maybe ,Your first name is Girl or Helen or Harriet,75
11,הלן ,- Helen ,Helen,100
12,שלום הלן ,- Helen ,Hello Helen,62
13,אני גם יודע שבאת מטולדו באוהיו ,-I also know you come from Toledo Ohio ,I also know you came from Toledo to Ohio,94
14,איך ידעת ,-You do How ,how did you know,69
15,אלפרד שפיצר יצור פרוות טולדו אוהיו ,Alfred Spitzer Fine Furs Toledo Ohio ,Alfred Spitzer created a Toledo Ohio fur coat,79
16,אבל לא חיטטת ,- But you didn't though ,But you did not rummage,73
17,שמי דון בירנהאם ,My name is Don Birnam ,My name is Don Birnham,98
18,אז איך את מוצאת את ניו-יורק ,- Well how do you like New York - Love it ,So how do you find New York?,62
19,מתכוונת להישאר הרבה ,- You intend to stay long ,Intends to stay a lot,77
20,עכשיו אני גרה ועובדת כאן ,- I live here now I have a job ,I now live and work here,65
21,במה ,- Doing what ,in what,82
22,בעיתון הטיים ,- Didn't have time ,In the Time newspaper,65
23,או  אולי תוכלי לעשות עבורי משהו ,- Perhaps you can do something for me ,Or maybe you can do something for me,85
24,כן ,- Yes ,Yes,100
25,עזרי לי להופיע בו כאיש השנה ,"- Help me become "" Man of the Year"" ",Help me appear in it as Man of the Year,72
26,ומה אתה עושה ,What do you do ,And what are you doing,72
27,כן מה אני עושה ,- Yes what do I do ,Yes what I do,90
28,אני סופר ,I'm a writer ,I'm a writer,100
29,אם כך מדוע שלא תכתוב סיפורים קצרים ,In that case why don't you write short stories ,If so why not write short stories,66
30,ויש אחד שמתחיל בפתיחה של מחזה  שמתרחש ליד המגדל הנוטה של פיזה ,Then there's one half of the opening scene of a play  which takes place in the Leaning Tower of Pisa ,And there is one that begins with the opening of a play that takes place near the Leaning Tower of Pisa,81
31,הוא מנסה להסביר מדוע הוא נוטה ומדוע כל הבניינים הרגישים חייבים לנטות ,It attempts to explain why it leans and why all sensible buildings should lean ,He tries to explain why he is inclined and why all sensitive buildings must be inclined,67
32,בטולדו הם יאהבו זאת ,- They'll love that in Toledo ,In Toledo they will love it,74
33,דרך אגב ,- Oh by the way ,By the way,87
34,תבואי לשמוע את לוהנגרין ,- Are you coming to here Lohengrin ,Come hear Lohengrin,67
35,אם תבואי לא אמסור שם את מעילי ,Because if you are I'm not letting this coat out of my hands ,If you come I will not hand over my coats there,62
36,אל תדאג ,- Don't worry ,Do not worry,87
37,ליתר בטחון כדאי שנלך יחד ,To be really safe we should go together ,"To be on the safe side, we should go together",80
38,את מופיעה בספר טלפונים ,Are you in the phone book ,You appear in a phone book,78
39,כן אבל אני לא הרבה בבית ,- Yes but I'm not home very much ,Yes but I'm not much at home,86
40,אם-כך אתקשר למשרדך ,- I'd call you at your office ,Then I'll call your office,72
41,מחקר מאמרים ,Editorial research ,Research articles,69
42,תענה אף אם הנרי לוסא עונה ,If Henry Luce answers hang up ,Answer even if Henry Lusa answers,68
43,לא תודה אסע ברכבת תחתית ,- No thanks I'm taking the subway ,No thanks I'll take the subway,89
44,תודה רבה אני נפגש עם חבר בעיר ,Thank you very much but I have to see a friend uptown ,Thank you very much I meet with a friend in town,71
45,להתראות מר בירנהאם ,- Good-bye Mr Birnam ,Goodbye Mr. Birnham,78
46,מי זרק את זה ,- Who threw that ,Who threw it away,77
47,עדיף שישתה לימונדה חמה ואספירין ,See that he gets hot lemonade and some aspirin ,It is best to drink hot lemonade and aspirin,67
48,או גברת סנט ג'יימס ,Oh Miss St James ,Or Mrs. St. James,84
49,כן ,- Yes ,Yes,100
50,לאיזה מסיבה ביקשת אותי ,- What kind of party did you ask me to ,For what party did you ask me,80
51,קוקטייל ,- A cocktail party ,Cocktail,67
52,כמובן בא ,Of course Come on ,Of course came,84
53,אז הם הולכים למסיבה והוא נופל מסריח על הפנים ,So they go to that party he gets stinko and falls flat on his face ,So they go to a party and he falls stinky on the face,82
54,הוא לא עכשיו הוא משוגע על הבחורה ,He does not By this time he's crazy about the girl ,He's not now he's crazy about the girl,75
55,הוא שותה מיץ עגבניות ,He drinks tomato juice ,He drinks tomato juice,100
56,הוא לא נוגע בשתייה שבוע תמים ,Doesn't touch liquor that whole week ,He does not touch drinking for a whole week,71
57,שבועיים אפילו שישה שבועות ,- For two weeks for six weeks ,Two weeks even six weeks,78
58,מאוהב אהה!,- In love huh ,In love Ahh!,91
59,אהבה זה נושא הכי קשה לכתוב עליו ,Love is the hardest thing in the world to write about ,Love is the most difficult topic to write about,66
60,זה כה פשוט ,It's so simple ,It's that simple,80
61,צריך לרדת לפרטים  כמו שמש של בוקר מכה בגג אפור  והלאה למרזב בזית ביתה ,You gotta catch it through details  like the early morning sunlight hitting the gray tin  of the rain spout in front of her house ,One has to go down to details like morning sun hitting a gray roof and on to a gutter in the olive of her house,66
62,מכתב מאויר בלוגו משרדה שאתה נושא בכיסך  כי הוא מריח פרחי לילך של אוהיו ,A letter scribbled on her office stationary you carry in your pocket  because it smells like all the lilacs in Ohio ,A letter illustrated with an office logo that you carry in your pocket because it smells of lilac flowers from Ohio,72
63,הוא חושב שהוא ניגמל ,He thinks he's cured ,He thinks he's weaned,68
64,לא רק יכול היה למצוא עבודה הם יתחתנו וגמרנו ,If he could only get a job they'd be married and that's that ,Not only could he find a job they would get married and we were done,67
65,אבל לא נט ,But it's not Nat ,But not a net,69
66,לא ממש ,- Well no ,Not really,71
67,הם רוצים לפגוש את הבחור הצעיר הם באים לניו-יורק ,They wanna meet the young man so they come to New York ,They want to meet the young guy they are coming to New York,80
68,הם מתאכסנים במלון מנהטן ,They stay at the Hotel Manhattan ,They are staying at the Manhattan Hotel,90
69,ממש ביום הראשון לבואם היא מתכוונת להכיר להם את הבחור ,Their very first day she's to introduce him to her parents ,Right on the first day of their arrival she intends to introduce them to the guy,61
70,זה לא היה מספיק לא עבור ניו-יורק ,That wasn't enough not for New York ,It was not enough not for New York,84
71,הוא חפף את ראשי עיסוי ומניקור ,He gave me a shampoo scalp massage and a manicure ,He washed the heads of massage and manicure,67
72,חששתי שהם יסירו את נעלי ויצבעו את ציפורני רגלי ,I thought they were going to tear off my shoes and paint my toenails ,I was afraid they would take off my shoes and paint my toenails,72
73,לא רציתי להתעייף יותר מדי ,- Didn't want to get all tired out ,I did not want to get too tired,76
74,בחייך ,- Come on ,Come on,100
75,מי שלח אותך להסתפר ,- Who did you get that haircut for ,Who sent you to get a haircut,75
76,מעניין מדוע לא סיים ,- He never graduated I wonder why ,I wonder why he did not finish,66
77,בן כמה הוא ,- How old is he ,How old is he,100
78,שלושים ושלוש ,- Thirty-three ,Thirty-three,100
79,אולי יש לו קצת כסף ,Maybe he has a little money ,Maybe he has some money,72
80,הוא סופר ,- He's a writer ,He's a writer,100
81,מה הוא כתב ,What did he write ,What he wrote,80
82,לא שמעתי על שם כלשהו ,- He ought to have a job anyway ,I have not heard of any name,60
83,תירגע אבא ,Father relax ,Relax Dad,67
84,אתה תמיד רואה את הגרוע ,You always expect the worst ,You always see the worst,90
85,אני מקווה שהוא מבין שהלן היא בתנו היחידה ,I hope he realizes that Helen's our only daughter ,I hope he understands that Helen is our only daughter,76
86,אנו חייבים לדעת עליו יותר ,We ought to know a few things about him ,We must know more about him,67
87,הכל יתברר כמו הרקע שלו ההצלחה  הכנסייה שלו ,It'll all come out-- his background his prospects  his church affiliation ,Everything will turn out as his background and his church success,62
88,מלון מנהטן ,Hotel Manhattan ,Manhattan Hotel,100
89,התוכל להכריז על גברת הלן סנט ג'יימס ,Could you page Miss Helen St James ,You can announce Mrs. Helen St. James,70
90,היא בטרקלין ,St James Yes she's in the lobby ,She's in the lounge,60
91,הלן זה דון ,Helen Don ,Helen is Don,86
92,לכו לארוחת הצהריים ותתנצלי בפני הוריך ,Go ahead and have your lunch and apologize to your parents ,Go to lunch and apologize to your parents,81
93,זה לא רציני ,Oh nothing serious ,It's not serious,71
94,אהיה שם ,I'll be there ,I'll be there,100
95,כבה את האור הזה ,Turn off that light ,Turn off this light,89
96,כבה את האור למען השם ,- Turn it off!  - For heaven's sake ,Turn off the light for God's sake,74
97,חשבתי שאתה עם הלן והוריה ,I thought you were with Helen and her father and mother ,I thought you were with Helen and her parents,78
98,מה קרה ,What happened ,What happened,100
99,לא הלכת לפגישה ,Didn't you go to see them ,You did not go to a meeting,73
100,טוב אז ראיתי אותם רק שהם לא ראוני ,I saw them all right only they didn't see me ,Well then I saw them only they are not Rauni,61
101,אנשים יפים ומכובדים ,- Such nice respectable people ,Beautiful and respectable people,70
102,כל השאלות שהיו מציגים לי ,And all the questions they'd ask me ,All the questions they would ask me,83
103,לא יכולתי לעשות זאת ,I couldn't face them ,I could not do that,67
104,אז שתית אחת אחר השנייה ,So you had another and another ,So you drank one after the other,61
105,לעולם לא תילמד שאיתך זה כמו ליפול מגג  ולצפות שתיפול רק קומה אחת ,Won't you ever learn that with you it's like stepping off a roof  and expecting to fall just one floor ,You'll never learn that with you it's like falling from a roof and expecting only one floor to fall,73
106,תוכל להתקשר אליה ,Will you call her ,You can call her,73
107,אמור לה משהו ,Tell her something ,Tell her something,100
108,כן אתקשר ,- Yes I'll call ,Yes I will call,93
109,סביר שהיא כתבה להם הרבה דברים טובים עלי ,She must've written them a lot of nice things about me ,She probably wrote them a lot of good things about me,71
110,איזה ג'נטלמן אני ממש נסיך ,What a gentleman I am a prince ,What a gentleman I'm really a prince,82
111,איזה מלון ,- Which hotel is it ,Which hotel,79
112,מנהטן ,- The Manhattan ,Manhattan,82
113,אדון וגברת סנט ג'יימס מטולדו שבאוהיו ,Mr and Mrs Charles St James ofToledo Ohio ,"Mr. and Mrs. St. James of Toledo, Ohio",72
114,קום!,Get up!,get up!,100
115,רק רגע הלן ,just a minute Helen ,Just a moment Helen,84
116,הלו וויק דון כאן ,- Hello Wick Is Don here ,Hello Vick Don here,88
117,דון ,- Don ,don,100
118,לא ,No ,No,100
119,יש לך רעיון היכן הוא ,- Any idea where he could be ,You have an idea where he is,67
120,מה הוא לא נפגש איתך ,- Wasn't he meeting you ,What he did not meet with you,64
121,הוא אמור היה לפוגשנו לארוחת צהרים ,He was supposed to meet us for lunch ,He was supposed to meet us for lunch,100
122,הוא התקשר שיאחר ,He telephoned he'd be late ,He called to be late,65
123,נראה לך שמשהו קרה לו ,Do you suppose something happened to him ,It seems to you that something happened to him,72
124,שטויות ,Nonsense ,Nonsense,100
125,מאיפה הוא התקשר ,- Where did he call you from ,Where did he call from?,92
126,לא יודעת ,- I don't know ,Do not know,78
127,יש לי רעיון ,I think I have an idea ,I have an idea,78
128,הוא התקשר מחוץ לעיר ,He called you from out of town ,He called out of town,82
129,מהיכן ,- Where ,From where,67
130,פילדלפיה ,- Philadelphia ,Philadelphia,100
131,מה הוא עושה שם ,- What's he doing there ,What is he doing there,98
132,דון כתב וגם שלח אליהם מברק הבוקר יצא עם רכבת ראשונה ,Don wrote them wired them and I think this morning took an early train ,Don wrote and also sent them a telegram this morning coming out with a first train,64
133,לי הוא לא אמר דבר ,Tell her something ,He said nothing to me,62
134,גם אני לא הייתי צריך לספר לך ,I'm not supposed to tell you either ,I did not have to tell you either,71
135,הוא רצה להפתיעך ,He wanted it to be a surprise ,He wanted to surprise you,78
136,כן ,- Yes ,Yes,100
137,את יודעת איך זה קשה לפגוש את האנשים המתאימים ,He probably couldn't meet the right people right away You know how it is ,You know how hard it is to meet the right people,72
138,יהיה נפלא אם הוא יקבל את העבודה ויתחיל לעבוד ,It would be wonderful if he got the job and started working ,It would be wonderful if he got the job and started working,100
139,אני בניו-יורק והוא בפילדלפיה ,With him in Philadelphia and me in New York ,I'm in New York and he's in Philadelphia,89
140,כמובן שלא לעולם לא אבין  מדוע אחד כמו דון איש כזה מוכשר  מקרין כזו פיקחות  אולי אני קצת משוחדת ,- Of course not - I could never understand  why somebody like Don a person with such talent  such flashes of real brilliance-- Maybe I'm a bit prejudiced ,Of course I will never understand why someone like Don such a talented man radiates such cleverness maybe I'm a little biased,70
141,מה אתה עושה ,What are you doing ,What are you doing,100
142,כלום ,- Nothing ,is nothing,82
143,מהיכן הגיע הבקבוק הזה ,- Where did that bottle come from ,Where did this bottle come from,94
144,הוא התגלגל החוצה ,- It just rolled out ,He rolled out,71
145,מתחת לספה ,- From under the couch ,Under the couch,86
146,כן ,- Yes ,Yes,100
147,זו השערה שלי שדון תפס רכבת מוקדמת ו  זה הבקבוק של דון ,You know it's my guess Don caught an early train and-- - Is that Don's bottle ,It's my hypothesis that Don caught an early train and it's Don's bottle,85
148,מדוע את חושבת כך ,- What makes you think that ,Why do you think so,64
149,גם בפגישתנו הראשונה היה בקבוק ,There was a bottle the first time we met ,There was also a bottle at our first meeting,69
150,זה היה בשבילי ,That was for me ,It was for me,71
151,יתכן ששמעת על השערורייה המשפחתית ,You might as well hear the family scandal ,You may have heard of the family scandal,72
152,אני שותה ,I drink ,Im drinking,78
153,דון חושב שאני שותה יותר מדי ,Don thinks I drink too much ,Don thinks I'm drinking too much,92
154,הבטחתי להימנע מזה ,I promised to go on the wagon ,I promised to avoid it,63
155,אני מסתיר ממנו את הבקבוק ,- Where did that bottle come from ,I hide the bottle from him,63
156,אני מצטערת ,I'm sorry ,I'm sorry,100
157,זה ממש לא עניני ,It's really none of my business ,It's really not my business,90
158,מוטב שאשוב למלון ,I better be getting back to the hotel ,I better go back to the hotel,85
159,אולי דון כבר שם ,Don's probably there already ,Maybe Don's already there,83
160,אל דאגה ,And don't worry ,do not worry,74
161,ואל דאגה לא אזכיר את שיחתנו ,I won't mention a word of it to him ,And do not worry I will not mention our conversation,60
162,תודה להתראות ,- Thank you - Good-bye ,"thank you, goodbye",80
163,מצטער הלן ,I'm sorry ,Sorry Helen,60
164,לא אוכל לתת לך ללכת ככה ,I can't let you go not like this ,I can not let you go like that,90
165,שתוק דון ,Shut your mouth Don ,Shut up Don,67
166,תודה לך על הסיפור על פילדלפיה ,Thanks very much for your Philadelphia story ,Thank you for the story about Philadelphia,79
167,ממש יפה ,Nice try ,Really nice,74
168,זה נראה מגוחך עליך ,- That looks so silly on you ,It looks ridiculous on you,62
169,אל תקשיבי לו ,- Don't listen to him ,Do not listen to him,92
170,רק תביט על שנינו ,just look at the two of us ,Just look at both of us,73
171,דון היה מתוח לקראת הפגישה עם הוריך אז הוא דפק כמה כוסות ,Don was nervous at the idea of meeting your parents so he had a couple drinks ,Don was tense ahead of the meeting with your parents so he knocked a few glasses,65
172,הפסיקו שניכם ,Stop it both of you ,Stop both of you,91
173,דון קצת מתוח ,Don's a little tight ,Don's a little tense,80
174,הרבה אנשים שותים קצת ,Most people drink a little ,A lot of people drink a little,86
175,אני מנסה לומר לך שאני לא שותה ,What I'm trying to say is I'm not a drinker ,I'm trying to tell you I'm not drinking,73
176,אני שתיין ,I'm a drunk ,I'm a drinker,83
177,הוא הלך לגמילה ,- He went to a cure ,He went to rehab,73
178,את מבינה לראשונה שנפגשנו לא הייתה בי הגינות  להשתכר למענך ,You see that first time we met I should've had the decency  to get drunk just for your sake ,You understand the first time we met I did not have the fairness to get drunk for you,69
179,למעני ,For my sake ,for me,71
180,אנו מדברים עליך ,We're talking about you ,We're talking about you,100
181,האם זה כל-כך חמור ,- Is it really that bad ,Is it that serious,62
182,אפשר לדחות זאת למחר כשתרגיש יותר מאופס ,Can't we go over this tomorrow when you're feeling more like yourself ,You can postpone this until tomorrow when you feel more than zero,70
183,הלן שמעה את העובדות וזה הכל ,Helen's heard the facts That's all there is to it ,Helen heard the facts and that's all,75
