,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,או שאולי הוא במובן מסויים רץ מהר יותר עבורנו או לאט יותר עבורם ,OR TIME MAY HAVE IN A SENSE HAVE SPEEDED UP FOR US OR SLOWED DOWN FOR THEM ,Or maybe he in a sense is running faster for us or slower for them,66
1,אתה אומר שלמעשה הם זזים ,YOU MEAN THEY MIGHT ACTUALLY BE MOVING ,You say they're actually moving,70
2,אז למה אנחנו לא רואים את זה ,THEN WHY CAN'T WE SEE IT ,So why do we not see it,64
3,אתה לא רואה תנועה במחוגים של שעון ובכל זאת הם מתקדמים ,WELL YOU DON'T SEE THE MOVEM ENTS OF A CLOCK'S HAN DS N EVERTH ELESS THEY DO MOVE ,You do not see movement in the hands of a clock and yet they are advancing,61
4,בכל מקרה לשעון הזה אין מחוגים ,WELL THIS CLOCK HAS NO HAN DS ,"In any case, this watch has no hands",62
5,קרל אתה באמת מאמין במה שאתה אומר ,CARL DO YOU REALLY BELIEVE,Carl you really believe what you say,74
6,לא כמובן שלא ,NO OF COURSE NOT ,No of course not,100
7,אבל הם לא פסלים הם בשר ודם ,BUT THEY'RE NOT JUST STATU ES THEY'RE FLESH AND BLOOD,But they are not statues they are flesh and blood,76
8,או לפחות זה משהו בדיוק כמו בשר ודם ,OR SOMETHING THAT FEELS LIKE FLESH AND BLOOD ,Or at least it's something just like flesh and blood,73
9,בטח יש מישהו אמיתי כאן ,IT'S SOMETHING REAL IT'S GOT TO BE HERE ,There must be someone real here,63
10,ונפגש כאן בעוד שעה ,AND MEET BACK HERE IN ONE HOUR WELL IT'S BETTER,And meet here in an hour,62
11,תזכרו נפגשים כאן בעוד שעה ,(Webber) REMEMBER WE MEET BACK HERE IN ONE HOUR ,Remember to meet here in an hour,75
12,אני מאוד מצטער ,OH I'M TERRIBLY SORRY ,I am very sorry,67
13,הוד מלכותך ,YOUR MAJ ESTY ,your Majesty,72
14,אני לא מאשים את השופטים:,I DON'T BLAM E THE J U DG ES ,I do not blame the judges:,64
15,את הכי יפה מכולן ,YOU'RE THE PRETTI EST OF THEM ALL ,You are the most beautiful of them all,65
16,אבל תגיד לי הוד מלכותך מה לא בסדר איתך ,BUT TELL ME SOMETHING YOUR MAJ ESTY WHAT'S WRONG WITH YOU [distorted strings],But tell me Your Majesty what's wrong with you,73
17,מה לא בסדר עם כולם במקום המטורף הזה ,WHAT'S WRONG WITH EVERYBODY IN THIS CRAZY PLACE !,What's wrong with everyone in this crazy place,95
18,תענו לי!,ANSWER ME!,Answer me!,100
19,אתם לא יכולים לדבר ,CAN'T YOU TALK ,You can not talk,93
20,לא יכולים לזוז ,CAN'T YOU MOVE ,Can not move,77
21,תענו לי!,ANSWER ME!,Answer me!,100
22,ככה היה כדור הארץ לפני לא כל כך הרבה זמן ,THIS IS THE WAY IT WAS ON EARTH NOT SO LONG AGO ,This is how the earth was not so long ago,84
23,סבא רבא שלי הראה לי בתמונות ,MY GREAT G RAN DFATHER SHOWED ME PICTURES OF IT ,My great-grandfather showed me in the pictures,80
24,שקט ושלווה ,QU I ET AND PEACEFU L ,Quiet and peaceful,72
25,אתה אומר שאתה אוהב את זה ,YOU MEAN YOU LIKE IT HERE ,You say you like it,77
26,הייתי אוהב אם זה היה אמיתי ,I WOULD IF IT WERE REAL ,I would love if it was real,80
27,טוב בשבילי נחמד לבקר כאן אבל לא הייתי רוצה לגור כאן ,WELL AS FOR ME IT'S A NICE PLACE TO VIS IT BUT I WOULDN'T WANT TO LIVE HERE ,Good for me nice to visit here but I would not want to live here,73
28,אם אתה אוהב ואם לא זה הבית שלנו מעכשיו והלאה ,LIKE IT OR NOT THIS IS HOM E FROM NOW ON ,If you like and if not this is our home from now on,81
29,מקסים ,CHARMING ,charming,100
30,אם אתה רוצה את זה זה שלך ,IF YOU WANT IT IT'S YOURS ,If you want it it's yours,100
31,לא אכפת לך אם נסתכל מסביב אדוני ,YOU DON'T MIND IF WE HAVE A LOOK AROUND DO YOU S I R ,You do not mind if we look around sir,72
32,בכלל לא ,NOT AT ALL ,Not at all,100
33,שמי הוא וויקווייר ג'רמי וויקווייר ,MY NAME'S WICKWI RE J EREMY WICKWI RE ,My name is Wakewire Jeremy Wakewire,64
34,אבל  אתה אמיתי!,BUT Y-Y-YOU'RE REAL ,But you are real!,69
35,כמובן שכן ,BUT OF COURSE I AM ,Of course,67
36,-גם אני חשבתי ככה פעם ,I USED TO THINK SO ,- I used to think so too,90
37,אתהמתכוון  תכנסו בבקשה ,YOU MEAN THERE ARE OTHER SECTIONS HM ,"You mean, like, saltines and their ilk, eh?",61
38,אין ממה לפחד ,THERE'S NOTHING TO BE AFRAI D OF,There is nothing to fear,71
39,לבסוף הוא החליט שמה שהוא באמת רוצה להיות זה אביר בשריון ,BUT AT THE LAST MOM ENT HE DECI DED THAT THE ONE THING HE WANTED TO BE WAS A KNIGHT IN ARMOR,He finally decided that what he really wanted to be was a knight in armor,69
40,אז הוא הלך לשם לאזור ימי הביניים ,SO HE'S OUT THERE IN THE MEDI EVAL SECTION,So he went there to the medieval area,61
