,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,איך אתה יכול לדבר איתי על לאהוב אותו כשאתה מייתר אותו למין  את מאשימה את כולם פרט לעצמך ולדם המורעל שלך!,How can you talk to me about loving him when you trivialize him  into some kind of biochemical crossword puzzle Don't!,How can you talk to me about loving him when you give him to sex you blame everyone and your poisoned blood!,60
1,-יש לך שפופרת,Get a tube,-You have a tube,64
2,"אמרי ""כן"" תשומת הלב שלי היא על לורנצו",My attention's on Lorenzo I can't see you,"Emery ""Yes"" my attention is on Lorenzo",73
3,יקירי הבט בי,Darling look at me,Darling Better in me,68
4,הקשב לקולה של מאמי,Open your eyes Listen to Mommy's voice,Listening to Mami's voice,63
5,שלוש ארבע,Three four five six,three four,69
6,-אני מסממת אותו ככל שאני מעזה,I'm sedating him as much as I dare,-I sign it as I dare,60
7,אני לא יודעת מה עוד לעשות,I don't know what else to do,I don't know what else to do,100
8,איך הוא יכול לשאת זאת כל כך הרבה שעות,How can he endure this for so many hours,How can he carry this so many hours,85
9,אוגוסטו  אני לא חושבת שנצטרך לשאת את זה עוד הרבה,Augusto I don't think he'll have to endure it much longer,Augusto I don't think we'll have to carry it much more,77
10,מיכאלה הניחי לי לקחת אותו,Michaela let me take him,Michaela let me take him,100
11,-את צריכה לנוח,You need rest,-You have to rest,69
12,-אני בסדר,I'm fine,-I'm fine,100
13,אבל הייתי יכולה לשתות כוס קפה,I could use a cup of coffee though,But I could have a cup of coffee,70
14,לורנצו,Lorenzo,Lorenzo,100
15,לורנצו הקשב למאמא,Lorenzo listen to Mama,Lorenzo listened to Mama,96
16,אתה יכול לשמוע אותי יקירי,Can you hear me my darling,Can you hear me dear,83
17,אם זה יותר מדי עבורך מתוק שלי  אז תעוף תעוף מהר,If this is too much for you my sweetheart well then you fly,If it's too much for you my sweet,65
18,ככל שאתה יכול לישו התינוק,You fly as fast as you can to BabyJesus,As much as you can have a baby,61
19,זה בסדר,It's okay,It's OK,88
20,מאמא ופאפא יהיו בסדר,Mama and Papa will be okay,Mama and Papa will be fine,81
21,לעתים נדירות ראיתי משהו כמו יכולת הסבל של בילד הזה,I have rarely seen anything like this boy's tenacity,Rarely I have seen something like this child's suffering ability,66
22,יש להם מיטה פנויה למעלה,They have a bed available upstairs,They have a vacant bed up,64
23,לא לא לא,No no no,no no no,100
24,זה יהי קל יותר לכולם,It'd be easier on everybody,It will be easier for everyone,70
25,אבל זה לא יכבד את לורנצו,But it would not do honor to Lorenzo,But it won't respect Lorenzo,66
26,מיכאלה בואי,Michaela Yes Come,Michael Bowie,67
27,-מה,What,-what,100
28,-אחות,Nurse,-Nurse,100
29,-כן,Yes,-Yes,100
30,-אני לא רעבה,I'm not hungry No no no,-I am not hungry,63
31,מיכאלה שבי,Michaela you sit,Michael Shavei,67
32,ממחר בבוקר בני משפחת אודונה זקוקים לכל האנרגיות שלהם,From tomorrow morning the Odones need all their energies,Tomorrow morning the Oduna family needs all their energies,89
33,עכשיו הקשיבי יצאנו לדרך לנרמל את הדם של לורנצו נכון,Now listen we set out to normalize Lorenzo's blood right,Now we have a hard time set off to normalize Lorenzo's blood correctly,68
34,ועם השמן האולאי הצלחנו עד חצי הדרך אבל זה היה מזל,And with the oleic oil we got it half right But that was luck,And with the Oil oil we were able to half the road but it was lucky,72
35,-לא  זה היה מזל רק התבוננות,It was merely observation,-It wasn't just lucky to observe,64
36,ריצו הבחין במשהו במבחנה נכון,Rizzo observed something in a test tube right,Ritzo noticed something in the correct test,70
37,ניסינו את זה על לורנצו,We tried it on Lorenzo,We tried this on Lorenzo,83
38,אנו הבחנו בירידה של חמישים אחוז אצל לורנצו,We tried it on Lorenzo,We have noticed fifty percent in Lorenzo,61
39,מיכאלה זה מזל,Now Michaela that is luck,Michaela is lucky,76
40,זו היא התבוננות,That is observation,This is an observation,83
41,זה כל מה שזה,That is all it is,That is all that it,78
42,זו איננה הבנה,It is not understanding,This is not an understanding,78
43,ועד אשר נבין למה זה עובד רק חצי הדרך  איך נוכל להצליח בכל הדרך,And until we understand why this work only halfway how can we expect to succeed all the way,Until we understand why it only works half the road how we can succeed all the way,83
44,אני צריך להבין מיכאלה,I need to understand Michaela,I have to understand Michael,81
45,את צריכה להבין,You need to understand,You have to understand,86
46,אז מחר אנו חוזרים לספריה,So tomorrow we go back to the library,So tomorrow we return to the library,79
47,לא לא לא אנו עוברים על כל הספרות הכל על חילוף החומרים של חומצות שומן  כל מילה שפורסמה בעשור האחרון,We review all the literature everything on fatty acid metabolism every word published in the last decade,We do not do not go through all digits all about the metabolism of fatty acids every word published in the last decade,68
48,תאכלי,So eat,Eat,67
49,כל אנרגיה וזמן שנותרו לי אני רוצה לבלות עם לורנצו,Whatever energy whatever time I have left I want to spend with Lorenzo,Any energy and time left to me i want to spend time with Lorenzo,67
50,את לא תצטרכי לעזוב אותו,You will not have to leave his bedside,You won't have to leave him,74
51,אני אלך לספריה,I will go to the library make copies,I will go to the library,80
52,אני אכין לך עותקים אני אביא אותם הביתה,I bring it home for you,I'll make you copies I'll bring them home,66
53,אוגוסטו אנחנו על המשכנתא השניה שלנו,Augusto we are on our second mortgage,Augusto we are on our second mortgage,100
54,אתה לא יכול להרשות לעצמך לא לעבוד,You can't afford not to go to work,You can't afford not work,85
55,מיכאלה אני אעבוד,Michaela I will work,Michael I will work,97
56,אני אתאים את זה איכשהו,I fit it in somehow,I'll fit this somehow,70
57,מיכאלה זה חשוב,Michaela this is important,Michaela is important,89
58,אני זקוק לך,I need you,I need you,100
59,אני צריך אותך מיכאלה,I need you Michaela,I need you Michael,97
60,בטי!,Betty!,Betty!,100
61,בטי!,Betty!,Betty!,100
62,כל מחקרי חומצות השומן מתרכזים באמצע השרשרת  מפני שחומצות שומן רוויות בינוניות קשורות לכולסטרול,Betty all these fatty acids studies they all concentrate on the middle of the chain  because medium-chain saturates are implicated in cholesterol! Shh!,All fatty acid studies concentrate in the middle of the chain because medium -saturated fatty acids are related to cholesterol,79
63,-אז מה החוקרים האלה עושים,So what do these researchers do,-So what do these researchers do,100
64,חושבים כולסטרול כולסטרול,"They think ""Cholesterol cholesterol """,Think cholesterol cholesterol,92
65,-אוגוסטו מה אתה מחפש,Augusto what is it that you're looking for,-Asto what are you looking for,70
66,-אני מחפש,I am looking,-I'm looking for,74
