,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-הנערה,The girl--,- The girl,100
1,-אני מרגיש,I feeI--,-I feel,83
2,מה אתה מרגיש כלפיה ,What do you feel for her ,How do you feel about her,69
3,אני מרגיש מאוד  קרוב אליה ,I feel very  close to her ,I feel very close to her,100
4,האם היא בקשר איתך ,Is she in touch with you ,Is she in touch with you,100
5,אני מרגיש כאילו המוח שלי הוא לא לגמרי שלי ,I feel  as if my mind  is not entirely my own ,I feel like my mind is not completely mine,71
6,אם היא נמצאת בקשר עם השכל שלך אולי אתה בקשר עם שלה ,If she is in contact with your mind  perhaps you are in contact with hers ,If she's in touch with your mind maybe you're in touch with her,65
7,אתה יכול לראות אותה ,Can you see her ,You can see her,100
8,אתה יכול לראות איפה היא ,Can you see where she is ,You can see where she is,100
9,כן ,Yes ,Yes,100
10,איפה היא עכשיו ,Where is she now ,Where is she now,100
11,אני לא יודע מה שמו ,I don't know the name of it ,I do not know what his name is,74
12,יש לה פנים שונים אבל הם שלה ,She has a different face  but it's her ,She has different faces but they are hers,85
13,איך זה יכול להיות ,How can that be ,How can it be,86
14,היא נעה באמצעות גופים שונים ,She's using a different body ,It moves through different bodies,62
15,-מה היא עושה ,- What is she doing ,-what is she doing,100
16,-היא מחפשת גבר ,- She's looking for a man ,- She's looking for a man,100
17,אדם בריא ,A healthy man ,A healthy person,76
18,-האם היא מתכוונת להרוג אותו -לא,Does she intend to kill him ,- Is she going to kill him?,75
19,-למה לא ,- Why not ,-Why not,100
20,-היא חוששת להיתפס ,- She's afraid of being caught ,- She's afraid of getting caught,76
21,-איך היא יכולה להיתפס ,- How could she be caught ,-How can she be caught,77
22,-הגופות יסגירו אותה ,- The body would give her away ,- The bodies will betray her,70
23,מה היא מקווה לעשות ,What is she hoping to do ,What is she hoping to do,100
24,היא רוצה לשאוב קצת אנרגיה ממנו ,She wants to  draw some energy from him ,She wants to pump some energy out of him,74
25,לא מספיק כדי להרוג אותו ,Not enough to kill him ,Not enough to kill him,100
26,-היא יכולה לעשות את זה ,- She can do that ,- She can do it,71
27,-כן ,- Yes ,-Yes,100
28,כן ,- Yes ,Yes,100
29,שם הבחורה הוא אלן ,The girl's name  is Ellen ,The girl's name is Alan,89
30,ישנם שני אנשים בגוף אחד ,There are two people in one body ,There are two people in one body,100
31,שני מוחות ,Two minds ,Two minds,100
32,אלן והערפד ,Ellen and the vampire ,Alan and the Vampire,78
33,כן ,- Yes ,Yes,100
34,היא צופה על האיש ,She's watching a man ,She watches the man,72
35,מה האיש עושה ,What is the man doing ,What the man is doing,100
36,הוא מחנה עושה משהו עם המכונית שלו ,He's parked doing something with his car ,He's camp doing something with his car,85
37,יש לי את מספר הרישוי ,Get the license number ,I have the license number,85
