,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,"ואז המורה אמרה ""אתה צוחק על ג'רי טרינקל ג'ואל""","So Miss Hacket says "" You're making fun of Jerry Trinkle Joel ""","Then the teacher said ""You're laughing at Jerry Trainkle Joel""",62
1,אמרתי שלא והיא אמרה שזה כן נכון שקני מורגן ראתה אותי,"I said ""No I wasn't "" She said ""You were Kenny Morgan saw you """,I said that and she said it was true that Kenny Morgan saw me,68
2,"-אמרתי ""לא לא זה אחי""","- I said ""No no That was my brother ""","-I said ""No This is my brother""",80
3,להודות שתכננתי מעשה כל כך אכזרי וזדוני נגד ילד שרק פשע בכך שהיה מעט שמן וקצת לא בכושר,Admit that I had perpetrated an act so gratuitously cruel and malicious  against a kid whose only-only crime was a slight obesity and out-of-itness,To admit that I planned such a cruel and malicious act against a child who was only a crime in that he was a little fat and a little not fit,66
4,"""הממ""","""Hmm""",“Hmm ',100
5,למה אתה מתכוון,"What does ""hmm"" mean",What do you mean,71
6,"או שאולי זה ""הממ זה ממש משעמם""","Or is this ""Hmm"" just ""Hmm this is really boring",Or maybe it's “hmm that is really boring”,74
7,"""אני לא באמת מתעניין אבל אעשה את עצמי שכן""","I'm not really interested but I'll make him think that I am""","""I'm not really interested but I'll do myself yes""",73
8,מה אתה חושב,What do you think,What do you think,100
9,ובכן אני שואל מה זה באמת משנה לג'ולס,Well my point is what difference does it make to Jules,Well I ask what it really matters to Jules,60
10,-להכתים אותך,- Soil you,--Dit you,67
11,-מה,- What,-what,100
12,מתאים לך לומר זאת,Now see you would say that,Suitable for you to say that,70
13,ג'ול לפחות מבטא את עצמו את מי שהוא,But at least Jules expresses his id I mean he is id,Jules at least expresses himself who he is,75
14,אני עם כל ההתנהגות הטובה התרבותית ההשגית  תמיד שופט את עצמי לאור מבטם של אחרים,Me I am all superego good behavior stellar achievement Always judging myself by how others judge me,I am with all the achievement good good behavior always judges myself in light of the look of others,72
15,אבל,But-,but,100
16,מי הרע האמיתי כאן,Who-Who really is the bad one here,Who's the real evil here,62
17,ג'ואל שרק מעמיד פנים שהוא טוב או ז'ולס שמבטא את צידו הרע כך שכשהוא טוב זה הדבר האמיתי,Joel who is only pretending to be good Or Jules who expresses his evil side  so that when he is good it's the genuine article,Joel Shrek pretends to be good or Jules that expresses his bad side so that when he is good it is the real thing,75
18,אולי אתה רואה באחיך את כל אותם חלקים של עצמך שלא נוח לך להכיר בכך שהם חלק ממך,Perhaps you project onto your brother those parts of yourself  which it is uncomfortable for you yourself to own up to,May you see your brother all those parts of yourself that are uncomfortable to recognize that they are part of you,61
19,בסדר,Okay,OK,67
20,אולי אתה מי שאתה ואולי לא בוא נגיד לצורך הדיון שזה אתה,Maybe you are who you are maybe you aren't Let's just say for the sake of argument you are,Maybe you are who you are and may not let's say for the purpose of the discussion that you are you,76
21,הדגש שלי על תסביך אדיפוס וקנאת הפין,My emphasis on Oedipal conflict and penis envy,My emphasis on the Oedipus and Penny Improve,67
22,בדיוק,Exactly,exactly,100
23,עברו כמעט מאה שנים של פסיכואנליזה מיליונים שבילו במשרדים אפלים עמוסים בשטיחים פרסיים יקרים,I mean there's been almost a century of psychoanalytic practice untold millions spent in dark offices cluttered with expensive Oriental rugs  and Hindu art on Park Avenue,Passed almost a century of millions of psychoanalysis that spent in dark offices busy with expensive Persian rugs,67
24,ואומנות הודית בשדרות הפארק (במנהטן) מבנה מונוליטי ענק לכאורה מדעי מושתת על העקרונות שלך,I mean this huge quasi-scientific monolithic edifice based on your principles,And Indian Art on Park Boulevard (Manhattan) a huge monolithic structure is allegedly scientifically based on your principles,62
25,זו רק תאוריה,It's just a theory,It's just a theory,100
26,במקרים כאלו חלק מההנאה היא לראות אנשים נהנים בשביל זה יש יין כדי להתענג עליו,Half the pleasure in these things is watching other people's enjoyment That's what wine is for To be savored and enjoyed,"In such cases, part of the pleasure is to see people enjoying it has wine to savor it",60
27,"חשבתי שאתה שומר אותו ליום שתעזוב את ""בית השחי של הציוויליזציה""","I thought you were saving it for the day you left this ""armpit of civilization ""","I thought you were keeping him for the day you would leave the ""civilization armpit""",81
28,"ראיתי את הבקבוק וחשבתי ""למה לשמור""","I saw the bottle I thought ""Why hold on""","I saw the bottle and thought ""why keep""",77
29,ועם מי הכי טוב לחלוק אותו מאשר עם מאגי,And who better to share it with than Maggie,And with those who best share it than with Maggie,87
30,-מאגי,- Maggie,- -Magi,80
31,מה אתה זומם פליישמן,What are you up to Fleischman,What do you plot a Pelishman,70
32,אחיך סיפר לך מה אמרתי עליך,Did your brother tell you what I said about you,Your brother told you what I said about you,91
33,-לא,- No,-No,100
34,חוץ מזה הוא אמור היה לשמור על הפה שלו,Besides he was supposed to keep his mouth shut,Besides he was supposed to keep his mouth,94
35,יש לך את העיניים הכי מדהימות שראיתי בחיי,You have the most amazing eyes I have ever seen,You have the most amazing eyes I have seen in my life,84
36,ובכן כן אני חושבת שהן מהתכונות הטובות שלי,Well yeah I think they're one of my better features,Well I think they are from my good features,66
37,חכה רגע עיניים,Wait a minute Eyes,Wait a moment of eyes,72
38,למה אתה מדבר על עיניים,What are you doing talking about eyes,Why are you talking about eyes,87
39,אני יודע בדרך כלל אני לא אומר דברים כאלה אולי אני מושפע מאחי אבל את,I know I don't usually say things like this Maybe it's from being around my brother but you are-,I know usually I don't say things like that may be influenced by my brother but you,75
40,-פליישמן,- Fleischman,-Flisman,82
41,-כל כך יפה את יודעת את זה,- So beautiful Do you know that,-So beautiful you know that,95
42,מה אתה עושה פליישמן,What are you doing Fleischman,What do you do Pelishman,75
43,והפה יש לך שפתיים כל כך יפות,And that mouth You have such beautiful lips,And the mouth you have so beautiful lips,92
44,פליישמן,- Fleischman,Fleischman,100
45,הלו,Hello,Hello,100
46,זה אחיך,It's your brother,It's your brother,100
47,הלו,Hello,Hello,100
48,ז'ולס הוא חיה טורף מפלצת מינית שרעיון האשמה ממנה והלאה,Jules is-is an animal A predator A sexual juggernaut whose idea of guilt is something like lint,Jules is a sexual monster predator that the idea of guilt on and on,64
49,כשז'ולס פוגש בחורה כשהוא קורע את בגדיה הם מתפתלים כמו צלופחים תזזיתיים באקט של התעלסות טהורה,Say-Say Jules meets a girl As he rips her clothes off they writhe like eels into a frenzy of unadulterated lovemaking,"When Jules meets a girl when he tears her clothes, they wind like frenzy eels in an act of pure reinforcement",68
50,אני הייתי מתקלח עם גרביים אם הם לא היו מתעפשים,I mean me I'd shower with my socks on if they wouldn't get moldy,I would shower with socks if they wouldn't be sorted,66
51,בדיוק,Exactly,exactly,100
52,אני רוצה להיות ספונטאני באמת אבל אני תמיד צריך לנתח כל צעד וספונטאניות מכוונת,I mean I wanna be spontaneous I do But I have this thing about analyzing my every move,I want to be spontaneous really but I always have to analyze every step and spontaneity deliberate,65
53,פרט בבקשה,Elaborate please,Detail please,62
54,האם אני רוצה אותה כל כך כמו ז'ולס,I mean me do I want her as badly as Jules,Do I want her so as Jules,70
55,-אני כן ג'ואל פליישמן אתה צוחק,- Me yeah Joel Fleischman,-Id Joel Fleischman are you laugh,65
56,הייתי אומר לה שזה לא ילך בינינו פשוטכיאיןלנו דבר במשותף  כי אני שונא כל דבר שהיא אוהבת,I mean I'd tell her it'd never work out simply because we have nothing in common  because I hate everything that she likes,I would tell her it wouldn't go between us simply we were in common because I hate anything she likes,61
57,ובתמורה לכנות והיושר שלי אקבל במקרה הטוב טינה צוננת,And in return for my forthrightness and honesty I'd get at best if ever her grudging respect,And in return to call and my honesty will get a chilled resentment at best,61
58,בעוד שכמו ג'ולס מה שבאמת אני רוצה הוא ללקק את גופה העירום מהראש עד לרגליים כאילו היה בול דואר,When like Jules what I really want  is to lick her naked body from head to foot like a postage stamp,While as Jules what I really want is to lick her naked body from head to legs as if it were a post office,74
59,האם ציינתי שבילדותי נהגתי לאסוף בולים,Did I mention that I used to collect stamps as a kid,Did I point out that my childhood I used to pick up stamps,62
60,זיגמונד,Sigmund,Sigmund,100
61,הלו,Hello,Hello,100
62,-כריס,- Chris,-1cis,67
63,כן ילד אתה הבן של אייב סטיבנס,Yeah Boy are you Abe Stevens's kid,Yes a boy you are the son of Aib Stevens,76
64,בדיוק אותו המצח,Oh Same exact forehead,Exactly the same forehead,81
65,כריס חיכיתי הרבה זמן ליום הזה,Oh Chris- I've waited a long time for this day,Chris I waited for a long time for this day,89
66,-בסדר,- Okay,-OK,67
67,"""בסדר""",- Okay,"""OK""",67
68,לא לא,No no no no,no no,62
69,"אתה אמרת ""בסדר"" ""בסדר"" מה","You said ""okay "" Okay what",You said “ok” “okay” what,95
70,אממ שום דבר,Um nothing,Um nothing,100
71,טוב פראנק אני פיתחתי חרדה רבה כשהתקשרת ויצרתי את כל התרחיש הזה כאן ביער,All right Frank I created all this anxiety when you called and you know I fabricated this whole scenario out here in the woods you know,Good Frank I developed a lot of anxiety as you called and created this whole scenario here in the woods,71
72,-עם המפציץ המטורף,- With the Mad Bomber,-the crazy bomber,69
73,אז אני לא מה שציפית ציפית למישהו אחר,So I'm not what you expected You expected somebody else,So I'm not what you expected to expect someone else,87
74,מישהו מסוכן,Somebody dangerous,Someone who is dangerous,71
75,אדם גדול יותר אולי,A bigger person  maybe,A larger person maybe,86
76,-לא,- Nope,-No,67
77,-לא לא פראנק גודל הוא עניין יחסי לגמרי,Frank Size is completely relative you know,-No Frank Size is a completely relative matter,83
78,תגיד את זה אני נמוך,Say it I'm short,Say it I'm low,67
79,"""הו אל תשימו לב לפראנק הוא לא מהווה בעיה""","""Oh don't worry about Frank Frank is no problem ""","""Oh don't pay attention to the Funk is not a problem""",64
80,"""היי נמוכצ'יק למה אתה לא קם על הרגליים ""","""Hey shorty Why don't you get up off your knees ""","""Hi Hochchik why don't you get up on your feet""",66
