,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,היה מאוחר והם היו נוראיים,It was late they were terrible,Was late and they were terrible,92
1,שמעתי את החומר,I heard the material,I heard the material,100
2,יש לי חומר אחר,I heard the material,I have another material,65
3,את צריכה לבוא לראות אותי בסוף השבוע,You should come see me on the weekend,Should you come to see me in the weekend,88
4,אם הן לא אוהבות את העבודה הן לא אוהבות את הבחור,If they don't like the job they don't like the guy,If they don't like the job they don't like the guy,100
5,גברים יודעים את זה,Men know this,Men know this,100
6,מצד שני גברים אם הם נמשכים לאישה  העבודה שלה ממש לא מטרידה אותם נכון,Men on the other hand if they are physically attracted to a woman are not that concerned with her job are we,On the other hand men if they are attracted to her work woman really not bothered them correctly,73
7,לגברים לא באמת אכפת,Men don't really care,Men don't really care,100
8,"גברים אומרים ""באמת משחטה","Men just go "" Really slaughterhouse",Men say “really slaughter,70
9,שם את עובדת,That where you work,Name you work,69
10,מעניין,Interesting,interesting,100
11,נשמע נהדר,Sounds great,Sounds Great,100
12,"""תקשיבי למה שלא תתקלחי  ""נלך לאכול המבורגר ואחר כך לסרט ""","Listen why don't you shower up and we'll get some burgers and catch a movie ""","""Listen to what you don't cross"" we will go to eat a burger and then to the movie """,65
13,אני שונא בגדים טוב,I hate clothes okay,I hate good clothes,74
14,בסוף כולנו נלבש את אותו הדבר,We'll all be wearing the same thing,At the end we all wear the same thing,78
15,כי כל פעם שאני רואה סרט או תוכנית טלוויזיה שיש בה אנשים מהעתיד או מכוכב אחר הם כולם לובשים את אותו הדבר,Because any time I see a movie or a TV show where there's people from the future they're all wearing the same thing,Because every time I see a movie or TV show that has people from the future or from another star they all wear the same thing,79
16,"הם הגיעו להחלטה ""זאת תהיה התלבושת שלנו""","Somehow they decided ""This is going to be our outfit ""","They came to a decision ""this will be our outfit""",65
17,"אנחנו נשב בקהל ונגיד ""זה נחמד לא אכפת לי להתלבש ככה""","We just sit in the audience and go ""That was nice I could wear that ""","We will sit in the audience and say ""It's nice I don't mind dressing like that""",66
18,-אני חושב שראיתי מספיק,- I think I've seen enough,-I think I saw enough,82
19,אף פעם לא מוצאים שום דבר טוב מאחור,They never find anything in the back,Never find anything good behind,66
20,הכל מאחור אין מלפנים,All back No front,All in the back there are no front,67
21,את נכנסת מלפנים ומיד את מאחור,You walk in the front you're immediately in the back,You enter the front and immediately you are behind,61
22,אל תשכח את יום ראשון כן,Hey don't forget Sunday okay,Don't forget the Sunday yes,69
23,אתה וג'ורג' באים,You and George are coming right,You and George come,72
24,כלומר,What is this,That is,74
25,-מה אתה לא רוצה לבוא,- What you don't wanna go now,-What you don't want to come,70
26,אני בא,I'm going,I'm coming,84
27,לא ראיתי את אבא שלי הרבה זמן  אני חושש שאני לא אדע לדבר איתו הוא כזה סופר גדול,I haven't seen my father in a while and you know it's  I'm worried I won't be able talk to him He's such a great writer,I haven't seen my dad for a long time I fear I won't know to talk to him is such a great super,67
28,אז בגלל זה אנחנו כבר לא יחד!,So that's why we're not together anymore,So that's why we're not together anymore!,100
29,מה זה,What is this,What is,74
30,זה יפהפה!,This is beautiful,It's beautiful!,84
31,ז'קטים כאלה אף פעם לא מתאימים לי,These jackets never fit me right,Such jackets never fit me,77
32,וואו,Wow,Wow,100
33,איזה זמש רך,This is soft suede,What a soft suede,74
34,זה עשוי להיות הז'קט המושלם ביותר שלבשתי,This may be the most perfect jacket I have ever put on,This may be the most perfect jacket I wore,77
35,-כמה הוא עולה,- How much is it,-How much does it cost,63
36,-אין לך מושג,- You have no idea,-you have no idea,100
37,-יש לי קצת מושג,- I have some idea,-I have some idea,100
38,-אין לך מושג,- You have no idea,-you have no idea,100
39,זה מאוד גבוה,That is high,It's very high,62
40,אבל זה ז'קט יפהפה,Oh man that is a beautiful jacket though,But this is a beautiful jacket,69
41,מה הקטע של הבטנה עם הפסים הוורודים,What's with the pink lining with the candy stripes,What is the segment of the lining with the pink stripes,76
42,זאת סתם בטנה,It's just lining,It's just a lining,94
43,אתה תמיד יכול להחליף אותה,You can always have it changed,You can always replace her,68
44,אני שונא את הרגעים אלה,I hate these moments,I hate these moments,100
45,"""מה עם הכסף "" ""מה זה כבר כסף ""","""What about the money "" ""What's money ""","""What about the money"" ""what's already money""",89
46,זה נראה נהדר עליך,It looks wonderful on you,It looks great on you,65
47,-היי,- Hey,-Hey,100
48,-היי,- Hey,-Hey,100
49,ז'קט חדש,New jacket,A new jacket,91
50,-מה דעתך,- What do you think,-What do you think,100
51,-בהחלט,- That's definitely you,-Definitely,65
52,-לא יודע,- I don't know,-Do not know,78
53,יש לו בטנה ורודה,It's got a pink lining,He has pink lining,70
54,-מה זה חשוב,- I paid what it costs,-what does it matter,62
55,-כן אבל בוא נפסיק שם,But let's just stop it right there,-Yes but let's stop there,69
56,-אני לא מוכן לענות,- I'm really not answering anymore,-I am not ready to answer,61
57,אני יודע אני יודע,I know I know,I know I know,100
58,מה תעשה עם הז'קט עור,What are you gonna do with the leather one,What will you do with the leather jacket,73
59,לא יודע,I don't know,Do not know,78
60,אתה תלבש אותו,- Well you're not gonna wear this,You will wear it,60
61,-לא יודע אולי,- I don't know maybe,-Do not know maybe,86
62,אתה רוצה אותו,Do you want it,You want him,77
63,אני אוהב את הז'קט הזה,I like that jacket,I like this jacket,89
64,-טוב קח אותו,- Okay take it,-The take it,61
65,-תהיה לך קארמה טובה,- Hey Good karma for you,-You'll have a good karma,78
66,מה זה השיר הזה,What is that song,What is this song,88
67,זה פשוט יוצא לי אין לי שום שליטה על זה,It just comes out I have no control over it,It just got out I don't have any control over it,77
68,זה משתלט לי על החיים,It's taking over my life,It takes over my life,84
69,-לא אידיוט!,- No you idiot,-No idiot!,80
70,-מי אתה באד אבוט,- What are you Bud Abbott,-Who are you Bad Abbott,89
71,למה אתה קורא לי אידיוט,What are you calling me an idiot for,Why do you call me an idiot,79
72,אתה לא יודע מי זה רוברט שומן המלחין,You don't know Robert Schumann the composer,You don't know who is Robert Fat Composer,76
73,הוא השתגע בגלל צליל אחד,He went crazy from one note,He went crazy because of one sound,62
74,לא יצא לו מהראש,Couldn't get it out of his head,He did not get out of the head,69
75,באמת,Really,really,100
76,ואם זה לא ייפסק,Well what if it doesn't stop,And if it won't stop,67
77,טוב תגיד משהו תתחיל לדבר,All right just say something Just start talking,Well you'll say something will start talking,66
78,תשנה את הנושא,Change the subject,Change the subject,100
79,אני לא מאמין שאנחנו אוכלים עם אולטון בניס,I can't believe we're having dinner with Alton Benes,I don't believe we eat with Ultion Benis,63
80,אני יודע בדיוק מה יקרה היום,I know exactly what's gonna happen,I know exactly what will happen today,76
