,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אתה היית נהדר,- You were incredible,You were great,67
1,אתה היית מדהים,- You were incredible,You were amazing,63
2,אבא השתנק ואתה הצלת אותו,I mean dad choked you saved him,Dad had gone and you saved him,62
3,והנה האדם שגרם לכל זה לקרות,And here's the one who made it happen,And here is the person who made all this happen,79
4,דר' ליאו מרווין,Dr Leo Marvin,Dr. Leo Marvin,100
5,צא החוצה,I mean get out!,get out,67
6,אנחנו לא זה מגיע לך,We won't You deserve it,We don't deserve you,79
7,אני מתכוון צא החוצה! צא החוצה!,I mean get out!,I mean go out!get out!,80
8,זה משהו שאמרתי,Is it something I said,This is something I said,83
9,אתה הרסת את החיים שלי!,You've ruined my life!,You have ruined my life!,82
10,אתה הרסת את הקריירה שלי,You've ruined my life!,You ruin my career,67
11,צא החוצה,Get out! - Daddy!,get out,70
12,מה נכנס בך,What's gotten into you,What's going on in you,82
13,זה היה אסון!,It was a disaster Fay! No it wasn't,It was a disaster!,67
14,אתה היית נפלא,You were wonderful sweetie,You were wonderful,82
15,אתה היית בסדר אבא,- You were fine dad,You were in the Lord Dad,78
16,הוא אף פעם לא הולך!,He's never gone!,He never goes!,86
17,אי אפשר לצפות מאיתנו שנצליח להבין אותו,We can't be expected to understand him,You can't expect us to understand it,78
18,הוא נשגב מאיתנו אנחנו כמו חבלים על כדור פורח ענק,He's so far above us we're like ropes on the goodyear blimp,He's a sublime from us we are like ropes on a huge blooming ball,60
19,קרא לזה מקרה של עצבי שואו ביזנס,Call it a case of show-business nerves,Call it a case of shows of showers,64
20,כולנו מבינים את זה,Well we can all certainly understand that,We all understand that,70
21,הרבה אנשים קופאים בטלוויזיה,A lot of people freeze on TV dad,Lots of people freezing on television,72
22,תודה לך,Thank you,Thank you,100
23,רק אני ואתה,- Just me and you - Mm-hmm mm-hmm,Just me and you,68
24,אני חושב שאני רוצה שנבלה קצת זמן יחדיו,I think I'd like to spend a little time with you,I think I want us to spend some time together,65
25,כדי להחזיר לך על כל הזמן שאתה בילית איתי,Pay you back for all the time you spent with me,To get back to you all the time you spent with me,83
26,זה כל כך מתוק,This is so sweet,It's so sweet,76
27,זה ממש נחמד מצידך אבא,It's really great of you dad It's really nice,It's really nice on your part Dad,72
28,תראה עד כמה הוא שמח,Look how happy he is,See how happy he is,82
29,נסה להגיע הביתה עד 19:,Try to be home by 7:00,Try to get home until 19:,61
30,לאן אנחנו הולכים,Where are we going,where are we going,100
31,טיפול פסיכולוגי אינטנסיבי,Intensive psychotherapy,Intensive psychological treatment,61
32,בסדר,Okay,OK,67
33,כמה אסוציאציות מהינקות שלי,Some free associations from my infancy,Some of my infancy associations,81
34,דר' מרווין לראות את דר' טומסקי,Dr Marvin to see Dr tomsky,Dr. Marvin to see Dr. Tomsky,100
35,דר' ליאו מרווין,Dr Leo Marvin,Dr. Leo Marvin,100
36,הבניין המרכזי דוקטור,Main building doctor,The central building of Doctor,64
37,אתה בוב ווילי נכון,Hey you're Bob Wiley aren't you,You are Bob Willie correctly,68
38,ראיתי אותך בטלוויזיה,I saw you on TV You were great,I saw you on television,60
39,היית נהדר,I saw you on TV You were great,You were great,64
40,שלום ליאו,Hello Leo,Hello Leo,100
41,הרבה זמן לא התראינו,Long time no see,long time no see,100
42,מצטערת שפיספסתי את ההופעה שלך הבוקר,Sorry I missed your show this morning Well is this the friend you called about,Sorry I missed your show this morning,64
43,שלום בוב,Hello Bob,Hello Bob,100
44,מה רע בחבר הישן שלי,What's wrong with my old pal,What's wrong with my old friend,81
45,השלפוחית שלי מרגישה מוזר,My bladder is feeling funny,My bladder feels strange,63
46,אני מאוד מודה לך על שעזרת לי עם זה קתרין,Really appreciate you helping me out on this Catherine,I really thank you for helping me with this Catherine,67
47,אני יכולה להחזיק אותו רק ל 24 שעות ללא החלטת הצוות בדבר שפיותו,I can only hold him for 24 hours Leo without staff corroboration,I can only hold it for 24 hours without the staff's decision on his sanity,75
48,אני ממש לא מודאג בקשר לזה,I'm not worried about that in the least,I'm really not worried about this,72
49,תודה,Thank you,Thanks,67
50,תודה רבה,Thank you,Thank you,100
51,אתה מבין בוב אני לא אסכים להיות מובס,You see Bob I will not be defeated,You understand bob i will not agree to be defeated,76
52,אני מוכן למשא ומתן ואני מוכן להתפשר,I will negotiate and I will compromise But defeat,I am ready for negotiations and I will compromise,71
53,מצטער,Oh sorry,Sorry,77
54,מותק קתרין טומסקי בטלפון,Honey Catherine tomsky's on the phone,Honey Catherine Tomsky on the phone,97
55,הלו,Hello,Hello,100
56,מה,What,what,100
57,מותק איפה בוב,Honey where's Bob,Honey where Bob,94
58,מה בקשר לבוב,What about Bob,What about Bobb,97
59,מה בקשר לבוב,What about Bob,What about Bobb,97
60,"""זה זכר או נקבה""","""Is it male or female "" ""It's a female",“This is male or female”,68
61,אבל זה מזכיר לי את השיר החביב עלי  הורדים אדומות הסיגליות כחולות  אני סכיזופרן וכך גם אני,But it reminds me of my favorite poem which is roses are red violets are blue I'm a schizophrenic and so am I,But it reminds me of my favorite song red rings are blue I am schizophrenic and so are I,83
62,לפסיכיאטר יש מטופל,So the psychiatrist has a patient,Psychiatrist has a patient,88
63,"הוא מצייר מעגל ואומר  על מה אתה חושב כשאתה רואה את זה ""סקס""","He draws a circle and says ""what do you think of when you see this "" He says ""sex ""","He draws a circle and says what you think when you see it ""sex""",86
64,"הוא מצייר עץ ""מה אתה חושב על זה "" ""סקס""","He draws a circle and says ""what do you think of when you see this "" He says ""sex ""","He draws a tree ""what do you think about"" ""sex""",60
65,"""סקס סקס סקס ""","""Sex sex sex """,“Sex Sex Sex”,100
66,"אז הרופא אומר ""יש לך אובססיה לסקס""","The doctor says ""you're obsessed with sex ""","So the doctor says ""You have an obsession with sex""",79
67,"והמטופל אומר ""אתה זה שצייר את כל התמונות הסוטות""","And the patient says ""well you're the one drawing all the dirty pictures ""","And the patient says ""You are the one who painted all the deviant photos""",73
68,אם אתה רוצה להפטר ממנו פשוט תאמר לו שאתה לא מוכן לטפל בו,Oh it's not-- if you want to be rid of him just tell him you won't treat him anymore,If you want to get rid of him just tell him you are not ready to handle,76
69,קתרין קל לך להגיד!,Catherine that's easy for you to say!,Catherine is easy to say!,77
70,לא היית צריך לתת לו לישון בפיג'מה שלך מלכתחילה,You should have never let him sleep in your pajamas Leo,You shouldn't have let him sleep in your pajamas in the first place,75
71,אני לא מאמין שאני שומע את זה,Oh I can't believe that I'm hearing this!,I don't believe i hear it,68
72,תירגע ליאו,- Relax Leo,Relax Leo,100
73,קח חופשה,Take a vacation,Take a vacation,100
74,אני נמצא בחופשה!,I'm on vacation!,I'm on vacation!,100
75,אתה צריך להתאשפז כאן לכמה ימים,Maybe you should check in here for a few days Get a handle on things,You should be hospitalized here for a few days,60
76,זה היה בוקר מעניין ופורה,It was an interesting morning fruitful,It was an interesting and fruitful morning,95
77,הניצוצות שיש לנו אחד על אחד,The sparks that we get one-on-one,The sparks we have on one on,82
78,אנחנו פשוט צריכים למצוא שיטה כדי שנוכל לעבוד לפי לוח הזמנים שלך,We just gotta figure out a way to work around your schedule,We just need to find a method so we can work by your schedule,68
79,נוכל לעבוד אחרי הצהריים,Could we work afternoons 2:00 to 4:00,We can work in the afternoon,65
80,00 עד 17: 00,3:00 to 5:00,00 to 17:00,78
81,אתה אומר שאתה מעדיף לעבוד בבקרים,Are you saying you'd rather work mornings,You say you prefer to work in the mornings,72
82,זה רק בינך לביני או שככה אתה עם כולם,Is it just you and me or is it you and everybody,It is only between you and I do so you are with everyone,63
83,מה זה,What is this,What is,74
84,תרפיה בבידוד,Isolation therapy,Therapy in isolation,92
85,לא ראיתי את הבחור הזה בטלוויזיה,Hey didn't I see that guy on TV,I haven't seen this guy on television,62
86,באמת מאוד מחוכם,Really very shrewd,Really very smooth,78
87,אתה נשארת חופשי ואני הרסתי את הרכב שלי,You stayed free and I wrecked my car,You stay free and i have destroyed my vehicle,69
88,אבל זה נגמר בוב!,But it's over Bob!,But it's over Bob!,100
89,לעזאזל,Oh damn,damn it,71
90,אני בבית!,I'm home!,I'm home!,100
91,פיי,Fay,Faye,86
92,אנחנו בחוץ מותק,We're out here sweetie,We are out of sweet,73
93,הפתעה!,Surprise!,a surprise!,89
94,יום הולדת שמח יום הולדת שמח,♪ Happy Birthday to you ♪ ♪ Happy Birthday to you ♪,Happy Birthday Happy Birthday,81
95,יום הולדת שמח לליאו מרווין יום הולדת שמח,♪ Happy Birthday Leo Marvin ♪ ♪ Happy Birthday to you ♪,Happy birthday to Lowo Marvin Happy Birthday,92
96,ואף אחד לא יוכל להכחיש ואף אחד לא יוכל להכחיש,♪ Which nobody can deny ♪ ♪ Which nobody can deny ♪,And no one can deny and no one can deny,61
97,אף אחד לא יוכל להכחיש,♪ Which nobody can deny ♪,No one can deny,67
98,אבא מה קרה,Dad what happened Dad!,Dad what happened,89
99,ביום ההולדת שלך,Oh on your birthday Mmm,On your birthday,82
100,יום הולדת שמח ליאו,Happy Birthday Leo,Happy birthday Leo,100
101,יום הולדת שמח ליאו,Happy Birthday Leo,Happy birthday Leo,100
102,נאום!,Speech!,a speech!,86
103,מותק יש לנו הפתעה גדולה בשבילך,Sweetie we have a great big surprise for you,Honey we have a big surprise for you,75
104,אחותך לילי כאן משיקגו,Your sister Lily's here from Chicago,Your sister Lily here from Chicago,97
105,יום הולדת שמח ליאו,Happy Birthday Leo,Happy birthday Leo,100
106,לילי! כולנו כאן בשבילך ' דוקטור,We're all here for you Dr m,Lily!We're all here for you 'Doctor,85
107,מ זה הערב שלך!,This is your night!,From this is your evening!,60
108,אל תיגע באחותי!,Don't touch my sister!,Don't touch my sister!,100
109,הספר שלו הראיון  שבכנות לא הלך כל כך טוב  והיום הולדת שלו,His book his interview which frankly didn't go so well And his birthday Exactly,His book the interview that honestly did not go so well and his birthday,73
110,פיל אתה חושב שליאו היה מופתע,Phil do you think Leo was surprised,Phil you think Liao was surprised,91
111,איך הוא אני משאיר מרשם לפרוזאק,I'm leaving a prescription for Prozac,How is I leaving a prescription for Czuk,73
112,סלח לי פיל אבל עם הסימפטומים המסויימים האלו  האם פרוזאק היא הבחירה הנכונה,Excuse me Phil but with these particular symptoms is Prozac the right choice,Forgive me an elephant but with these particular symptoms whether Prozac is the right choice,80
113,אתה חושב שנתינת פרוזאק היא טעות,You think Prozac is a mistake,You think Prozac is a mistake,100
