,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-אני אוהב אותך תמיד ,I will always love you ,-I always love you,87
1,מזל טוב ,Mazel tov ,Mazel Tov,100
2,הספר של ברט גלזרמן מעולם לא הגיע לרשימת רבי המכר ,Uh Bert Glasserman's book never made it to the best-seller list ,Brett Glazerman's book never made the bestseller list,69
3,איירין סיפרה למישהי בשם בוני טלר על הטכניקה של ברט והשמועה התפשטה כמו אש בשדה קוצים ,Irene told someone named Bonnie Teller about Bert's techniques and the-the word spread like wildfire ,Irene told someone named Bonnie Teller about Brett's technique and the rumor spread like wildfire.,86
4,שש תביעות לאחר מכן המוציא לאור גנז את הספר לפני שהוא הגיע למדפים ,Six libel suits later the publisher yanked the book before it ever hit the stands ,Six lawsuits later the publisher archived the book before it hit the shelves,70
5,וברט יש לו מאסר עולם עם פסיכולוג ,And Bert he's got a life sentence with a shrink ,And Brett has a life sentence with a psychologist,73
6,מה לגבי איירין וג'ו ,What about Irene and Joe ,What about Irene and Joe,100
7,-אה  ובכן הם כתבו ספר בעצמם וזה עזר להורים בכל רחבי המדינה להתמודד עם אבדן של ילדם ,Uhh  Oh well they wrote a book themselves and it helped parents all over the country deal with the loss of a child ,-Oh well they wrote a book themselves and it helped parents all over the country deal with the loss of their child,95
8,אז הייתי אומר זו עבודה שבוצעה היטב ידידי ,So I'd say it was a job well done my boy ,So I would say this is a job well done my friend,70
9,-אני לא חושב כך ,I don't think so ,-I dont think so,90
10,ג'ו ,Joe ,Joe,100
11,אתה צריך ללכת אליה ,You should go to her ,You have to go to her,73
12,אני רק  ,I just  ,I just,100
13,אני לא יודע אם אני יכול ,I don't know if I can ,I do not know if I can,93
14,-היא צריכה אותך ,She needs you ,- She needs you,100
15,איבדת בן ג'ו ,You lost a son Joe ,You lost Ben Joe,76
16,אל תאבד גם בת ,Don't lose a daughter too ,Do not lose a daughter either,74
17,או אבא אני אוהבת אותך ,Oh Daddy I love you ,Or Dad I love you,89
18,גם אני אוהב אותך ,I love you too ,I love you too,100
19,גם אני אוהב אותך ,I love you too ,I love you too,100
20,או מותק ,Oh baby ,Or baby,86
21,אני אוהבת אותך כל כך ,I love you too ,I love you so much,75
22,עכשיו סם ,Now Sam ,Now Sam,100
23,עכשיו ,Now ,now,100
24,תפסתי אותך אתה מת ,Oh Daddy I love you ,I caught you you're dead,60
25,ג'ימבו!,[Man] Jimbo !,Jimbo!,71
26,מה אתה עושה ,What're you doin' ,What are you doing,76
27,קורי צא מפה ,Cory get out of here ,Corey Get out of here,98
28,ג'ימי צריך להתכונן לעבודה ,Jimmy's supposed to be gettin' ready for work ,Jimmy needs to get ready for work,73
29,קדימה אתה לא לבוש עדיין ,Look at you You're not even dressed yet ,Come on you're not dressed yet,70
30,אל תאחר לראיון כי משכתי כמה חוטים כדי שתקבל את זה ,Don't wanna be late for this interview 'cause I had to pull some strings to get it ,Do not be late for the interview because I pulled some wires for you to get it,73
31,או ג'ימי ,Oh Jimmy ,Or Jimmy,88
32,אם מר סמואלס שואל אתה לא מפגר ,If Mr Samuels asks you're not retarded ,If Mr. Samuel asks you are not retarded,89
33,אתה פשוט איטי ,You're just slow ,You're just slow,100
34,בסדר ,Okay ,OK,67
35,תמהר ,Hurry up ,hurry up,100
36,אני מפגר ,I'm retarded ,I'm retarded,100
37,החוק הראשון של הזינוק לאתמול הוא לגלות מי אני ,[ Sam Narrating ] The first rule of quantum leaping is to find out who I am ,The first rule of yesterday's leap is to find out who I am,74
38,ואז לגלות למי אני כאן לעזור ,Then who I'm here to help ,Then find out who I'm here to help,85
39,צ'ארלי-סן!,Charlie-san!,Charlie-san!,100
40,שלישית אם עשיתי טעות לדעת איך לכפר עליה ,[ Sam Narrating ] Third if I've made a mistake know how to make up for it ,Third if I made a mistake knowing how to atone for it,72
41,ותמיד תמיד לדעת מתי לעזוב ,And always always know when to leave ,And always always know when to leave,100
42,מה שמחזיר אותי לחוק הראשון של הזינוק לאתמול: לגלות מי אני ,[ Sam Narrating ] Which brings me back to the first rule of quantum leaping:¡ finding out who I am ,Which brings me back to the first rule of yesterday's leap: find out who I am,79
43,השם שלי!,My name!,My name!,100
44,יקראו לי בשם שלי ,I'm gonna be called by my own name ,They will call me by my name,61
45,מי זה ,Who is it ,Who is,80
46,זו גלוריה יו-יו שכמותך מי עוד זה יכול להיות ,It's Gloria you yo-yo who else would it be ,This is Gloria Yo-Yo like you who else can it be,78
47,אני חייבת לרוץ לחנות נקרעו לי זוג הגרביונים האחרונים שלי ,I have to run to the store I ran my last pair of stockings ,I have to run to the store I had my last pair of tights torn,75
