,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,חיפשתי את העט הזה חודשיים הוא היה שם ,I'd been looking for it everywhere for two months ,I was looking for this pen for two months it was there,60
1,היא לא היתה עקרת בית טובה ,She wasn't much of a housekeeper ,She was not a good housewife,60
2,"הוא אמר: ""קום!","It said ""Get up!","He said, ""Get up!",86
3,"עכשיו!""","Now!""","now!""",100
4,לא רציתי אבל קמתי ,I didn't feel like it but I got up ,I did not want to but I got up,69
5,השרירים עדיין עבדו ,Muscles were still working ,The muscles were still working,93
6,אז נסעתי לבית החולים  זיהיתי אותה וחתמתי בעט המוזהב שלי ,Then I drove to the hospital identified her and signed her out with my gold pen Gold pen ,So I drove to the hospital I recognized her and signed my golden pen,73
7,עט מוזהב טריש מצאה עט בכביסה ,Trish found a gold pen in the laundry ,Trish gilded pen found a pen in the wash,78
8,הבט סביבך סאם ,Look around you Sam Look around you ,Look around you Sam,70
9,יום אחד סאם  כל זה יהיה שלך ,One day Sam this'll all be yours ,One day Sam it will all be yours,84
10,תמצא לך כלבה נחמדה תגדל כמה גורים ,Find a nice bitch raise a couple of pups ,You will find a nice bitch you will raise some puppies,60
11,אדם יכול לחיות כאן ולהיות מאושר ,A man could live here and be happy ,A person can live here and be happy,81
12,אמרו לך פעם שאם תשב זמן רב מדי על סלעים תקבל טחורים ,Anybody tell you if you sit on cold rocks too long you'll get piles ,You were once told that if you sit too long on rocks you will get hemorrhoids,62
13,בוא נצפה בטלוויזיה ,Let's go watch some TV ,Let's watch TV,78
14,תוהה לגבי הילדים שלך ,Wondering about your kids ,Wondering about your kids,100
15,תוהה מה עשינו להם ,You wondering what we done to them ,Wonder what we did to them,80
16,רוצה לדעת מה עשינו ,Want to know what we done ,Want to know what we did,90
17,שאספר לך ,Shall I tell you ,Let me tell you,65
18,תן דרור לדמיון שלך ,You just let your imagination run riot ,Let your imagination run wild,75
19,זו הייתה רק אזהרה ,This has just been a warning ,It was just a warning,61
20,-לא ראית פנים ,- You didn't see a face - Not one ,- You did not see a face,86
21,למטורף שדיבר היה מבטא מוזר לא הצלחתי לזהות אותו ,That motherfucker who did talk had a strange accent I couldn't place it ,The madman who spoke had a strange accent I could not recognize,67
22,לא גרמני לא אנגלי ,Not German not English Kind of guttural ,Not German not English,72
23,טריש והילדים ,Trish and the kids ,Trish and the kids,100
24,נסעו לבית אחותה בבלפלוואר ,They're at her sister's house in Bellflower Listen up ,Went to her sister's house in Belfalworth,68
25,הקשיבו! שמעתם מה קרה לרוג' אמש ,You all heard about what happened to Rog last night ,Listen! You heard what happened to Rog last night,83
26,כולכם יכולים לשמור עליי מחר במשחק הפוקר ,You're all invited to watch my back in poker tomorrow You in ,You can all keep me up tomorrow in the poker game,66
27,-אני בא ,- Count me in ,-I'm coming,67
28,יש לי משהו מיוחד בשבילכם ,I got something special for you boys ,I have something special for you,82
29,שלושה ימים ,Three days ,three days,100
