,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אני מבינה ,I understand ,I understand,100
1,לא לא בבקשה אל תנתק!,No no please don't hang up!,No no Please do not disconnect!,64
2,בבקשה אל תפגע בבת שלי!,Please don't hurt my daughter ,Please do not hurt my daughter!,88
3,אני כל כך אוהבת אותה ,I love her so much ,I love her so much,100
4,בבקשה אל תנתק!,No no please don't hang up!,Please do not disconnect!,64
5,אתם נמצאים במקום קר ,Is it cold where you are ,You are in a cold place,68
6,מי את חושבת שינצח NBAהשנה בחטיבה המזרחית של ה ,Who do you think will win the NBA Pacific Division this year ,Who do you think will win the NBA this year in the Eastern Division of the,81
7,מי אתה חושב ,Who do I think ,Who do you think,80
8,הם צריכים ספסל עמוס יותר אבל יש להם חמישיה פותחת שהיא באמת חזקה ומוצלחת ,They need a little deeper bench but they have a really strong solid starting five ,They need a busier bench but they have an opening five that are really strong and successful,64
9,לא חכה!,No wait!,Do not wait!,78
10,"אם רכבת עוזבת את ניו יורק במהירות 190 קמ""ש ורכבת אחרת נוסעת מפיטסבורג במהירות של 180 קמ""ש איזו רכבת נראה לך תגיע ראשונה לשיקגו ",If a train leaves New York travelling 120 miles an hour and another train leaves Pittsburgh driving 115 miles per hour what train do you suppose will arrive in Chicago first ,"If a train leaves New York at 190 mph and another train travels from Pittsburgh at 180 mph, which train do you think will arrive in Chicago first?",76
11,חכה  למה ברווזים ואווזים עפים דרומה לפני החורף ,Wait  Why do ducks and geese fly south for the winter ,Wait for ducks and geese to fly south before winter,87
12,בגלל שלוקח יותר מדי זמן ללכת!,Because it takes too long to walk ,Because it takes too long to walk!,100
13,הלו ,Hello ,Hello,100
14,הלו ,Hello ,Hello,100
15,-הוא ניתק ,- He hung up ,- He hung up,100
16,-זו הייתה שאלה קשה ,- It was a tough question ,- That was a difficult question,77
17,נורברג חיברת את הציוד לטלפון ,Norberg did you get the tap on the phone ,Norberg connected the equipment to the telephone,64
18,ו  גברת ברטון באיזו שעה הרכבת הראשונה עוזבת ,And Mrs Burton what time did the first train leave ,And Mrs. Burton at what time the first train leaves,92
19,הכל יהיה בסדר ,Everything's going to be all right ,Everything will be fine,63
20,גברת ברטון מה הוא אמר ,Mrs Burton what did he say ,Mrs. Burton what he said,86
21,לא החוטף ,No the kidnapper ,Not the kidnapper,97
22,הוא אמר שיתקשר אלינו בקרוב עם הוראות איפה לשים את הכסף והוא אמר שאם לא נעשה את זה הוא יהרוג את טרי ,He said he'll call us soon with instructions for the money drop and if we don't do what he says he'll kill Terri ,He said he would call us soon with instructions on where to put the money and he said that if we did not do it he would kill Terry,74
23,סגן דרבין מה אעשה ,Lieutenant Drebin what do I do ,Lieutenant Darbin What shall I do?,73
24,ובכן כפי שאני מבין את זה אתם בעסקי האריגים ,Well as I understand it you're in the textile business ,Well as I understand it you are in the textile business,94
25,אני מתכוון אני לא רוצה לערב בזה את המשטרה ,I mean I don't want the police involved in this ,I mean I do not want to involve the police in this,89
26,עכשיו כולנו צריכים לעבוד ביחד כדי לתפוס את החוטף הזה ,Now we've all got to work together to capture this kidnapper ,Now we all need to work together to catch this kidnapper,84
27,אני אשלם כל כופר שצריך כדי לקבל את טרי בחזרה ,I'll pay whatever ransom is necessary to get Terri back ,I'll pay any ransom it takes to get Terry back,67
28,לא שהייתי נותן את זה להם ,No that'd be giving in to them ,Not that I would give it to them,71
29,האנשים האלה לא יציבים רגשית ,These people are emotionally unstable ,These people are emotionally unstable,100
30,היה מקרה דומה לזה ,Had a case like this similar ,There was a similar case,69
31,החוטף חתך את האוזן של הקורבן ושלח אותה למשפחה ,The kidnappers cut the victim's ear off and sent it to the family ,The kidnapper cut off the victim's ear and sent it to the family,99
32,אז אתם מבינים אתם צריכים לתת לנו לעזור לכם ,So you see you've got to let us help you ,So you understand you need to let us help you,78
33,לא כל האוזן כמובן ,Not the whole ear of course ,Not the whole ear of course,100
34,רק חתיכה ממנה ,Just a piece of it ,Just a piece of it,100
35,ומתי שכל העסק הזה יסתיים אנחנו נחזיר את האוזן של טרי אם היא עדיין בחיים ,And when this whole thing blows over we'll return Terri's ear if she's still alive ,And when all this business is over we'll bring Terry's ear back if she's still alive,71
36,-היא לוקחת את זה קשה ,- She's taking it hard ,- She takes it hard,81
37,עדיף שנלך פרנק ,We'd better go Frank ,We better go Frank,95
38,נשאיר פה את השוטר נורברג ,We'll leave Officer Norberg here ,We'll leave Officer Norberg here,100
39,אם את צריכה משהו בקשי ממנו ,If you need anything just ask him ,"If you need anything, ask for it",84
40,נהיה בקשר ,- We'll be in touch ,Be in touch,79
41,אחרי שנלך אני רוצה שתרחרח מסביב ,- After we go I want you to nose around ,After we go I want you to sniff around,91
42,-כן אדוני ,- Yes sir ,-Yes sir,100
43,אל תדאגי גברת ברטון ,Don't you worry Mrs Burton ,Do not worry Mrs. Burton,86
44,אם האוזן של טרי תגיע אטפל בזה ,If Terri's ear comes I'll handle it ,If Terry's ear comes I'll take care of it,71
45,ביום שלמחרת החלטתי לדבר עם אחד העדים לחטיפה - קינגסלי אדיסון ,The next day I decided to talk with the one witness to the kidnapping Kingsley Addison ,The next day I decided to speak to one of the witnesses to the abduction - Kingsley Edison,80
46,קינגסלי היה משחק כדורסל כל יום אחר הצהריים במגרש המשחקים של בית הספר שורווד ,Kingsley played basketball every afternoon at the Shorwood High school playground ,Kingsley used to play basketball every afternoon on the playground at Shorwood School,89
47,אדבר איתו שם ,I'd talk to him there ,I'll talk to him there,88
48,-כאן !,- Over here!,-Here !,62
49,-קדימה !,- Come on!,- Come on!,100
50,עכשיו עכשיו!,Now now!,Now now!,100
51,-קינגסלי אדיסון ,- Kingsley Addison ,- Kingsley Edison,90
52,-אני סגן דרבין יחידת המשטרה ,- I'm Lieutenant Drebin Police Squad ,- I'm the deputy Darbin police unit,60
53,-מה אתה רוצה ,- What do you want ,-What you want,90
54,אני רוצה לשאול אותך כמה שאלות ,I'd like to ask you a few questions ,I want to ask you some questions,66
55,-על הלילה האחרון ,- About last night - That's right ,- On the last night,61
56,-נכון מה קרה שם ,What happened ,- True what happened there,70
57,אני זוכר שטרי נחטפה ,I remember Terri was grabbed ,I remember Terry was abducted,84
58,ואז קיבלתי מכה ,Then I got hit ,Then I got hit,100
59,זה כל מה שאני זוכר בכנות ,That's all I remember ,That's all I honestly remember,82
