,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,﻿מזל טוב אחי ,- Congratulations my brother - Hey ,Congratulations bro,78
1,זה נהדר ,That's great ,It's great,64
2,-כן כן איפה ,- Yes yes ,-Yes yes where,70
3,"באוסף שירים שנקרא ""אמריקה הלא נשמעת"" ",- Where It's an anthology of poems called Unheard America ,"In a collection of songs called ""The Unheard America""",60
4,והם נותנים לי על זה אחוזים ,- And they're giving me cake ,And they give me a percentage on that,57
5,תראה את זה ,Look at that ,look at this,83
6,מאיפה הבאת את זה נקבה ,Hey where did you get this ,Where did you get that female?,73
7,מאיפה הבאת את זה ,Hey where did you get this ,Where did you get this from?,83
8,מהשירה ,- Poetry - Poetry ,From poetry,67
9,שירה מי לעזאזל משלם על שירה ,Who the fuck pays for poetry ,Poetry Who the hell pays for poetry,76
10,בית הוצאה לאור שם חומרים שלי בספר שלהם ,Hey yo a publishing house put some of my work in their book ,A publishing house puts my materials in their book,73
11,למד אותי לכתוב ,Teach me to write ,Teach me to write,100
12,אתה חייב ללמד אותי לכתוב ,I can't teach you to write ,You must teach me to write,81
13,אני לא יכול ללמד אותך לכתוב ,I can't teach you to write ,I can not teach you to write,96
14,אני רוצה לכתוב כמה שורות על ניגריה ,I want to write rhymes about Nigeria ,I want to write a few lines about Nigeria,75
15,אין שום דבר שמתחרז עם ניגריה ,Don't nothing rhyme with Nigeria ,There is nothing that rhymes with Nigeria,79
16,קפיטריה ,- Cafeteria ,Cafeteria,100
17,-קפיטריה ,- Cafeteria ,-Cafeteria,100
18,ניגריה -ניגריה שלי ,- Cafeteria - And Nigeria,Nigeria - My Nigeria,67
19,דיאריה (שלשול),"- My ""diarrhoearhea""",Diarrhea (diarrhea),73
20,ראיתי כבר את אדביסי הורס אחרים תוך כדי שהוא הורס את עצמו ,You know I have seen Adebisi destroy others with his own self-destruction ,I've already seen Advice destroy others while destroying himself,61
21,בנאדם רק עשינו כביסה יחד ,We was doing laundry man ,Man we just did laundry together,64
22,רק עשינו כביסה בנאדם ,We was doing laundry man ,We just did laundry man,72
23,אתה יודע אתה כזה נקי וצדקן בנאדם ,You know-- You know you're so fucking clean and righteous man ,You know you're such a clean and righteous man,80
24,לי יש שדים שזוחלים לי בתחת ,You know what I'm saying I got demons clawing at my ass ,I have demons crawling in my ass,60
25,גם לי אחי אבל הם לא יכולים להשתלט עליי ,So do I my brother but they can't take me down ,Me too bro but they can not take over me,67
26,אתה חייב ללמוד להילחם בהם ,You must learn to fight with your will ,You must learn to fight them,76
27,זה הוא המגן של אללה ,That is the shield of Allah ,It is the protector of Allah,65
28,זאת המציאות שלך ,This is your reality ,This is your reality,100
29,אמונה זה כוח ,Believe in his power ,Faith is power,59
30,-למה ,Why ,-Why,100
31,לקחתי על עצמי לקבץ מספר כותבים שידרשו את שחרורך ,I have taken it upon myself to rally a network of eminent writers calling for your parole ,I have undertaken to group together a number of writers who will demand your release,57
32,אני אומר לך אחי נהפוך אותך לסמל הצדק באמריקה ,We're gonna turn you into a symbol of justice in America ,I'm telling you bro we'll make you a symbol of justice in America,73
33,תהיה כמו פניקס שזורח דרך שירתך מאפרו של בית מסוממים ,You're gonna be like the phoenix rising through your poetry from the ashes of a crack house ,Be like a phoenix that shines through your song from the ashes of a drugged house,76
34,סמל ,- A symbol ,symbol,86
35,קהל רב התאסף מחוץ לבית הסוהר אוזוולד בקריאת תמיכה לארנולד ג'קסון אסיר ששירתו יצרה תנועה של משוררים וכותבים הדורשים שיזכה בוועדת חנינה ,A crowd has gathered outside Oswald Maximum Security Penitentiary in growing support for Arnold Jackson an inmate whose poetry has fomented a movement of writers and artists demanding that he be granted a parole review ,A large crowd gathered outside the Oswald Prison in support of Arnold Jackson an inmate whose service has created a movement of poets and writers demanding that he win a pardon committee,74
36,"הקמפיין לשחרורו של ג'קסון החל ע""י פוסטר פרי המו""ל של אוסף זניח תחת השם ""אמריקה שלא נשמעת""",The campaign to free Mr Jackson started with Foster Perry the publisher of an upcoming anthology of marginal literature titled Unheard America ,"The campaign for Jackson's release began with a poster published by the publisher of a negligible collection under the name ""America Not Heard""",61
37,מבקרים רבים טוענים שזה הוא טריק שיווקי שנועד ליצור סנסציה סביב הספר אך רבים בתחום האמנות התחייבו להירתם למאמץ לשחרורו של ג'קסון לא יאמן ,Many critics are saying this is a commercial ploy to create a sensation around the book but several figures in the arts have committed their efforts to Mr Jackson's case claiming he is a rare talent lost inside our country's barbaric prison system ,Many critics claim that this is a marketing ploy designed to create a sensation around the book but many in the art field have pledged to embark on an effort to unleash Jackson's release,61
38,וזה החלק הטוב ביותר נכון ,And that's the best part right ,And that's the best part right,100
39,אחרי כל החרא שהיה לפני שני האוהבים סוף סוף מביטים זה בעיני זו ובום! הסיפור נגמר ,After all that shit that's come before the two lovers finally stare in each other's eyes and  the story ends ,After all the shit that was before the two lovers finally look each other in the eyes and boom! The story is over,82
40,רק ש  מה קורה אחרי שהבן נקשר עם הבת ,Only what happens after boy gets down with girl ,Just what happens after the son connects with the daughter,67
41,הוא מתחיל להתעצבן עליה היא מתחילה לעצבן אותו ,Well he starts to get at her she starts to get to him ,He starts getting mad at her she starts getting mad at him,70
42,הבן משגע את הבת ולהיפך ,Boy makes girl crazy and vice versa ,The son drives the daughter crazy and vice versa,63
43,זה פשוט נהדר ,Man this is great ,It's just great,62
