,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,זה תמיד חייב להיות משהו גדול יותר ,Does it always have to be something bigger ,It must always be something bigger,76
1,זה יהיה כך אם זה היה הספר שלי ,There would be if it were my book ,It would be so if it was my book,77
2,"""האדמה מכוסה גרניט ",The land is granite-bodied ,"""The ground is covered with granite",60
3,אתה בטוח שאתה רוצה לגור פה ,You sure you wanna live out here Dud ,You're sure you want to live here,78
4,מתחיל להיעשות קר ,It's getting cold ,Starting to get cold,76
5,יש לי תנור בבקתה מייק ,I got a stove in the shack Mike ,I have a stove in Mike's cabin,66
6,אנחנו נזדקק לעלים ולעצים להסקה ,We need the leaves and tree cutting for fill ,We will need leaves and firewood,61
7,אל תשרוף אותם ,-Don't burn them ,Do not burn them,90
8,-אני לא אשרוף מייק ,-l won't burn them Mike ,- I will not burn Mike,67
9,מה יש לך שם ,-What you got there ,What do you have there?,80
10,-הוא בטח נהיה צמא ,-He must have got thirsty ,- He's probably getting thirsty,60
11,היי תניח את זה ,-Hey put that down ,Hey put it down,75
12,-זה בשביל חברה שלי ,-lt's for my girlfriend ,- It's for my girlfriend,95
13,יש לך חברה עכשיו ,You got a girlfriend now ,You have a girlfriend now,86
14,בוא נלך צולע!,Let's go gimp!,Let's go lame!,62
15,-אני לא יכול לגלות!,You got a girlfriend now ,- I can not find out!,62
16,כדאי לך לזרוק את זה בכל מקרה ,You better toss it away anyway ,You better throw it away anyway,92
17,היא תחשוב שאתה מטורף!,She'll think you're a freak!,She's thinking you're crazy!,70
18,"""משפחת רוג'רס ניהלה פה מחלבה במשך דורות עד הולדת דאד ",The Rogers family ran a dairy here for generations till Dud was born ,"""The Rogers family ran a dairy here for generations until Dad's birth",84
19,"""היא נמכרה לעירייה שבנתה שם בי""ח שדאד זקוק לו  ""אך לא יכול לבקר בו בלי ביטוח """,It was sold to the town which built the hospital Dud needs but can't visit without insurance ,"""She was sold to a municipality that built a hospital there that Dad needed"" but could not visit without insurance """,75
20,רויס תוכל לסלוח לנו בבקשה ,-Royce could you excuse us please ,Royce can you forgive us please,73
21,-למה ,-Why ,-Why,100
22,"""בשביל זה סנדי מקדוגל ויתרה על ביה""ס התיכון """,This is what Sandy McDougall gave up high school for ,"""That's why Sandy McDougall gave up high school""",84
23,לבנך יש חבלות משמעותיות ,Your son has a significant contusion ,Your son has significant injuries,78
24,אני רוצה לשוחח עם סנדי על כך  ביחידות ,I wanna talk to Sandy about it alone ,I want to talk to Sandy about this in units,68
25,"""תחושת חולי בחורף היא מגיפה בעיירות קטנות ",A winter malaise is epidemic in small towns ,“Feeling sick in winter is an epidemic in small towns,78
26,"""ד""ר ג'יימס קודי נלחם בה באמצעות אוכל טוב ובגדים חדשים ",Dr James Cody fights it with fine dining and new clothes ,"""Dr. James Cody fights it with good food and new clothes",84
27,"""אחרים מטפלים בה באמצעות אלכוהול וטלוויזיה """,Others self-medicate with alcohol and television ,"""Others treat her with alcohol and television""",78
28,רוי הקטן לא אכל ארוחת בוקר ,Little Roy hasn't had breakfast ,Little Roy did not eat breakfast,76
29,מה קרה סנדי ,What happened Sandy ,"What happened, Sandy",100
30,סובבתי את הגב לרגע והוא נפל מעמדת ההחתלה ,I turned my back for a second and he fell off the changing table ,I turned my back for a moment and he fell from the swaddle position,72
31,זו האמת ,It's the truth ,It's the truth,100
32,סנדי כמה זמן את נשואה ,Sandy how long have you been married now ,Sandy how long have you been married?,95
33,שישה חודשים ,Six months ,six months,100
34,חוסר אמצעים לא הופך אותנו להורים גרועים ,Not having money doesn't make us bad parents ,Lack of means does not make us bad parents,77
35,לא כמובן שלא ,No of course not ,No of course not,100
36,סנדי אני מחויב על פי החוק לדווח על סוג כזה של פציעה ,Sandy I'm required by law to report this type of injury ,Sandy I am required by law to report this type of injury,95
37,זה לא מה שאתה חושב ג'ימי ,-lt's not what you think Jimmy ,This is not what you think Jimmy,79
38,סנדי רויס עשה את זה ,Sandy was it Royce ,Sandy Royce did it,78
39,תראה הנישואים האלה הם לא כמו שחשבתי אבל רוי הקטן בסדר ,Look this marriage isn't all I thought but little Roy's okay ,Look this marriage is not like I thought but little Roy is fine,78
40,ריקודים ,Dancing ,dances,62
41,סילבסטר אצל דל ,New Year's at Dell's ,New Year's Eve at Dell's,91
42,בבקשה אל תדווח על זה ,Please don't report it ,Please do not report this,85
43,תן לנו הזדמנות ,Give us a chance ,Give us a chance,100
44,תביאי הנה את התינוק מחר ,Bring the baby back tomorrow ,Bring the baby here tomorrow,82
45,אתה אדם טוב ג'ימי ,You're a good man Jimmy ,"You're a good person, Jimmy",86
46,ורופא טוב ,And a good doctor ,And a good doctor,100
47,אם הייתי מעט חכמה  או שתויה יותר בערב הסילבסטר  מי יודע ,If I'd been a little smarter or drunker that New Year's who knows ,If I was a little smarter or more drunk on New Year's Eve who knows,82
48,"""אתה נשאר כי עיירה קטנה מכירה אותך ""ולכן שולטת עליך ",You stay because a small town knows you and thereby owns you ,"""You stay because a small town knows you"" and therefore controls you",87
49,"בדיוק כמו הבנק סוחר המכוניות והסירס בלוינגסטון """,Sure as the bank the car dealer and the Sears in Livingston ,"Just like the car dealership bank in Livingstone """,64
50,המטבח זמין לכל האורחים החל מ-5 בבוקר עד 9 בערב ,The kitchen is available to all guests from 5 a m to 9 p m ,The kitchen is available to all guests from 5 in the morning until 9 in the evening,75
51,מצעים נקיים ניתנים מדי שבוע ושכר הדירה נתון למיקוח לאלה שמעוניינים לעבוד ,Fresh sheets are provided weekly and rents are negotiable for those who wanna work ,Clean linen is provided weekly and rent is negotiable for those interested in working,68
52,יש לך חדר עם נוף ,Do you have a room with a view ,You have a room with a view,95
53,אתה מאמין שזה החדר שהכי קשה לי להשכיר ,Would you believe it's my hardest room to rent ,You believe this is the room I have the hardest time renting,68
54,אד חכה רגע בבקשה ,Ed a moment please ,Ed wait a minute please,73
55,מר מירס יתגורר איתנו ,Mr Mears will be staying with us ,Mr. Mirs will be living with us,71
56,מרבית התיירים עוזבים ברגע שמיכל הדלק מלא ,Most tourists leave soon as their tank's full ,Most tourists leave as soon as the fuel tank is full,85
57,גרתי בחלקה בתור ילד עם דודתי סינתיה ,I grew up in the Lot as a child with my Aunt Cynthia ,I lived partly as a child with my aunt Cynthia,76
58,סינתיה סטואנס ,Cynthia Stowens ,Cynthia Stoens,97
