,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,בוא תראה לי איפה שמת את זה ,Come show me where you put it ,Let's show me where you put it,81
1,אני לא יכול ,I can't ,I can not,88
2,יש לי ארוחת ערב חגיגית בשעה 6: 30 ,I've got a dinner party at 6:30 ,I have a gala dinner at 6:30,75
3,אני חייב לפגוש את אמא שלי והרבה אנשים אחרים ,I've got to meet my mother and lots of other people ,I have to meet my mom and a lot of other people,82
4,ועד שאני אתקן את השעון הזה בשדרה השישית  הוא לא מתקתק ,And by the time I get this clock dropped off at Sixth Avenue I  It won't strike ,And until I fix this clock on Sixth Avenue it's not ticking,61
5,אמא של רגילה לשמוע שהוא מתקתק ,Mother's used to hearing it strike ,Mom's used to hearing he's ticking,74
6,זה מעורר אותה וזה חייב להיות  הו בבקשה מיס ואן הורן ,It keeps her awake and it's gotta be  Oh please Miss van Hoorn ,It's arousing her and it must be oh please Miss Van Horn,75
7,בבקשה אל תבכי ,Please don't cry ,Please do not cry,85
8,אני מצטערת ,I'm sorry ,I'm sorry,100
9,הדוד של חסר אונים ואני לא יודעת לאן לפנות ,Uncle's helpless and I don't know where to turn ,Uncle's helpless and I do not know where to turn,93
10,אני אעשה כל מה שאני יכול כדי לעזור ,I'll do anything I can to help ,I will do everything I can to help,62
11,בואי נסתכל בספר הטלפונים ,Let's look in the phone book ,Let's take a look at the phone book,79
12,אני אשאר כאן למקרה שמשהו יקרה ,I'll stay down here in case anything happens ,I'll stay here in case anything happens,94
13,-מה את חושבת שיכול לקרות ,- What do you think'll happen ,-What do you think could happen,84
14,-תזדרז בבקשה!,- Please hurry!,- Hurry up please!,89
15,-תדפוק על הדלת ,Knock on the door!,- Knock on the door,100
16,תדפוק על הדלת!,Knock on the door!,Knock on the door!,100
17,אני נורא מצטער!,I'm terribly sorry!,I'm so sorry!,67
18,מה אתה רוצה ,What do you want ,What you want,90
19,אכפת לך אם אני אציץ במחוך של אשתך ,Would you mind very much if I looked in your wife's corset ,Do you mind if I peek at your wife's corset,65
20,מה ,What ,what,100
21,אתמול הכנסתי משהו לתוך המחוך ,I mean yesterday I slipped something into her corset ,Yesterday I put something into the corset,75
22,מה שלומך ,How do you do ,How are you,67
23,-את מכירה את הבחור הזה ,- Do you know this guy ,- You know this guy,92
24,צא מכאן או שאני שובר לך את השיניים ,Get out of here or I'll knock your teeth in ,Get out of here or I'll break your teeth,82
25,אנא הארי!,Please Harry!,Please Harry!,100
26,אני נשבעת!,I swear!,I swear!,100
27,-זה לא מחוך ,- This isn't a corset ,- It's not a corset,78
28,-מה זה ,- What is it ,-What is,82
29,זו כתונת לילה ,It's a nightgown ,This is a nightgown,86
30,כדאי להחזיר אותה לבחור הזה ,Why should you give them to me ,You should return it to this guy,68
31,גרמתי לו כבר למספיק צרות ,I've caused him enough trouble ,I'm already caused him enough trouble,81
32,אני מצטער להטריד אותך אבל חשבתי שמוטב להחזיר לאישתך את כתונת הלילה שלה ,I'm sorry to trouble you but I thought I'd better return your wife's nightgown ,I'm sorry to bother you but I thought it better to give your wife back her nightgown,78
33,"""גברת לטישה פולינסבי ""949השדרההחמישית ","""Mrs Letitia Follinsbee 949 Fifth Avenue ""","""Mrs. Latisha Polinsby"" 949 Fifth Avenue",66
34,היא וודאי עובדת כאן ,She must work here ,She must be working here,86
