,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,﻿אבל אני מרוויח יותר ממספיק ,But I make more than enough money ,But I earn more than enough,73
1,ובכן מזל טוב לך ,Well mazel tov to you ,Well congratulations to you,67
2,אתה באוברדראפט של 3000 דולר ,You're $3 000 overdrawn here ,"You're in a $ 3,000 overdraft",78
3,סמכתי על הבנק ,I trusted the bank ,I trusted the bank,100
4,לא בדקת אפילו את פנקס הצ'קים שלך ,You didn't reconcile your checkbook ,You have not even checked your checkbook,69
5,אתה חייב לעקוב אחר זה ,You have to keep track ,You must keep track of it,77
6,תן לי את זה!,Give me this!,give me that!,83
7,מה עשית פה ,What did you do here ,What did you do here?,100
8,למה שילמת כל-כך הרבה בכרטיס הויזה ,Why did you pay so much on your Visa card ,Why did you pay so much on the Visa card,89
9,כי אני לא מתכוון לשלם עבור הריביות המצטברות ,Because I'm not going to pay interest charges ,Because I do not intend to pay for the accrued interest,66
10,אתה משלם מחיר מלא בלי ריביות מצטברות ,You pay in full no interest charges ,You pay full price with no accrued interest,72
11,זה חכם ,That is smart ,That's smart,96
12,גם לא נשאר כסף ,No money left either ,There is also no money left,64
13,הבט על זה ,Look at this ,Look at that,83
14,אצל דברה הכל מסודר ,Debra had everything in order ,"With Debra, everything is in order",81
15,פשוט תסביר לי מה אני צריך לעשות ,Just tell me what I have to do ,Just explain to me what I need to do,73
16,קודם כל אתה צריך לקחת את האיזון של סוף החודש האחרון ,First you got to take last month's ending balance ,First of all you need to take the balance of the end of the last month,69
17,אז אתה מוסיף את הסכום המצטבר של החשבון שלך ,Then you add the interest accrued on the account ,Then you add the cumulative amount to your account,61
18,אז אתה מוסיף את כל הצ'קים שחזרו  ואז אתה מחסיר את המספר הזה מ  ריי מה בדיוק הסברתי לך ,Then you add all the checks that we know have cleared  and then you subtract that number from   Ray what did I just say to you ,So you add all the returned checks and then you subtract that number from Ray what exactly I explained to you,76
19,היה לך כיף עם פנקס הצ'קים של אמא'לה ,You had your little fun with mommy's checkbook ,You had fun with Mom's checkbook,82
20,עכשיו הגיע הזמן להחזיר לה (דברה) את זה ,Now it's time to give it back to her ,Now it's time for her (Debra) to return it,71
21,לא ,No ,No,100
22,אני לא מחזיר לה את זה ,I'm not giving it back to her ,I'm not giving it back to her,100
23,אז היא תדע שלא הצלחתי לעשות את זה ,Then she's gonna know I couldn¡¯t do this ,Then she's going to know I could not do it,79
24,היא עלולה לקבל זעזוע כשהם ינתקו לכם את החשמל ויגרוו לכם את הבית ,She may get an inkling when they cut off your power and tow away your house ,She may get a shock when they cut off your electricity and ransack your house,70
25,תראה את זה ,Look at this ,look at this,100
26,איך זה יכול להיות רע ,How can it be this bad ,How can that be bad,83
27,זה מה שכל-כך מזעזע ,That's what so shocking ,That's what's so shocking,96
28,אתה צריך להכניס לחשבון 3000 דולר   ותצטרך לספר על כך לדברה ,You need to put $3 000 in the bank  and you're gonna have to tell Debra about this ,"You need to put $ 3,000 into the account and you'll have to tell Debra about it",80
29,לא אני לא יכול ,No I can't ,no I can not,91
30,ובסופו של דבר היא תראה את פנקס הצ'קים ,Eventually she's gonna see that checkbook ,And eventually she will see the checkbook,76
31,-אתה צודק ,-You're right ,-You're right,100
32,אני צריך לעשות את הדבר חכם ,I got to do the smart thing ,I need to do the smart thing,84
33,אני אכתוב פנקס צ'קים מזוייף ,I'll make a fake checkbook ,I'll write a fake checkbook,87
34,-נחמד מאוד ,-Very nice ,-Very nice,100
35,תראה את זה ,Look at this ,look at this,100
36,אצבעות רגליים ,Toes ,toes,100
37,טיפה יותר כהות מהאצבעות בידיים ,Just a little bit darker than the nails ,A little darker than the fingers on the hands,67
38,האישה מהמכון אמרה שזה באופנה עכשיו ,That's what the woman said was in now ,The woman from the institute said it was in fashion now,61
39,מה הלכת למכון יופי ,What did you go to the beauty parlor ,What did you go to a beauty salon,84
40,סלון סבא ,Salon Grandpa ,Grandpa's living room,59
41,כן ,Yes ,Yes,100
42,והיה נהדר ,And it was great ,And was great,90
43,מה העניין ,What's the big deal ,what is the deal,86
44,אני מעולם לא עשיתי את זה ,I never do this ,I've never done that,74
45,אני לא חושב שזה הזמן להתחיל לעשות דברים שאנחנו מעולם לא עושים ,I don't think this is the time to start doing things we never do ,I do not think it's time to start doing things we never do,80
46,"אנחנו בקושי צריכים לעשות דברים שאנחנו עושים בדר""כ ",You know I mean we should barely be doing the things we've done ,We barely have to do things we normally do,63
47,עכשיו שאתה דואג לפנקס הצ'קים אתה אדון אחראי ,Now that you're doing the checkbook you're Mr Responsible ,Now that you take care of the checkbook you are a responsible master,74
48,לומר לך את האמת אני מופתעת שאתה מחזיק מעמד ,To tell you the truth I'm surprised you could stay on top of that ,To tell you the truth I'm surprised you're holding out,77
49,לומר לך את האמת פחדתי לשאול ,To tell you the truth I was a little afraid to ask ,To tell you the truth I was afraid to ask,90
50,את לא צריכה לפחד ,You don't got to be afraid ,You do not have to be afraid,81
51,את רוצה לראות את  פנקס הצ'קים ,You want to see the  checkbook ,You want to see the checkbook,100
52,כן בסדר ,Yeah okay ,Yes OK,67
53,אין לי שום בעיה עם זה ,I got no problem with that ,I have no problem with that,87
54,הנה העיפי מבט ,Here take a look ,Here's a look,83
55,הכל מאוזן ,Everything balanced ,Everything is balanced,93
56,הכל משולם חוץ מהויזה ,Paid in full except the Visa ,Everything is paid except the visa,71
