,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אני יודע רק שהוא מת בפתאומיות,All I know is he died suddenly,I only know he dies suddenly,76
1,בדיוק לפני שדוח וורן התפרסם,Just before the Warren Report came out,Exactly before Warren reported published,67
2,למה גיא הכה אותך ג'ק,Why did Guy beat you Jack,Why Guy hit you Jack,71
3,היית היחיד כאן!,You were the only one here!,You were the only one here!,100
4,היחיד כאן!,The only one here!,The only one here!,100
5,גיא מת כך שזה לא משנה יותר,Hell Guy's dead so it don't matter no more,Guy died so it doesn't matter anymore,63
6,כל האנשים האלה שהסתובבו במשרד בקיץ ההוא,It was all about those people that was hanging around the office that summer,All these people who walked around the office in that summer,78
7,לא הרבה פנו אבל לכן הייתי שם,Not much did but that's why I was there,Not much turned but so I was there,71
8,זה היה בית משוגעים,It was a nuthouse,It was a crazy house,65
9,קובנים באים הולכים והם נראים לי אותו הדבר,Cubans coming going And Christ they all looked the same to me,Cubans come go and they look the same to me,81
10,תשחק עם הרובה או תישא אותו,You going to play with this rifle or pack it,Will play with the rifle or carry it,65
11,דייוויד פרי,Dave Ferrie,David Perry,64
12,אתה יודע עליו,- You know about him,You know about him,100
13,-אנחנו מכירים את דייב,- We know Dave,-We know Dave,100
14,הוא היה שם,Was he there,He was there,100
15,כל העניין היה  חשאי,The whole thing was all cloak-and-dagger stuff,The whole thing was secret,61
16,"הם קראו לזה ""מבצע נמייה""","They called it ""Operation Mongoose""",They called it “Operation Female”,75
17,הרעיון היה לאמן את הגולים הקובנים לעוד פלישה לקובה,The idea was to train these Cuban exiles for another invasion of Cuba,The idea was to coach the Cuban expatriates for another invasion of Cuba,85
18,משרדו של בניסטר היה חלק מקו האספקה מדאלאס דרך אורלינס למיאמי,Banister's office was part of the supply line from Dallas through New Orleans to Miami,Benister's office was part of the Dallas supply line via Orlins to Miami,85
19,תחת אפה של קהילת המודיעין בכיכר לאפאיט,In view of the intelligence community in Lafayette Square Yes,Under the pastry of the intelligence community in Lapita Square,76
20,כן כולם הכירו את כולם,Everybody knew everybody,Yes everyone knew everyone,72
21,הם היו חלק מהרשת,They were all part of the network,They were part of the network,94
22,טייסים וסוכני מבצעים סודיים ואזרחים והצבא,Pilots and black operators and civilians and the military,Pilots and agents of secret promotions and civilians and the military,68
23,כולם הבריחו נשקים אז,Everybody was running guns then,Everyone smuggled weapons then,62
24,פורט ג'פרסון באיו בלאף מורגן סיטי מי שתרצו,Jefferson Bayou Bluff Morgan City you name it,Port Jefferson Bio in Laf Morgan City who you want,67
25,מקאלן טקסס,McAllen Texas,McCallan Texas,89
26,הוא ניהל את המחנה שלו צפונית לאגם פונצ'טריין,He was running his camp north of Lake Pontchartrain,He ran his camp north of Ponchitrine Lake,83
27,גם אמריקנים אומנו שם,Some Americans were trained there too Nazi types,As well as Americans have been trained there,65
28,קנדי לא רצה עוד מפרץ חזירים,Kennedy didn't want another Bay of Pigs,Kennedy did not want pig bulls anymore,75
29,"הוא אמר לאף בי איי: ""תסגרו את המחנות""","He told the FBI ""Shut up the camp ""","He told Bai: ""Close the camps""",61
30,לבם היו עדיין שייכים לחברם מהאף בי איי בניסטר,Their hearts were still with their old FBI buddy Banister,Their hearts would still belong to their nose with Banister Islands,71
31,אוסוולד,Oswald,Oswold,83
32,הוא גם היה שם,He was there too,He was there too,100
33,נפגש לפעמים עם בניסטר,Sometimes meeting with Banister,Sometimes meet with a nost,77
34,אבל אין ספק שהוא היה שם,But he was there all right,But no doubt he was there,67
35,משהו יותר ספציפי ג'ק,Anything more specific Jack,Something more specific Jack,65
36,זה חשוב,It's important,It is important,83
37,זה בסדר דלפין הוא אתנו,It's okay Delphine he's with us,It's OK Delpin is with us,82
38,מישהו היה מעורב ברמה של בניסטר,Was anyone else involved at Banister's level,Someone was involved in the level of Banister,67
39,לא יודע מי,I don't know who,Don't know who,93
40,גדול עם שיער לבן,Big White hair,Big with white hair,85
41,ראיתי אותו במשרד פעם אחת,I saw him in the office once,I saw him in office once,92
42,איש של החברה הגבוהה,You know a society guy,A man of high society,65
43,אני לא זוכר מה שמו אבל אוסוולד היה אתו,Can't remember his name but Oswald was with him,I don't remember what his name but Oswold was with him,87
44,הוא היה קשור לכסף כי בניסטר בחיים לא ליקק אבל הוא ליקק לו,He had something to do with money because Banister never kissed ass but he kissed his,He was related to money because Banister in life did not lick but he licked him,66
45,קליי משהו,Clay something,Clay something,100
46,זה היה שמו,That was his name,It was his name,75
47,קליי  ברטרנד,- Clay Bertrand,Clay Bartland,85
48,קליי ברטרנד,- Clay Bertrand,Clay Bartland,85
49,-לא יודע,- I don't know,-Do not know,78
50,-לא זה השם,That was his name,-Thery is the name,65
51,אני חייב ללכת הוא הופיע בדוח וורן,He was in the Warren Report,I have to go he appeared in the Warren report,64
