,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,פגוש אותי במסוק בעוד עשר דקות ,Meet me at the chopper in 10 minutes ,Meet me by helicopter in ten minutes,78
1,הולך לאנשהו ברק ,Goin' somewhere Breck ,Going somewhere lightning,62
2,שיקרת לי לאן אתה הולך ,You lied to me Where the hell are you goin' ,You lied to me where you're going,83
3,מה קורה ,The navy's coming ,What's going on,62
4,-מה קורה ,The navy's coming ,-What's going on,62
5,הצי בא ,The navy's coming ,The navy is coming,86
6,אתה לא יכול פשוט להשאיר את כולם פה ,You can't just leave everybody here ,You can not just leave everyone here,90
7,אתה הבטחת שתדאג לנו ,You promised that you would take care of us ,You promised to take care of us,81
8,אתה הבטחת שנלך איתך ,- You promised that we would go with you ,You promised we would go with you,93
9,בלה אדי ג'ולי ,Bella Eddie Julie  ,Bella Eddie Julie,100
10,אני מספר לכולם ,I'm tellin' everyone ,I tell everyone,88
11,אנחנו באים או שתיהיה לך אש גדולה על הזנב ,We're comin' or you're gonna have a big fuckin' riot on your hands ,We're coming or you'll have a big fire on the tail,67
12,אני אקח אותך בסדר ,I'll take you all right ,I'll take you fine,68
13,אני אתן לך מיליון במזומן ,I'll give you a million cash ,I'll give you a million in cash,95
14,מיליון ,A million ,one million,70
15,אה אנחנו דיברנו על חמש אחוז מהרשת ,We talked about five percent of the net ,Oh we were talking about five percent of the network,81
16,אתה חייב לי מיליונים!,You owe me millions not a million ,You owe me millions!,73
17,לא מיליון אתה טכנאי נתק את הקו ,You're a technician below the line ,Not a million you technician cut off the line,68
18,אתה תיכנס בחזרה פנימה ,You don't get back end ,You will go back inside,67
19,אתה חופשי ,You're free ,you're free,100
20,תהנה מחייך החדשים ,Enjoy your new life ,Enjoy your new smile,72
21,אני עייף מזה איפה הכסף המזויין שלי ,Don't take the piss Where's my fuckin' money ,I'm tired of where my fucking money is,62
22,אתה אמור להיות שמח אם מה שאני נותן לך ,You should be happy with what I'm giving you ,You should be happy if what I give you,85
23,אתה איש חופשי ,You're a free man ,You are a free man,80
24,לי ולך היה הסכם ,Me and you had an arrangement ,You and I had an agreement,62
25,אני אתן לך מופע טוב ניצחתי הפכת אותי לאיש חופשי ,I give you a good show I win it  you make me a free man ,I'll give you a good show I won You made me a free man,93
26,אבל איש חופשי צריך חשבון בבנק עם כסף ,But a free man needs a big bankroll my friend ,But a free man needs a bank account with money,66
27,אני ואתה היה לנו הכסם ,Me and you we had a deal ,You and I had the gum,67
28,הסכם זה מה שאני רוצה שיהיה ,The deal is whatever I want it to be ,An agreement is what I want it to be,67
29,אתה ניצחת כי נתתי לך לנצח ,You won 'cause I let you win ,You won because I gave you to win,83
30,אני כבר חוזר ,I'll be right back ,I'll be right back,100
31,מה קורה פה ,- What's goin' on ,What's going on here,82
32,אל תיגע בי ,Don't touch me ,do not touch me,90
33,אני כבר חוזר ,I'll be right back ,I'll be right back,100
34,אני חושב שמגיע לי אחת אחרי היום שעברתי ,I think I deserve one after the day I've had lads ,I think I deserve one after the day I passed,80
35,אתה איש טוב ,Good man ,You're a good man,64
36,תסתמי את הפה! כלבה מכוערת!,Shut up you ugly bitch!,shut your mouth! Ugly bitch!,79
37,אני אתחיל איתך אבו ארבע ,Startin' with you four eyes ,I'll start with you Abu Arba,63
38,איפה הוא ,Where is he ,where is he,100
39,איפה הוא ,Where is he ,where is he,100
40,אני לא יודעת ,- I don't know ,I do not know,88
41,רציתם תוכנית מציאות אמיתית ,You want reality ,You wanted a real reality show,70
42,הנה המציאות המזוינת שלי!,Here's my fucking reality!,Here's my fucking reality!,100
43,ואלוהים לא יעזור לכם!,God will not help you!,And God will not help you!,91
44,אני לא יכול לעזור לכם ,I can help you!,I can not help you,88
