,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,נראה כמו יצור ימי אני חושבת,Looks like some kind of sea creature I think,Looks like a marine creature I think,75
1,כל הנשים הללו הן עובדות עבורה במובן מסוים,All those women  they work for her,All of these women are working for her in a sense,71
2,אני איאלץ  איאלץ להישאר כאן עם פדלה,I'm gonna have to stay here with Fadela - do penance,I will be forced to stay here with Fedella,63
3,הורו לי לחשוף בפניך שתוכנתת לירות באשתך ג'ואן לי,I've been instructed to reveal to you  that you were programmed to shoot your wife Joan Lee,I have been instructed to reveal to you that you are in shooting in your wife Joan Lee,77
4,לא פעלת מרצונך החופשי,It was not an act of free will on your part,You did not act on your free will,68
5,מי ביקש ממך,Who the fuck asked ya,Who asked you,65
6,אתה מדאיג אותי ביל,You worry me Bill,You worry about me Bill,85
7,אתה גורם לי להרבה רגעי חרדה,You cause me many anxious moments,You make me a lot of anxiety moments,67
8,לא צריך להיות מגעיל ביל,No need to be nasty Bill,Should not be disgusting Bill,60
9,היו שחשבו שתרצה לשמוע את המידע הזה שזה יכול לשכך את רגש האשמה שלך,There was some thought that you might actually want to hear this information - that it might assuage your guilt,Some thought you would like to hear this information that could embarrass your guilt emotion,70
10,שמור את הפסיכואנליזה לחבריך החרגולים,Save the psychoanalysis for your grasshopper friends,Keep the psychoanalysis to your devout friends,71
11,אתה חייב להודות זה היה תרגיל מוצלח ביל,You have to admit it was a pretty tasty setup Bill,You must admit it was a successful Bill Exercise,61
12,ג'ואן נישאה לך כחלק מדמות הכיסוי שלה כסוכנת בלי לדעת שאתה הוא סוכן האויב שהוטל עליו להרוג אותה,Joan marries you as part ofher agent's cover  not realizing that you were the very enemy agent assigned to kill her,Joan married you as part of her cover figure as an agent without knowing that he is the enemy agent who was imposed on him to kill her,62
13,רק רגע,Wait a minute,just a minute,62
14,"למעשה היא נשלחה אליך ע""י פדלה שהיתה המפעילה שלה",In fact she was sent to you by Fadela who was her controller,In fact she was sent to you by Fedella that was her operator,73
15,ולא היה חשוב שלא ידעתי על כך דבר,And it didn't matter that I didn't know anything about it,And it was not important that I didn't know anything about it,80
16,סוכן לא מודע הוא סוכן יעיל ביל,An unconscious agent is an effective agent Bill,Unconscious agent is an effective agent Bill,97
17,אני הראשון להודות בזאת,I'm the first to admit that,I first admit,65
18,כשהחרקים שלך התקרבו אליי בפעם הראשונה אחד מעמיתיך רמז  שג'ואן לא הייתה אנושית,When you bugs first approached me  one of your associates suggested  that Joan was possibly not human,When your insects approached me for the first time one of your colleagues hinted that Joan was not human,68
19,למה הוא התכוון,What did he mean by that,Why did he mean,72
20,נשים אינן אנושיות ביל,Women aren't human Bill,Women are not human,81
21,או שאולי הצורה מדויקת יותר הן גזע שונה מהגברים עם רצונות שונים ומטרות שונות על פני האדמה,Or perhaps more precisely  they're a different species from men  with different wills and different purposes on Earth,Or perhaps the more accurate form are a different race from men with different desires and goals on earth,68
22,אתה יודע זאת האופן טבעי ביל החוש הטבעי שלך הוא שעושה אותך סוכן כל כך טוב,You know this instinctively Bill  and it's your instincts that make you such a good operative,You know this naturally your natural sense is that makes you an agent so good,60
23,אני מדבר על ג'ואן,I'm talking aboutJoan,I am talking about Joan,77
24,אם ג'ואן לי לא הייתה אנושית מה היא הייתה,IfJoan Lee wasn't human  what was she,If Joan Lee was not human what she was,89
25,ג'ואן הייתה מקרה מיוחד,Well Joan was a special case,Joan was a special case,90
26,היכן המרטינלי שלי,Where's my Martinelli,Where is my martyline,76
27,אל תתעסק איתי לי,Don't fuck with me Lee,Don't mess with me,75
28,הרבה אנשים ניסו להשתיק אותי,A lot of people have tried to silence me,Many people tried to silence me,79
29,חפיד את התיק,Hafid the bag,Hook the bag,72
30,לא,No,No,100
31,לא,No,No,100
32,לי תעשה משהו עצור אותם,Lee do something,Me do something stop them,68
33,את לא רוצה לאבד את הסוכן הטוב ביותר שלך נכון,You don't want to lose your best agent do ya,You don't want to lose your best agent right,86
34,תצטרך לכתוב דוח מלא ואני מתכוונת למלא!,You're gonna have to write a full report Lee,You will have to write a full report and I intend to fill!,67
35,כולכם תשלמו על זה!,Ooh you're all gonna pay for this!,You all pay for it!,63
36,ימיך ספורים באזור הפנימי לי,Your days in Interzone are numbered Lee,Your days are in the inner area for me,65
37,אני מציע שתוותר על הכתיבה,I suggest you give up the writing game,I suggest you give up writing,87
38,תעבור לחלק אחר בעולם,- Make tracks for another part of the world,Move to another part in the world,76
39,משני הצדדים!,Squares on both sides,from both sides!,67
40,אני האדם השלם היחיד בתעשייה,I am the only complete man in the industry,I am the only complete person in the industry,87
41,ביל,- Bill,Bill,100
42,מה בחורים כמוכם עושים כאן,What are you cats doing here,What guys like you do here,63
43,באנו לפגוש אותך ביל,We're here to see you Bill,We have come to meet you Bill,76
44,-בוא,Come on,-M. come,77
45,על מה אתם מדברים,What are you talking about,what are you talking about,100
46,מה אתם אומרים,What are you saying,what do you say,76
47,מובן שהיו לי מספר רגעים מוזרים,Naturally I've had a few odd moments,Of course I had a number of strange moments,63
48,-בהחלט,- Wouldn't you - Definitely,-Definitely,61
49,מה נמצא בתוך הציפית ביל,What's in the pillowcase Bill,What is in the pillowcase Bill,92
50,אלו שרידיה של מכונת הכתיבה האחרונה שלי,These are the remains of my last writing machine,These are the remains of my last writing machine,100
51,היא היוותה עבורי בעיה גדולה,It's been a big problem for me,She was a big problem for me,76
52,אולי נחזור לדירה שלך -לא,- How about back to your place,May we go back to your apartment -no,60
53,מדוע לא,Why not,why not,100
54,אני לא בטוח שם,I'm not safe there,I'm not sure there,89
55,אנו נגן עליך,We'll protect you,We will protect you,78
56,אתם משתטים,- You've already done the hard part,You are abandoned,60
57,אתם אבודים כאן,You're babes in the woods here,You are lost here,60
58,מה אתה מציע,Well what do you suggest,What do you suggest,88
59,חשבנו שחשוב שנעזור לך לסיים את הספר שלך,We thought it was important for us to help you get your book together,We thought it was important that we help you finish your book,74
60,"כן שלחתי חלקים ממנו למו""ל שלי והם מעוניינים",Yeah I've sent sections of it to my publisher and they're interested,Yes I have sent parts of it to my publisher and they are interested,76
61,-כבר עברת את החלק הקשה,- You've already done the hard part,-You've already passed the hard part,82
62,ספר הספר שלי,My book,My book book,74
63,"כן זה על הספה ליד הקטע ""חדרו של חסן רומפוס""",Yeah It's on the sofa right next to the Hassan's Rumpus Room riff,"Yes this is on the couch next to the ""Hassan Romos room"" section",63
64,-אני אומר לכם חבר'ה מעולם לא ראיתי את הדפים האלה,- I'm telling you boys  I never saw those pages before,-I tell you guys have never seen these pages,70
65,מישהו שתל את הדפים האלה בחדר שלך נכון,Oh someone's planted these pages in your room right,Someone planted these pages in your room correctly,79
66,מישהו שלח אליך את כל המכתבים וחתם בשמי נכון,Somebody sent all those letters to me and signed them with your name right,Someone sent you all the letters and signed in the right name,83
67,קבוצת קושרים מיומנת יכלה בקלות לעשות את כל זה ילדים,A well-orchestrated cabal could easily manage  all of these simple things children,A skilled tie group could easily do all this children,63
68,מתי תלמדו,When will you learn,When will you learn,100
69,למען השם ביל שתף פעולה עם הקנוניה הזאת,For God's sake Bill play ball with this conspiracy,For the sake of the name Bill cooperated with this collusion,60
70,מרטין תקשיב לזה:,Hey Martin listen to this,Martin will listen to that:,75
71,"""התחלנו בניו אורליאנס ""מעבר לאגמים ססגוניים ולהבות גז כתומות","""So we start for New Orleans past iridescent lakes and orange gas flares","""We started in New Orleans"" beyond colorful lakes and orange gas elements",69
72,"""תנינים שורצים מסביב בין בקבוקים שבורים ופחיות","""alligators crawling around in broken bottles and tin cans",“Crocodiles are running around broken bottles and cans,67
73,"""ערבסקות נאון של בתי מלון","""neon arabesques of motels",“Aravascal Neon's Hotels,67
74,"ניו אורליאנס היא מוזאון המוות ""","New Orleans is a dead museum ""","New Orleans is the death museum """,85
75,נשמע מוכר ביל,Sound familiar Bill,Sounds a familiar to Bill,86
76,זאת הפעם הראשונה שאני שומע את זה,First time I ever heard it,This is the first time I hear it,69
77,אני חושב שהגיע הזמן לדון ב  פילוסופית השימוש בסמים בהקשרה למאמץ האומנותי,I think it's time to discuss your uh  philosophy of drug use as it relates to artistic endeavor,I think it's time to discuss the philosophy of drug use in the context of the artistic effort,73
78,אני חושב שהגיע הזמן לעשות סדר בישיבה הזאת,I think it's time to bring this meeting to order,I think it's time to do order at this meeting,86
79,אני חושב שהגיע הזמן ילדים שתתנסו יחד איתי בבשר השחור האמיתי,I think it's time for you boys to share my last taste  of the true black meat,I think it's time for kids to try with me in the real black meat,69
80,אז אנחנו עדיין כאן באזור הפנימי עם ביל נכון,So we're still here in Interzone with Bill right,So we're still here in the inner area with a proper bill,71
81,ועתה ניסע חזרה לעיר נכון נכון האנק,And now we're gonna travel back to the city right,And now we will go back to the right city of Hank,78
82,אני חושב שכדאי ששניכם תשקלו להישאר כאן כמה חודשים,I think you both should consider staying here for a few months,I think you should both consider staying here for a few months,100
83,כל מה שתרצו זול כאן ומצוי בשפע,Everything you could want is cheap and-and plentiful here,Everything you want cheap here and is abundant,80
84,עקרון המציאות הזה יכול לעבוד גם אצלכם,That reality principle thing could work for you too,The principle of reality can work for you too,81
85,וחוץ מזה הספר שלי אמריקאי בדיוק כמו פוטבול,And besides my book's as all-American as football,And besides my American book just like football,77
86,לא אוכל לסיים אותו כאן,- Couldn't finish it here,I can't finish it here,84
87,-אמריקה אינה אומה צעירה,- America is not a young land,-Rek is not a young nation,62
88,היא זקנה מלוכלכת ורעה,It is old  and dirty and evil,She is a dirty and bad old age,66
89,לפני המתיישבים לפני האינדיאנים,Before the settlers before the Indians,Before the settlers before the Indians,100
90,הרוע חיכה שם,The evil is there waiting,The evil waited there,83
91,מה איתך מרטין,What about you Martin,What about you Martin,100
92,מה דעתך,What do you think,What do you think,100
93,הישאר עד שתסיים את הספר אבל אז חזור אלינו,Stay until you finish the book  but then come back to us,Stay until you finish the book but then go back to us,93
94,כן אל תדאגו לי,Yeah Don't worry about me,Yes don't worry about me,94
95,האזור מלא הפתעות,The Zone is full of surprises,The area is full of surprises,83
96,וויליאם,William,William,100
97,אני לא,I don't,I do not,80
98,לא יודע,- I don't know,Do not know,78
