,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אני שמח שזה אתה,I'm glad it was you,I'm glad it's you,94
1,""" אבל איפה המנהיג שלהם"" ""אוייב מספר אחד של הציבור  ג'וןדילינג'ר""",But where is the leader public enemy number one john dillinger,"""But where are their leader"" ""the number one of the public Johnilinger""",71
2,ג'ון דילינג'ר הוא אמור להיות,John dillinger is believed to be-,John Dillerger is supposed to be,66
3,ג'וני!,johnny!,Johnny!,100
4,האם נוח לך,Are you comfortable,Is you comfortable with you,65
5,כן כן זה בסדר,Yes yes This is fine,Yes yes it is ok,67
6,קוראים לי אנה סייג,My name is anna sage,Call me Anna Sage,70
7,אתה בטח כבר יודע את זה נכון,You probably know already this don't you,You probably already know that right,79
8,זה לא משנה אנה,That doesn't matter anna,It doesn't matter Anna,83
9,לא תודה,No thank you,No thanks,76
10,ארטיק זה מרענן מאוד,Popsicle sure is refreshing,This popsicle is very refreshing,85
11,לא תודה,No thank you,No thanks,76
12,יש לי עבר פלילי,I have a criminal record,I have a criminal record,100
13,פקידי עירייה רבים הם הלקוחות שלנו,Many city officials are my clients,Many municipal officials are our customers,66
14,אני יכולה להפיל כמה מהם אם הם ינסו לגרש אותי,I could make it hot for some of them if they try and deport me,I can drop some of them if they try to expel me,68
15,אף אחד לא רוצה לעשות את זה אם תעזרי לי,No one wants to do that not if you help me,No one wants to do this if you help me,90
16,בערך לפני חודש כמעט חודש אולי יותר הגיע דייר חדש לבית הזונות שלי,About a month ago almost a month maybe more a man came to board in my apartment,About a month ago a month maybe more than a new tenant came to my prostitute,63
17,הוא אמר שקוראים לו ג'ון לורנס והוא עובד בלשכת המסחר של שיקגו,He said his name was john lawrence that he worked for the chicago board of trade,He said he was called John Lawrence and he was working at the Chicago Commerce,70
18,ושהוא בורח מאישתו,Uh he was hiding from his wife divorced,That he escapes from his wife,62
19,הוא גרוש ואישתו רוצה מזונות,Uh he was hiding from his wife divorced,He is divorced and his wife wants foods,74
20,הם רק רוצים להשיג את הבחורות שלי,They just want to get around my girls,They just want to achieve my girls,82
21,את אומרת שזה היה לפני חודש,You say this was about a month ago,You say it was a month ago,77
22,בערך לפני חודש כן נכון מאוד,You say this was about a month ago,About a month ago yes is very true,62
23,זו פולי הימלטון אחת הבנות החדשות שלי,That's uh polly hamilton one of my new girls,This is one of my new girls' Lamleton,72
24,פולי פולי,Polly,Polly Polly,62
25,הוא אמר שהיא נראת כמו אינדיאנית,Polly - He says she looks like an indian,He said she looked like an Indian,82
26,אינדיאנית,- An indian,Indian,80
27,היא פשוט בחורה רגילה,She's just an ordinary girl,She's just a normal girl,82
28,אינדיאנית,- An indian,Indian,80
29,האם זה לא משהו,Isn't that something,Isn't that something,100
30,הוא לוקח אותנו לסרטים את שנינו,He take us to the movies both of us,He takes us to the movies both of us,99
31,כשאני גיליתי שהוא  דיליניג'ר,That's when i found out he  was dillinger,When I discovered he was a Dalienager,62
32,ראיתי אותו בחדשות,I see him in the newsreel,I saw him in the news,83
33,ידעתי את זה למרות השיער והשפם שלו,I knew it despite the hair the mustache,I knew it despite his hair and mustache,79
34,אני שאלתי אותו,L- i asked him,I asked him,92
35,הוא אמר לך שהוא דילינג'ר,Did he tell you he was dillinger,He told you he was a dipeder,73
36,אני לא מאמינה שהוא הרג מישהו אי פעם,I don't believe he ever killed anyone,I can't believe he's killing someone ever,69
