,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,﻿הוא מסריח ,He stinks ,It stinks,78
1,איך יכלת ,How could you ,How could you,100
2,!,!,!,100
3,הוא כל כך סובל!,He's suffering so!,He suffers so much!,74
4,לא היתה לי ברירה ,I had no choice ,I had no choice,100
5,גרמתי לו להקיא אז הוא רק צריך שינה ,I made him throw up so he just needs sleep ,I made him vomit so he just needs sleep,86
6,דרך אגב  חשבתי על להרחיב את עסקיי כבר זמן מה ,By the way  I've been thinking of enlarging my business for a while now ,By the way I have been thinking about expanding my business for some time,76
7,אתה יכול להיות לעזר רב ,You could be a great help ,You can be of great help,78
8,ואני אהיה יותר מאושרת עם שטח יותר גדול ,And I'd be much happier with a larger territory ,And I'll be happier with more space,68
9,נכון שאתה מסכים ,Don't you agree ,It's true you agree,71
10,בגלל שאני חברה בעולם התחתון ,Because I'm a member of the underworld ,Because I'm a member of the underworld,100
11,שונה לגמרי מהאזרחים הסולידים הללו ,Totally different from those solid citizens ,Completely different from these solid citizens,76
12,למה את מסתתרת ,Don't you agree ,Why are you hiding?,67
13,עידן של שלום ,An era of peace ,An era of peace,100
14,איך אתה מרגיש עכשיו ,How do you feel now ,how do you feel now,100
15,חשבתי שאמות ,I thought I'd die ,I thought I would die,79
16,מסכן שכמותך ,You poor thing ,Poor you,73
17,הלכתי לפגוש את קזאמטצורי ,I went to see Kazamatsuri ,I went to meet Kazamtzuri,88
18,מה!,What!,what!,100
19,למה לא אמרת לי מוקדם יותר ,Why didn't you tell me earlier ,Why did you not tell me earlier,95
20,היו כה הרבה פרחחים שלא זכיתי כלל לדבר ,So many ruffians there I never even got to talk ,There were so many brats that I never got to talk,71
21,אבל פגשתי בני ברית טובים ,But I did meet a good ally ,But I met good allies,77
22,בז!,Falcon!,falcon!,100
23,למה אתה כאן ,Why are you here ,Why are you here?,100
24,החלפתי את המזוייפת בזו החרב האמיתית ,I swapped a fake for this the real sword ,I replaced the fake one with the real sword,70
25,אביך סבל מהתקף לב ,Your father has suffered a heart attack ,Your father suffered a heart attack,95
26,מה ,What ,what,100
27,אתה חייב לשוב מידית ,You must return immediately ,You must return immediately,100
28,ראשית עליי להרוג את קזאמטצורי ,First I must kill Kazamatsuri ,First I have to kill Kazamtzuri,80
29,כך אתה אומר אבל זה היית אתה שכמעט מתת ,So you say but it was you who almost died ,So you say but it was you who almost died,100
30,אני לא אכשל שנית!,-I won't fail again!,I will not fail again!,82
31,מה ,What ,what,100
32,אין זמן להתווכח אדוני ,No time to argue sir ,No time to argue sir,100
33,אנו נצפה בקזמטצורי כשתעדר ,We'll watch Kazamatsuri while you're away ,We'll be watching Kazmatzuri when she's gone,66
34,אני לא יכול לשוב בידיים ריקות ,I can't go back empty-handed ,I can not return empty-handed,70
35,דבר לא יושג אם תאבד את חייך ,Nothing will be gained if you lose your life ,Nothing will be achieved if you lose your life,87
36,ואז חברך מת לשוא ,Your friend will have died in vain ,Then your friend died in vain,79
37,חובתך היא לקחת את החרב חזרה ,Your duty is to take the sword back ,It is your duty to take the sword back,96
38,את לא מבינה!,You don't understand!,You do not understand!,93
39,אתה לא יכול להורגו בכל עת ,You can kill him any time ,You can not kill him at any time,88
40,לא הרג זה  אבא תשתוק ,No killing is  Father shut up ,Not killing it Daddy shut up,79
41,אתה מסבך את העניינים ,You're complicating matters ,You complicate matters,86
42,בז!,Falcon!,falcon!,100
43,על גבי סוס תוכל לחזור הביתה בתוך שלושה ימים ,On horseback you could be home in three days ,On horseback you can return home in three days,82
44,אני ארכוש סוס בעיר ,I'll get a horse in town ,I'll buy a horse in town,88
45,מר מיזוגוצ'י!,Mr Mizoguchi!,Mr. Mizogucci!,92
46,יש לך רק אבא אחד ,You have but one father ,You only have one father,81
47,סלח לי ,Forgive me ,Forgive me,100
48,באמת שאין לנו ברירה ,We really have no choice ,We really have no choice,100
49,מצטער שאתם חייבים לבזבז את חסכונותיכם עליי ,Sorry you must spend your savings on me ,Sorry you have to spend your savings on me,86
50,לא דיברנו על כסף ,We weren't talking about money ,We did not talk about money,74
51,אני אמצא לך סוס טוב ,I'll find you a good horse ,I'll find you a good horse,100
52,כדאי שתתכונן ,You should be getting ready ,You should prepare,62
53,אני אכין ארוחת צהריים בעוד זמן קצר ,I'll make lunch in a little while ,I'll make lunch soon,60
54,כמה זמן חיית כך ,How long have you lived like this ,How long have you lived like this?,100
55,מאז שהיית כזאת גדולה ,Since I was this big ,Ever since you were that big,62
56,האם אביך לא רוצא לעבוד כעובד ציבור ,Doesn't your father wish to work as an official ,Does your father not want to work as a public servant?,74
57,אכן ,Indeed ,indeed,100
58,לורדים שונים ניסו לגייסו ,Various lords have tried to recruit him ,Various lords tried to recruit him,93
59,למעשה הוא פעם אחת נשכר כמדריך אומנויות לחימה ,Actually he was once hired as a martial arts instructor ,In fact he was once hired as a martial arts instructor,84
60,אבל להיות יותר מדי צנוע לפעמים יכול להיות פוגע ,But being too modest can sometimes be offensive ,But being too humble can sometimes be hurtful,76
61,כן אני בהחלט מסכים ,Yes I quite agree ,Yes I definitely agree,72
62,הוא לא התקדם אבל תמיד הרגיש לא בנוח עם אחרים ,He hasn't elaborated but he's always felt awkward with others ,He did not progress but always felt uncomfortable with others,61
63,אני באמת לא רוצה שהוא יועסק בידי איזה לורד ,I really don't want him to be employed by some lord ,I really do not want him to be employed by some lord,93
64,אבל אם הוא יקבל קצבה מלורד או אדון הוא יהיה חייב לשלוף את חרבו לטובת אדונו ,But if he receives a stipend from a lord and master he must draw his sword for the lord's sake ,But if he receives an annuity from a lord or lord he will have to draw his sword in favor of his lord,69
65,אני לא רוצה שהוא ילחם ,I don't want him to fight ,I do not want him to fight,94
66,אני חושבת שהוא מרגיש אותו הדבר ,I think he feels the same ,I think he feels the same,100
67,אתם לא דומים אחד לשני אבל לשניכם יש לב טוב ,You don't resemble each other but you both have gentle hearts ,You are not similar to each other but you both have a good heart,74
68,למעשה אני לא בתו האמיתית אתה יודע ,Actually I'm not his real daughter you know ,In fact I'm not his real daughter you know,80
69,הייתי יתומה הוא אימץ אותי וגידל אותי כאן ,I was an orphan He adopted me and raised me here ,I was an orphan he adopted me and raised me here,100
70,אני רואה ,I see ,I see,100
71,קשר דם אינו חשוב לי ,Blood relationships are of no importance to me ,Blood contact is not important to me,59
72,עזור לי לקלף את אלו ,Help me peel these ,Help me peel these,100
73,משוך את זה ככה ,Pull this bit off like this ,Pull it like this,77
74,זהו זה ,That's it ,that's it,100
