,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,בהתחלה יש נשיקות (נשיקות) ואז יש אנחות כה רעות,First there are kisses kisses Then there are sighs so sad,At first there are kisses (kisses) and then there are so bad sighs,88
1,ואז לפני שאתה יודע איפה אתה אתה אומר להתראות,And then before you know where you are You're sayin' good-bye,Then before you know where you say goodbye,76
2,לא רוצה יותר ממשחק הדמעות,Don't want no more Of the crying game,Don't want more than the tears game,69
3,-בונטין אתה מחכיר ממזר !,Buntin you landlord bastard!,-Bonatin you are a bastard lease!,69
4,-עיניה היפיפיות היו קללות איומות,Her beautiful eyes were a terrible curse,-Her beautiful eyes were terrible curses,96
5,-שלושה ימים שהוא בקברו היא רצה עם ארנקו,Three days in his grave she ran off with his purse,-For three days he in his grave she wanted with his wallet,67
6,-אני מקווה שהם יהרגו אותו,I hope they kill him,-I hope they kill him,100
7,-אתה רוצה להביט על הממזר הזה ג'ו,Would you look at that bastard Joe,-You want to look at this bastard Joe,83
8,-בין שתי הריאות שלך אין לב ואין נשמה  אלא גוש של ארנק עם כסף!,Between your lungs there's neither heart nor spirit  but the lump of your own swallowed money bag!,-Between your two lungs there is no heart and there is no soul but a block of wallet with money!,63
9,-אתם הורסים את הארץ הזאת שמעולם לא הייתה שייכת לכם!,You're a blight on this country that never belonged to you!,-You destroy this country that never belonged to you!,79
10,-החוצה !,Out!,-outside !,60
11,-היי ג'ו,Hey Joe,-Ho Joe,77
12,-בוא הנה,Come on,-Come here,62
13,-דנטי קח אותי  הביתה לילדים שלי,Danty take me home to my sons,-Dant took me home to my kids,70
14,-תעמוד במקום חיה מכוערת,Stand still you ugly animal,-Stand in an ugly animal,68
15,לכל הרוחות איתך!,Aw to hell with you!,For all the winds with you!,62
16,-מה,- What,-what,100
17,-רוצה להסתכל על אחינו הקטן,Will you look at our little brother,-Apply look at our little brother,78
18,-מותק של ילד  עובד בפרך במקום אחר,Sweetheart of a child slaving away,-a child's sweetheart work in a further place,64
19,-השאיפות שלי הם קצת יותר גדולות משלכם,My ambition's a little grander than yours,-My aspirations are a little larger than your own,74
20,זוג של פרות עצלניות,- A couple of lazy cows,A pair of lazy cows,70
21,לשבור את הגב שלך על אדמה שלא שלך,To break your back on land that isn't your own,Break your back on soil that is not your,81
22,זה שייך לכריסטי המחכיר,It belongs to the landlord Christie,It belongs to the lease chris,81
23,-תחזיק את הראש שלך למעלה נער,Hold your face up lad,-hold your head up a boy,68
24,יש שם תיש,There's a goat over there,There is a smoke there,68
25,-לכו תשפרו את חיי האהבה שלכם,- Go improve your love life,-Thery enhance your love life,60
26,-אין לי חשק להילחם עכשיו,I've no wish to fight you,-I don't want to fight now,60
27,-עדיין מחזיק עכשיו,Hold still now,-Still holding now,90
28,-עמוד ג'וסף!,Stand up Joseph!,-Page Joseph!,62
29,-נערים האבא שלכם ניזוק !,Lads your father's been damaged!,-Your father is damaged!,79
30,-אתה כאן ג'ו,You're here Joe,-You are here Joe,77
31,-אבא !,Da!,-Dad!,80
