,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אני לא יודע,I don't know,I do not know,88
1,-אתה לא יודע,-You don't know,-you do not know,90
2,-לא,-No,-No,100
3,-אבל כרגע אמרת לי,-But you just told me,-Be you rightly told me,62
4,-קוריאה,-Korea,-Korea,100
5,-הוא נפגע בקוריאה,-You hurt it in Korea,-He was injured in Korea,60
6,-מה,-What,-what,100
7,-קוריאה,-Korea,-Korea,100
8,איך,How,how,100
9,מלון,Hotel,hotel,100
10,איך היה,How,How was,60
11,'ג'ורג,George,'Georg,91
12,כי הצוואר שלי עדיין תפוס,Because my neck is still tight,That my neck is still occupied,67
13,מה לגבי יום חמישי,What about Thursday,What about Thursday,100
14,יום שישי,And Friday,Friday,75
15,טוב תודה בכל מקרה,Okay Thanks anyway,Well thanks anyway,72
16,-אז הוא  שם את הידיים ו  הוא,-So he had his hands and   He was,-1e he puts his hands and he,74
17,-הוא  נגע ושפשף,-He-- He was touching and rubbing,-Ho touched and rubbed,63
18,-שם,-  there,-There,100
19,-באמת,-Really,-really,100
20,אני חושב שהוא זז,I think it moved,I think he's moving,69
21,אני לא יודע,I don't know,I do not know,88
22,-אני בטוח שהוא לא זז,-I'm sure it didn't move,-I'm sure he didn't move,91
23,-הוא זז!,-It moved,-He moves!,62
24,אולי הוא רק רצה להחליף תנוחה,Maybe it just wanted to change positions,Maybe he just wanted to replace a posture,69
25,אתה יודע,You know,You know,100
26,-לעבור לצד השני,-  shift to the other side,-In move to the other side,71
27,-לא לא,-No no,-no no,100
28,-זה הסימן זה המבחן,-That's the sign the test,-The this is the test,64
29,אם  גבר גורם לו לזוז  זה לא המבחן,If a-- lf a man makes it move,If a man makes him move is not the test,67
30,מגע זה המבחן,-That's the sign the test,Touch is the test,63
31,אם הוא זז כתוצאה ממגע,If it moves as a result of contact,If he moves as a result of contact,91
32,אתה חושב שזה מגע,Do you think it's contact,You think it's a touch,68
33,ככה אמר לי פעם מורה להתעמלות,That's what a gym teacher once told me,That's how a gymnastics teacher once told me,80
34,-היי,-Hey,-Hey,100
35,-היי,-Hey,-Hey,100
36,הסתכלתי פנימה והוא היה שם עם קפה ודונאט,You know I looked in there and there he was having coffee and a doughnut,I looked in and he was there with coffee and donut,75
37,ג'ו דימאג'יו,Joe DiMaggio,Joe Dimagio,96
38,-כן,-Yes,-Yes,100
39,-ג'ו דימאג'יו,Joe DiMaggio,-Joe Dimagio,96
40,-תסלח לי אם ג'ו דימאג'יו רוצה דונאט הוא הולך לאיזו מסעדה מפוארת,I'm sorry If Joe DiMaggio wants a doughnut he goes to a fancy restaurant,-Forgive me if Joe Dimagio wants donut is going to some luxurious restaurant,69
41,"הוא לא יושב ב""דינקי דונאטס""",He's not sitting in Dinky Doughnuts,"He is not sitting in ""Dunkee Donuts""",70
42,אני אפילו לא אוהב לשבת ליד גבר במטוס כי הברכיים שלנו עלולות לגעת זו בזו,I don't like to sit next to men on airplanes because our knees might touch,I don't even like to sit next to a man on the plane because our knees may touch each other,74
43,"הוא יכול לאכול דונאט אבל לא ב""דינקי""",He can have a doughnut but not a Dinky,"He can eat donut but not in ""Dunkee""",61
44,אני אפילו לא אוהב להשתמש במשתנות,I don't even like to use urinals,I don't even like to use variables,73
45,תשמע אני אומר לך  אני אומר לך זה היה ג'ו דימאג'יו,Look I'm telling-- I'm telling you that was Joe DiMaggio,Listen i tell you i tell you it was Joe Dimagio,69
46,"הבחור הזה שכב עם מרילין מונרו ועכשיו הוא ב""דינקי דונאטס""",The guy slept with Marilyn Monroe He's in Dinky Doughnuts,"This guy lay with Marilyn Monroe and is now in ""Dunkee Donuts""",67
47,מה עם הפתק מהרופא,What about this doctor's note,What about the note from the doctor,81
48,-לא אמרתי שאני אעשה את זה,-I never said I'd do that,-I didn't say I would do that,62
49,מה אתה מדבר,What are you talking about,What are you talking about,100
50,אני לא עובד אני לא יכול להרשות את זה לעצמי,I'm not working I can't afford that,I don't work i can't afford it to myself,69
51,אני לא יודע איך אני מרגיש בקשר לזה,I don't know how I feel about it,I don't know how I feel about that,88
52,מה הפכת לקווייקר,Oh what are you like a Quaker now,What did you become Queker,61
53,אז רצינו לדעת אם תוכל לתת לנו פתק ואם אתה לא יכול זה בסדר גמור,So we were wondering if it was possible for you to write us a note And if you can't believe me it's fine,So we wanted to know if you could give us a note and if you couldn't it fine,62
54,-הוא לא אמר שהוא לא יכול,-He didn't say he can't,-He did not say he couldn't,75
55,-אם הוא כן מרגיש,-He doesn't feel funny,-Who he does feel,70
56,-שכח מזה,-Forget it,-forget about it,75
57,-הוא לא אמר כלום,-He didn't say anything,-He did not say anything,84
58,-אתה לא חייב לעשות את זה,-You don't have to do this,-You don't have to do that,92
59,-הוא יודע!,-He knows that!,-he knows!,76
60,אני חורג מגבולות הידידות שלנו,Is this a breach of our friendship,I go beyond our friendships,66
61,למה אתה כזה דרמטי,Oh can you be any more dramatic,Why are you so dramatic,70
62,אל תהיה מצחיק,Don't be ridiculous,Don't be funny,61
63,הוליפילד,Holyfield,Holiphield,74
64,הוא חבר טוב של אחד מהחולים שלי,He's a good friend of one of my patients,Is a good friend of one of my patients,92
65,מאיפה לי לדעת,How would I know,How should I know,91
66,אתה אוהב אותו,Do you like him,You like him,89
67,מה זאת אומרת אוהב אותו,What do you mean like him,What do you mean by love him,87
68,-אתה אוהב אותו -הוא מתאגרף טוב ובחור נחמד אבל אני לא אוהב אותו,-Well I mean he's a good fighter and a nice guy but I don't like him,-You love him -he is a good boxer and a nice guy but I don't like him,75
69,-למה אתה לא אוהב אותו,What do you mean like him,-Whma you don't like him,83
70,-מה הבעיה שלך,What do you mean like him,-What is your problem,62
71,-כלום למה,-Nothing Why,-Nothing why,100
72,אתה חושב שמשהו לא בסדר,You think something's wrong,You think something is wrong,98
73,משהו שונה,Am I different,Something different,67
74,-אז אתם רוצים את הפתקים,-So you want the notes,-So you want the notes,100
75,-אתה לא חייב באמת,-You don't have to really,-You don't really have to,100
76,כדאי שניקח פתק 'גם לאיליין נכון ג'ורג,We should probably get one for Elaine too right George,We should also take a note for the right ensemble Georg,62
77,'ג'ורג,George,'Georg,91
78,'ג'ורג!,George,'Georg!,91
79,ומה עם השבוע שאחרי זה,What about the week after,And what about the following week,76
80,מה,What,what,100
81,טוב אני יכול,Well can l--,Well i can,90
82,אני יכול לפחות לדבר איתה ולהתנצל,Can I at least just talk to her so I can apologize,I can at least talk to her and apologize,80
83,אני לא מאמין!,I can't believe this,I do not believe!,67
84,הערה תמימה אחת  על איזה מטורף בפנסילווניה ומנתקים אותי,I make one innocent comment about some lunatic in Pennsylvania and I'm cut off,One innocent comment on some crazy in a pansmun and disconnect me,66
85,האישה הזאת מטורפת,This woman is insane,This woman is crazy,77
86,מה,What,what,100
87,היי אתה דחפת אותי!,Hey you scrunched me,Hey you pushed me!,81
88,אני ישבתי פה קודם!,I sat down here first,I sat here first!,86
89,היי,Hey,Hey,100
90,שוב ראיתי את דימאג'יו בחנות הדונאטס,I saw DiMaggio in the doughnut shop again,Again I saw Dimagio at the Donuts shop,86
91,-ג'ו דימאג'יו,-Joe DiMaggio,-Joe Dimagio,96
92,ג'ו דימאג'יו,-Joe DiMaggio,Joe Dimagio,96
93,הפעם נכנסתי וישבתי מולו וממש צפיתי בו,This time I went in and I sat down across from him and I really watched him,This time I went in and sat in front of him and really watched him,85
94,חקרתי כל צעד שלו,I studied his every move,I researched every step of his,67
95,לדוגמה: הוא טובל,For example he dunks,For example: it is dotted,64
96,עכשיו אני יודע שזה לא הוא,See now I know it's not him,Now I know it's not he,86
97,"לא יכול להיות שג'ו דימאג'יו ""טובל""",Joe DiMaggio could not be a dunker,"Cannot be that Joe Dimagio ""dips""",65
98,ישבתי שם אתם יודעים והתחלתי לדפוק על השולחן כדי שהוא יסתכל,Like I'm sitting in there you know and I start banging on the table so that he'll look up,I sat there you know and started knocking on the table so he would look,72
99,ככה הוא שיחק בייסבול,See that's how he played baseball,That's how he played baseball,94
100,-ואז מה,-So then what,-then what,86
101,-טוב  אז המלצרית הגיעה ואמרה לי לשתוק או שהם יעיפו אותי משם,-Well then the waitress she comes up and she tells me to shut up or they're gonna throw me out,-Thes then the waitress arrived and told me to shut up or they would get me away,65
102,למה לא פשוט אמרת את השם שלו,Why didn't you just call out his name,Why didn't you just say his name,84
103,מה קרה לך,What happened to you,What happened to you,100
104,הילדים קראו לי הומו,These kids called me a Mary,The kids called me gay,73
105,מה,A what,what,80
106,קפצתי מעל שלולית,I was jumping over a puddle,I jumped over a puddle,82
107,משום מה עשיתי ככה,For some reason I went like this:,For some reason I did this,76
108,אז הם קראו לי הומו,And they called me a Mary,So they called me gay,74
109,היי ג'ורג' מה זה,Hey George What is this,Hi George what is it,84
110,מה הקטע הזה,What is that,What is this section,62
111,לא באמת מה הקטע,No really What is that,Not really what is the section,77
112,הלו,Hello,Hello,100
113,היי רוי,Oh hi Roy,Hi Roy,80
114,מה,What,what,100
115,אוי אלוהים,Oh my God,Oh My God,100
116,איך זה קרה,How did this happen,How did it happen,89
117,ביי,Bye,Bye,100
118,זה היה רוי,That was Roy,It was Roy,64
119,חוקרים אותו על הונאת ביטוח,He's under investigation for insurance fraud,Investigate it on insurance fraud,75
120,-אמרתי לך,-I told you,-I told you,100
121,-הוא לא אמר כלום,-I didn't say anything,-He did not say anything,77
122,יש לו בית משפחה,He's got a house a family,He has a family home,71
123,עלולים לשלול לו את הרישיון,They could take away his license,May deny him the license,64
