,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אספתי אותו באמצע שום מקום ,I picked him up in the middle of nowhere ,I picked it up in the middle of nowhere,94
1,אינני יכול לספר לך כמה טפשי הרגשתי כשראיתי את זה ,- What a fool I felt when I saw this ,I can not tell you how stupid I felt when I saw this,60
2,אתה משוכנע שזה אותו איש ,- Are you positive it was the same man ,You're convinced it's the same man,66
3,-הזמנתי אותו לארוחת צהרים!,I offered him lunch!,- I invited him to lunch!,63
4,והוא היה בדרכו לבאנף ,- And he was going to Banff ,And he was on his way to Banff,69
5,הורדתי אותו בדיוק הפוך!,- I dropped him right opposite ,I downloaded it just the opposite!,62
6,סקוטלנד יארד על הקו -סוף סוף ,- Scotland Yard on the line ,Scotland Yards on the line - finally,85
7,סקוטלנד יארד ,Scotland Yard ,Scotland Yard,100
8,אני יודע שמאוחר ,I know it's late ,I know it's too late,89
9,גם פה מאוחר!,It's late here too!,Late here too!,84
10,מה המיקום שלו ,Was ist seine Position ,What's his location?,63
11,אני עוד לא יודע ,I know it's late ,I do not know yet,61
12,דייויד!,David!,David!,100
13,כרוך את זרועך סביבי ,Put your arm round me ,Wrap your arm around me,64
14,זהו זה ,That's it ,that's it,100
15,יש לנו עוד 10 עדויות ראייה של האיש שלך ,We've had ten more sightings of your man ,We have 10 more eyewitness testimonials of your man,62
16,-ראיינו שמונה מהם ,We've interviewed eight ,- We interviewed eight of them,86
17,אנחנו ממשיכים לשניים האחרים ,We're on to the other two ,We continue to the other two,83
18,אם הוא על החוף אין קורת גג מעל ראשו ,He hasn't got a roof over his head ,If he is on the beach there is no roof over his head,60
19,אתה באי סטורם (אי הסערה),You're on Storm Island ,You're on Storm Island (Storm Island),77
20,אי הסערה ,- Storm Island ,The island of the storm,69
21,-עכשיו אתה יודע איך הוא קיבל את שמו ,- Now you know how it got its name ,-Now you know how he got his name,81
22,כל דבר תמיד נסחף לכאן ,Everything always is ,Everything is always swept here,78
23,אנא אל תקום ,Please don't get up ,Please do not get up,82
24,הבהלתי את ילדתכם הקטנה ,- I've frightened your little girl ,I scared your little girl,70
25,-זה ילד ,- He's a boy ,- It's a boy,80
26,אני מצטער ,- I'm sorry ,I'm sorry,100
27,-לא אני חייבת לקצר את שערו ,- No I must cut his hair ,"- No, I have to cut his hair short",72
28,היה עוד מישהו על הסירה אתך ,Was anyone else on board with you ,There was someone else on the boat with you,63
29,דייויד אנחנו באמת מוכרחים להשכיב את האיש המסכן במיטה ,David we really must put the poor man to bed ,David We really have to put the poor man to bed,86
30,לא הייתי לבד ,No I was alone ,I was not alone,97
31,לא טרחת לקבל תחזית מזג אויר בטרם יצאת ,Didn't you bother to get a weather report before you left ,You did not bother to get a weather forecast before you left,85
32,לא ,No ,No,100
33,לא ,No ,No,100
34,האם הודעת למשמר החופים על נתיבך ,- Did you notify the coastguard ,Have you notified the Coast Guard of your route,66
35,-דייויד יקירי מה זה משנה ,- David what does it matter ,-David darling what does it matter,86
36,זה משנה  כי ייתכן וישנם אנשים שם בחוץ שמסכנים את חייהם בחיפוש אחריו!,Because if he did there may be men out there risking their lives looking for him!,It does matter because there may be people out there who risk their lives in search of him!,69
37,אנחנו יכולים ליידע אותם שהוא יושב פה בריא ושלם ,- And we can let them know that he's safe ,We can let them know he's sitting here healthy and intact,69
38,אני לא  הודעתי למשמר החופים ,No I  I  I did not notify the coastguard ,I did not notify the Coast Guard,77
39,אני רק אסדר את המיטה ,I'll just turn the bed down ,I'm just going to make the bed,70
40,מעולם לא ראיתי מישהו כה מותש ,- I've never seen anybody so exhausted ,I have never seen anyone so exhausted,82
41,ג'ו אתה חייב לשחק נורא בשקט כדי שהאיש למעלה יוכל לישון ,- But Mummy  Jo you must play terribly quietly so that the man upstairs can sleep ,Joe you have to play terribly quiet for the man upstairs to sleep,76
42,-דייויד  מי אתה חושב שהוא ,- Mummy why  - David who do you suppose he is ,-David who do you think he is,68
43,טיפש מושלם לצאת במזג אויר כזה ,A damn fool to be out in this weather ,A perfect fool to go out in such weather,70
44,-לא ,- No ,-No,100
45,הבחנת בידיו הן נורא רכות ,I noticed his hands are terribly soft ,You noticed his hands are awfully soft,75
46,ידיו ,His hands ,His hands,100
47,הוא לובש חליפה למען השם!,He's wearing a suit for God's sake!,He's wearing a suit for God's sake!,100
48,לפתע פתאום את מבחינה בפרטים הא ,You're very observant all of a sudden aren't you ,All of a sudden you notice the details ha,63
49,אני הולך לטום ,I'm going over to Tom's ,I'm going to Tom,82
50,דייויד!,David!,David!,100
51,נניח שהוא מתעורר ,Suppose he wakes up ,Suppose he wakes up,100
52,מיהו האיש בחדרי אמא ,Who's that man in my room Mummy ,Who is the man in Mom's room?,78
53,אינני יודעת יקירי ,I don't know darling ,I do not know my dear,73
54,ילדה עם שיער בלונדי ארוך  ויהלומים בתוכו!,a girl with long blonde hair with diamonds in it!,A girl with long blond hair and diamonds inside!,84
55,אתה יודע מהם יהלומים לא ,Do you know what diamonds are ,You know what diamonds are not,88
56,אני חייבת לקצר את שיערך בהקדם ,I must cut your hair soon ,I have to cut your hair short soon,78
57,אם לא תקצרי האם הוא יצמח ויצמח ויצמח ,If you didn't would it grow and grow and grow ,If you do not shorten whether it will grow and grow and grow,74
58,כן!,Yes!,Yes!,100
59,הוא יצמח עד לאוזניך ,It would grow down to your ears ,It will grow to your ears,82
60,ואז הוא יירד עד לסנטרך ,Then it would go down to your chin ,Then he will go down to the chin,76
61,ואז הוא יצמח מטה עד פה ,Then it would grow down past here ,Then it will grow down to here,79
