,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אינדי קח את המנהרה השמאלית!,Indy take the left tunnel!,Indie Take the left tunnel!,94
1,המנהרה השמאלית!,The left tunnel!,The left tunnel!,100
2,לא אינדי!,No Indy!,Not indie!,75
3,פיספסת את זה!,You missed it!,You missed it!,100
4,את המנהרה השמאלית!,The left tunnel!,The left tunnel!,100
5,עזוב את הבלמים!,- Let go of the brake ,Leave the brakes on!,74
6,-מה ,- What ,-what,100
7,מה ,- What ,what,100
8,תעזוב אותה ,Let her go!,Leave her,63
9,זאת ההזדמנות היחידה שלנו לברוח מהם ,Our only chance is to outrun them ,This is our only chance to escape from them,68
10,שורטי ,- Shorty ,Shorty,100
11,-מה ,- What ,-what,100
12,בוא לכאן ותתפוס את הבלמים ,Come up here and take the brake ,Come here and grab the brakes,77
13,בסדר ,Okay ,OK,67
14,מה אתה עושה ,What are you doing ,What are you doing,100
15,קיצור דרך (שורט קאט) ,Short cut ,Shortcut (short cut),67
16,כן אינדי ,- Yes Indy ,Yes indie,82
17,-אינדי!,- Indy!,-Indy!,100
18,תמשוך אותו פנימה ,Pull him in ,Pull him in,100
19,תשחרר אותי!,Let me go!,Let me go!,100
20,תשחרר אותי!,Let me go!,Let me go!,100
21,לא!,No!,No!,100
22,לא!,No!,No!,100
23,תמשוך אותו פנימה!,Pull him in ,Pull him in!,100
24,אני אתפוס אותו!,- I'll catch him!,I'll catch him!,100
25,-לא!,No!,-No!,100
26,בסדר ,Okay ,OK,67
27,מה ,- What ,what,100
28,-בלמים ,- Brakes ,-brakes,100
29,בלמים ,- Brakes ,brakes,100
30,תאיט אותנו ,Slow us down ,Slow us down,100
31,בסדר ,Okay ,OK,67
32,אוי לא ,Oh look!,Oh no,67
33,טעות גדולה ,Big mistake ,A big mistake,92
34,טעות גדולה אינדי ,Big mistake Indy ,Big mistake indie,91
35,אנחנו זזים מהר מדי!,We're going too fast!,We're moving too fast!,93
36,מהר מדי!,Too fast!,too fast!,100
37,אנחנו הולכים להתרסק!,We're going to crash!,We're going to crash!,100
38,מים מים מים!,Water water water!,Water Water Water!,100
39,או תראה!,Oh look!,Or look!,86
40,תראה שם!,Look there!,Look there!,100
41,מים!,- Water!,water!,100
42,-אש!,- Fire!,-fire!,100
43,אתה עולה באש!,You're on fire!,You're on fire!,100
44,מים מים!,Water water!,Water Water!,100
45,תראה  מים מים ,Look  Water water ,Look water water,100
46,מים מים!,Water water!,Water Water!,100
47,רוצו רוצו!,Water water!,Want wanted!,73
48,לא!,- No!,No!,100
49,קדימה ווילי בדרך הזאת ,Come on Willie this way ,Come on Willie this way,100
50,אוי אלוהים ,Oh my God!,Oh My God,100
51,קדימה בוא בלך ,Come on let's go ,"Come on, let's go",100
52,גשר חזק ,Strong bridge ,Strong bridge,100
53,קדימה בוא בלך ,Come on let's go ,"Come on, let's go",100
54,גשר חזק ,Strong bridge ,Strong bridge,100
55,תראי!,Look!,Look!,100
56,שורטי!,Shorty!,Shorty!,100
57,אני נופל ,I'm falling down ,I'm falling,81
58,אחורה!,Back!,backwards!,62
59,ברוכים הבאים ,Welcome ,Welcome,100
60,אתה לא בעמדה מתאימה לתת הוראות ,You are in a position unsuitable to give orders ,You are not in the right position to give instructions,63
61,תשמור על הגב שלך!,Watch your back!,Take care of your back!,65
62,אם אתה רוצה את האבנים תשחרר אותם ,You want the stones let 'em go ,If you want the stones you will release them,63
63,"תפיל אותם ד""ר ג'ונס ",Drop them Dr Jones ,Dr. Jones will drop them,88
64,הם ימצאו ,They will be found ,They will find,81
65,אתה לא ,You fool!,You do not,67
66,אינדי!,Indy!,Indie!,67
67,מאחוריך!,Behind you!,Behind you!,100
68,לכו ,Go!,Go,100
69,מהדרך הזאת ,Come on Willie this way ,From this way,61
70,שורטי  תחזיקי חזק גברת ,Shorty  Hang on lady ,Shortly hold tight lady,62
71,אנחנו יוצאים לסיבוב ,We going for a ride ,We're going for a ride,93
72,אוי אלוהים!,Oh my God!,Oh My God!,100
73,אוי אלוהים!,Oh my God!,Oh My God!,100
74,אוי אלוהים!,Oh my God!,Oh My God!,100
75,אוי אלוהים!,Oh my God!,Oh My God!,100
76,הוא משוגע ,He's crazy ,He's crazy,100
77,הוא לא משוגע ,He's crazy ,He's not crazy,83
78,הוא מטורף ,He's crazy ,He's crazy,100
79,מולה ראם תתכונן לפגוש את קאלי  בגיהינום ,Mola Ram prepare to meet Kali  in hell ,Molla Ram will get ready to meet Kali in hell,76
80,מה אתה עושה ,What are you doing ,What are you doing,100
81,!,!,!,100
82,שוטה שכמוך!,You fool!,Fool like you!,76
83,אינדי כסה את הלב שלך!,Indy cover your heart!,Indie covered your heart!,89
84,כסה את הלב שלך!,Cover your heart!,Cover your heart!,100
85,אוי אלוהים!,Oh my God!,Oh My God!,100
86,אוי אלוהים ,Oh my God!,Oh My God,100
87,-לא!,- No!,-No!,100
88,לא!,- No!,No!,100
89,בוא נזוז!,Let me try ,Let's move!,70
90,האבנים שלי!,My turn ,My stones!,62
91,בגדת בשיבה ,You've betrayed Siva ,You betrayed in return,76
92,בגדת בשיבה ,You've betrayed Siva ,You betrayed in return,76
93,בגדת בשיבה!,You've betrayed Siva ,You betrayed in return!,76
94,ובכן הגיע הזמן ,Well it's about time ,Well it's time,82
95,ידענו שאתה תחזור כאשר החיים יחזרו לכפר שלנו ,We know you are coming back when life return to our village ,We knew you would return when life returned to our village,72
96,עכשיו אתה יכול לראות את הקסם של הסלע שאתה מחזיר ,Now you can see the magic of the rock you bring back ,Now you can see the magic of the rock you are returning,82
97,כן אני מבין את כוחה עכשיו ,Yes I understand its power now ,Yes I understand her power now,90
98,יכולת לשמור אותה ,You could've kept it ,You could save it,81
99,עבור מה ,Ah what for ,For what,84
100,פשוט היו שמים אותה במוזיאון ,They'd just put it in a museum ,They would just put it in a museum,88
101,זאת היתה רק עוד אבן שתופסת אבק ,It'd be another rock collecting dust ,It was just another stone catching dust,61
102,אבל אז היא היתה נותנת שלך את המזל והתהילה שלך ,But then it would've given you your fortune and glory ,But then she would give you your luck and glory,78
103,כל דבר יכול לקרות ,Anything could happen ,Anything can happen,85
104,זאת דרך ארוכה לדלהי ,It's a long way to Delhi ,It's a long way to Delhi,100
105,לא תודה ,No thanks ,No thanks,100
106,"לא עוד הרפתקאות איתך ד""ר ג'ונס ",No more adventures with you Dr Jones ,No more adventures with you Dr. Jones,100
107,מותק לאחר כל הכיף שהיה לנו יחד ,Sweetheart after all the fun we've had together ,Baby after all the fun we had together,78
108,אם תוכל  מצחיק מאוד ,Very funny ,If you can very funny,65
109,אני הולכת הביתה למיזורי שם לעולם לא מאכילים אותך בנחשים לפני שתולשים לך את הלב ומורידים אותך לבורות חמים!,I'm going home to Missouri where they never feed you snakes before ripping your heart out and lowering you into hot pits!,I go home to Missouri where you are never fed snakes before your heart is torn off and you are taken down to hot pits!,76
110,זה לא הרעיון שלי לכיף גדול!,This is not my idea of a swell time!,This is not my idea for great fun!,62
111,אני צריכה מדריך לדלהי ,I need a guide to Delhi ,I need a guide to Delhi,100
112,מצחיק מאוד ,Very funny ,Very funny,100
113,זה זכר צעיר  והוא דוגר  ,It's a young male and he's brooding!,It is a young male and is an incubator,66
114,זה חם ,It's hot ,It's hot,100
115,הי בחורצ'יק מה אתה עושה ,What are you doing ,"Hi Khurchik, what are you doing?",75
116,תן לאשתך לעשות את זה!,Let your wife do that!,Let your wife do it!,80
117,תזהר  ,Watch it  ,watch out,82
118,אדון זכר עם ביצים תתבייש איזה גבר אתה!,Shame what a man you are! Brooding eggs!,Male lord with eggs Shame on you man!,62
119,חכו  אם את פוגע בו הוא שלך,Wait  If you hit it it's yours ,Wait if you hurt him it's yours,87
120,נו קדימה!,Go on!,Come on!,67
121,פספסת!,Missed!,You missed it!,63
122,תן לי לנסות,Let me try ,Let me try,100
123,עכשיו תורי,My turn ,My turn,100
124,מה אתה עושה ,What are you doing ,What are you doing,100
125,סלבאטורה מה אתה עושה ,Salvatore what are you doing ,Salvatore what are you doing,100
126,תן לי בחזרה את הציפור,Give me back that bird!,Give me the bird back,93
127,מוסיקה,Music ,music,100
128,"בגלל שנולדתי בחלקת האדמה שלנו  בקרבתו של יער לו נתנו אנשי אגריג'נטו את הכינוי Cevasu מילה נרדפת ומעוותת    למילה היוונית העתיקה כאוס"" לואיג'י פיראנדלו","Near to a forest that the people of Agrigento call Cevasu   a dialectal corruption  of the old Greek word Kaos"" Luigi Pirandello","Because I was born in our plot of land near a forest where the people of Agrigento gave the nickname Cevasu a synonym and distorted word for the ancient Greek word chaos ""Luigi Pirandello",65
129,סיפור ראשון:,First Story:,First story:,100
130,הבן האחר,THE OTHER SON,The other son,100
131,סיפור שני:,Second story:,Second story:,100
132,מוכה-ירח,MOON-STRUCK,Moon-struck,100
133,סיפור שלישי:,Third story:,Third story:,100
134,סיפור רביעי:,Fourth story:,Fourth story:,100
135,רקויאם,REQUIEM,requiem,100
136,אפילוג:,Epilogue:,epilogue:,100
137,שיחה עם אימי,CONVERSATION WITH MY MOTHER,Conversation with my mother,100
138,סיפור ראשון,First Story:,First story,100
139,הבן האחר,THE OTHER SON,The other son,100
