,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,הכל הלך חלק יותר מ  איפה הילדים האלה ,Everything went slicker than   - Where are those kids - Ain't been seen ,Everything went smoother than where these kids were,69
1,קיד תשאיל לי כדור ,Will you lend me a bullet ,Kid will lend me a pill,62
2,אתה זוכר אותי ,You remember me ,Do you remember me,91
3,הזקן  הזקן  אני אומר לך קסידי  הילדים האלה באים עם הכסף ,Old   Old   I'm telling you Cassidy they're coming with the payroll ,The old man I'm telling you these children's helmets come with the money,64
4,זה היה בדיוק כמו בימים ההם ,It was just like old times ,It was just like in those days,68
5,הם פה!,They are here!,They're here!,80
6,-תפנה לי את השולחן ,Help me clear this table ,- Clear the table for me,78
7,שפוך את זה לשם ,Get it out there ,Pour it in there,75
8,איפה הייתם יחד שניכם לבד כל הזמן ,Where you two been together all alone ,Where have you both been together all along?,80
9,-קאט הוא הטריד אותך ,- Was he bothering you ,"- Kat, he bothered you",77
10,מיודענו 'עיני פלדה' מקנא!,- Old Steel Eyes is jealous!,Informed 'Steel Eyes' is jealous!,76
11,-אין לך כבוד!,- You got no respect!,- You have no respect!,81
12,תן לקשיש משקה מר קסידי ,Give the old man a drink ,Give the elderly man a drink Mr. Cassidy,67
13,-הו לא  ויש עוד מהיכן שזה הגיע ,There's more where that came from ,-Oh no and there's more where it came from,78
14,את מתכוות לזה ,You mean it ,You mean it,100
15,הוא באמת עשה זאת ,He really did do it ,He really did,81
16,אנחנו עשינו זאת מר קסידי ,We did it Mr Cassidy ,"We did it, Mr. Cassidy",100
17,הכנופייה שלי!,My gang!,My gang!,100
18,וזאת רק ההתחלה ,It's just the beginning ,And that is just the beginning,79
19,אנחנו נחסל את וולף-סיטי!,We'll wipe out Wolf City!,We'll eliminate Wolf City!,65
20,תעזור לי ואעשה אותך עשיר ,You help me and I'll make you rich ,Help me and I will make you rich,85
21,"""פיתוח וולף-סיטי"" ","""Wolf City Development ""","""Wolf City Development""",100
