,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,העוגה לא מוכנה,Isn't the cake ready,The cake is not ready,88
1,לא  אבל כל השאר כן,No  but everything else is,No but everything else is,100
2,כבר חצות את צריכה לנוח קצת לפני הטקס,It's midnight You should rest a little before the ceremony,Already midnight you have to rest a little before the ceremony,78
3,אני הולכת לשון לילה טוב,I'm going to bed Good night,I am going a good night tongue,77
4,לילה טוב,Good night,Good night,100
5,להתראות  מחר בעזרת השם,See you  tomorrow God willing,See you tomorrow with God,87
6,עכשיו  אינך יכולה להזיל דמעות ביתי,Now  you can let your tears flow my child,Now you can't shed home tears,61
7,במיוחד לא רוסורואה,Especially not Rosaura,Especially not russoroa,84
8,אני אסיים את לכי,I'll finish up You go on,I will finish my go,65
9,לא אני אעזור לך,No I'll help you,No i will help you,76
10,כמעט סיימנו,We're almost done,We almost finished,69
11,לכי לישון ביתי אני אסתדר,Go to sleep girl I can manage,Go to sleep my home I will get along,62
12,רק הסירים יודעים את נקודת הרתיחה של המרק,Only the pots know the boiling points of their broths,Only the pots know the boiling point of the soup,85
13,אבל אני יכול לנחש את שלך,But I can guess yours,But I can guess your,98
14,לכי,Go,Go,100
15,טיטה המסכנה רואה את אחותה מתחתנת עם אהובה!,Poor Tita watching her sister marry her boyfriend!,The poor Tita sees her sister marrying her beloved!,69
16,הוא היה מבושם אפילו! ראיתי אותם אוחזים ידיים בכיכר העיירה,I saw them holding hands in the town square,He was even scented!I saw them holding hands in town square,76
17,כמה מאושרים הם נראו!,How happy they looked!,How happy they looked!,100
18,הם כולם יגורו באותו הבית!,They'll all live in the same house!,They all live in the same house!,95
19,אני במקום אלנה לא הייתי מאפשרת זאת,If I were Elena I wouldn't allow it,I instead of Elena I wouldn't allow that,75
20,כן כמובן,Yes of course,Yes of course,100
21,אני מקווה שתהייה מאושר מאוד,I hope you'll be very happy,I hope you will be very happy,86
22,אני בטוח שאהיה עכשיו שהשגתי את רצוני:,I'm sure I will be now that I've got what I wanted:,I'm sure I'll be now that I have achieved my will:,63
23,להיות לידך  האשה שאני באמת אוהב,to be near you  the woman I truly love,Be next to you the woman I really like,75
24,מה פדרו אמר לך,What did Pedro tell you,What Pedro told you,81
25,כלום אמא,Nothing Mommy,Nothing mom,92
26,אל תשטי בי,Don't try to fool me,Don't go to me,76
27,עשיתי כל מה שאת חושבת לעשות,I've done everything you're thinking of doing,I did everything you think,73
28,אז אל תשחקי לי את התמימה,So don't play innocent with me,So don't play my innocent,87
29,ושאני לא אראה אותך ליד פדרו שוב!,And don't let me see you near Pedro again!,And that I won't see you near Pedro again!,76
30,זה טעים,This is delicious,It's delicious,84
31,בכי היה התסמין הראשון לתרעלה המוזרה,Weeping was the first symptom of a strange intoxication,Crying was the first symptom of strange poison,65
32,ברי מזל אחדים הגיעו לשרותים בזמן,Several lucky ones reached the bathrooms in time,Some lucky ones have come to the services in time,60
33,האחרים לקחו חלק בבולמוס הקאה קולקטיבי  שהתרחש  ליד הנהר,The rest took part in the collective vomiting spree  that took place  by the river,The others took part in a collective vomiting balmos that took place near the river,79
34,את ונאצ'ה תצטערנה  שהרסתם את חתונת אחותך!,- Emetic - You and Nacha will regret  ruining your sister's wedding!,You will regret and you will regret your sister's wedding!,74
35,-פדרו,- Pedro,-Pedro,100
36,-כן,- Yes,-Yes,100
37,חלפו 3 חודשים מאז החתונה אני מרגישה מצוין עכשיו,It's been three months since the wedding I'm feeling perfectly fine now,3 months have passed since the wedding I feel great now,65
38,כן,- Yes,Yes,100
39,אלוהים זו לא תשוקה ולא זימה אבל לעשות  בן למענך,Lord it's not vice nor lust but to produce  a son to serve You,God is not a passion nor summon but do a son for you,60
40,אבינו השוכן במרומים  טיטה אמרתי לאמא אני רוצה לבשל היום,Our Father Who art in Heaven  Tita I told Mother I want to cook today,Our Father Located in the Looks Taita I told Mom I would like to cook today,66
41,לא אני רוצה לעשות זאת בעצמי,No I want to do it myself,I don't want to do that myself,76
42,לא רע נראה לי,I think it's not bad,Not bad seems to me,62
43,מה אתה חושב פדרו,What do you think Pedro,What do you think Pedro,100
44,יחסית לפעם ראשונה זה לא ממש רע,For the first time it's not that bad,Relative to the first time it is not really bad,72
45,אני שוב זקוק לשירותים,I need the bathroom again,I need the bathroom again,100
46,מי אמר לרוסוראה שהיא יכולה לבשל,Who told Rosaura she can cook,Who told the Rosorva that she could cook,67
47,אל תעשי זאת ביתי הם כמו השטן בכבודו ובעצמו,Don't do that girl They're like the devil himself,Do not do this home they are like the devil himself,70
48,אומרים שמבט אחד מהם ואת בהריון,They say one look from them and you're pregnant!,Say one look at them and pregnant,78
49,אז הרשיתי לעצמי להביא לך את הורדים הללו,So I took the liberty of bringing you these roses,So I allowed myself to bring you these roses,69
50,זרקי אותם החוצה!,Throw them out!,Throw them out!,100
51,את יכולה להשתמש בהם לעשות שליו ברוטב פרחי ורד,You can use them to make quails  in rose petal sauce,You can use them to do a calm in rose flower sauce,65
52,זהו נקטר האלים,This is the nectar of the gods!,This is the nectar of the gods,100
53,הוא מלוח מדי,It's much too salty,Is too salty,77
54,סלחו לי,Excuse me,Excuse me,100
55,תופעה אלכימית מוזרה התרחשה,Astrange alchemical phenomenon seemed to have occurred,A strange alchemical phenomenon occurred,70
56,לא רק הדם של טיטה  אלא כל ישותה התמוססה  ברוטב הורדים  אל השלווים ולכל הטעמים של הארוחה,Not only Tita's blood  but her whole being had  dissolved into the rose sauce  into the quails  and into every aroma of the meal,Not only the blood of Tita but its entire being dissolved in rose sauce to the peace and all the flavors of the meal,74
57,הם גילו  צורת תקשורת חדשה,They had discovered  a new way of communicating,They discovered a new form of communication,85
58,טיטה הייתה השולחת ופדרו הנמען,Tita was the sender  and Pedro the recipient,Tita was the septum and Pedro recipient,88
59,גרטרודיס הייתה ברת המזל שבאמצעותה מגע מיני זה נבנה דרך הארוחה,Gertrudis was the lucky one within whom  this sexual encounter was synthesized through the meal,Greterodis was the lucky ones through which this sexual contact was built through the meal,71
60,ניחוח זה גרם לראש הכפר לחפש משהו לא ידוע  במקום לא מוגדר,This fragrance caused the Villista chief  to seek out something unknown  at an unspecified place,This aroma caused the village to look for something unknown in an unprocessed place,71
61,היה קשה לשער  שסוס ורוכבו  כאילו צייתו לכוח עליון,It was difficult to realize  that horse and rider  seemed to be obeying superior orders,It was difficult to speculate that a horse and his rider as if he had obeyed a supreme power,66
62,טיטה מה קורה שם בחוץ,Tita what's happening out here,Tita what happens out there,74
63,הפדרלים הגיעו והציתו את המקלחת,The Federales came and set the bathroom on fire,The Federals arrived and set the shower,65
64,היכן גרטרודיס,Where is Gertrudis,Where is Greaterodis,79
65,הם חטפו אותה,They kidnapped her,They have kidnapped her,88
66,ספר לה ששמע  שגרטרודיס עובדת בבית זונות ליד הגבול,But she almost died when Father Ignacio told her  that he had heard  that Gertrudis worked in a brothel near the border,Tell her that he heard that Gertrodis works in a prostitute at the border,62
67,היא אסרה להשמיע את שם ביתה  ושרפה את תמונותיה ותעודת הלידה,She forbade any mention of her daughter's name  and had her photos and birth certificate burned,She banned her home name and picked up her pictures and a birth certificate,63
68,שלו ברוטב פרחי ורדים היום אכלנו תבשיל זה  וגרטרודיס ברחה,' Quail in rose petal sauce' Today we ate this dish  and Gertrudis ran away,His in rose flower sauce today we ate this stew and Gertrodis fled,70
69,גרטרודיס שלי!,My Gertrudis!,My Gertrodis!,92
70,טיטה!,Tita!,Tita!,100
71,אחותך שם,Your sister's there,Your sister there,94
72,כן וזה לא ענינך תן לה את זה וחזור מיד,Yes and it's none of your business Give it to her and come right back!,Yes and that is not your case give it it and come back immediately,71
73,אינני רוצה שאימי תגלה,I don't want my mother to find out,I don't want my mother to find out,100
74,היכן היית,Where were you,Where were you,100
75,באמבטיה אמא,In the bathroom Mommy,In the bath of mom,77
76,"את אחראית על החווה היום צ'נצ'נה באה איתי ל""מעבר הנשרים""",You're in charge of the ranch today Chencha is coming with me to Eagle Pass  to shop for your sister's baby,"You are responsible for the farm today Chanchna comes with me to ""Eagles Transition""",61
77,טיטה התינוק יוצא,Tita the baby is coming,Baby Tita is coming out,91
78,"אקרא לד""ר בראון אנא השגיחי על רוסאורה עד שאשוב",I'll go get Doctor Brown Please watch over Rosaura until I'm back,I will call Dr. Brown please watch over Rosaura until I return,70
79,יש לי הרבה עבודה,I have lots of work,I have a lot of work,92
80,נאצ'ה עזרי לי בבקשה,Nacha help me please!,Nacha Alezari to me please,74
81,כן אני חושב שמוטב כך בהתחשב במצבה העדין,Yes I think that would be best given her delicate condition,Yes I think it is better given the delicate condition,79
82,טיטה ידעה  איך מגע עם אש   משנה יסודות,Tita knew  how contact with fire  alters elements,Tita knew how contact with a sub -fire elements,90
83,איך הבצק הופך לטורטילה,How dough becomes a tortilla,How the dough becomes a Tortilla,93
84,גברת טיטה כדור תועה פגע בראשה של המינקת של רוברטו  כשהיא באה לכאן,Miss Tita a stray bullet  hit Roberto's wet nurse on the head  when she was coming here,Mrs. Taita a stray ball hit Roberto's lap as she came here,65
85,היא מתה,She's dead,she is dead,95
86,טיטה מעולם לא יכלה לסרב למישהו שהתחנן למזון,Tita never could resist helping anyone who cried out for food,Tita never could refuse someone who begs for food,65
87,היא מיד חשה בצורך להפיג את הרעב,She immediately felt the need to relieve that hunger,She immediately felt the need to relieve hunger,95
88,תחושה זו אפשרה לשדיה הבתוליים להאכיל את אחינה,That feeling enabled her virgin breast to nurse her nephew,This feeling allowed the virgin breasts to feed my brother,60
89,טיטה מה קרה לתינוק הואאכל,Tita what happened with the baby,Tita what happened to the baby was eaten,75
90,הוא שתה את התה שלו ונרדם תודה לאל!,He drank his tea and fell asleep Thank God!,He drank his tea and fell asleep to God!,94
91,פדרו למה אתה מחכה,Pedro what are you waiting for,Pedro why are you waiting,87
92,ילדים צריכים להיות עם אמם,Take the baby to your wife Children should be with their mothers,Children should be with their mother,72
93,הסוד הוא שכאת מבשלת אותו  את עושה זאת באהבה רבה,Of course The secret is that when you cook it  you do it with much love,The secret is that you cooked it you do with great love,77
94,היא חושבת שאני סתומה,She thinks I'm dumb,She thinks I'm obscure,68
95,אני דואגת שמא יום אחד  רוסאורה תזדקק לרופא ולא תוכל להשיג אחד,I worry that someday  Rosaura might need a doctor and we'll be unable to get one,I worry that one day rusaura will need a doctor and you will not be able to obtain one,62
96,אני חושבת שכשתתאושש היא צריכה  לעבור עם בעלה והילד לסן אנטוניו טקסס  עם בן דודי שם היא תקבל את ההשגחה הרפואית הטובה ביותר,I think once she regains her strength she should  move with her husband and child to San Antonio Texas  with my cousin,I think when she recovers she has to move with her husband and the child to San Antonio Texas with my cousin where she will receive the best medical supervision,72
97,במצב הפוליטי הנוכחי  את זקוקה לגבר בבית להגן עליך,I don't agree Dona Elena During this political situation  you need a man at home to protect you,In the current political mode you need a man at home to protect you,71
98,מעולם לא הייתי זקוקה לאחד,I've never needed one,I would never need one,79
99,נהלתי את החווה ואת בנותי בעצמי,I've managed the ranch and my daughters by myself,I had the farm and my daughters myself,71
100,מלבד זאת גברים לא כך חשובים לחיים אבי,Besides men are not that important for living Father,Besides men not so important to my father's life,74
101,וגם המהפכה לא מסוכנת כפי שטוענים,Nor is the revolution as dangerous as they claim,And the revolution is not as dangerous as claimed,87
102,מוטב שתתרחק הזמן שאני מאכילה את התינוק,- Yes You'd better stay away while I feed the baby,Better to stay away from the time I feed the baby,80
103,אמא חושדת והיא תרחיק אותך,Mother suspects and she'll have you move away,Mother suspected and she will keep you away,75
104,מעולם לא יכולתי לחתוך אבטיח כמו אמא שלך אל תדאגי אף אחד מלבדה לא יכול,I could never cut watermelon like your mama,I could never cut a watermelon like your mom don't worry no one except,73
105,כשמדובר על שבירת דברים,When it comes to breaking things up  your mama's the master,When it comes to breaking things,71
106,תפסיקי לפטפט בואי נביא לה את הקרח לפני שתצרח,Come let's bring her the ice before she yells,Stop the chatter let's bring her the ice before you scream,76
107,איפה הקרח,Where's the slip,Where is the ice,69
108,במקלחת אמא,In the bathroom Mommy,In a mom shower,61
109,טיטה!,Tita!,Tita!,100
110,המים חמים מדי!,The water's too hot!,The water is too hot!,97
111,לא למדת כלום כל השנים!,You haven't learned anything in all these years!,You haven't learned anything this year!,87
112,תני לי את זה!,Give it to me!,Give it to me!,100
113,את המגבת!,The towel!,The towel!,100
114,על מה את חושבת טיפשונת,What are you thinking of you stupid little girl,What do you think a stupidity,66
115,תשמרי את הדמעות ליום מותי,Save the tears for when I die,Take the tears for my death day,67
116,תני לי את המלוכלכים או שאתקרר,Hand me the dirty one or I'll catch cold,Give me the dirty or I will cool,61
117,פתחת את הדלת לרווחה,You opened the door too wide,You have opened the door to a welfare,77
118,את רוצה שאמות מדלקת ראות,Do you want me to die of pneumonia,You want to die from pneumonia,84
119,את מושכת לי בשיער!,You're pulling my hair!,You're attracting my hair!,60
120,עזבי אותי במנוחה!,Leave me alone!,Leave me at rest!,67
121,לכי למטבח וסיימי את הקוריזוס,Go the kitchen and finish the chorizo,Go to the kitchen and finish the Corizus,91
122,למה את בוכה,Why are you crying,Why are you crying,100
123,אני שונאת לראות אותך בוכה,I hate to see you cry,I hate to see you cry,100
124,ניקולס חזר מסן אנטוניו  ואמר שהוא מת,Nicolas came back from San Antonio  and said he passed away,Nicholas returned from San Antonio and said he died,75
125,מה,What,what,100
126,מי מת,Who died,who died,100
127,הילד!,The boy!,the boy!,100
128,הנכד שלך,Your grandson,Your grandson,100
129,אז הוא מת,So he died,So he dies,90
130,שבי ותמשיכי לעבוד,Sit and keep working!,SHAKE and keep working,86
131,אינני רוצה דמעות,I don't want tears,I don't want tears,100
132,ילד מסכן אני מקווה שאלוהים שומר עליו בגן עדן,Poor child I hope God has him in Heaven,Poor boy I hope God keeps him in heaven,77
133,איננו יכולים לתת לצער להשתלט,We can't let our sorrow take over,We cannot let regret take over,76
134,קודם סיימי את זה,First finish this,First end this,77
135,אבל בלי בכי שמעת,But no crying You hear me,But without a cry you heard,69
136,זה מה שאני חושבת על הפקודות שלך!,That's what I think of your orders!,That's what I think about your commands!,77
137,נמאס לי כל הזמן לציית לך!,I'm tired of always obeying you!,I'm tired of obeying you all the time!,79
138,מותו של רוברטו הוא באשמתך!,Roberto's death is your fault!,Roberto's death is your fault!,100
139,תדאגי שניקולס יוריד את הסולם מהשובך  ותרחיקי אותו עד מחר,Have Nicolas remove the ladder from the dovecote  and keep it away until tomorrow,Make sure Nikols will drop the ladder from the process and bother it until tomorrow,67
140,צ'נצ'ה!,Chencha!,Chancha!,86
141,למה טיטה לא יורדת,Why isn't Tita coming down,Why Tita doesn't go down,76
142,היא לא רוצה היא כמו משוגעת,She doesn't want to She's like crazy,She doesn't want to be like crazy,87
143,בסדר שתלך לבית המשוגעים,Fine Then let her go to the crazy house,Okay you go to the crazy house,64
144,לא אהבת את אוכל נכון אני לא מאשים אותך,You didn't like the food right,Did not like food right I don't blame you,73
145,כמובן את לא חייבת,Of course you don't have to,Of course you don't have to,100
146,אני אגיד לסו-אלן שלא חשת בטוב אז אל תדאגי,I'll tell Sue Ellen that you're not feeling well,I'll tell Les-Ellen that you didn't feel well so don't worry,70
147,טיטה שידיה היו פנויות עתה מפקודותיה של אמה  לא ידעה מה לדרוש מהן,Tita whose hands were now free of her mother's orders  didn't know what to ask of them,Tita Shihai were now vacant from her mother's commanders did not know what to demand,62
148,הם יכלו לעשות כל דבר או להפוך לכל דבר,They could do anything or change into anything,They could do anything or turn into anything,87
149,אילו הן רק יכלו להפוך לציפורים ולעוף הרחק!,If they could just turn into birds and fly away!,If they could only become birds and fly away!,75
150,היא הייתה רוצה שהן תקחנה אותה הרחק,She'd like them to take her far far away,She would like them to take her away,79
151,לעוף הרחק מעצמה,To fly away from herself,Fly away from itself,82
152,היא לא רצת לחשוב או לקחת החלטות,She didn't want to think or make decisions,She did not want to think or make decisions,92
153,יותר מכל היא לא רצתה לשוב ולדבר,Above all she never wanted to speak again,Most of all she did not want to talk again,63
154,היא לא רצתה שמילותיה יצעקו את כאבה,She didn't want her words to scream out her pain,She did not want her words to shout her pain,85
155,ב 1669 ברנדט  כימאי מהמבורג  בעודו מחפש את אבן החכמים גילה  זרחן,In 1669 Brandt  a chemist from Hamburg  while searching for the 'philosopher's stone'  discovered  phosphorus,In 1669 Brandt chemist from Hamburg while looking for the sages' stone revealed phosphorus,77
156,"סבתי ""כוכב השחר"" --הייתה ""קיקפו"" אינדיאנית היא נהגה לומר  שכולנו נולדנו עם קופסת גפרורים בתוכינו",My grandmother Morning Star- she was a Kikapu Indian- she used to say  that we're all born with a box of matches inside,"My grandmother ""Star of the Dawn"" - -was ""Native American"" she used to say that we were all born with a box of matches within us",67
157,איננו יכולים להדליק אותם בעצמנו,We can't light them by ourselves,We cannot turn them in ourselves,69
158,כמו בניסוי זה  אנו זקוקים לחמצן ולעזרת נר,Just like in this experiment  we need oxygen and the help of a candle,As in this experiment we need oxygen and a candle help,84
159,אלא שבמקרה שלנו החמצן נוצר  מנשימת אהוב למשל,Except that in our case  the oxygen has to come for example  from a lover's breath,But in our case the oxygen is created from a beloved breath for example,69
160,הנר יכול להיות כל דבר:,The candle can be anything:,The candle can be anything:,100
161,כל דבר שמפעיל את ההדק  ומצית את אחד הגפרורים,Anything that pulls the trigger  and sets off one of the matches,Anything that triggers the trigger and ignites one of the matches,75
162,כל אדם צריך לגלות  מה ישחרר את ההדק שלו שיאפשר לו לחיות,Every person has to discover  what will pull his trigger to enable him to live,Every person has to find out what will release their trigger that will allow him to live,68
163,מכיון שניצוץ הלהבה של הגפרור  מזין את נשמתינו,Because it is the explosive flare of a match  that feeds our souls,Since the flame sparkle of the match feeds our souls,60
164,יש דרכים רבות ליבש קופסת גפרורים רטובה,There are many ways to dry a damp match box,There are many ways to dry a wet matches box,87
165,היי בטוחה שיש מרפא כמובן חשוב להדליק גפרור אחד בכל פעם,You can rest assured there is a cure Of course it's important to light the matches one at a time,Hey sure there is a cure of course it is important to light one match at a time,80
166,"""מרק בשר יכול לרפא כל סוג חולי  גופני או נפשי""",""" Broths can cure any type of illness  be it physical or mental ""","""Meat soup can heal any type of physical or mental""",72
167,זו לפחות הייתה דעתה של צ'נצ'ה ושל טיטה  למרות שלאחרונה אמונתה נפגמה,At least that was Chencha's opinion and Tita's  although lately she hadn't believed it strongly enough,It was at least Chanch and Tita's opinion even though her last belief was pumped,65
168,עכשיו היה עליה לקבל זאת כאמת לאמיתה,Now she had to accept it as true,Now she had to accept it as a truth to the true,81
169,היא עצמה החלימה אחרי קערה  של מרק הבקר הפלאי,She herself had recovered after just one bowl  of this magic beef broth,She herself recovered after a bowl of wonderful beef soup,66
