,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,צא החוצה!,GET OUT HERE!,get out!,74
1,זוכר אותה,REMEMBER HER,Remember her,100
2,תקשיב לי אני לא שוטר אני רק רוצה לדעת אם זו הבחורה שאספת מפורטו וולרטה,LISTEN TO ME I'M NOT A COP I JUST WANT TO KNOW IF THIS IS THE GIRL YOU BROUGHT FROM PUERTO VALLARTA,Listen to me I am not a police officer I just want to know if this is the girl you collected from Porto Volarta,81
3,ספור עד שלוש אםהואלא ידברעדאז אני לוחץ על ההדק,COUNT TO THREE IF HE DOESN'T TALK BY THEN I'M PULLIN' THE TRIGGER,Count to three if he will not speak until then I press the trigger,69
4,אתה מתכוון ל  1,- YOU MEAN LIKE ONE,You mean to 1,73
5,לאצריךלפגועבה היא עושה זאת בעצמה,YOU DON'T NEED TO SHE DOES IT TO HERSELF,To take a bother she does it herself,63
6,איך אתה יודע,- HOW DO YOU KNOW,how do you know,100
7,אני יודע,- I KNOW,I know,100
8,לא אתה לא יודע זה היה סיוט מהרגעשפגשתיאותה,NO YOU DON'T KNOW IT WAS A NIGHTMARE FROM THE MINUTE I SAW HER,No you don't know it was a nightmare from her meeting,85
9,זה בסדר,IT'S OKAY,It's OK,88
10,אני יודע על מה אתה מדבר אני הבנתי,I KNOW WHAT YOUR TALKIN' ABOUT I UNDERSTAND,I know what you are talking about i understand,93
11,הבנת מה,- UNDERSTAND WHAT,Understanding what,91
12,שום דבר,- NOTHING,Nothing,100
13,חשבתי  שאולי אוכל להוציא כסף ממשפחתה,I THOUGHT I COULD GET MONEY FROM HER FAMILY,I thought you might spend money from her family,73
14,חה חה,HA-HA,Ha ha,100
15,אתה יודע כמה הוצאתי על מרשמים רפואים,YOU KNOW WHAT I SPENT ON MEDICAL BILLS ALONE,You know how much I was spent on medical prescriptions,65
16,לא יכולתי להרשות לעצמי להשאיראותהכבתערובה,I COULDN'T AFFORD TO KEEP HER HOSTAGE,I couldn't afford to leave a wetting,63
17,היכן היא,- WHERE IS SHE,Where is she,100
18,העברתי אותה לפרננדו,- I TURNED HER OVER TO FERNANDO,I moved her to Fernando,81
19,בחזרה למועדון ההימורים,BACK TO THE GAMBLING CLUB,Back to the gambling club,100
20,אנחנו צריכים לשוחח עם פרננדו,WE'RE GONNA HAVE A TALK WITH FERNANDO,We need to chat with Fernando,73
21,אין ספק בכך אתה הרי רואה חשבון,- NO DOUBT ABOUT IT YOU ARE AN ACCOUNTANT,There is no doubt that you are an accountant,77
22,אנחנו תקועים בחול,- WE'RE STUCK IN SAND,We are stuck in the sand,74
23,אני לא מאמין,- I CAN'T BELIEVE IT,I do not believe,71
24,מה הבעיה שלך,WHAT'S YOUR PROBLEM,What is your problem,87
25,אמרת לי לעצור אז עצרתי,YOU TOLD ME STOP SO I STOPPED,You told me to stop then I stopped,83
26,כמובן שאתה עומד בצד אתהעצרתהיישרב,OF COURSE YOU PULLED OVER! YOU STOPPED,Of course you are standing by the way you stop,60
