,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אריות ונמרים ,Lions and tigers ,Lions and tigers,100
1,אני לא רואה שום שביל ,I don´t see any road ,I do not see any trail,68
2,הנה שביל כפרי כיאות לטיולים ולהרפתקאות ,A country road suitable for travel and high adventure ,Here is a rural trail befitting of hiking and adventure,63
3,אפשר ללכת לשם מרי פופינס ,Don´t you think it´s lovely Mary Poppins ,You can go there Mary Poppins,69
4,זה הזמן מרי פופינס ,Now´s the time Mary Poppins No one´s lookin´ ,It's time for Mary Poppins,63
5,בבקשה מרי פופינס ,- Please Mary Poppins ,Please Mary Poppins,100
6,אין לי כוונה להשתטות בפומבי תודה ,I have no intention of making a spectacle of myself thank you ,I have no intention of fooling around in public thank you,63
7,מה לעשות ,- Do what - Bit of magic ,What to do,60
8,-קסם קסם ,- A bit of magic ,-Magic magic,64
9,קורצים ,You wink ,Wink,67
10,עוצמים עיניים וקופצים ,You close your eyes and jump ,Close your eyes and jump,92
11,משהו צריך לקרות ,Is something ´sposed to happen ,Something has to happen,81
12,ברט אילו שטויות ,Bert what utter nonsense!,Brett what nonsense,79
13,למה אתה מסבך דברים פשוטים ,Why do you always complicate things that are really quite simple ,Why you complicate simple things,67
14,תן לי את ידך מייקל ,Give my your hand please Michael ,Give me your hand Michael,77
15,אחת ושתיים  מרי פופינס את נראית נהדר ,One two Mary Poppins you look beautiful ,One and two Mary Poppins you look great,85
16,אתה חושב כך ,- Do you really think so ,You think so,71
17,אני נשבע בכנות כמו ביום שפגשתי אותך ,- Cross my heart you do Like the day I met ya ,I honestly swear like the day I met you,66
18,גם אתה נראה טוב ברט ,You look fine too Bert ,You look good too Brett,76
19,חשבתי שאמרת שיש יריד ,I thought you said there was a fair So I did ,I thought you said there was a fair,89
20,בוא אני שומעת את הקרוסלה ,I hear the merry-go-round ,Let's I hear the carousel,60
21,"""ממש כמו בוקר במאי ",right as a mornin´ in May,"""Just like the morning of May",62
22,"""ראיתם פעם דשא כה ירוק ",Have you ever seen the grass so green,"""Have you ever seen grass so green?",94
23,"""שמיים כחולים יותר ",Or a bluer sky,"""Blue sky",73
24,"""יום חג להיות עם מרי ",OH it´s a jolly Holiday with Mary,"""A holiday to be with Mary",74
25,"""מרי את השמש מאירה """,- Mary makes the sun shine bright,"""Mary the sun shines""",72
26,"""האושר פורח מסביבה ",OH Happiness is bloomin´ all around Her,"""Happiness flourishes all around",70
27,"""נרקיסים מחייכים ליונים ",THe daffodils are smilin´at the dove,"""Daffodils smile at pigeons",62
28,"""כשמרי אוחזת בידך ""אתה על הגובה ",WHen Mary Holds your Hand you feel so grand,"""When Mary holds your hand"" you are on the height",76
29,"""יום חג להיות עם מרי ",OH it´s a jolly Holiday with Mary,"""A holiday to be with Mary",74
30,"""אין פלא שאותה אנו אוהבים ",No wonder that it´s Mary that we love,"""It's no wonder we love her",68
31,"""יום חג להיות עם מרי ",OH it´s a jolly Holiday with Mary,"""A holiday to be with Mary",74
32,"""מרי את השמש מאירה ",- Mary makes the sun shine bright,"""Mary the sun shines",72
33,"""האושר פורח מסביבה ",OH Happiness is bloomin´ all around Her,"""Happiness flourishes all around",70
34,"""הנרקיסים מחייכים ליונים ",THe daffodils are smiling at the dove Oink oink ,"""The daffodils are smiling at the pigeons",83
35,"""כשמרי אוחזת בידך ""אתה על הגובה ",WHen Mary Holds your Hand you feel so grand,"""When Mary holds your hand"" you are on the height",76
36,"""יום חג להיות עם מרי ",OH it´s a jolly Holiday with Mary,"""A holiday to be with Mary",74
37,"""אין פלא שאותה אנו אוהבים """,No wonder that it´s Mary that we love,"""No wonder we love it""",71
38,תודה ,- Thank you ,Thanks,67
39,העונג כולו שלנו מרי פופינס ,- Our pleasure Mary Poppins ,Our whole pleasure is Mary Poppins,85
40,"""יום חג להיות אתך ברט ",OH it´s a jolly Holiday with you Bert,"""Holiday to be a movie with you",76
41,אמת ,- True ,Truth,67
42,"""עדינותך המלבבת ברורה כבדולח ",Your sweet gentility is crystal clear,"""Your endearing delicacy is crystal clear",70
43,"""יום חג להיות אתך ברט ",OH it´s a jolly Holiday with you Bert,"""Holiday to be a movie with you",76
44,"""יום חג מאושר אתך"" ",Ajolly jolly Holiday with you,"""Happy holiday with you""",75
45,מלצר  ,Waiter!,a waiter,86
46,"""נתחיל בגלידת אוכמניות ",We´ll start with raspberry ice,"""We'll start with blueberry ice cream",62
47,"""וגם עוגות ותה ",And then some cakes and tea,"""And cakes and tea",77
48,"""הזמיני כרצונך ",- Order what you will,"""Order as you wish",67
49,הכול בשבילך מרי פופינס ,Anything for you Mary Poppins ,All for you Mary Poppins,83
50,-לידיה ,- Lydia,-Lydia,100
51,ורוניקה ,- Veronica - Millicent,Veronica,62
52,-מיליסנט ,- Veronica - Millicent,- Millicent,67
53,-אגנס ,-Agnes,-Agents,73
54,"""כשמרי אוחזת בידך אתה על הגובה ",WHen Mary Holds your Hand you feel so grand,"""When Mary holds your hand you are on the height",76
55,"""יום חג להיות עם מרי ",It´s a jolly Holiday with Mary,"""A holiday to be with Mary",70
