,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-לשירותך ,- At your service ,-At your service,100
1,-תביא את המזוודה ,- Get the suitcase ,- Bring the suitcase,82
2,-איפה היא ,- Where is it ,-where is she,78
3,-בארון ,- In the closet ,-Closet,63
4,שמתי אותה מתחת למיטה ,No I forgot I put it under the bed ,I put her under the bed,74
5,המזוודה ,- Get the suitcase ,The suitcase,86
6,זו פצצת דמה ,That's a dummy bomb ,It's a dummy bomb,78
7,-ממש לא ,- Absolutely not ,-Definately not,64
8,הפצצה האמיתית אצלי ואקח אותה לוושינגטון בעצמי ,I've got the real bomb and I'm taking it to Washington myself ,The real bomb is with me and I'll take it to Washington myself,83
9,-הנה כסף להוצאות ,- Here's some expense money ,- Here's money for expenses,80
10,-תודה הנה ,- Thank you ,-Thank you here,78
11,-חברי הכנופיה יעקבו אחריכם ,Here - The gang will follow you ,- Gang members will follow you,81
12,-איך אתה יודע ,- How do you know ,-how do you know,100
13,-לכן דיברתי בקול רם למעלה ,- That's why I talked so loudly upstairs ,-So I spoke loudly upstairs,75
14,אפגוש אתכם במשרד המלחמה ,I'll meet you at the War Department ,I will meet you at the War Office,62
15,-טוב ,- Good ,-are good,67
16,-להתראות ובהצלחה ,- Goodbye and good luck ,-Goodbye and good luck,100
17,זה הצליח ,It worked ,It worked,100
18,הם ירדפו אחר הבלשים ,Now they'll chase after the detectives ,They will chase the detectives,74
19,-טוב ,- Good ,-are good,67
20,-בואי איתי ,- Come with me ,-come with me,100
21,אל תסתכל אבל ראיתי מכונית יוצאת מהחניה של בית צ'רלטון ,Hey don't look now but I just saw a car pull out of the Charlton driveway ,Do not look but I saw a car coming out of the parking lot of the Charlton House,72
22,עבדנו עליהם כמו שמר הרטלי אמר ,Yeah we fooled them just like Mr Hartley said we would ,We worked on them as Mr. Hartley said,62
23,-הם עדיין עוקבים אחרינו ,- Are they still following us ,- They're still following us,87
24,אולי תפנה בפנייה הבאה  -וניפטר מהם ,Why don't you turn the next corner and we'll ditch them ,Maybe you will turn in the next turn - and get rid of them,65
25,-טוב ,- Good ,-are good,67
26,אני לא יודעת מה לומר ,I don't know what to say ,I do not know what to say,86
27,אני מרגישה אחראית ,I feel I'm responsible for all this ,I feel responsible,68
28,ידעתי שכנופיה רוצה לגנוב את ההמצאה שלי כבר חודשים אבל לא ידעתי שאלה השכנים שלי ,Oh nonsense I've known some gang was after my invention for months but I didn't expect them from next door ,I knew a gang wanted to steal my invention for months but I did not know it was my neighbors,67
29,-איפה הפצצה האמיתית ,- Well where is the real bomb ,- Where's the real bomb?,79
30,-כאן ,- Here ,-Here,100
31,אראה לך אותה ,I'll show it to you ,I'll show you her,78
32,אני קורא לה הרעש הגדול ,I call it the Big Noise ,I call it the big noise,100
33,אני מקווה שהבחורים הספיקו להגיע לרכבת ,I only hope the boys make the train ,I hope the guys got on the train,81
34,אל תיגעי בזה!,Don't touch it!,Do not touch it!,90
35,נתתי להם את הפצצה האמיתית ,I've given them the real bomb ,I gave them the real bomb,89
36,אבריק להם לאשטון פורקס ,I'll wire them at Ashton Forks ,I will polish them for Ashton Forex,71
37,הם מחליפים שם רכבת ,They change there ,They change trains there,83
38,אם זה לא מאוחר מדי ,If it isn't too late ,If it's not too late,80
39,-הם עלולים לפוצץ את הרכבת ,- Oh they could blow up the whole train ,-They might blow up the train,74
40,איבדנו אותם ,We lost them ,We lost them,100
41,נוכל להשיגאת הרכבת ,Can we beat the train there ,We can get the train,77
42,אני מכיר קיצור דרך ,I know a shortcut ,I know a shortcut,100
43,הנה הדרגש שלכם רבותיי ,Here is your berth gentlemen ,Here is your bunk gentlemen,87
44,תחליפו רכבת באשטון פורקס ,I'll wire them at Ashton Forks ,Replace the Ashton Forex train,60
45,שקט ,Quiet ,Quiet,100
46,לילה טוב רבותיי ,Good night gentlemen ,Good night gentlemen,100
47,לילה טוב ,Good night ,Good night,100
48,-אנשים ישנים כאן ,People are sleeping ,- People sleep here,83
49,-אני לא  ,- Oh I didn't  ,-I do not,63
50,-תיכנס ,Come on ,- Come in,86
51,-לא לא ,- No no ,-no no,100
52,תיזהר עכשיו ,Be careful now ,Be careful now,100
53,אני חושב שקרעת את המכנסיים ,I think you ripped your pants ,I think you tore your pants,79
54,שקט!,Quiet ,Quiet!,100
55,אתה בצד שלי ,Say you're on my side ,You're on my side,89
56,אתה יודע מה ,Do you know what ,You know what,90
57,שכחתי למלא את בקבוק המים החמים ,I forgot to fill the hot-water bottle ,I forgot to fill the hot water bottle,100
58,אכפתלךאם ,Well you are ,Do you care?,70
59,הוא כאן איפשהו ,Got it here someplace ,He's here somewhere,60
60,הנה הוא ,There we are ,here he is,64
61,-לשם מה אתה חובש כובע ,- What are you wearing a hat for ,- What are you wearing a hat for?,100
62,מיד אשוב ,I'll be right back ,I'll be right back,100
63,תעבור ,Well you are ,You will pass,72
64,מיד אשוב ,I'll be right back ,I'll be right back,100
65,אולי תשכב בשקט ותניח לי לישון ,Will you lie quiet and let me get some sleep ,Maybe lie down quietly and let me sleep,65
66,-מה אמרת ,- What did you say ,-what did you say,100
67,תישאר כאן ותרגיש בבית  כי בימים אלה של הקרבה חייבים לחלוק ,You just stay here and make yourself to home because in these days of sacrifice one must share and share alike ,Stay here and feel at home because in these days of sacrifice must be shared,71
68,אתה חייב לצאת מכאן ,Say you gotta get out of here ,You must get out of here,72
69,זה משנה הכל ,Change here for Washington ,It changes everything,60
70,לא ידעתי זאת ,I didn't know that ,I did not know that,92
71,זוז הצדה תן לאדם להיכנס ,Move over let the gentleman in ,Move aside Let the person in,69
72,הוא עייף ,He's tired ,He's tired,100
73,אסתדר לי כאן בנוח ,Make myself comfortable here ,I will manage here comfortably,72
74,תגיד זה אדם אחד ,Say is this all one person ,Say it's one person,71
75,-אכפת לכם אם אעשן ,- Do you boys mind if I smoke ,- You care if I smoke,65
76,תודה ,Thank you ,Thanks,67
77,לאן אתם נוסעים ,Well you are ,Where are you going,65
78,אנחנו נוסעים לוושינגטון ,We're going to Washington ,We're going to Washington,100
79,לא הייתי נוסע לוושינגטון ,Oh I wouldn't go to Washington ,I would not travel to Washington,77
80,-למה ,- Why ,-Why,100
