,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,זה חייב להיות הצבא היחידי בעולם  שאינך יכול לזהות קצינים ללא תוכניה  ,This must be the world's only army where you can't tell the officers without a program ,It must be the only army in the world that you can not identify officers without its plans,72
1,בטח החמצתי משהו בתירגום ,It must have lost something in the translation ,I must have missed something in the translation,88
2,הם רוקדים יפה בשביל חיילים ,They dance pretty well for soldiers ,They dance beautifully for soldiers,66
3,מתי הם מתאמנים ,When do they train ,When they train,91
4,אנו משאירים את האימונים להגנה ,We leave the training for the Haganah ,We leave the training to the defense,77
5,אנו נלחמים ,We do the fighting ,We are fighting,73
6,הפלמ'ח מעולם לא הפסיד בקרב מר סטון ,The Palmach has never lost an engagement Mr Stone ,The Palmach never lost the Battle of Mr. Stone,72
7,המסיבה עדיין לא התחילה ,The party hasn't started yet ,The party has not started yet,91
8,הביטו ערבים!,Look Arabs!,Look at the Arabs!,74
9,אלה החברה שלנו לבושים כערבים בכדי לחצות את הקווים שלהם ,Those are our boys dressed like Arabs to infiltrate their lines ,These are our society dressed as Arabs to cross their lines,72
10,זה צבא מטורף ,It's a crazy army ,It's a crazy army,100
11,בוא נתגייס לצבא ,Let's join the army ,Let's enlist in the army,79
12,מר סטון אפשר לדבר איתך ,Mr Stone can I talk to you ,"Mr. Stone, I can talk to you",100
13,זאת דרך לא רעה להתאמן ,That's not a bad way to train ,This is not a bad way to practice,65
14,אנשי סיפרו לי שיש מוכתר בדואי זקן בעמק  ששמע שהאמריקאים  שלחו אלינו חייל דגול  לעזור לנו להלחם בגבעות האלה  ,Our men tell me there's an old Bedouin chief in the valley who heard the Americans sent us a great soldier to help us fight in these hills ,People told me that there was an old Bedouin crowned in the valley who heard that the Americans had sent us a great soldier to help us fight these hills,83
15,גנרל אייזנהואר ,General Eisenhower ,General Eisenhower,100
16,אין לי בדיוק את התספורת שלו אך  הסברנו לו שאתה קצין אמריקאי אחר בעל דרגה גבוהה ,I don't quite have the haircut for it but  We have explained it's another American officer of high rank ,I do not have exactly his haircut but we explained to him that you are another high-ranking American officer,75
17,-הוא רוצה לפגוש אותך ,- He wants to see you ,- He wants to meet you,92
18,-אותי ,- Me ,-me,100
19,הוא אומר שהוא ישקול להלחם לצידנו ,He's says he's considering fighting on our side ,He says he will consider fighting alongside us,67
20,אין לי זכות לבקש ממך לבוא איתי ,I have no right to ask you to come with me ,I have no right to ask you to come with me,100
21,הוא ערבי ,He's Arab ,He is an Arab,82
22,אם זה תכסיס זה יכול להיות מסוכן ,If it is a trick it could be dangerous ,If it's a ploy it can be dangerous,72
23,אם כך זאת סיבה טובה ללכת ,All the more reason for me to go ,If so this is a good reason to go,65
24,לשכנע ערבים זאת הבעיה הקטנה שלי ,Convincing Arabs is the least of my problems ,Convincing Arabs is my little problem,81
25,"""אהבתך שייכת לי","""Your love belongs to me","""Your love belongs to me",100
26,"""בלילה בשנתך","""At night when you're asleep","""At night in your sleep",61
27,"""אתגנב לתוך אוהלך""","""Into your tent I'll creep""","""I'll sneak into your tent""",76
28,קול אדונו ,Hls Master's Volce ,The voice of his master,73
29,מדוע שיקרת לי ,Why do you lie to me ,Why did you lie to me?,93
30,אתה אומר לי שאתה קצין הצבא האמריקאי  אך איזו הוכחה יש לך   ,You tell me you're an officer of the American army but what proof do you have ,You tell me you're a U.S. Army officer but what proof do you have,87
31,ואתה מפקד חטיבת יפתח בפלמ'ח ,And you are the commander of the Yiftach Brigade of the Palmach ,And you are the commander of the Yiftach Brigade in Palmach,93
32,ילד כמוך ,An infant like you ,A child like you,71
33,-אני סגן המפקד ,You are Ram Oren the commander ,- I'm the deputy commander,63
34,-אתה משקר !,- You lie!,-You lie !,100
35,אתה רם אורן המפקד ,You are Ram Oren the commander ,You're Ram Pine Commander,76
36,הוא חשב שהוא צעיר מידי להרשים אותך ,He thought he was too young to impress you ,He thought he was too young to impress you,100
37,הדבר היחידי שמרשים אדם בגילי זה נעורים ,The only thing that impresses a man in my age is youth ,The only thing that impresses a person my age is youth,87
38,כשהיית בן שלוש גנבתי בקר מאביך ,When you were 3 I was stealing cattle from your father ,When you were three I stole cattle from your father,84
39,הוא הייה גבר ,There was a man ,He was a man,67
40,אריה!,A lion!,lion!,80
41,הוא ירה בי פעמיים  והגענו להסכם פשרה  ,He shot me twice and we came to an agreement of gentlemen ,He shot me twice and we reached a compromise agreement,70
42,הייתי אורח בביתך ,I was a guest in your house ,I was a guest in your house,100
43,שמתי אותך על בירכיי ,I held you on my knee ,I put you on my lap,60
44,פעמיים הרטבת את מכנסיך ומיכנסיי ,Twice you wet your pants and mine ,Twice wetting your pants and pants,78
45,אין לך כבוד ,You have no honor ,You have no respect,67
46,-חשבתי שמת מזמן ,- I thought he died long ago ,- I thought you died a long time ago,77
47,-הוש אני רחוק מהמוות ,- Hush I am far from dead ,-Hosh I am far from death,89
48,אתה יכול לשאול את שק השומן שרקדה לפנינו ,You can ask that bag of fat who just danced for us ,You can ask the fat sack that danced before us,71
49,סיכנתי את חיי כשהזמנתי אותך לכאן מפני שאביך הייה גבר שאפשר לסמוך עליו ,I have risked my life to ask you here because your father was a man to trust ,I risked my life when I invited you here because your father was a reliable man,71
50,קיוויתי שבנו דומה לו ,I had hopes his son was the same ,I was hoping his son was like him,68
51,ואתה  מדוע באת לארץ הזאת ,And you  Why have you come to this country ,And you are why you came to this country,86
52,-להלחם ,- To fight ,-Fight,77
53,-עם מה ,- With what ,-with what,100
54,הבאת רובים מאמריקה ,- Have you brought guns from America ,Bringing guns from America,70
55,הם יגיעו ,- They will come ,They will,78
56,חזור כשהם יגיעו הנה ,Come back when they get here ,Come back when they get here,100
57,חכה רגע!,Wait a minute!,Wait a moment!,77
58,לא סיכנת את חייך להביא אותנו הנה בכדי לסלק אותנו כלכך מהר ,You didn't risk your life to invite us here to dismiss us so quickly ,You did not risk your life to bring us here to get rid of us so quickly,76
59,מה רצית לומר ,What's on your mind ,What did you want to say,65
60,קפה ,Coffee ,coffee,100
61,מדוע אתם רוצים לגזול את ביתנו ,Why do you want to take our home away ,Why do you want to rob our house?,78
62,המדבר שלנו ,Our desert ,Our desert,100
63,חיינו כאן יותר מאלף שנה ,We have lived here for 1 000 years and more ,We have lived here for more than a thousand years,76
64,באיזו זכות ,By what right ,By what right,100
65,התנך  זה יותר בדיות מסיפורי  אלף לילה ולילה ,A Bible that is more fairy tale than the Arablan Nlghts ,The Bible is more fiction than A Thousand and One Nights,72
66,מדמשק מעמאן ומקהיר  הם שולחים שליחים לאמור  שהיהודים יהרסו את אדמתנו  ויחללו את הנשים שלנו  ,From Damascus from Amman from Cairo they send messengers to tell me the Jews will destroy our land and ravish our women ,From Damascus to Amman and Cairo they send emissaries to say that the Jews will destroy our land and desecrate our women,75
67,-איך אתה יכול להאמין   ולכן עלי לשלוח את אנשי לצבא המופתי הגדול ,- How can you believe  So I should send all my men at once to the Grand Mufti's army ,-How can you believe so I have to send my men to the Grand Mufti's army,82
68,-איזה תשובה יש לך ,- What answer do you have ,-What answer do you have,100
