,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אם תרגישי רעבה המקרר שם,If you get hungry the fridge is there,If you feel hungry refrigerator there,68
1,אנחנו חברים,We're friends,we are friends,74
2,אני אוהב מוסיקה,Music I love it,I like music,74
3,אבל את המוסיקה שלה,But her music No,But her music,90
4,חדר השינה נמצא פה,The bedroom's in here,The bedroom is here,95
5,יש חולצה במגירה התחתונה אם תרצי ללבוש משהו לשינה ויש בגדים ישנים אם תרצי להחליף בגדים בבוקר,There's a sweatshirt in the bottom drawer in case you want something to sleep in and some old clothes if you want to change in the morning,There is a lower drawer shirt if you want to wear something for sleep and there are old clothes if you want to change clothes in the morning,77
6,שולחן הכתיבה וארון הספרים שם הם מאותה תקופה,The desk and bookcase in there are from the same period,The writing table and bookcase there are from the same period,81
7,לילה טוב,Good night,Good night,100
8,ברוכה הבאה ל,Welcome to,Welcome to the next,69
9,"""שולחן הכתיבה וארון הספרים שם הם מאותה תקופה """,The desk and bookcase in there are from the same period,"""The writing table and bookcase there are from the same period""",81
10,איזה אידיוט!,What an asshole!,what an idiot!,64
11,אלה בשבילך,These are for you,Those for you,80
12,מה קורה,What's going on,What's going on,100
13,פיתחי את הדלת!,Open the door!,Open the door!,100
14,את בסדר,These are for you,you are fine,69
15,אני לא אומר לך דבר,I'm not telling you anything,I am not telling you a thing,68
16,תגיד לי אתה איך נראית הטבעת,You tell me what her ring looks like,Tell me you what the ring looks like,89
17,גולגולת ועצמות מוצלבות,Skull and crossbones Yeah,Skull and crossover bones,60
18,אני יכול לעזור לך,Can I help you,I can help you,100
19,מי אתה אמור להיות סבא שלה,Who are you supposed to be her grandfather,Who are you supposed to be her grandfather,100
20,לא סבא שלה גם לא סבתא שלה,Not her grandfather nor her grandmother for that matter,Not her grandfather nor her grandmother,83
21,שמי פרנקלין מדסון,My name is Franklyn Madson,My name is Franklin Madson,96
22,איזה כיסא נאה,That's a very handsome chair,What a handsome chair,82
23,אתן לך תמורתו 45 דולר מיד,I'll give you $45 for that right now,I will give you for $ 45 immediately,61
24,"זה ""סטיקלי"" שוויו 250 דולר",It's a Stickley worth $250,This “Sticklie” worth $ 250,71
25,מה אני יכול לעשות למענך,What can I do for you,What can i do for you,100
26,כוס מים תתקבל בברכה,A glass of water would be lovely,A glass of water will be welcome,69
27,המדרגות שלך תלולות מאוד,Your stairs are rather steep,Your stairs are very steep,78
28,אני רואה מקרים כאלה כל הזמן,I see cases like this all the time,I see such cases all the time,76
29,אדם חווה אירוע טראומטי ורוצה למחוק אותו מזכרונו,A person experiences a trauma and they want to erase it from their minds,A person experiences a traumatic event and wants to delete him from his memory,71
30,-לא לא בדיוק,- No not exactly,-No exactly,83
31,הנה המים הדלת שם,Here's the water there's the door,Here's the door water there,90
32,מצטער בקשר למדרגות,Sorry about the stairs,Sorry about the stairs,100
33,יש לזה טעם של בורבון,Tastes a bit like bourbon,It has a taste of bourbon,68
34,-מי נתן לך רשות,- Who gave you permission,-Who gave you permission,100
35,-לא,- No,-No,100
36,תגידי לעצמך שאת נכנסת עמוק יותר ויותר למצב של היפנוט,Tell yourself you're going deeper and deeper into a state of hypnosis,Tell yourself that you are deeper and deeper into a state of hypnota,83
37,נחמד מאוד,That's very nice,Very nice,72
38,טוב,Good,are good,67
39,חביבתי הבה נחזור,My dear let us go back,Let's let's go back,68
40,תאמרי לי יש משהו  שמישהו יעזור לי!,Tell me has something  Somebody help me!,Make me something that someone will help me!,74
41,-לא,- No,-No,100
42,מה גרם לך לצרוח,What made you scream,What made you scream,100
43,את יכולה לדבר עכשיו,Can you talk now,can you talk now,100
44,לפחות אנו יודעים שהיא מדברת,At least we know she does talk,At least we know she is talking,89
45,מדברת טוב מאוד למעשה,Rather well in fact,Speaks very well in fact,74
46,איך את מרגישה,How do you feel,How do you feel,100
47,לדעתי היא מרגישה טוב יותר,I'd say she was feeling better,In my opinion she feels better,63
48,אתם יכולים לבוא לחנות שלי מחר אחר הצהריים ונוכל לנסות שוב,You could come by my shop tomorrow afternoon and we can try again,You can come to my store tomorrow afternoon and we can try again,85
49,אזדקק לשעות מספר אבל הסביבה שם תהיה  הצלחת יופי היא דיברה אבל אין לי כסף  לא,I shall need several hours but the surroundings there will be  You did great she spoke but I don't have the money  No,Ashdakk for several hours but the environment there will be a beauty plate she spoke but I have no money no,66
50,זה לא יעלה לך מאומה 'מר צ'רץ,It will cost you nothing Mr Church,This will not cost you anything 'Mr. Chur,74
51,נדון בזה עם בני משפחתה כשנמצא אותם,We'll deal with her family when we find them,We will discuss this with her family when found,70
52,חבל  יום טוב לכם,Pity  I bid you all good day,A good day for you,62
53,פספסת משהו מאחור,You missed something around the back,Missed something behind,64
54,את רוצה להרכין את ראשך,Do you want to put your head down,You want to assemble your head,70
55,אביא לך מגבת,I'll get you a towel,I'll bring you a towel,86
56,מדסון,Madson,Medson,83
57,היית בתוך משרדו של הנשיא רוזוולט,You were inside President Roosevelt's office,You were in President's Office Roswalt,88
58,כן הרבה פעמים,Yes lots of times,Yes many times,65
59,אימא שלי הייתה הטבחית שלו,My mommy was his cook,My mother was his cook,84
60,היינו כמו בני משפחה,We were like family,We were like family members,83
61,הייתי יושבת על הברכיים של דוד טדי,I used to sit on Uncle Teddy's lap,I would sit on David Teddy's knees,65
62,-אני בטוח שגם דוד טדי נהנה,- I'm sure Uncle Teddy did too,-I'm sure David Teddy also enjoys,60
63,גברת טפר סמוך לקיר המערבי של אותו משרד היה שולחן כתיבה מעץ מהגוני מצופה,Mrs Tepper on the south wall of that office there was a lacquered mahogany desk,Mrsper Tepper near the western wall of that office was a coated shadow wooden desk,60
64,כן אני זוכרת,Yes I remember,"Yes, I remember",100
65,מה עשה הנשיא  מה עשה בו דוד טדי,What did President   What did Uncle Teddy do with it,What did the president do what David Teddy did,79
66,הוא נתן אותו לאמילי מקסוול מזכירתו האישית,He gave it to Emily Maxwell his personal secretary,He gave him to Emily Maxwell of his personal secretary,92
67,-לטוסון אריזונה,- Tucson Arizona,-Toson Arizona,89
68,אחת שתיים שלוש,One two three,One two three,100
69,אין לך מה לדאוג יותר מהתקפי התאווה לשוקולד,I don't think you'll need to worry about those silly chocolate cravings,You have nothing to worry about more than lust for chocolate,67
70,אימא תנמיכי את זה בבקשה,Mother turn that down please,Mama Turned this please,63
71,ברגע שתרגישי נוח חביבתי,As soon as you feel quite comfortable my dear,Once you feel comfortable comfortable,61
72,אני רוצה שתביטי בנר שנמצא מולך,I want you to take a look at the candle in front of you,I want you to shown a candle in front of you,81
73,אני רוצה שתבהי בו,I want you to stare at it,I want you to be in,73
74,טוב,Good,are good,67
75,אני רוצה שתדמי את עצמך הולכת במורד מדרגות,I want you to picture yourself walking down a flight of stairs,I want you to imagine yourself going down stairs,71
76,עם כל צעד תירגעי יותר,With each step you'll relax still further,With each step will relax more,76
77,ובעודך יורדת אני רוצה שתגידי לעצמך,And as you go down I want you to tell yourself,And while you go down I want you to tell yourself,91
78,"""אני נכנסת עמוק יותר ויותר למצב של היפנוט ""","""I am going deeper and deeper into a state of hypnosis ""","""I go in deeper and more to a state of hypnota""",73
79,כיוון שאתמול התרגשת מעט היום אני רוצה שתרחיקי עצמך מהאירועים שאת צופה בהם כאילו היית רק עדת ראייה לא משתתפת פעילה בהם,Since yesterday you became a bit excited today I want you to distance yourself from the events you're watching as if you were only a witness not an actual participant,"Since yesterday you got a little excited today, I want you to keep yourself out of the events that you watch as if you were just a non -active evidence of an active participant in them",71
80,בתחתית המדרגות אני רוצה שתדמי לעצמך דלת,At the bottom of the stairs I want you to picture a door,At the bottom of the stairs I want you to imagine a door,86
81,דלת זו חשובה מאוד כי מאחוריה נמצאים התקופה או המקום בחייך שבהם את חפצה לבקר,This door is very important because just beyond it lies whatever time or place from your life you wish to visit,This door is very important because behind it are the period or place in your life where you want to visit,76
82,טוב הדלת נפתחה,All right the door has opened,Good the door opened,65
83,את יכולה לדבר חביבתי,You can speak my dear,You can speak a kind,73
84,מה היה היום המאושר ביותר,What was the happiest day,What was the happiest day,100
85,-היום שבו נפגשנו בפעם הראשונה,- The day we first met,-The day we met for the first time,75
86,-הרחיקי עצמך,- Distance yourself,-In keep yourself,73
87,היום שבו רומן ומרגרט נפגשו,The day Roman and Margaret first met,The day when Roman and Margaret met,85
88,מרגרט,Margaret,Margaret,100
89,-מרגרט מה,- Margaret who,-Margt what,73
90,-'מר צ'רץ,A year,-AB ER,73
91,-שטראוס,- Strauss,-Traus,83
92,יפה בואי נחזור אל היום שבו מרגרט ורומן נפגשו,All right let's go back to the day Margaret and Roman first met,Beautiful let's go back to the day when Margaret and novel met,69
93,מרחק של שנתיים,- Distance yourself,A two -year distance,61
94,שלוש שנים,Three years,three years,100
95,זה היה בשנת 1948,It was 1948,It was in 1948,88
96,אני חושב ששמעתי מספיק,I think I've heard enough,I think I have heard enough,85
97,מר צ'רץ' אני חייב להתעקש שתימנע מדיבור,Mr Church I really must insist that you refrain from talking,Mr. Church I must insist that you avoid speech,67
98,הגברת סיפרה לנו הרגע שפגשה בחור ושמו רומן בשנת 1948,The lady just told us she met a guy named Roman in 1948,The lady told us the moment she met a guy and called a novel in 1948,70
99,אתה מצפה שאשתף פעולה עם זה,You expect me just to run with that,You expect me to cooperate with this,68
100,תרשה לי להזכיר לך אתמול עלמה צעירה זו לא דיברה אפילו,Let me remind you yesterday this young lady wasn't even speaking,Allow me to remind you yesterday this young Alma did not even talk,65
101,רחמנינוב היה בתוכנית באותו לילה,Rachmaninoff was on the program that night,Rahmaninov was in the program that night,88
102,חכי לי יקירתי,Wait for me my dear,Wait for me dear,91
103,מתי זה היה,When was this,when was that,85
104,בחורף של 1948,Winter 1948,In the winter of 1948,69
105,רומן היה מנצח-אורח בתזמורת הסימפונית של לוס אנג'לס,Roman was guest conductor with the Los Angeles Symphony,Roman was a guest winner in Los Angeles Symphony,76
106,זה היה אחרי המלחמה ולוס אנג'לס הייתה מסעירה כל כך,It was after the war and Los Angeles was so exciting,It was after the war and Los Angeles was so exciting,100
107,אני מצטערת,I'm sorry,I'm sorry,100
108,לחיי מרגרט אישה שיופייה עולה על חינה,To Margaret a woman with more beauty than grace,Margaret life a woman has been watching on henna,61
109,תודה רבה,Thank you very much,Thank you,64
110,הוא ידע לספר בדיחות,He could tell jokes,He knew a joke,61
111,הוא אפילו ידע לקרוא בכף היד,He could even read palms,He even knew to read in the palm,61
112,אבל חכי אני רואה אהבה,But wait I do see love,But wait i see love,93
113,אהבה רבת תשוקה ונצחית,Passionate everlasting love,A passionate and eternal love,71
114,-זה עובד על הרבה נשים,- Does this work on a lot of women,-This works on a lot of women,90
115,-אודיע לך,- I'll let you know,-I will let you know,94
