,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,בחיי הבאר לעולם לא מתייבשת איתך נכון פייס ,AMY: Boy the well is never dry with you is it Face ,In the life of the well never dries with you right Pace,62
1,ובכן אם אני ייגרר לזה תני לי להראות לך איך לצאת מזה באופן שגרתי את אף פעם לא נותנת לי לשמוע את סוף הסיפור ,"If I had pulled that ""let me show you how to aim that thing"" routine  you'd never let me hear the end of it ",Well if I'm dragged into it let me show you how to get out of it routinely you never let me hear the end of the story,74
2,אז איך הזרוע דני ,So how's the arm Danny ,So how's the arm Danny,100
3,מרגיש יותר טוב נכון ,Feeling better is it ,Feels better right,79
4,אני רוצה להציג את האורחת שלנו זו הגברת קרטר ,I'd like to introduce our guest This is Miss Carter ,I want to introduce our guest this is Mrs. Carter,85
5,האחיינית של באס קרטר ,- Bus Carter's niece ,Bass Carter's niece,92
6,כמה זמן בדיוק אתה חושב שתוכל לברוח עם זה ,Just how long do you think you can get away with this ,How long exactly do you think you can get away with it,84
7,עם מה ,- With what ,with what,100
8,להחזיק בי בניגוד לרצוני ,- Holding me against my will ,Hold me against my will,94
9,אנחנו לא מחזיקים בך כנגד רצונך אנחנו רק השאלנו אותך ,We're not holding you against your will We just borrowed you ,We do not hold you against your will we just asked you,84
10,את חופשיה ללכת בכל עת ,HANNIBAL: You're free to go anytime ,You are free to go at any time,69
11,אתה חטפת אותי!,LANE: You kidnapped me ,You kidnapped me!,86
12,זה היה רק כדי לשמור עלינו מליפול לתוך תהום עמוקה של באס קרטר ,That was just to keep from being dropped in a deep hole  on Bus Carter's north 40 ,It was just to keep us from falling into the deep abyss of Bass Carter,65
13,אנחנו לא הפושעים כאן ,We're not the criminals around here ,We are not the criminals here,88
14,אנחנו ניתן לחוק להחליט על כך ,We will let the law decide that ,We can let the law decide that,85
15,אני לא חושב שהדוד שלך היה רוצה לערב בעניין הזה את החוק ,I don't think your Uncle would want to bring the law in on this ,I do not think your uncle would want to involve the law in this matter,81
16,הם יכולים לחקור עמוק מדי ולגלות שהוא לוכד את המוסטאנג הפראיים ומוכר אותם באופן לא חוקי ,They might investigate too deeply and find out  that he's been rounding up wild mustangs and selling them illegally ,They can investigate too deeply and find that he captures the wild Mustang and sells them illegally,78
17,הדוד שלי  ,LANE: My uncle ,my uncle,76
18,נכון מאוד הדוד שלך ,That's right your uncle ,Your uncle is very true,65
19,הם אוספים את הסוסים ואז שולחים אותם ברכבת לחברת מזון לכלבים במקסיקו ,They round up the horses then ship them by train  to a dog food company in Mexico ,They collect the horses and then send them by train to a dog food company in Mexico,85
20,הוא ערך רשימות מעניינות עבור המנויים בעיתון של איימי ,It'd make real interesting reading for Amy's subscribers ,He made interesting lists for Amy's newspaper subscribers,78
