,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,תפתח את הפה שלך ,Open your mouth ,Open your mouth,100
1,תפתח את הפה שלך  אהה!,Open your mouth Ah!,Open your mouth aha!,97
2,עכשיו אם אתה רוצה לחיות ,Not if you wanna live ,Now if you want to live,86
3,אתה רוצה לחיות ,Not if you wanna live ,You want to live,76
4,לאיפה הם לקחו את האמריקאים ,Where did they take the Americans ,Where did they take the Americans?,100
5,אני שומע אותך ג'מיל ,I hear you Jamil ,I hear you Jamil,100
6,קיבלנו עכשיו הודעה מקומהיני ,We just received a message from Khomeini ,We have now received a message from Kumahini,79
7,הוא הסכים ,Did he agree ,He agreed,86
8,האייטולים יקבלו אותך ואת בני הערובה שלך בברכה ,The Ayatollah will welcome you and your hostages ,The Ayatollahs will welcome you and your hostages,99
9,יבורך אלוהים  ג'מיל ,God be praised Jamil ,God bless Jamil,69
10,אתה תפגש עם גנרל מחמוזי ,You'll be met by General Mahamuzi ,You'll meet with General Mahmuzi,80
11,הוא יעביר אותך דרך סוריה ,He'll take you through Syria and on to the Ayatollah ,He will take you through Syria,63
12,הם בדרכם לטהרן ,First and ten Delta One They're on their way to Teheran ,They are on their way to Tehran,70
13,כן  המפקד ,Yes sir ,Yes sir,100
14,אני אראה אותך כשאני אראה אותך ,I'll see you when I see you ,I'll see you when I see you,100
15,אוקי בואו נזוז!,OK let's move!,Okay let's move!,93
16,-סע אני אאכב את התגבורת ,- Take off I'll delay the reinforcements ,- Travel I'll delay the reinforcements,84
17,-אוקי  ואחרי זה תצטרף לפיט ,- OK Then you join Pete ,-Okay and after that you will join Pete,64
18,-אני אראה אותך בשדה התעופה ,- I'll see you at the airport ,- I'll see you at the airport,100
19,-אני לא אוכל לחכות לך ,- I won't be able to wait for you ,- I can not wait for you,68
20,-אז אל תחכה ,- Then don't wait ,-So do not wait,69
21,בובי תישאר עם המייג'ור  לאחר מכן תקח את הרכב שלי ותפגוש אותנו בפרדס ,Bobby stick with the Major then take my vehicle and meet us at the orchard ,Bobby will stay with the Major then take my car and meet us in the orchard,85
22,קדימה  קדימה ,Let's go Come on ,come on come on,71
23,-מה התוכנית  בוס ,- What's the plan boss ,-What is the boss program,73
24,-מסיבת הפתעה ,- A surprise party ,-Surprise party,93
25,-אני אכין את הקומות העליונות ,- I'll prepare the upper floors ,- I'll make the top floors,75
26,כן אני פה  מייג'ור ,Yeah I'm here Major ,Yes I'm here Major,92
27,ובכן  המנוולים האלה ברחו מאיתנו ,- Well those bastards snaked us boss ,Well these bastards ran away from us,71
28,תשמור על התחת שלך  באטץ  אוקיי ,Watch your ass Butch OK ,"Take care of your ass, okay",61
29,כן  אני אראה אותך כשאני אראה אותך בוס ,Yeah I'll see you when I see you boss ,Yes I'll see you when I see you boss,96
30,-בובי ,- Bobby ,-Bobby,100
31,-זמן להצגה ,- It's showtime ,- Time to show,64
32,-בוא נעשה רוק אנד רוק ,- Let's rock 'n' roll ,- Let's get rock and rock,65
33,אף אחד לא זז בלי פקודה שלי ,No one moves without my order ,No one moves without my command,77
34,זה נראה שהאמריקאים עדיין פה ,It looks like the Americans are still here ,It seems the Americans are still here,86
35,אני חושש שאיחרנו ,I'm afraid we are too late ,I'm afraid we'm late,83
36,אולי זאתי מלכודת  זה נראה כמו מארב ,Maybe it's a trap looks like an ambush ,Maybe this is a trap that looks like an ambush,88
37,אני לא חושב ,I don't think so ,I do not think so,79
38,המפקד  ,Commander  ,the commander,82
39,אני חושב שאתה טועה ,I think you are wrong ,I think you'm wrong,85
40,תקפו את בית הספר!,Attack the school!,Attack the school!,100
41,לבנון  דרך דמשק יוםשלישי 23 ביולי 5: 50בבוקר ,LEBANON DAMASCUS ROAD TUESDAY JULY 23RD - 5:50AM,"Lebanon via Damascus Tuesday, July 23 5:50 AM",87
42,-למה עצרת ,- Why did you stop ,-Why did you stop,100
43,-זה לא אני  זה הוא ,- It's not me it's him ,"- It's not me, it's him",100
44,מה קורה  למה עצרת ,What's going on Why did you stop ,What's happening why you stopped,72
45,תסתכל עליו  ,Look at him  ,Look at him,100
46,תסתכל עליו ,Look at him  ,Look at him,100
47,אתה עצרת בגלל בנאדם על אופנוע ,You stopped because of one man on a motorcycle ,You stopped because of a man on a motorcycle,93
48,צא לדרך ,Go!,go,100
49,קדימה !,Move on!,Come on!,71
50,לסגת בחזרה לביירות!,Go back to Beirut!,Retreat back to Beirut!,77
51,אוקי  בוא נעשה רוק אנד רול בנאדם ,- Let's rock 'n' roll ,Okay let's get rock and roll man,69
52,בוא נעיף אותם ,Let's take 'em ,Let's fly them,67
53,הם משלנו  אמריקאים ,They're our guys Americans ,They are our own Americans,77
54,הם יחידת דלתא פורס ,They're Delta Force ,They are a Delta Force unit,70
55,צריך עזרה ,Need a hand ,Need Help,60
56,תתפוס את ההגה ,Grab the wheel ,Grab the steering wheel,76
57,תביאו לי שמיכה ,Gimme that blanket ,Bring me a blanket,61
58,תורידו את בגדיו ,Take off his clothes ,Take off his clothes,100
59,אלוהים  ,Go!,God,80
60,אתה יודע את הדרך לשדה התעופה ,- You know the way to the airport ,You know the way to the airport,100
61,-כן  מייג'ור ,- Yes Major ,"- Yes, Major",100
62,שים את בני הערובה ברכבים שלנו ,Put the hostages into our vehicles ,Put the hostages in our vehicles,97
63,הקולונל מחכה לכם בפרדס ליד שדה התעופה אל תעצרו בשום אופן ,The Colonel's waiting at an orange grove by the airport Don't stop for anything ,The colonel is waiting for you in the orchard near the airport. Do not stop in any way,68
64,אני אקח את האופנוע שלך ,I'll take your bike ,I'll take your motorcycle,64
65,-מה איתך  מייג'ור ,- What about you Major ,- What about you Major?,100
66,תגיד לקולונל שלא יחכה לי ,Tell the Colonel not to wait for me ,Tell the colonel not to wait for me,100
67,אני צריך עוד תחבושות ,I need more bandage ,I need more bandages,97
68,יש יותר מדי דם ,There's too much blood ,There's too much blood,100
69,הולך לאנשהו ,Going somewhere ,Going somewhere,100
70,מייק  תביא את התיק שלי וגם את החמצן ,Mike Bring my bag and the oxygen too ,Mike will bring my bag and also the oxygen,85
71,-נראה שהם מצפים לנו ,- Looks like they're expecting us ,- They seem to be expecting us,68
72,-כן  המפקד ,- Yes sir ,-Yes sir,100
73,נצטרך למצוא דרך אחרת ,We're gonna have to find another way ,We'll have to find another way,85
74,אולי נוכל לחתוך שם את הגדר ,Maybe we could cut through the back fence ,Maybe we can cut the fence there,77
75,כמה אתה חושב יש שומרים מסביב למטוס ,How many guards around the plane do you figure ,How many do you think have guards around the plane?,81
76,הייתי אומר בין 12 ל16 ,I'd say between 12 and 16 ,I would say between 12 and 16,85
77,-אתה מדבר אנגלית ,- You speak English ,-Do you speak English,92
78,-כן ,- Yes sir ,-Yes,60
79,-ג'אפר  הוא בתוך המטוס ,- Jaffer He is in the plane ,-Japer is inside the plane,80
80,-אף אחד ,- Nobody ,-nobody,100
81,-קדימה ,- For what ,-forward,67
82,-אני נשבע באללה  הוא לבד ,- I swear by Allah he is alone ,- I swear by Allah he is alone,100
83,-מה לגבי בני הערובה ,- What about the hostages ,- What about the hostages,100
84,-הם שלושה  יושנים בתא הטייס ,- There are three sleeping in the cockpit ,- They are three sleepers in the cockpit,88
85,יש לכם סיסמא ,Do you have a password ,You have a password,93
86,אם אתה רוצה לחיות  תשתמש בה ,If you wanna live then use it ,If you want to live use it,87
87,"ג'אפר איבן קהליל ""צא מ-ההר""!","Jaffer Iben Khalil ""Come from the mountain!""","Jaffer Ivan Kahalil ""Get out of the mountain""!",74
88,-אז תעיר אותו ,- Wake him up ,- Then wake him up,81
89,ג'אפר איבן קהליל ,Jaffer Iben Khalil ,Jaffer Ivan Kahalil,86
90,צא מ-ההר בוא מהר!,We gotta get out of here fast ,Get out of the mountain Come fast!,68
91,מה ,What ,what,100
92,-בוקר טוב ,- Good morning ,-Good Morning,100
93,-בוקר טוב ,- Good morning ,-Good Morning,100
94,בוקר טוב  רבותיי ,Good morning gentlemen ,Good morning gentlemen,100
