,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,ביקרתי כבר בפסל החירות כמובן והייתי במסעדה אוטומטיק ,I've been already to the Statue of Liberty and to the Restaurant Automatique ,I had already visited the Statue of Liberty of course and was at the Automatic restaurant,79
1,אבל זאת הפעם הראשונה שאני בבית צפון אמריקני טיפוסי ,But this is the first time I am in a typical north-americansom home ,But this is the first time I'm in a typical North American home,94
2,וזה מר ראסטי טרולר מיס גולייתלי ,And this is Mr Rusty Trawler ,And this is Mr. Rusty Troller Miss Goliathly,73
3,אינךכועסתעליישהבאתיאותם ,You're not vexed at me for bringing him ,You're not mad at me for bringing them,86
4,- תוכל להביא משקה למיס ויילדווד  - כן ,Would you get Miss Wildwood a drink ,- You can bring a drink to Miss Wildwood,68
5,מיהי מיס ויילדווד ,which one's Miss Wildwood ,Who is Miss Wildwood?,71
6,מר ברמן לא הוצגנו רשמית אבל אני מג ויילדווד מוויילדווד ארקנסו ,Mr Berman we haven't been formally introduced but I'm Mag Wildwood from Wildwood Arkansas ,Mr. Berman was not officially introduced but I'm Meg Wildwood from Wildwood Arkansas,78
7,תרגיש את עצמך בבית סניור ,Now you just make yourself righ at home ,Feel yourself in a senior home,61
8,הו אל תטריחי את עצמך ,Oh don't trouble yourself ,Oh do not bother yourself,64
9,די לי לעמוד כאן ולעקוב אחרי מנהגי ארצך ,I'm contented to observe the customs of your country ,It is enough for me to stand here and follow the customs of your country,65
10,כעת בוא אתי מר טרולר ,Now come along Mr Trawler ,Now come with me Mr. Troller,65
11,בוא נראה במה נוכל לשעשע אותך ,Let's see what we can find to amuse you ,Let's see what we can entertain you with,71
12,לא הייתי אמור לאסוף אותך ,I wasn't supposed to pick you up ,I was not supposed to pick you up,89
13,הפעם אני מזהיר אותך ,This time I'm awarning you!,This time I warn you,65
14,הפעם אני בהחלט מתכוון להזעיקאתהמשטרה!,I am definitely this time going to call the police!,This time I'm definitely going to call the police!,95
15,ערב טוב ,Good evening!,good evening,100
16,זהמשהוחשוב ,Is it something important No ,This is something important,80
17,לא רק הבחור מלמעלה מתלונן על הרעש ,Just the guy upstairs complaining about the noise ,Not only the guy from above is complaining about the noise,69
18,הוא כועס ,He's angry ,He's angry,100
19,טוב הוא אמר משהו על זה שיזעיק את המשטרה ,He did mention something about calling the police ,Well he said something about it that would alert the police,63
20,הו המשטרה ,Oh the police  ,Oh the police,100
21,המשטרה ,The police ,the police,100
22,מוטב שאמצא את מיס ויילדווד ואסתלק ,I'd better look for Miss Wildwood and go ,I better find Miss Wildwood and leave,78
23,לחשוב שאגלה בחור שלי מרחרח פיסה של זבל הוליוודי זול ,To think I'd find a beau of mine mousing after a piece of cheap Hollywood trash ,To think I'll find out my guy sniffs a piece of cheap Hollywood junk,65
24,-תסתמי  אתה ,Shut up!,- Shut up you,78
25,אתהיודעמהיקרה לך ,You know what's going to happen you ,You know what happened to you,84
26,אני הולכת להצעיד אותך לגן החיות ולהניח ליאק לטרוף אותך ,I'm going to march you over the zoo and feed you to the yak  ,I'm going to march you to the zoo and let Yak devour you,82
27,ברגע שאגמור את המשקה הזה ,Just as soon as I finish this drink ,Once I finish this drink,75
28,מצטער ,Sorry ,Sorry,100
29,ערב טוב אד ,- Oh good evening Ed ,Good evening Ed,91
30,-זה פול מותק  -הו כן ,- It's Paul baby ,- It's Paul baby - Oh yeah,78
31,- אתה זוכר את ארווינג לא  -כן היי ארווינג ,You remember Irving don't you ,- You remember Irving no - yes Hi Irving,71
32,גנבי תכשיטים ,Jewel thieves ,Jewelry thieves,93
33,סאלי עוזר לי עם החשבונות ,Sally helps me with my accounts ,Sally helps me with the bills,70
34,אני מנסה נואשות לחסוך קצת אתה יודע אמרתי לך ,I'm trying desperately to save some money ,I'm desperately trying to save some you know I told you,75
35,אני פשוט לא מצליחה ,I just can't seem to ,I just can not,71
36,הוא מחייב אותי לרשום שם הכול ,He makes me write down everything in here ,He obliges me to write everything down there,75
37,היה לי פעם חשבון צ'קים אבל הוא אמר לי לסגור אותו ,I used to have a checking account He made me get rid of that ,I once had a checks account but he told me to close it,65
38,הוא חושב שעדיף לי לעבוד על בסיס של מזומנים מבחינת המיסוי ,He feels for me it's better to operate on a cash basis taxwise ,He thinks it would be better for me to work on a cash basis in terms of taxation,66
