,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,תפסיק לשחק את המשחק המזוין אוקיי הגיע הזמן ,Stop playing that bloody game Okay it's time Let's go ,Stop playing the fucking game Okay it's time,74
1,תשאירו אותם במעגל סביבי !,Keep them in a circle around me ,Leave them in a circle around me!,92
2,תזיזו אותם אל תשאירו אף אחד תשמור את הטלפיים לעצמך תשתקי,Move them! Don't leave any stragglers - Keep your paws to yourself!,"Move them, do not leave anyone, keep your paws to yourself, shut up",82
3,תסדר אותם במעגל !,Keep them in a circle around me ,Arrange them in a circle!,73
4,מעגל מעגל,A circle a circle!,Circle Circle,87
5,תפסיק לצרוח עליהם זה לא מעגל מזוין ,Get them into a circle ,Stop screaming at them it's not a fucking circle,60
6,אתה לא יכול לעשות שום דבר כמו שצריך אני לא מצליח לסדר אותם במעגל זה כל הזמן יוצא כמו ריבוע אז שזה יהיה ריבוע תן להם ללכת בריבוע,- Can't you do anything right - I can't get them into a circle They keep coming up in a square ,You can not do anything properly I can not arrange them in a circle it constantly comes out as a square so it will be a square let them go square,62
7,תשמור אותם הולכים על תיתן להם להיגרר,Keep them going Don't let them straggle ,Keep them going and let them be dragged,67
8,מי אמר שהם יבוא בדרך הזו הוא אמר שהוא רוצה מסדרון ברוחב 15 קילומטר,Who says they'll come this way He says he wants a corridor 10 miles wide ,Whoever said they would come this way he said he wanted a 15 mile wide corridor,82
9,אני מצטער ,I'm sorry ,I'm sorry,100
10,נצטרך לזוז מהדרך בינתיים עד שהוא יעבור פה  איפה אני יכול למצוא את אנדרו סטיין כדאי שתזהיר גם אותו ,Where can I find Andrew Steyn You'd better warn him too He's five miles that way ,We'll have to get out of the way in the meantime until he passes here. Where can I find Andrew Stein? You should also warn him.,64
11,ג'וני אתה מוכן לקחת אותם למצ'אדי,Johnny will you take them to Machadi ,Johnny are you ready to take them to Machadi,80
12,תגיד להם לשיר !,Tell them to sing ,Tell them to sing!,100
13,לך תדע ,Wouldn't you know ,You will know,73
14,עכשיו איפה אנחנו הולכים למצוא אותו,Now where do we find him ,Now where are we going to find him,76
15,הם עזבו הבוקר,They left this morning ,They left this morning,100
16,בואו,Come on!,Come,73
17,הם עברו הם יפגשו את בוחה על בטוח,They went through They'll meet up with Boga for sure ,They passed and they will meet her for sure,61
18,יש דרך מסביב לזה זו חתיכת דרך ארוכה ובכן בואו,- Is there a way around this - It's a hell of a long way Well let's go ,There's a way around it this is a long way piece well come on,83
19,מפודי,Mpudi ,Mofudi,73
20,אחד שתיים שלוש ארבע חמש שישה ראמים בוגרים,One two three four five six adult oryx ,One two three four five six mature rams,75
21,הוא אומר שיש דברים אנשים שם למטה ,He says there are people things down there ,He says there are things people down there,100
22,איפה שם למטה,- Where - Down there ,Where down there,100
23,משאית צבאית ,Army truck ,A military truck,69
24,פורקת משהו,Unloading something ,Unpacking something,84
25,אני תוהה מה הם עושים,I wonder what they're up to ,I wonder what they're doing,78
26,נראה כמו אוכל כלי בישול וכאלה אולי הם עושים פיקניק,Looks like food Cooking pots and stuff Maybe it's a picnic ,Looks like food cookware and such maybe they are having a picnic,74
27,נו טוב אחד שתיים שלוש ארבע חמש שש,Oh well One two three four five six  ,Oh well one two three four five six,100
28,אתה צריך לתת להם לנוח הקטנים יותר לא יכולים לעמוד בקצב,You've got to let them rest The smaller ones can't keep up ,You need to let them rest and the smaller ones can not keep up,82
29,הם יוכלו לנוח כשהם יגיעו לאוכל אתה מעביד אותם קשה מדי זו דרך ארוכה למוטמבה,They can rest when they get to the food - You're driving them too hard - It's a long way to Motambe ,They will be able to rest when they get to the food you work for them too hard this is a long way to Motamba,78
30,אמרת 30 קילומטר הם לא יכולים ללכת 30 קילומטר בלי לאכול עצרו,You said 20 miles They can't walk 20 miles without eating Halt!,You said 30 miles they can not walk 30 miles without eating stopped,85
31,אמרתי לכם להפסיק אות המשחק המזוין הזה,I told you stop playing that bloody game!,I told you to stop this fucking game signal,67
32,אתה צריך לתת לקטנים לחזור אף אחרד לא חוזר,You've got to let the little ones turn back Nobody turns back ,You have to let the little ones come back and no one comes back,68
33,- תסחב אותה על הידיים אם אני אתפוס אתכם עוד פעם משחקים  אני נשבע !,If you got to carry her carry her If I catch you playing again by God  ,- Carry it on your hands if I catch you playing games again I swear!,69
34,ואתה מפחד שזה יקלקל את התדמית שלך אם תודה שעשית טעות,Are you scared it'll spoil your image if you admit you made a mistake ,And you're afraid it's going to ruin your image if you've made a mistake,72
35,את! בוא הנה,Come here!,You! Come here,82
36,רואה את הגבעה שם טפסי לפסגה ונופף בדבר הזה עד שאנשי הצבא יראו אותך אז תרד למטה אליהם ותגיד להם שסאם בוחה עשה טעות,Go to the top and wave this thing until the army people see you Then you go down to them and tell them Sam Boga made a mistake ,Sees the hill there forms to the summit and waves at this thing until the military men see you then go down to them and tell them that Sam is making a mistake,71
37,שעכשיו אני רוצה שיניחו אוכל כל 15 קילומטרים ,Now I want them to leave food every 10 miles ,That now I want them to leave food every 15 miles,92
38,זוזו,Move!,Move,100
39,לצעוד בת יענה אחת וארבע חמש,March! One ostrich and four five six seven eight  ,March one ostrich and four five,79
40,הרבה ילדים ,A lot of children ,Many children,60
41,הם בטח השאירו את האוכל בשבילם מה לכל הרוחות ,The food must have been left there for them ,They must have left the food for them what the hell,77
42,לילדים יש שם למטה אנשים עם רובים זה לא פיקניק אני חושב שהילדים האלה הם בני ערובה,- The kids No There are men down there with guns ,The kids down there have people with guns. This is not a picnic. I think these kids are hostages,60
43,מה היה בחדשות על סאם בוחה,What was that on the news about Sam Boga ,What's been in the news about Sam Boha?,72
44,האיש ההוא אמר שאני צריכה לטפס לפסגה ושאני אנפנף בקונגה שלי,That man said I must go to the top and I must wave my conga ,That man said I should climb to the top and that I should wave my conga,71
45,אז מיס קייט אמרה ששלושים קילומטר זה יותר מדי ,So Miss Kate said 20 miles is too much ,So Miss Kate said that thirty miles is too much,82
46,היא שם למטה כן,- Is she down there - Yes ,She's down there yes,98
47,נצטרך לשתק אותם ,We'll have to immobilise them ,We'll have to paralyze them,68
48,הבושמנים גששים טובים הכי טובים בעולם תן לו להסתכל בהם,- Are Bushmen good stalkers - Best in the world Let him have a look at them ,The best grocers in the world let him look at them,74
49,בסדר תסביר לו שהאנשים עם רובים הם אנשים רעים ושצריך להרדים אותם,All right Explain to him that the men with the guns are bad We have to put them to sleep ,Okay explain to him that the people with guns are bad people and need to be put to sleep,69
50,הוא רוצה להבין איך האנשים האלה ,He want to know how did those people get in there ,He wants to understand how these people are,65
51,נכנסו לפה  לא הם לא,No no they're not  ,Entered here no they no,60
52,תסביר אתה שעה אחת ואז נזוז,You explain One hour then we move!,Explain to her one hour and then we'll move,76
53,אני הולך לתפוס תנומה,And you that one And I'll take  ,I'm going to take a nap,60
54,מיס תומפסון היקרה לחוטפים שלך הוזרק חומר משתק,"""Dear Miss Thompson: Your abductors have been injected with an immobiliser ",Dear Miss Thompson Your kidnappers have been injected with a paralyzing substance,64
55,כשהם יירדמו את צריכה לפרוק אותם מנשקם תגיד לו שהוא צריך למסור לה את הפתק רק אחרי שהוא יירה בכל האנשים,"When they go to sleep you must disarm them "" Tell him he must give her the note only after he's shot all the men ",When they fall asleep you have to disarm them. Tell him he has to hand her the note only after he has shot all the people.,73
56,כשהוא יורה הוא צריך למשוך את החוט בחזרה מהר כדי שהאיש יוכל לחשוב שזה היה זבוב סוסים או צרעה שעקצו אותו,When he shoots he must pull back on the thread quickly so the man can think it was a horsefly or a wasp that stung him ,When he shoots he has to pull the wire back quickly so that the man can think it was a horse fly or wasp that stung him,84
57,הוא מהיר ,He's fast It'll work ,He's fast,62
58,זה ילך הוא צריך לטבול את המחט כל פעם,He must dip the needle each time ,It will go he needs to dip the needle every time,65
59,אני לא יכול לראות את הממזר הקטן כן אני רואה אותו,I can't see the little bugger Yeah I see him ,I can not see the little bastard yes I see him,80
60,עכשיו תסתכל על זה כן הוא חכם,Now look at that Yeah he's clever ,Now look at that yes he is smart,74
61,שום דבר לא קורה שם זה לוקח זמן,Nothing's happening down there It takes time ,Nothing happens there it takes time,86
62,מי אתה,Who are you ,Who are you,100
63,כמה מהאשים נרדמו היא תצטרך עזרה כשהם יתעוררו,Some of those guys are down She'll need help when they wake up ,Some of the culprits have fallen asleep she will need help when they wake up,70
64,הי קום בן אדם אתה צריך לקום בוא אתה לא יכול לישון עכשיו בוא,Hey wake up man You gotta wake up Come on you can't sleep now ,Hi get up man you have to get up let's you can not sleep now come,75
65,אומר שהוא לא מבין את ההילוכים,Says he don't understand the gears ,Says he does not understand the gears,87
66,תגיד לו שהוא יכול לנסוע בכל הילוך ואת תיקח את ההוא,- Told him he can drive in any gear - Let's go! And you take that one ,Tell him he can drive in any gear and you'll take that one,85
67,ואתה את זה ואני אקח,And you that one And I'll take  ,And you it and I will take,71
68,יש רק שישה צריכים להיות שמונה,There's only six There should be eight ,There are only six should be eight,83
69,אולי גם הם ישנים אי לא יודע,Maybe they're asleep as well I don't know ,Maybe they sleep too I do not know,61
70,בשקט ,Quietly ,quietly,100
71,ותגידו להם שכשאנחנו נתפוס את הרובים הם צריכים לרוץ אל הבקע מאחורינו ולתפוס שם מחסה או קיי ,And tell them that when we grab the guns they must run fast into that crevice behind us and take cover Okay ,And tell them that when we catch the guns they should run to the rift behind us and take shelter there or kay.,70
72,טוב,Good ,are good,67
73,מוכנים ,Ready ,Ready,100
74,לכו,Go!,Go,100
75,בוא,Come on!,Come on,100
76,לא תתכופף תתכופף ותישאר ככה,And you that one And I'll take  ,"Do not bend, bend and stay that way",62
77,לכו אחורה כולכם,Get back! All of you!,Go back all of you,92
