,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,דבר אחד שאתה לא יודע זו האחרונה בשלושת המשימות של בעלות הברית ביוגוסלביה אנחנו נתפוצץ כאן באיטליה ,One thing that you don't know  is the last three Allied missions into Yugoslavia  were blown right here in Italy ,One thing you do not know is the last of the three Allied missions in Yugoslavia we will explode here in Italy,82
1,אתם גונבים חצי שדה ,They're stealing half the field ,You're stealing half a field,81
2,חכה לי ,Wait for me ,wait for me,100
3,או קי בן אדם חכה לי ,Wait for me ,"Oh, man, wait for me",76
4,בלייק טפל בראסטוס שם ,- Blake take care of Rastus there ,Blake took care of Brastus there,67
5,כן אדוני ,- Yes sir ,Yes sir,100
6,ואתה תחזור תחזור ,And you back back!,And you will come back,72
7,וולטר ,Walter ,Walter,100
8,ומה שלך ,What's yours ,And what's yours,86
9,טוב זה בטוח לעזאזל הוא לא ראסטוס ,Well it sure in the hell ain't Rastus ,Well it sure damn it's not Rastus,69
10,וולטר ,Walter ,Walter,100
11,ערב טוב ,Good evening ,good evening,100
12,מייג'ור זוז ,Major move!,Major moves,95
13,אתם שני קצינים חברה ,- You two guys officers ,You're two company officers,75
14,פחות או יותר כן ,- More or less yes ,More or less yes,100
15,אנחנו מחויבים אליך מאד סמל ,We're very much obliged to you sergeant ,We are very committed to you Sergeant,76
16,ויבר ,- Weaver ,Weaver,100
17,אה סמל ויבר תודה לך ,- Oh Sgt Weaver Thank you ,Oh Sergeant Weaver thank you,90
18,צבא ארצות הברית חיל הרפואה ,U S Army Medical Corps ,United States Army Medical Corps,81
19,אבל אדוני כל הקבוצה קולונל ,- But sir! - All set colonel ,"But sir, the whole group is Colonel",60
20,אוקיי אוברשטיין בסדר ,- Okay Oberstein - Fine ,Okay Oberstein is fine,93
21,איפה נולן ,Where's Nolan ,Where Nolan,92
22,אני חושב שאתה יכול לקבל את זה הוא לא יצטרף אלינו ,I think you can take it he won't be joining us ,I think you can accept that he will not join us,75
23,אוקיי בואו נלך ,Okay let's go ,Okay let's go,100
24,אתה בן זונה אני הצלתי את התחת שלך שם ,You son of a bitch! I saved your asses back there  and you run out on me ,You son of a bitch I saved your ass there,74
25,לכו מכאן ,Get out of here ,Get out of here,100
26,היי בן אדם אל תדחוף אל תדחוף אותי ,Hey man don't push! Don't push me!,Hey man do not push do not push me,79
27,תראה אותך אני חושב שזה קצת מאוחר בשביל זה עכשיו ,- Look you! - I think it's a bit late for that now ,Look at you I think it's a little late for that now,90
28,תראה אתה פשוט לא היית חייב להשאיר אותי שם אני הצלתי את הבטלנים ,Look you just shouldn't have left me there I saved you bums ,Look you just did not have to leave me there I saved the idlers,70
29,ובכן לא חשבנו שתרצה ללכת לאן שאנחנו הולכים ,Well we didn't think you'd like where we're going ,Well we did not think you would want to go where we are going,71
30,תן לי לדאוג בקשר לזה הא ,You let me worry about that huh ,Let me worry about that huh,93
31,הבחור הזה הולך להנמס לתוך הנוף ,That guy's gonna melt into the landscape ,This guy is going to melt into the landscape,79
32,כן אותם פרטיזנים יחשבו שהזולו פלשו לשם ,Yeah them Partisans are gonna think they've been invaded by Zulus ,"Yes, those partisans will think that the Zulu invaded there",67
33,ובכן אתה גבר נמוך ,Well you are one man short ,Well you are a short man,88
34,ובכן נולאן יכול להתמודד עם מצנח לכל הפחות ,Well Nolan can handle a chute at least ,Well Nolan can handle a parachute at the very least,72
35,האם אתה יכול להתמודד עם מצנח ,- Can you handle a chute ,Can you handle a parachute,67
36,אני יכול ללמוד תוך כדי הפעולה ,- I can learn on the job ,I can learn in the process,75
37,אוקיי אתה תלמד בכל הדרך למטה ,That's right you learn on the way down ,Okay you will learn all the way down,68
38,כדאי שאלך לספר לקולונל שקיבלנו עוד נוסע ,I'd better go tell the colonel we got us another passenger ,I should go tell the colonel we got another passenger,83
39,אני חושב שלקולונל יש מספיק תוכניות כרגע לא כן ,I think the colonel's got enough on his plate for the moment don't you ,I think the Colonel has enough plans right now no yes,68
40,אני מצטער ,So sorry ,I'm sorry,71
41,היי היי מה יש לך שם ,Hey hey what do you got in there ,Hey hey what do you have there,84
42,הפיג'מה שלי ,My pajamas ,My pajamas,100
