,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,איפה ארטו כשאני צריך אותו ,Where is R2 when I need him ,Where is Arto when I need him,86
1,אדוני אינני יודע היכן למדה ספינתך לתקשר  אך יש לה דיאלקט מוזר ,Sir I don't know where your ship learned to communicate  but it has the most peculiar dialect ,Sir I do not know where your ship learned to communicate but it has a strange dialect,87
2,חוששני שתיאלץ להחליפם ,I'm afraid you'll have to replace it ,I'm afraid you'll have to replace them,89
3,כמובן שאצטרך להחליפם ,Well of course I'll have to replace it ,Of course I'll have to replace them,82
4,הנה!,Here!,here!,100
5,וצ'ואי  אני חושב שכדאי להחליף את חיבורי החשמל השליליים ,And Chewie  I think we'd better replace the negative power coupling ,And Choi I ​​think it's worth replacing the negative electrical connections,62
6,היי הוד סגידותך אני רק מנסה לעזור ,Hey Your Worship I'm only trying to help ,Hi Hood your worship I'm just trying to help,79
7,בבקשה תפסיק לקרוא לי כך!,Would you please stop calling me that ,Please stop calling me that!,84
8,-אתה כל כך אוהב להקשות על דברים ,You make it so difficult sometimes I do ,-You love making things so difficult,70
9,גם את יכולה להיות יותר נחמדה ,You could be a little nicer though ,You too can be nicer,63
10,לפעמים את חושבת שאני בסדר גמור ,Sometimes you think I'm all right ,Sometimes you think I'm fine,79
11,לעיתים רחוקות אולי  כשאתה לא מתנהג כמו נוכל ,Occasionally  maybe  when you aren't acting like a scoundrel ,Rarely maybe when you are not behaving like a crook,62
12,אני אוהב את איך שזה נשמע ,I like the sound of that ,I love the way it sounds,62
13,תפסיק ,Stop that ,Stop,62
14,להפסיק מה ,Stop what ,Stop what,100
15,תפסיק!,Stop that ,Stop!,62
16,הידיים שלי מלוכלכות ,My hands are dirty ,My hands are dirty,100
17,ממה את מפחדת ,What are you afraid of ,What are you afraid of,100
18,-מפחדת ,Afraid ,- Afraid,100
19,-את רועדת ,You're trembling ,- You're shaking,67
20,אני לא רועדת ,I'm not trembling ,I'm not shaking,69
21,את מחבבת אותי כי אני נוכל ,You like me because I'm a scoundrel ,You like me because I can,70
22,אין מספיק נוכלים בחייך ,There aren't enough scoundrels in your life ,There are not enough crooks in your life,77
23,הצלחתי לבודד את שטף החשמל האחורי ,I've isolated the reverse power flux coupling ,I was able to isolate the back power flux,63
24,תודה לך ,Thank you ,Thank you,100
25,-תודה רבה לך ,Thank you very much ,-Thank you very much,100
26,וזו אדון ויידר הפעם האחרונה שהם הופיעו על הגלאים שלנו ,And that was the last time they appeared in any of our scopes ,And this is Mr. Vader the last time they appeared on our detectors,67
27,לא קפטן הם חיים ,No Captain They're alive ,No captain they live,68
28,אני רוצה שכל ספינה אפשרית תסרוק את שדה האסטרואידים עד שהם ימצאו ,I want every ship available  to sweep the asteroid field  until they are found ,I want every possible ship to scan the asteroid field until they find it,74
29,-אדון ויידר ,Lord Vader ,- Mr. Vader,78
30,-כן אדמירל מה הבעיה ,Yes Admiral What is it ,"- Yes, Admiral, what's the problem?",77
31,הקיסר מצווה שתיצור עימו קשר ,The emperor commands you  to make contact with him ,The emperor commands you to contact him,89
32,הוצא את הספינה משדה האסטרואידים כדי שנוכל לשלוח שדר ברור ,Move the ship out of the asteroid field  so that we can send a clear transmission ,Take the ship out of the asteroid field so we can send a clear message,84
33,הרגשתי זאת ,I have felt it ,I felt it,78
34,--יש לנו אויב חדש המורד הצעיר שהרס את כוכב המוות ,We have a new enemy  the young rebel who destroyed the Death Star ,- We have a new enemy the young rebel who destroyed the Death Star,100
35,--אין לי שום ספק שהילד הזה הוא הילד של אנאקין סקייווקר ,I have no doubt this boy  is the offspring of Anakin Skywalker ,- I have no doubt that this child is the child of Anakin Skywalker,77
36,תחקור את הרגשות שלך לורד ויידר ,Search your feelings Lord Vader ,Investigate your feelings for Lord Vader,73
37,אתה תדע שזה נכון ,You will know it to be true ,You will know this to be true,86
38,הוא יכול להרוס אותנו ,He could destroy us ,He can destroy us,83
39,הוא רק ילד ,He's just a boy ,He's just a kid,73
40,אובי וואן כבר לא יכול לעזור לו ,Obi-Wan can no longer help him ,Obi-Wan can no longer help him,100
41,הכוח חזק עימו ,The Force is strong with him ,The power is strong with him,79
42,אסור לבנו של סקייווקר להפוך לג'דיי ,The son of Skywalker  must not become a Jedi ,Skywalker's son is not allowed to become a Jedi,76
43,אם נוכל להטות אותו  הוא יהפוך להיות בן ברית רב עוצמה ,If he could be turned  he would become a powerful ally ,If we can tilt it he will become a powerful ally,71
44,כן ,Yes ,Yes,100
45,הוא יהיה נכס רציני ,He would be a great asset ,It will be a serious asset,67
46,הוא יצטרף אלינו או ימות מורי ,He will join us or die master ,He will join us or my teacher will die,72
47,תראה אני בטוח שזה טעים ,Look I'm sure it's delicious ,Look I'm sure it's delicious,100
48,אני פשוט לא מבין למה איננו יכולים לפגוש את יודה עכשיו ,I just don't understand why we can't see Yoda now ,I just do not understand why we can not meet Yoda now,84
49,סבלנות!,Patience!,patience!,100
50,לג'דיי זה זמן טוב לאכול ,For the Jedi  it is time to eat as well ,Jedi is a good time to eat,72
51,תאכל תאכל ,Eat eat ,Eat eat,100
52,חם ,Hot!,hot,100
53,טוב כמה רחוק מכאן גר יודה ,How far away is Yoda ,Well how far away Yoda lives here,75
54,יקח לנו הרבה זמן להגיע לשם ,Will it take us long to get there ,It will take us a long time to get there,90
55,לא רחוק ,Not far ,not far,100
56,יודה לא רחוק סבלנות בקרוב תהיה איתו ,Yoda not far Patience Soon you will be with him ,Yoda not far patience will soon be with him,96
57,עלי שורשים ,Root leaf ,Root leaves,80
58,אני בישלתי ,I cook ,I cooked,86
59,למה אתה רוצה להיות ג'די ,You don't even know who I am ,Why do you want to be a Jedi?,64
60,בעיקר בגלל אבא שלי אני מניח ,Mostly because of my father I guess Ah father ,Mostly because of my dad I guess,78
61,איך הכרת את אבי ,How could you know my father ,How did you know my father?,89
62,אתה אפילו לא יודע מי אני ,You don't even know who I am ,You do not even know who I am,95
63,אני לא יודע מה אני עושה פה ,I don't even know what I'm doing here ,I do not know what I'm doing here,83
64,אנחנו מבזבזים זמן ,We're wasting our time!,We're wasting time,90
65,איני יכול ללמדו ,I cannot teach him ,I can not teach him,81
66,לנער אין סבלנות ,The boy has no patience ,The boy has no patience,100
67,הוא ילמד על סבלנות ,He will learn patience ,He will learn about patience,88
68,הממ  הרבה כעס בו כמואביו ,Much anger in him  like his father ,Hmm much angry at him like his Moabites,72
69,אני הייתי שונה כשלימדת אותי ,Was I any different when you taught me ,I was different that you taught me,81
70,לא ,No ,No,100
71,-הוא לא מוכן ,He is not ready ,- He's not ready,83
72,-יודה ,Yoda ,-Yoda,100
73,אני כן מוכן ,He is not ready ,I'm ready,67
74,אני יכול להיות ג'דיי ,I can be a Jedi ,I can be a Jedi,100
75,בן תגיד לו שאני מוכן ,Ben tell him I'm  ,Ben tell him I'm ready,84
76,מוכן אתה ,Ready are you ,Are you ready?,100
77,מה אתה מבין ,What know you ready ,What do you understand,68
78,במשך 800 שנה אימנתי ג'דיי ,For 800 years have I trained Jedi ,For 800 years I coached Jedi,66
79,לג'דיי צריכה להיות מחויבות עמוקה ,A Jedi must have the deepest commitment hmm ,The Jedi need to have a deep commitment,78
80,בזה צפיתי הרבה זמן ,This one a long time have I watched ,I watched this for a long time,83
