,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,שפכו משהו על מכנסיך ,They spilled something on your pants ,Pour something on your pants,72
1,אז מה תעשה ,What would you say ,So what will you do?,70
2,לא עושים כלום ,I do nothing ,Doing nothing,88
3,מה תעשה וויל ,What would you do ,What will Will do?,65
4,מאיפה אתה -קווינס בייסייד ,- Where are you come from ,Where are you from - Queens Bayside,71
5,מה זה קווינס ,- What are Queens ,What is Queens?,83
6,בריונים עם שפם בשם מרי שמתאפרים ,No Big men with moustaches named Mary who wear mascara ,Bullies with mustaches named Mary putting on makeup,63
7,תרגע אמריקני מטורף ,Relax already crazy American ,Relax a crazy American,88
8,מחר תהיה לך פגישה עם טרין -באמת ליד העץ ,- I make a date with you and Trinh tomorrow ,Tomorrow you'll have a meeting with Trin - really near the tree,63
9,-זוכר את האיטריות החריפות ,- Where's that - The noodles remember ,-Remember the hot noodles,70
10,זה הדבר הכי מגוחך ששמעתי ,- You say it ridiculous - Why That's the most ridiculous thing I've ever heard ,That's the most ridiculous thing I've ever heard,79
11,ואת גם מאוד שקטה ,You're also very quiet ,And you are also very quiet,78
12,הבנתי אותך בהתחלה אבל לא בסוף ,Well I had you there babe but then you lost me at the end ,I understood you at the beginning but not at the end,64
13,הנה קח הנה ,Hey there we go ,Here Take Here,62
14,בשבילך ,For you ,For you,100
15,עכשיו לכם זה בשבילך ,Got one for you ,Now for you it's for you,62
16,תקשיבי אין דרך אחרת ,Hey listen I know there's no way ,Listen there is no other way,73
17,אקח אותך לאן שתרצי אני שמח להיות איתך ,Hey I'll take whatever you can give  'cause I'm just happy to be with you ,I'll take you wherever you want I'm happy to be with you,72
18,רוצה לראות איזה סרט ,You want to see a movie or somethin' ,Want to see some movie,77
19,נשאל את האנשים -אין בעיה ,- We must to ask the people ,Ask the people - no problem,64
20,"-פאף דרקון הפלא""""","- ""Puff the Magic Dragon ""","-Puff Dragon Wonder """"",67
21,"""פאף דרקון הפלא גר ליד העץ""  ","Can you sing it Puff the Magic Dragon - ""Living by the tree""","""Puff the wonder dragon lives by the tree""",69
22,בדיוק מה שאני חושב ,My thoughts exactly ,Exactly what I think,67
23,-לא רוצה להסתבך ,Not when I get into trouble ,- Do not want to get involved,63
24,"""שזו אהבה לתמיד"" ",That love is here to stay,"""That it's love forever""",68
25,"הרוסים הגיבו:""מה זה לעזאזל"" ","When asked for a reply the Russians went ""What the hell was that ""","The Russians responded: ""What the hell is this?""",62
26,"ועכשיו  ""ווילבור הכנס לחדר"" צירוף מקרים מופלא ","""I tell you this "" Now listen: ""Wilbur come in the room "" An incredible coincidence ","And now ""Wilbur Enter the Room"" is a miraculous coincidence",65
27,מי שעונה כן יורים בו ,"' And whoever says yes we shoot them """,Those who answer yes are shot,67
28,גז עצבים ניסיתם פעם ,"""Nerve-- uh gas """,Nerve gas you once tried,61
29,לא יודע מה הפירוש ,"I don't know what that means "" Hey that's it for me ",Do not know what the meaning is,60
30,זהו להיום אני הולך ,Please don't do this to me ,This is for today I'm going,60
31,תודה רבה אדריאן קרונאור  מסיבת העיתונאים של ניכסון ,- Nixon's press conference Well wait till you hear it ,Thank you so much Adrian Kronor for Nixon's press conference,61
32,לאן אתה הולך לאכול משהו ,- Where do you imagine you're going ,Where are you going to eat something,61
33,זו בפירוש פקודה ,Oh it's an order ,This is clearly an order,60
34,בלי מכות טוב ,- Still eating sir ,No beatings well,62
35,קניתי בהונג קונג מרכז החליפות הירוקות ,- You like it I got it in Hong Kong  home of the shiny green suit ,I bought in Hong Kong the Green Suits Center,60
